"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0438579	-0.0732252	-0.140618	0.000471118	0.00064166	0.000370146	0.003959	-0.1264814	-6.000000000006e-06	0.000360557	0.000179374	0.000247721	0.169829	0.052324667	0.0521639377	0.051896421	0.0515226647	0.051043434	0.0504597097	0.049772687	0.0489837722	0.0480945804	0.0471069319	0.0460228486	0.0448445497	0.0435744473	0.0422151417	0.0407694154	0.0392402281	0.0376307102	0.0359441567	0.0341840202	0.032353904	0.0304575546	-0.0118268669	0.0019629315	-0.0309034189	-0.0286267519	-0.0023606036	0.0235638184	0.0256216957	-0.0338536169	0.0034422849	0.0202120153	0	0	0	0	0
0.0489817	-0.125949	-0.269334	-0.000180382	0.000169491	0.00119014	0.0051238	-0.0527238	-0.128716	-0.0006515	-0.000472169	0.000819994	0.28374675	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	-0.0993852814	0.0036400592	-0.0232915686	-0.0171802012	-0.036044963	0.0735562549	-0.1062720641	0.0746776381	0.0022649534	-0.0008873209	0	0	0	0	0
0.0186282	0.016972	-0.239617	0.000199879	0.00073809	0.00103296	-0.0303535	0.142921	0.029717	0.000380261	0.000568599	-0.00015718	0.2582935	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	-0.0610710133	0.0348839889	-0.0267833495	0.0051565645	0.0504100295	0.0572098851	-0.0538746208	-0.0861433834	-0.0243842714	0.0023315422	0	0	0	0	0
0.0160979	0.0626758	-0.200768	-7.71466e-05	0.000169491	0.000763028	-0.0025303	0.0457038	0.038849	-0.0002770256	-0.000568599	-0.000269932	0.14286093	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	-0.0672699053	0.0612202535	0.0786180623	-0.0174396874	-0.0111914142	0.0649877339	-0.0237588006	-0.0220258971	0.0271186165	-0.0432583135	0	0	0	0	0
0.0215187	0.0211652	-0.0747989	0.000437253	0.000752961	0.000763028	0.0054208	-0.0415106	0.1259691	0.0005143996	0.00058347	0	0.22779398	0.0522760543	0.0519697758	0.0514606403	0.050750635	0.0498425313	0.048739874	0.047446967	0.0459688572	0.044311314	0.0424808075	0.0404844828	0.0383301323	0.0360261653	0.0335815749	0.0310059033	0.0283092043	0.0255020041	0.0225952602	0.0196003187	0.01652887	0.013392903	-0.0180774884	0.0262699421	0.0988272912	0.0593805736	0.0649832428	-0.0296314662	-0.0151009145	0.0039925893	-0.0104583976	-0.0990994269	0	0	0	0	0
0.01258	0.0397669	-0.102144	0.000696701	-9.66656e-05	0.000763028	-0.0089387	0.0186017	-0.0273451	0.000259448	-0.0008496266	0	0.11033923	0.0522614734	0.0519115742	0.0513301431	0.0505197734	0.0494840794	0.0482276804	0.0467561802	0.0450761418	0.0431950583	0.0411213197	0.0388641751	0.0364336915	0.0338407093	0.0310967934	0.028214182	0.0252057321	0.0220848615	0.0188654898	0.0155619757	0.0121890533	0.0087617663	0.0001247733	-0.0273654877	0.0002307822	0.1223547497	0.0281135667	-0.0932295059	-0.0591397277	-0.0226701349	0.0298593306	-0.0095129964	0	0	0	0	0
0.00168479	0.0125033	-0.0474433	0.000354397	9.61397e-05	0.000763028	-0.01089521	-0.0272636	0.0547007	-0.000342304	0.0001928053	0	0.119614975	0.0522459219	0.0518495163	0.0511910666	0.0502739006	0.0491026536	0.0476832451	0.0460228486	0.0441298556	0.0420138333	0.0396854757	0.0371565505	0.0344398384	0.0315490697	0.028498854	0.025304607	0.0219824722	0.0185492395	0.0150222601	0.0114193591	0.0077587455	0.0040589197	0.0279950798	-0.0388549595	-0.0558943489	0.0890917135	0.0318824544	-0.0966749165	-0.0376070231	0.0172239653	0.0016915623	0.0207752721	0	0	0	0	0
0.00170291	0.0124559	-0.0914257	0.000619266	0.000118965	0.000763028	1.81199999999999e-05	-4.73999999999995e-05	-0.0439824	0.000264869	2.28253e-05	0	0.058432635	0.0522294002	0.0517836067	0.051043434	0.0500130897	0.0486984311	0.0471069319	0.0452476394	0.0431311232	0.0407694154	0.0381759417	0.0353654455	0.032353904	0.0291584371	0.0257972105	0.0222893319	0.018654743	0.0149141057	0.0110886847	0.0072002268	0.0032708371	-0.0006771467	0.0124324861	-0.013820424	-0.0415768563	0.0912690915	0.016311731	-0.0521827591	-0.0272047444	-0.0222906429	0.0185032517	0.0570806252	0	0	0	0	0
0.00171307	0.0125097	-0.0552498	0.000418969	8.25487e-05	0.000294302	1.01599999999999e-05	5.38000000000014e-05	0.0361759	-0.000200297	-3.64163e-05	-0.000468726	0.071511825	0.0522119084	0.0517138504	0.0508872699	0.0497374181	0.0482715996	0.0464991262	0.044431258	0.0420811315	0.0394636764	0.0365955205	0.0334948844	0.0301814655	0.0266763128	0.0230016937	0.0191809517	0.015238359	0.0111989617	0.0070884207	0.0029328492	-0.0012413539	-0.005407671	0.014392576	-0.0123003432	-0.0017508625	0.0831851039	0.0115604687	-0.028937488	0.0122820538	0.0595547233	0.0033265344	0.0534942488	0	0	0	0	0
0.00169481	-0.0252103	-0.0419383	0.000319659	-6.30933e-05	0.000438422	-1.826e-05	-0.03772	0.0133115	-9.931e-05	-0.000145642	0.00014412	0.07050336	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	0.0279094658	-0.0249636246	0.0027832639	0.0543443463	0.0417321174	-0.0460471971	0.0183657559	-0.0394360528	-0.0124375252	0.0184676131	0	0	0	0	0
0.00170545	-0.00458411	0.00872679	-0.000315402	0.000209896	0.000112363	1.06400000000001e-05	0.02062619	0.05066509	-0.000635061	0.0002729893	-0.000326059	0.133007385	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	0.0453081903	-0.0444468935	0.0027136507	0.0573592767	-0.0254995737	-0.0583807239	0.0312755455	0.0119397544	0.0372505482	0.0443517771	0	0	0	0	0
-0.00536729	0.0136491	0.0403665	-0.000568339	0.000415036	-0.000126672	-0.00707274	0.01823321	0.03163971	-0.000252937	0.00020514	-0.000239035	0.09180126	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	0.0609771743	-0.046136215	0.000228611	0.0175770188	0.0389032933	-0.0635555205	0.0588162357	0.0042233801	-0.0275403785	0.0182011627	0	0	0	0	0
0.00587788	0.00111378	-0.0966334	0.000572901	-0.00027887	0.000112363	0.01124517	-0.01253532	-0.1369999	0.00114124	-0.000693906	0.000239035	0.26448944	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	0.0025143019	0.0282199484	-0.0647409952	0.024215762	-0.0225708431	-0.0114122213	-0.0173188996	-0.0025733693	0.0069064292	0.0612365808	0	0	0	0	0
0.00174217	-0.0493875	-0.0759692	8.85869e-05	-0.000169901	0.000112363	-0.00413571	-0.05050128	0.0206642	-0.0004843141	0.000108969	0	0.104965345	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	0.002403454	0.0413055767	-0.0066724253	-0.0650401347	-0.0273964767	0.0682236691	0.0355098103	-0.0020689045	0.0177294319	0.05075869	0	0	0	0	0
-0.017264	0.0422683	-0.0133552	0.000504196	0.000140631	-0.000393807	-0.01900617	0.0916558	0.062614	0.0004156091	0.000310532	-0.00050617	0.234891525	0.0520866082	0.0512148408	0.049772687	0.0477762082	0.0452476394	0.0422151417	0.0387124883	0.0347786889	0.0304575546	0.0257972105	0.0208495594	0.015669704	0.0103153331	0.0048460789	-0.0006771467	-0.0061928308	-0.0116395445	-0.0169566271	-0.0220848615	-0.0269671338	-0.0315490697	0.020837906	0.0716485395	0.0855734799	-0.0301198404	-0.0121134028	0.0138474871	0.0609345562	0.0146566984	0.0339952867	0.0261472118	0	0	0	0	0
-0.0151083	0.0262595	0.00396083	-0.000510335	-0.00027887	-0.000393807	0.0021557	-0.0160088	0.01731603	-0.001014531	-0.000419501	0	0.10718213	0.0520623368	0.0511183183	0.0495576132	0.0473990497	0.0446686685	0.0413994086	0.0376307102	0.0334080384	0.0287823352	0.0238094045	0.0185492395	0.0130652981	0.0074237382	0.0016926191	-0.0040589197	-0.0097614921	-0.0153463027	-0.0207459769	-0.0258953737	-0.030732371	-0.0351986159	0.0287359943	-0.0003667849	0.0438185608	0.033704384	0.0152410266	-0.0114391994	0.0392584773	-0.0063869009	-0.0276340214	0.0038971176	0	0	0	0	0
-0.0239133	0.106164	0.0745032	-0.000647877	-0.000205708	-0.000749029	-0.008805	0.0799045	0.07054237	-0.000137542	7.3162e-05	-0.000355222	0.18754817	0.0520370985	0.0510179984	0.0493342563	0.0470078072	0.0440689593	0.0405559987	0.0365146908	0.0319976841	0.0270638244	0.021777388	0.0162072446	0.0104259597	0.0045088495	-0.0014670001	-0.0074237382	-0.0132837629	-0.018970732	-0.024410558	-0.0295323731	-0.0342694522	-0.0385600826	0.0778582616	-0.0606506822	0.0481698855	-0.0141070053	0.010607368	-0.0521191418	0.113675863	0.0291499664	0.0246174631	-0.0154901133	0	0	0	0	0
-0.0151628	0.0893064	-0.065263	0.000343575	-0.000714001	-0.000570432	0.0087505	-0.0168576	-0.1397662	0.000991452	-0.000508293	0.000178597	0.2492914	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	0.0162839167	0.0295078589	-0.0590573312	-0.0142079552	-0.0070680527	-0.0080991856	0.0039845695	-0.0160895293	-0.0380725487	0.046601225	0	0	0	0	0
-0.00691918	-0.0304762	-0.0814351	0.000114912	-0.000714001	-0.000190337	0.00824362	-0.1197826	-0.0161721	-0.000228663	0	0.000380095	0.17463622	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	0.0065782331	0.0571776914	0.0463499961	-0.0330715156	-0.0325975739	0.0759375343	0.0487818731	0.0109064464	0.0322976144	0.0343794013	0	0	0	0	0
-0.0151306	-0.0075675	0.0108024	0.000185856	-0.000714001	-4.71086e-05	-0.00821142	0.0229087	0.0922375	7.0944e-05	0	0.0001432284	0.13406624	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	0.0208521139	-0.0252990389	0.0725843783	-0.0370010213	0.0677562075	0.0075522527	0.0846963895	-0.0134856029	-0.0331621046	-0.078951622	0	0	0	0	0
-0.0151306	0.015858	-0.0489977	0.000336673	-0.000714001	6.82293e-05	0	0.0234255	-0.0598001	0.000150817	0	0.0001153379	0.096533345	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	0.0275319704	-0.0565665737	0.0140785966	-0.0475071636	-0.0389084269	-0.0205478791	0.0428159397	0.0010250182	0.0650726858	-0.0170677516	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
-0.0315303	0.00982167	-0.0576513	0.000185856	-0.000714001	-1.51228e-05	-0.0163997	-0.00603633	-0.0086536	-0.000150817	0	-8.33521e-05	0.042798085	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	0.0056617019	-0.0100103658	0.0063269992	-0.0514647284	0.0338655278	0.0069162892	-0.0282861849	0.0628439245	-0.0423319122	-0.0216010331	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
-0.0341924	0.00897274	-0.0675922	-0.000217123	-0.000884291	-1.51228e-05	-0.00266210000000001	-0.000848929999999999	-0.00994090000000002	-0.000402979	-0.00017029	0	0.04211538	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	0.0445791444	-0.0104207869	-0.0232200779	-0.0374620571	-0.0249637755	-0.0165278042	-0.0198096329	-0.0401913247	0.0236877923	-0.0109231563	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
-0.0415536	0.0602948	-0.0382886	0.000367867	-0.00112769	-0.000255052	-0.0073612	0.05132206	0.0293036	0.00058499	-0.000243399	-0.0002399292	0.14140277	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	0.0237885881	-0.0236756308	-0.0157682086	-0.034636099	-0.0266090889	-0.0015902811	-0.0176326388	0.0267944397	0.0035860936	-0.0067895258	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
-0.0315303	0.0134691	-0.0248848	2.87053e-05	-0.000714001	-1.51228e-05	0.0100233	-0.0468257	0.0134038	-0.0003391617	0.000413689	0.0002399292	0.119891795	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	0.0444934346	-0.0348852815	-0.0122752044	-0.0553684563	0.0084850935	-0.01761009	0.0227917578	-0.0379397367	-0.0059740284	-0.0367795551	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
-0.0315144	0.0764336	0.015545	-0.000617409	-0.000868339	-0.000354708	1.58999999999992e-05	0.0629645	0.0404298	-0.0006461143	-0.000154338	-0.0003395852	0.160412075	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	0.0700306423	-0.0153680475	0.0112551919	-0.028165949	-0.0262493331	-0.0356837121	0.0238761582	0.0060745318	0.0076106605	-0.0059530636	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
-0.0315232	0.0420069	0.0673648	-0.000363887	-0.000959422	-0.000394869	-8.80000000000325e-06	-0.0344267	0.0518198	0.000253522	-9.10829999999999e-05	-4.0161e-05	0.1054936	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	0.0877450885	0.0102954997	-0.0034352193	-0.0103679259	0.0240979074	-0.069863844	0.0321243595	-0.0147291053	-0.0161006982	0.0258415067	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
-0.0102023	0.0293074	0.0261478	-0.000346428	-0.00091815	-0.000115236	0.0213209	-0.0126995	-0.041217	1.74589999999999e-05	4.1272e-05	0.000279633	0.0921556	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	0.0939298706	0.0076390171	-0.0235731361	-0.0108698378	-0.0407377758	-0.0642809409	0.0164393056	-0.0068357212	0.0189558561	0.0373680817	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
-0.0260523	-0.00642421	0.0430895	-0.000518366	-0.000623165	-0.000409249	-0.01585	-0.03573161	0.0169417	-0.000171938	0.000294985	-0.000294013	0.10657011	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	0.0805561621	-0.0052557686	-0.0361241364	-0.0313660243	0.0398533178	-0.0395554631	0.0361209121	0.0047519277	-0.0379909812	0.0560451037	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
-0.013115	0.00617808	-0.0109222	-5.90298e-06	-0.000751426	-0.000306277	0.0129373	0.01260229	-0.0540117	0.00051246302	-0.000128261	0.000102972	0.116736091	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	0.05917611	-0.0372543985	0.045527943	-0.0273756838	0.0077316343	0.0021280491	0.0786727104	-0.0172604228	0.0101894947	0.0122776209	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
