"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0361189	-0.00853497	-0.0187132	-7.20179e-05	-0.000347477	-0.000718401	-0.00519830000000001	0.05163253	-4.09999999999994e-05	-0.0002531039	2.2105e-05	-6.0361e-05	0.073650325	0.052324667	0.0521639377	0.051896421	0.0515226647	0.051043434	0.0504597097	0.049772687	0.0489837722	0.0480945804	0.0471069319	0.0460228486	0.0448445497	0.0435744473	0.0422151417	0.0407694154	0.0392402281	0.0376307102	0.0359441567	0.0341840202	0.032353904	0.0304575546	-0.0152276918	-0.0325703801	0.0177258729	0.0621532032	-0.0288476594	-0.0432400772	-0.0100325521	0.0098138921	0.0431060595	0.02129396	0	0	0	0	0	0
-0.021151	-0.0365517	0.0267672	-0.000121824	0.000176962	-0.000442514	0.0149679	-0.02801673	0.0454804	-4.98061e-05	0.000524439	0.000275887	0.130971635	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	0.0065089099	-0.0239377305	0.0284619635	0.0332199467	-0.0458446914	-0.0471982162	-0.0127329854	-0.0088116576	-0.0159579487	0.0174117456	0	0	0	0	0	0
-0.0178958	-0.0365552	-0.0464027	0.000253557	0.000176962	-0.000220824	0.0032552	-3.49999999999656e-06	-0.0731699	0.000375381	0	0.00022169	0.10628215	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	-0.0022344068	-0.0201549811	0.0252654716	0.0471047909	-0.0196951647	-0.0136951667	-0.0185542716	0.0221395302	0.036076187	0.027908996	0	0	0	0	0	0
-0.0225859	-0.017743	0.0109942	-6.23723e-05	7.86022e-05	-0.00065804	-0.0046901	0.0188122	0.0573969	-0.0003159293	-9.83598e-05	-0.000437216	0.123474455	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	0.0144931715	-0.0047384386	-0.0077206867	0.0442177847	-0.0344842771	-0.0140395067	0.0205305895	-0.0130086577	-0.0059061849	0.0135946292	0	0	0	0	0	0
-0.0179243	-0.0496166	-0.0385563	0.000617847	6.81182e-06	-0.000138529	0.0046616	-0.0318736	-0.0495505	0.0006802193	-7.179038e-05	0.000519511	0.149661734	0.0522760543	0.0519697758	0.0514606403	0.050750635	0.0498425313	0.048739874	0.047446967	0.0459688572	0.044311314	0.0424808075	0.0404844828	0.0383301323	0.0360261653	0.0335815749	0.0310059033	0.0283092043	0.0255020041	0.0225952602	0.0196003187	0.01652887	0.013392903	0.0364528014	-0.0138599747	0.0046464507	0.0419744153	-0.0316266231	-0.0124868795	-0.0267856204	0.0071770219	0.0237050058	0.0068033005	0	0	0	0	0	0
-0.0379674	0.000170062	0.00247838	-0.000166047	0.000176962	-0.00065804	-0.0200431	0.049786662	0.04103468	-0.000783894	0.00017015018	-0.000519511	0.184542201	0.0522614734	0.0519115742	0.0513301431	0.0505197734	0.0494840794	0.0482276804	0.0467561802	0.0450761418	0.0431950583	0.0411213197	0.0388641751	0.0364336915	0.0338407093	0.0310967934	0.028214182	0.0252057321	0.0220848615	0.0188654898	0.0155619757	0.0121890533	0.0087617663	0.0351462268	-0.0152904823	-0.0041293213	0.0450675534	-0.0358406643	-0.0262730739	0.0141736815	-0.0099044688	0.0029775469	0.0010721748	0	0	0	0	0	0
-0.0303908	-0.0347184	-0.00370713	0.000523031	9.5988e-05	-0.000276505	0.0075766	-0.034888462	-0.00618551	0.000689078	-8.0974e-05	0.000381535	0.106229922	0.0522459219	0.0518495163	0.0511910666	0.0502739006	0.0491026536	0.0476832451	0.0460228486	0.0441298556	0.0420138333	0.0396854757	0.0371565505	0.0344398384	0.0315490697	0.028498854	0.025304607	0.0219824722	0.0185492395	0.0150222601	0.0114193591	0.0077587455	0.0040589197	0.0390307602	-0.0145326654	0.0189285486	0.0268630547	-0.0182009445	-0.0222376483	-0.0137890914	-0.011221182	-0.0071730163	-0.0104148017	0	0	0	0	0	0
-0.0165969	-0.00228637	-0.0571147	0.000612793	-3.10953e-05	-0.000180113	0.0137939	0.03243203	-0.05340757	8.97620000000001e-05	-0.0001270833	9.6392e-05	0.115295365	0.0522294002	0.0517836067	0.051043434	0.0500130897	0.0486984311	0.0471069319	0.0452476394	0.0431311232	0.0407694154	0.0381759417	0.0353654455	0.032353904	0.0291584371	0.0257972105	0.0222893319	0.018654743	0.0149141057	0.0110886847	0.0072002268	0.0032708371	-0.0006771467	0.0391435904	-0.0076388087	0.0111676808	0.0209540732	-0.0022499494	-0.0074796447	-0.0064683211	0.0130017787	0.0327838478	0.0097350981	0	0	0	0	0	0
-0.0165789	-0.0186496	0.0155828	0.000137349	0.000176962	-0.000146709	1.80000000000007e-05	-0.01636323	0.0726975	-0.000475444	0.0002080573	3.3404e-05	0.124923995	0.0522119084	0.0517138504	0.0508872699	0.0497374181	0.0482715996	0.0464991262	0.044431258	0.0420811315	0.0394636764	0.0365955205	0.0334948844	0.0301814655	0.0266763128	0.0230016937	0.0191809517	0.015238359	0.0111989617	0.0070884207	0.0029328492	-0.0012413539	-0.005407671	0.0459260006	0.003035653	-0.0033234915	-0.0042011832	-0.0050236946	-0.0051059172	0.0093474867	-0.0307346157	-0.0305672619	-0.0215353995	0	0	0	0	0	0
0.00361077	-0.0186747	-0.0675173	0.000478592	0.000176962	0.000302863	0.02018967	-2.51000000000036e-05	-0.0831001	0.000341243	0	0.000449572	0.14285562	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	0.034201924	0.006031954	0.0001353003	0.0073387828	-0.0019410812	0.0043158008	-0.013353933	0.0122638491	0.0192209689	-0.00527285	0	0	0	0	0	0
0.00361809	-0.000298295	0.00177925	6.61105e-05	0.000176962	-8.23295e-05	7.3199999999999e-06	0.018376405	0.06929655	-0.0004124815	0	-0.0003851925	0.127563975	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	0.0355346364	0.0122192199	-0.0126110635	0.0042433563	-0.0065172901	-0.0044572438	0.021336917	-0.0264369667	-0.0193514714	-0.0216583386	0	0	0	0	0	0
0.00362118	-0.0187251	-0.038889	0.000615042	0.000105645	0.000496887	3.08999999999986e-06	-0.018426805	-0.04066825	0.0005489315	-7.1317e-05	0.0005792165	0.119071395	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	0.0390240638	0.0043863708	-0.0167851481	0.0059668817	-0.0027705298	0.0123759993	-0.025572164	0.0035898718	0.0079643963	-0.0247299911	0	0	0	0	0	0
-0.00448866	0.0217335	-0.0105571	0.000331993	5.24582e-05	6.15534e-06	-0.00810984	0.0404586	0.0283319	-0.000283049	-5.31868e-05	-0.00049073166	0.118248713	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	0.0459578233	0.004603718	-0.0287765656	0.0133040978	0.0040480258	0.001372162	0.0303443445	-0.0096614031	0.0229778528	-0.0390330204	0	0	0	0	0	0
-0.0170919	-0.0214506	-0.0105405	0.000554221	0.000176962	6.15534e-06	-0.01260324	-0.0431841	1.66000000000003e-05	0.000222228	0.0001245038	0	0.07314053	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	0.0530776898	0.0042052077	-0.0253919342	-0.0194634123	-0.0048271742	-0.0041146695	-0.0052683907	-0.0272823861	-0.0199930247	-0.0646744334	0	0	0	0	0	0
-0.0170919	0.0177014	-0.0504261	0.000557106	0.000176962	6.15534e-06	0	0.039152	-0.0398856	2.885e-06	0	0	0.07918185	0.0520866082	0.0512148408	0.049772687	0.0477762082	0.0452476394	0.0422151417	0.0387124883	0.0347786889	0.0304575546	0.0257972105	0.0208495594	0.015669704	0.0103153331	0.0048460789	-0.0006771467	-0.0061928308	-0.0116395445	-0.0169566271	-0.0220848615	-0.0269671338	-0.0315490697	0.0460294515	-0.008328231	-0.0112383343	0.0021014835	0.0179089156	-0.006747242	0.0070818711	-0.0026163147	0.0491967364	-0.0341426352	0	0	0	0	0	0
-0.0170904	0.0150697	0.024089	0.000279629	0.000176962	-0.000107756	1.50000000000497e-06	-0.0026317	0.0745151	-0.000277477	0	-0.00011391134	0.096717717	0.0520623368	0.0511183183	0.0495576132	0.0473990497	0.0446686685	0.0413994086	0.0376307102	0.0334080384	0.0287823352	0.0238094045	0.0185492395	0.0130652981	0.0074237382	0.0016926191	-0.0040589197	-0.0097614921	-0.0153463027	-0.0207459769	-0.0258953737	-0.030732371	-0.0351986159	0.0470643395	-0.0017875273	-0.0235072162	-0.0219919462	0.0067183955	-0.0092020423	0.0299177267	-0.048056315	-0.0245996519	-0.0505341248	0	0	0	0	0	0
-0.0170923	-0.0214227	-0.00922001	0.00031254	0.000303283	6.15534e-06	-1.90000000000606e-06	-0.0364924	-0.03330901	3.2911e-05	0.000126321	0.00011391134	0.083460477	0.0520370985	0.0510179984	0.0493342563	0.0470078072	0.0440689593	0.0405559987	0.0365146908	0.0319976841	0.0270638244	0.021777388	0.0162072446	0.0104259597	0.0045088495	-0.0014670001	-0.0074237382	-0.0132837629	-0.018970732	-0.024410558	-0.0295323731	-0.0342694522	-0.0385600826	0.043466704	-0.0136855249	-0.0225130244	-0.002470147	0.0422481612	4.02133e-05	-0.005952558	-0.0091269097	0.0422831688	-0.0579270952	0	0	0	0	0	0
-0.0301857	0.0243142	0.0470008	-0.000150808	0.00017113	-0.000447562	-0.0130934	0.0457369	0.05622081	-0.000463348	-0.000132153	-0.00045371734	0.167512027	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	0.0256556924	-0.0100668232	-0.0198872412	-0.0124259417	0.0305645338	-0.0154189883	0.0295660384	-0.0139120544	-0.0004405095	-0.0331110191	0	0	0	0	0	0
-0.0274761	-0.0283731	0.0235881	0.000139276	0.000189213	-6.2271e-05	0.00270960000000001	-0.0526873	-0.0234127	0.000290084	1.8083e-05	0.000385291	0.1134825	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	0.0110594817	-0.0231832531	-0.0012800405	-0.0256347094	0.0502941399	-0.0116124974	-0.0185498052	-0.0107165496	0.0158337071	-0.0530505361	0	0	0	0	0	0
-0.0149798	0.00681798	-0.0255621	0.000312541	0.000400261	9.90168e-05	0.0124963	0.03519108	-0.0491502	0.000173265	0.000211048	0.0001612878	0.12411762	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	-0.0006937469	-0.0107222748	0.0025344088	-0.0285096626	0.0333383743	-0.0046260549	0.0192990656	0.0149218341	0.0272656572	0.0020247154	0	0	0	0	0	0
-0.00507335	-0.0370426	0.0132524	0.000180207	0.00095865	0.000445248	0.00990645	-0.04386058	0.0388145	-0.000132334	0.000558389	0.0003462312	0.14442924	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	-0.0018648042	-0.0068981861	-0.0159601453	-0.051408632	0.0479811588	0.0165592965	-0.0106055164	-0.0215600898	-0.0094305865	-0.0297294931	0	0	-1.73055635693617	-1.75211916401208	-2.22840312389761	-1.68540061352814
0.00796272	-0.011349	-0.0742644	-0.000662203	0.0003789	0.000547359	0.01303607	0.0256936	-0.0875168	-0.00084241	-0.00057975	0.000102111	0.20246002	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	-0.0329684241	-0.00324649	-0.0091118239	-0.005209363	0.0481863003	0.0208526163	-0.0176030204	0.0264902521	0.0469855535	0.0259682979	0	0	-0.264572536144127	-1.14298570443982	-2.22840312389761	-1.68540061352814
0.0119352	-0.0229452	-0.0575389	-0.000662203	0.0003789	0.000846255	0.00397248000000001	-0.0115962	0.0167255	0	0	0.000298896	0.04723898	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	-0.031969312	0.0100722898	0.0147048116	-0.0194315359	0.0143238297	0.0077983579	0.0191747629	0.0030405941	-0.0370062056	0.030272643	0	0	-0.197446070710621	-1.1272811059612	-2.22840312389761	-1.68540061352814
0.017121	-0.026026	-0.0629467	-0.000230162	0.000593515	0.0013327	0.0051858	-0.0030808	-0.00540779999999999	0.000432041	0.000214615	0.000486445	0.07032945	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	-0.0348996827	0.0044734241	0.0137381398	-0.0371745164	0.0352573123	0.0323054	-0.023264455	0.0127925916	0.0031416361	0.0098282936	0	0	0.143180447950853	-1.30665579866475	-2.22840312389761	-1.68540061352814
0.0254919	0.0161307	-0.0127442	-0.000450084	0.000640809	0.00136379	0.0083709	0.0421567	0.0502025	-0.000219922	4.7294e-05	3.10899999999999e-05	0.1156454	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	-0.0206567207	0.002970018	-0.0002799277	-0.0157594864	0.0606117413	0.0257032003	0.0239307137	0.0097993036	0.0499057845	0.0028557582	0	0	-0.519957300384116	-1.39824731345061	-2.22840312389761	-1.68540061352814
0.0366871	-0.0229683	-0.0127878	-0.00128165	0.000787186	0.00134162	0.0111952	-0.039099	-4.35999999999978e-05	-0.000831566	0.000146377	-2.217e-05	0.10034345	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	0.000247697	0.0178959218	-0.0042832945	-0.0290277185	0.0354625673	0.0214807378	0.0078225174	-0.0084221059	-0.0231764969	-0.0187165259	0	0	-0.91044886702482	-1.0036913577913	-2.22840312389761	0.592443852028073
0.0422016	-0.0230736	-0.144597	-0.0008289	0.000826563	0.00169862	0.0055145	-0.000105299999999999	-0.1318092	0.00045275	3.93769999999999e-05	0.000357	0.17988535	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	0.0094989578	0.035358054	-0.0169959183	-0.0331751592	0.0185430764	0.0499265363	-0.0061385603	0.0196787549	0.0102911837	0.0058354752	0	0	-0.710799131679954	-0.590020067271829	-2.22840312389761	-1.68540061352814
0.0306	-0.00906842	-0.0817398	-0.00102978	0.000845665	0.00152273	-0.0116016	0.01400518	0.0628572	-0.00020088	1.9102e-05	-0.00017589	0.10825758	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	0.009858313	0.0335911018	-0.039802535	-0.0137873901	0.0154118229	0.0286749295	0.039625166	-0.004487229	-0.0174002217	-0.0263115343	0	0	0.233933779509985	-0.973416291972741	-2.22840312389761	0.592443852028073
0.0422076	-0.0457484	-0.102579	-0.00102978	0.000957364	0.00220254	0.0116076	-0.03667998	-0.0208392	0	0.000111699	0.00067981	0.10870223	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	0.0217742848	0.0288841846	-0.0287572862	-0.0088824888	0.0050848055	0.026556049	-0.011693469	0.0133186418	0.0026383385	-0.0289420587	0	0	-0.066645052891282	-1.03611006555444	-2.22840312389761	0.592443852028073
