"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0165542	-0.0714636	-0.0955726	-8.52921e-05	-6.5864e-24	0.000485991	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.002252346	-0.0800979467	0.0231076812	-0.0088217777	0.0061660536	0.0138753377	-0.043718624	-0.0947465001	-0.0817494137	0.0244422131	0	0	0	0
0.0180474	-0.014832	-0.059561	-0.000906172	0	0.000383227	0.0014932	0.0566316	0.0360116	-0.0008208799	6.5864e-24	-0.000102764	0.140318595	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	0.0223937662	0.0281408536	0.0015663373	-0.0058144992	0.0416157313	-0.0398844239	-0.053571959	0.0225102321	-0.0140181735	-0.0183884635	0	0	0	0
0.0155084	-0.086454	-0.0700178	-0.000349591	0	0.000493271	-0.002539	-0.071622	-0.0104568	0.000556581	0	0.000110044	0.11794905	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	-0.0410197663	0.0141930322	0.0292676375	-0.0150080093	0.0084624008	0.0455159779	0.0059383518	0.0073838772	0.0210927317	-0.0174359037	0	0	0	0
0.0196929	-0.0186369	-0.0493376	-0.00139211	0	0.000365723	0.0041845	0.0678171	0.0206802	-0.001042519	0	-0.000127548	0.15118515	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	0.0248783322	0.0100094688	0.0110581954	0.0131268094	0.0364881239	-0.0229322004	-0.0109202947	0.0055159383	-0.0299202593	-0.0519654257	0	0	0	0
0.0176669	-0.0477386	-0.0492451	-0.000428603	0	0.000183113	-0.002026	-0.0291017	9.25000000000023e-05	0.000963507	0	-0.00018261	0.08852605	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	-0.0354767731	0.0207871221	0.0041727975	-0.0009083134	-0.0267317705	0.0304645267	-0.0198412368	0.0043968238	-0.0040688008	0.0040508994	0	0	0	0
-0.0390657	-0.0478074	-0.105705	-0.00011603	-0.000276967	-0.000260043	-0.0567326	-6.88000000000008e-05	-0.0564599	0.000312573	-0.000276967	-0.000443156	0.1648961	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	0.0390395515	-0.0176284897	-0.0024246761	0.0159681429	0.0525542578	-0.0166919011	-0.0046658284	-0.0198579155	-0.0452036393	-0.043189042	0	0	0	0
-0.0171673	-0.0389071	-0.0529334	-0.000882845	-0.000165362	0	0.0218984	0.0089003	0.0527716	-0.000766815	0.000111605	0.000260043	0.14049345	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	0.0065403497	0.0387514695	-0.025150061	0.0212626499	0.0276672761	-0.0021223157	-0.0330132942	0.0380382805	0.0574433278	-0.0165429627	0	0	0	0
-0.0226499	-0.054979	-0.0718948	-4.48924e-05	-0.000413539	0	-0.0054826	-0.0160719	-0.0189614	0.0008379526	-0.000248177	0	0.09482238	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	-0.0333043718	-0.0722184758	0.0382247642	0.0003452918	-0.0022068389	0.036103572	0.0087454242	-0.0562240625	-0.0120885797	-0.0059984182	0	0	0	0
-0.0126121	-0.0397448	-0.0759613	-0.000551441	-0.000153341	0	0.0100378	0.0152342	-0.00406649999999999	-0.0005065486	0.000260198	0	0.06767583	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	0.0291590921	-0.0390559133	0.0164088515	0.017329684	0.0146024819	-0.0396568519	0.0122278193	-0.0193432429	-0.0264186586	0.0110237326	0	0	0	0
-0.0135452	-0.0478127	-0.0300208	-0.000916839	7.48577e-05	0	-0.000933099999999999	-0.00806789999999999	0.0459405	-0.000365398	0.0002281987	0	0.084621335	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	0.037798324	0.0405250192	-0.0060575589	-0.0078718278	-0.0445779669	-0.0373584691	-0.002180106	0.0523385126	0.0369668247	0.0350737786	0	0	0	0
