"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0207445	-0.024419	0.130032	-0.000363614	0.000143391	0.000602368	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.0827373028	-0.0434786593	0.016007577	-0.020976185	0.0085794752	0.0561721484	0.0426993426	0.0191919851	0.0990265549	0.019797093	0	0	0	0
-7.01665e-05	-0.0380792	0.124851	0.000168775	0.000479364	0.000650412	-0.0208146665	-0.0136602	-0.00518099999999998	0.000532389	0.000335973	4.80439999999999e-05	0.0854761665	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	0.0188365815	-0.0355279255	0.0380499237	-0.0825979518	0.019516157	-0.0065649387	-0.034425191	-0.0168035023	0.0482116555	0.0493876872	0	0	0	0
-0.0161274	-0.0187516	0.125376	-0.000125096	0	0.000467645	-0.0160572335	0.0193276	0.000524999999999984	-0.000293871	-0.000479364	-0.000182767	0.0837099335	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	-0.0108949477	0.0095937092	0.0137659355	-0.0275961132	0.05094324	-0.0468922032	-0.0273619829	-0.0013422767	0.0039094846	-0.0423237587	0	0	0	0
-0.0388976	-0.0376878	0.138595	0.000168775	0	0.000276201	-0.0227702	-0.0189362	0.013219	0.000293871	0	-0.000191444	0.07919115	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	-0.0618437613	-0.0451232867	-0.0266869804	-0.0421219408	-0.0741527147	0.0302537645	0.0598311972	-0.073704871	0.0962713206	0.0387501824	0	0	0	0
-0.0389046	0.0110634	0.10241	-0.000437102	3.05803e-23	0.000282053	-7.00000000000006e-06	0.0487512	-0.036185	-0.000605877	3.05803e-23	5.85199999999998e-06	0.11552965	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	0.0402870715	-0.013652817	0.0738042481	0.0024657976	0.0059435407	0.0278682661	-0.0827441135	-0.0120968321	-0.0114134008	0.0383786657	0	0	0	0
-0.0324718	-0.0187521	0.147688	-0.000242347	0	0.000467645	0.0064328	-0.0298155	0.045278	0.000194755	-3.05803e-23	0.000185592	0.10054365	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	-0.0006453806	0.0449825099	-0.0455845187	-0.0445740612	0.0182058649	-0.0603915683	-0.0241140496	-0.0147439025	0.0311031095	-0.0254628937	0	0	0	0
-0.025589	-0.0380024	0.109252	-0.000242347	0	0.000149132	0.0068828	-0.0192503	-0.038436	0	0	-0.000318513	0.08049475	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	0.0079269373	0.0501426223	0.0383523125	-0.0129310238	-0.0209108072	0.0134739096	0.0488928361	0.0277220848	0.0089618119	0.0112735201	0	0	0	0
-0.0191048	0.00864082	0.138588	2.22694e-06	-0.000447311	0.000198279	0.0064842	0.04664322	0.029336	0.00024457394	-0.000447311	4.9147e-05	0.119515017	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	0.0242822292	-0.0157668364	0.0307285743	-0.0899658598	0.0421704888	0.0058474004	-0.0215437508	-0.0005544096	-0.0084895727	-0.016360778	0	0	0	0
-0.0201772	-0.0423212	0.0263891	0.000951492	-6.61745e-24	5.70045e-05	-0.0010724	-0.05096202	-0.1121989	0.00094926506	0.000447311	-0.0001412745	0.241125848	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	-0.0112425268	0.0232428576	-0.0201273055	0.0363403035	-0.0386926262	0.0043223546	-0.0058443518	-0.0188830259	0.0096121297	-0.0348971716	0	0	0	0
-0.0388966	0.0109978	0.000227332	0.00135577	0	5.70045e-05	-0.0187194	0.053319	-0.026161768	0.000404278	6.61745e-24	0	0.118414068	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	0.0281946545	0.0111961522	0.0187510288	0.064345184	-0.0121380019	0.0441717442	-0.007945883	-0.0093894022	-0.0725492732	0.0231175364	0	0	0	0
