"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.00726854	-0.00744319	-0.0417454	-0.00375371	-6.2657e-05	-0.000445562	-0.00133869	-0.01619868	-0.03179846	0.00065222	-0.000168264	0	0.09036003	0.0487218636	0.038164956	0.0222309049	0.0031646932	-0.016347399	-0.0335562706	-0.0460373263	-0.052032083	-0.0506959264	-0.0422171104	-0.027790234	-0.0094479311	0.0102255113	0.0284582593	0.0426814612	0.0508911792	0.0519307284	0.0456536443	0.032944319	0.015593397	-0.0039545126	0.0181589143	0.0022272082	-0.0259429255	0.027988757	-0.0617393302	0.0184053471	0.0173071054	-0.0127546709	-0.0478539532	0.0263603299	0	0	0	0	0	0	0	-3.07680738477128	-0.968085274795637	0.448081059024295	0.592443852028073
-0.00020593	-0.0106042	-0.0641238	-0.00378329	0.000151423	-0.000445562	0.00706261	-0.00316101	-0.0223784	-2.958e-05	0.00021408	0	0.04478502	0.0486380181	0.0378534688	0.0216145559	0.0022611689	-0.0174180334	-0.0345874448	-0.046773099	-0.0522191466	-0.0501408583	-0.0408376979	-0.0256501718	-0.0067666737	0.0130918447	0.0310639394	0.0445599841	0.0516353132	0.0512704319	0.0435179165	0.0294948387	0.0112218049	-0.0086681957	-0.0485191974	-0.0173390975	0.032245247	0.0392521998	-0.0121585412	0.0017025985	-0.0048604411	0.050769648	-0.0145469203	0.0035075144	0	0	0	0	0	0	0	-2.14504585028946	0.023666303272048	-2.22840312389761	0.592443852028073
0.00568885	0.0151016	-0.0798271	-0.00419773	5.07696e-05	-0.000257362	0.00589478	0.0257058	-0.0157033	-0.00041444	-0.0001006534	0.0001882	0.08246855	0.0485532669	0.0375391619	0.0209945843	0.0013569709	-0.0184805588	-0.0355954325	-0.0474661945	-0.0523439796	-0.0495101664	-0.0393822474	-0.0234523225	-0.0040672745	0.0159169864	0.0335562706	0.0462518635	0.0521333814	0.0503343274	0.0411197477	0.0258471843	0.0067666737	-0.0133107399	-0.0136913347	0.0077143476	0.0278356156	-0.0163847952	0.0674676585	-0.0041538889	0.0224267786	0.0273892592	0.0391246924	0.0158006012	0	0	0	0	0	0	0	0.600881521038284	-0.00030209762865	0.448081059024295	0.592443852028073
0.0105049	0.0109788	-0.0142558	-0.00460262	9.65997e-05	-0.000445562	0.00481605	-0.0041228	0.0655713	-0.00040489	4.58301e-05	-0.0001882	0.106456155	0.0484676115	0.0372220587	0.020371094	0.0004523686	-0.0195344808	-0.0365795581	-0.0481159803	-0.0524064334	-0.0488048017	-0.0378534688	-0.0212016376	-0.0013569709	0.0186920473	0.0359261587	0.0477500128	0.0523830103	0.0491274505	0.0384736004	0.0220258641	0.0022611689	-0.0178440444	0.0529994827	0.0166368764	-0.0487896406	-0.02864006	0.0129662465	-0.0030960011	-0.0118609375	-0.0390288819	0.0150940528	-0.0015837177	0	0	0	0	0	0	0	0.666217819796467	0.007290884541681	0.448081059024295	0.592443852028073
0.0259424	-0.00736423	-0.0502946	-0.00400106	0.000238982	-0.000445562	0.0154375	-0.01834303	-0.0360388	0.00060156	0.0001423823	0	0.107016445	0.0483810535	0.0369021828	0.0197441895	-0.0004523686	-0.0205793086	-0.0375391619	-0.0487218636	-0.0524064334	-0.0480258282	-0.0362542087	-0.0189031876	0.0013569709	0.0214082961	0.038164956	0.0490481569	0.0523830103	0.0476562936	0.0355954325	0.0180565534	-0.0022611689	-0.0222309049	0.0028686701	-0.0089875561	-0.0322652304	0.0296596918	-0.050543069	0.0146594774	0.0206708128	-0.0001335852	-0.0543836063	0.0202809392	0	0	0	0	0	0	0	-0.162641698984015	0.027039540487178	0.448081059024295	0.592443852028073
0.0226812	-0.00421408	-0.0764305	-0.0042188	0.000241063	-0.000111704	-0.0032612	0.00315015	-0.0261359	-0.00021774	2.081e-06	0.000333858	0.0602312	0.0482935946	0.0365795581	0.0191139759	-0.0013569709	-0.0216145559	-0.0384736004	-0.0492832916	-0.0523439796	-0.0471744208	-0.0345874448	-0.0165621507	0.0040672745	0.0240571864	0.0402644936	0.0501408583	0.0521333814	0.0459287708	0.0325026013	0.0139659219	-0.0067666737	-0.0264353189	-0.0521350765	-0.0233408689	0.0329417112	0.0035189301	-0.0200763716	-0.0011586944	-0.0031106465	0.0433744727	0.0132689474	-0.0009157722	0	0	0	0	0	0	0	-2.67024290588409	0.106041704536855	0.448081059024295	0.592443852028073
0.0146978	0.0354091	-0.0588542	-0.00480112	0.000663522	-0.000445562	-0.0079834	0.03962318	0.0175763	-0.00058232	0.000422459	-0.000333858	0.13211473	0.0482052363	0.0362542087	0.0184805588	-0.0022611689	-0.0226397406	-0.0393822474	-0.0497997519	-0.0522191466	-0.0462518635	-0.0328562806	-0.0141838011	0.0067666737	0.026630384	0.0422171104	0.0510235403	0.0516353132	0.0439541752	0.0292137585	0.0097814541	-0.0112218049	-0.0304227813	-0.0043062686	0.0017469832	0.0604042906	-0.022771834	0.0414036988	0.0105136731	0.0080007141	-0.008748883	0.0537547017	0.0119190194	0	0	0	0	0	0	0	-1.33046969448544	0.130884861850789	0.448081059024295	0.592443852028073
-0.000172405	0.0353995	-0.00790332	-0.00432586	0.000109272	8.09069e-05	-0.014870205	-9.5999999999985e-06	0.05095088	0.00047526	-0.00055425	0.0005264689	0.14362963	0.0481159803	0.0359261587	0.0178440444	-0.0031646932	-0.0236543856	-0.0402644936	-0.0502707735	-0.052032083	-0.0452595478	-0.0310639394	-0.0117734969	0.0094479311	0.0291197926	0.0440156816	0.0516925056	0.0508911792	0.0417431291	0.025748738	0.0055312652	-0.015593397	-0.0341605674	0.0395010564	0.0086349583	-0.0126583621	-0.0219030353	0.0568137871	-0.00668186	0.0080144949	-0.0599358849	0.0213798401	-0.0137261127	0	0	0	0	0	0	0	-2.34793264163664	0.068309553586942	0.448081059024295	0.592443852028073
-0.000247332	0.018024	-0.0469445	-0.00449413	0.000128081	-0.000233215	-7.4927e-05	-0.0173755	-0.03904118	-0.00016827	1.8809e-05	-0.0003141219	0.081551652	0.0480258282	0.0355954325	0.0172045393	-0.0040672745	-0.0246580184	-0.0411197477	-0.0506959264	-0.0517830118	-0.0441989703	-0.0292137585	-0.0093366682	0.0121038584	0.0315175794	0.0456536443	0.0521449521	0.0499045256	0.0393075269	0.022128436	0.0012439122	-0.0198489062	-0.0376180017	0.0534578759	0.0065478867	-0.0684692058	0.0006396271	-0.0146373693	-0.0044038362	0.0006769388	-0.0356938004	-0.0257206621	0.00482336	0	0	0	0	0	0	0	0.442395432038346	0.13875362013916	0.448081059024295	-1.68540061352814
0.0173827	-0.0200084	-0.114771	-0.00429197	4.10843e-05	-0.000252087	0.017630032	-0.0380324	-0.0678265	0.00020216	-8.69967e-05	-1.8872e-05	0.138890367	0.0479347819	0.0352620549	0.0165621507	-0.004968644	-0.0256501718	-0.0419474363	-0.0510748227	-0.0514722298	-0.0430717306	-0.0273091829	-0.006878805	0.0147273348	0.0338162004	0.0471250218	0.0523789848	0.0486800542	0.0366604707	0.0183746853	-0.0030517987	-0.0239566531	-0.0407667093	-0.0316261632	-0.0240365098	-0.0388574872	0.0200005573	-0.0260934552	0.0089017847	-0.0073506664	0.0285955473	-0.0505898679	0.0122665852	0	0	0	0	0	0	0	0.490126727291273	0.174368480395784	0.448081059024295	0.592443852028073
0.015956	0.0295118	-0.0444411	-0.00470978	0.000103533	0.000126976	-0.0014267	0.0495202	0.0703299	-0.00041781	6.24487e-05	0.000379063	0.164242885	0.0478428428	0.0349260507	0.0159169864	-0.0058685331	-0.026630384	-0.0427470046	-0.0514071169	-0.0511001074	-0.0418795288	-0.0253537587	-0.0044054445	0.0173113266	0.036008423	0.0484244452	0.0523936235	0.0472236001	0.0338162004	0.0145101234	-0.0073270047	-0.0278860579	-0.0435808493	-0.0433597237	-0.0363284521	0.0166871977	-0.0412245592	-0.0425420416	0.0089528498	0.0275716244	0.0429321042	0.0433035888	0.0176608036	0	0	0	0	0	0	0	0.900084774425024	0.174840222604881	0.448081059024295	0.592443852028073
0.0191496	0.0162747	0.00404436	-0.00467266	0.000235425	0.000126976	0.0031936	-0.0132371	0.04848546	3.71199999999999e-05	0.000131892	0	0.07336676	0.0477500128	0.0345874448	0.0152691543	-0.0067666737	-0.0275981986	-0.0435179165	-0.0516925056	-0.050667088	-0.0406241631	-0.023351127	-0.0019221591	0.0198489062	0.0380873499	0.0495471731	0.0521888067	0.0455421041	0.0307900166	0.0105580562	-0.0115529809	-0.0316078689	-0.0460373263	0.0215279615	-0.0149659285	0.0142975947	-0.0347190073	-0.0042226365	0.0250375603	-0.0198480876	-0.0525733471	0.0438190704	0.0237961274	0	0	0	0	0	0	0	-0.659612527650188	0.160826634359443	0.448081059024295	0.592443852028073
0.0308329	-0.0170491	-0.0454073	-0.00512348	0.000180899	-0.000281897	0.0116833	-0.0333238	-0.04945166	-0.000450819999999999	-5.4526e-05	-0.000408873	0.14016971	0.0476562936	0.0342462625	0.0146187631	-0.0076627981	-0.028553165	-0.0442596553	-0.0519307284	-0.0501736876	-0.0393075269	-0.0213050164	0.0005654567	0.0223332702	0.0400464398	0.0504891087	0.0517653924	0.0436435792	0.0275981986	0.0065423171	-0.0157013334	-0.0350943796	-0.0481159803	0.0397344823	-0.0029536243	-0.0514266172	0.0058560714	-0.0029212052	-0.0148324324	0.0183882021	-0.045071315	-0.026033165	-0.006320758	0	0	0	0	0	0	0	-0.123584948234721	0.155216733605421	0.448081059024295	0.592443852028073
0.0308745	0.00635777	-0.0561219	-0.00435044	-1.2239e-05	-0.00010928	4.15999999999993e-05	0.02340687	-0.0107146	0.00077304	-0.000193138	0.000172617	0.09110282	0.0475616869	0.0339025293	0.0139659219	-0.0085566393	-0.0294948387	-0.0449717237	-0.052121568	-0.0496204944	-0.0379316059	-0.0192192368	0.0030517987	0.024757758	0.0418795288	0.051246815	0.0511251541	0.0415370728	0.0242579167	0.0024871236	-0.0197441895	-0.038319635	-0.0497997519	-0.0172326797	-0.0254124161	-0.0114888436	0.0311618418	-0.0468171645	0.0383992814	-0.0191663338	0.0315675735	-0.0276682976	-0.0122423216	0	0	0	0	0	0	0	-0.201342206873623	-0.062694816101536	0.448081059024295	0.592443852028073
0.023215	0.00638217	-0.0706738	-0.00416925	0.000249746	-0.000281898	-0.0076595	2.44000000000008e-05	-0.0145519	0.000181189999999999	0.000261985	-0.000172618	0.05302545	0.0474661945	0.0335562706	0.0133107399	-0.0094479311	-0.0304227813	-0.0456536443	-0.0522648503	-0.0490081675	-0.0364984753	-0.0170976719	0.0055312652	0.0271158693	0.0435808493	0.0518175273	0.0502707735	0.0392326234	0.02078714	-0.0015830688	-0.0236543856	-0.0412596253	-0.0510748227	-0.0429288319	-0.0258383192	0.0631843266	0.0181538617	0.0654401894	-0.0158654893	0.0078414928	0.0427060339	0.0287909016	-0.0548929141	0	0	0	0	0	0	0	-2.18603230131249	-0.608782457701411	0.448081059024295	0.592443852028073
0.030878	0.0486998	-0.0404399	-0.00414219	-0.000211432	-0.000122909	0.007663	0.04231763	0.0302339	2.70600000000006e-05	-0.000461178	0.000158989	0.11257588	0.0473698181	0.0332075124	0.0126533271	-0.0103364079	-0.0313365607	-0.0463049601	-0.0523604445	-0.0483374366	-0.0350102966	-0.0149442718	0.0079982704	0.029401282	0.0451450484	0.052199163	0.0492058292	0.0367412126	0.0172045393	-0.0056437143	-0.0274056492	-0.0438924641	-0.0519307284	-0.0099761568	-0.0120525736	0.0033239402	-0.0548606587	0.0840280499	0.0245741721	0.0066636219	-0.0024437309	0.0567809708	0.0022348797	0	0	0	0	0	0	0	0.740534587385797	-0.601726215296912	0.448081059024295	0.592443852028073
0.030913	0.0279551	-0.00589381	-0.00442699	-0.000160066	-0.000281898	3.50000000000038e-05	-0.0207447	0.03454609	-0.0002848	5.1366e-05	-0.000158989	0.08008354	0.0472725596	0.0328562806	0.0119937935	-0.0112218049	-0.0322357516	-0.0469252343	-0.0524082634	-0.047609101	-0.0334693144	-0.0127630461	0.0104472564	0.0316078689	0.0465672044	0.0523903296	0.0479347819	0.0340747132	0.0135293872	-0.0096703246	-0.0309727759	-0.0461985516	-0.0523604445	0.0493177682	-0.0063303114	-0.0231950964	-0.0518503076	0.0132478371	0.0148602436	0.0289980708	-0.0471663145	0.0245092134	0.0059386045	0	0	0	0	0	0	0	0.412104910480143	-1.06155517883624	0.448081059024295	0.592443852028073
0.0232321	0.0103991	-0.0366895	-0.00435295	-5.43425e-05	-0.000281898	-0.0076809	-0.017556	-0.03079569	7.40399999999992e-05	0.0001057235	0	0.065020765	0.0471744208	0.0325026013	0.0113322499	-0.0121038584	-0.0331199354	-0.0475140513	-0.0524082634	-0.0468240289	-0.0318778528	-0.0105580562	0.0128727058	0.033729714	0.0478428428	0.0523903296	0.0464629554	0.0312458323	0.0097814541	-0.0136386166	-0.0343317983	-0.0481607204	-0.0523604445	0.0452013968	-0.0253717612	-0.0086307409	0.0087109884	-0.0282648251	-0.0034910978	-0.0143521446	-0.0426748548	-0.026862279	0.0135175824	0	0	0	0	0	0	0	-0.023031233602392	-1.09079899811004	0.448081059024295	0.592443852028073
0.0308422	0.00328059	-0.0300353	-0.00407603	-0.000158698	5.80542e-05	0.00761010000000001	-0.00711851	0.0066542	0.000276920000000001	-0.0001043555	0.0003399522	0.0574441950000001	0.0470754035	0.032146501	0.0106688069	-0.0129823055	-0.0339887004	-0.0480710162	-0.0523604445	-0.0459831556	-0.0302383121	-0.0083334077	0.0152691543	0.0357611286	0.0489679499	0.052199163	0.0447965146	0.0282680507	0.0059809018	-0.017524659	-0.0374601473	-0.0497643635	-0.0519307284	0.0179523299	-0.0365611367	0.0196143645	0.0496673255	-0.0330253605	0.0255052093	0.0259527968	0.0049373023	-0.0570289103	0.0542357534	0	0	0	0	0	0	0	-0.664529543481287	-0.913773857310528	0.448081059024295	0.592443852028073
0.0308625	0.0124796	-0.0310483	-0.00381035	-5.73751e-05	-5.47414e-05	2.02999999999974e-05	0.00919901	-0.001013	0.00026568	0.0001013229	-0.0001127956	0.034222235	0.0469755095	0.031788006	0.0100035758	-0.0138568845	-0.0348416421	-0.0485957556	-0.0522648503	-0.0450874833	-0.028553165	-0.0060932427	0.017631203	0.0376966663	0.0499389857	0.0518175273	0.0429424396	0.025155559	0.0021481754	-0.0213050164	-0.0403368038	-0.0509975427	-0.0510748227	-0.0412390427	-0.0555589521	0.0398038889	0.0444144518	0.0306909242	0.0104114965	0.0236316824	0.0696649159	-0.0208391621	0.0249758917	0	0	0	0	0	0	0	-3.2572502585529	-0.676838364980973	0.448081059024295	0.592443852028073
0.0308401	0.0125862	-0.0527535	-0.00423938	-0.000125967	-0.00012424	-2.23999999999988e-05	0.0001066	-0.0217052	-0.00042903	-6.85919e-05	-6.94986e-05	0.050190225	0.0468747407	0.0314271432	0.0093366682	-0.0147273348	-0.0356783636	-0.0490879179	-0.052121568	-0.0441380794	-0.0268249532	-0.0038417323	0.0199535306	0.039531138	0.050752895	0.051246815	0.0409084964	0.0219231897	-0.001696107	-0.0249568909	-0.0429424396	-0.0518510778	-0.0497997519	-0.0298424927	-0.0437358081	-0.0109017638	-0.0258584347	0.0644482398	-0.0172683127	0.0161503477	0.0508448317	0.0226312401	-0.0034204923	0	0	0	0	0	0	0	0.847982249628629	-0.680508922363983	0.448081059024295	0.592443852028073
0.0179353	0.0120058	-0.0587129	-0.00464298	9.59359e-05	-0.000281898	-0.0129048	-0.000580400000000002	-0.00595940000000001	-0.0004036	0.0002219029	-0.000157658	0.058602645	0.046773099	0.0310639394	0.0086681957	-0.015593397	-0.0364984753	-0.0495471731	-0.0519307284	-0.0431360754	-0.0250562833	-0.0015830688	0.0222309049	0.0412596253	0.0514071169	0.0504891087	0.0387032042	0.0185863463	-0.0055312652	-0.0284582593	-0.0452595478	-0.0523186149	-0.0481159803	-0.015010156	-0.0441268394	-0.023936375	-0.0680831797	-0.0240516098	0.0260690893	0.0176034758	-0.0055709335	0.0425145997	0.0188469947	0	0	0	0	0	0	0	0.934700220128988	-0.685549076897392	0.448081059024295	0.592443852028073
0.0308594	0.00177502	-0.0148433	-0.00484666	2.42941e-06	-0.000102582	0.0129241	-0.01023078	0.0438696	-0.00020368	-9.350649e-05	0.000179316	0.0908496045	0.0466705863	0.0306984217	0.0079982704	-0.0164548132	-0.0373015953	-0.0499732133	-0.0516925056	-0.0420826652	-0.0232498227	0.0006785423	0.0244581953	0.0428774942	0.051899593	0.0495471731	0.0363358002	0.0151609305	-0.0093366682	-0.031788006	-0.0472725596	-0.0523966733	-0.0460373263	0.0617008244	-0.0075793676	0.0315846351	-0.033345565	-0.0347307521	0.0002455433	0.0177941398	-0.0654192718	0.0333392515	0.0044999526	0	0	0	0	0	0	0	0.599339242592015	-0.889084904835471	0.448081059024295	0.592443852028073
0.0307887	-0.0237229	-0.094224	-0.00417213	-0.000166438	0.000147299	-7.06999999999999e-05	-0.02549792	-0.0793807	0.00067453	-0.00016886741	0.000249881	0.1596132405	0.0465672044	0.0303306173	0.0073270047	-0.0173113266	-0.0380873499	-0.0503657529	-0.0514071169	-0.0409791044	-0.0214082961	0.00293889	0.026630384	0.0443804069	0.0522287737	0.0484244452	0.0338162004	0.011663266	-0.0130918447	-0.0349260507	-0.0489679499	-0.0520846721	-0.0435808493	-0.0160759345	-0.0410623419	0.023668355	0.067857958	-0.0265965081	-0.0131387489	0.0054701954	-0.0137673427	-0.0648158255	-0.0086509306	0	0	0	0	0	0	0	0.929772708407743	-0.864468798684369	0.448081059024295	0.592443852028073
0.0307844	-0.0059042	-0.126254	-0.00484821	-0.000234731	0.000147299	-4.29999999999875e-06	0.0178187	-0.03203	-0.000676080000000001	-6.8293e-05	0	0.08707165	0.0464629554	0.0299605535	0.0066545109	-0.0181626821	-0.0388553731	-0.0507245288	-0.0510748227	-0.039826708	-0.0195344808	0.0051937656	0.0287425773	0.0457643343	0.0523936235	0.0471250218	0.0311549584	0.0081100208	-0.016776594	-0.0378534688	-0.0503343274	-0.0513849338	-0.0407667093	-0.015061666	-0.0213236986	0.034717085	-0.0073195984	0.0677021753	-0.0020627303	0.0214140966	0.0304794102	0.0297852123	0.0100319686	0	0	0	0	0	0	0	0.341336371165716	-0.781046683966225	0.448081059024295	0.592443852028073
0.0682088	0.00557374	-0.0848074	-0.00552528	-0.000375529	0.000147299	0.0374244	0.01147794	0.0414466	-0.000677069999999999	-0.000140798	0	0.13124234	0.0463578411	0.029588258	0.0059809018	-0.019008626	-0.0396053074	-0.0510493004	-0.0506959264	-0.0386268493	-0.017631203	0.0074389706	0.0307900166	0.0470255659	0.0523936235	0.0456536443	0.028363221	0.0045181276	-0.020371094	-0.0405526062	-0.0513625114	-0.0503026675	-0.0376180017	0.0648694671	-0.0010756546	-0.0496784756	-0.0251650948	0.0203703963	-0.0048567306	-0.0246357843	-0.0303065467	-0.0004213348	-0.0076399896	0	0	0	0	0	0	0	0.632219470692601	-0.830295236260631	0.448081059024295	0.592443852028073
0.0682021	0.0102357	-0.105594	-0.00500029	-0.000461324	0.000147299	-6.70000000001225e-06	0.00466196	-0.0207866	0.000524989999999999	-8.5795e-05	0	0.05599451	0.0462518635	0.0292137585	0.0053062903	-0.0198489062	-0.0403368038	-0.05133985	-0.0502707735	-0.0373809583	-0.0157013334	0.0096703246	0.0327680892	0.0481607204	0.0522287737	0.0440156816	0.0254526818	0.0009047034	-0.0238560081	-0.0430071852	-0.0520455938	-0.0488459301	-0.0341605674	0.0153958982	-0.0241758158	-0.0403326514	0.0148688768	-0.0444804194	0.0229021224	0.0082175346	0.0136507043	-0.0511887364	0.0444159533	0	0	0	0	0	0	0	0.313513001197301	-0.878907214746484	0.448081059024295	0.592443852028073
0.0627323	-0.0156731	-0.132176	-0.00484496	-0.000524597	0.000147299	-0.0054698	-0.0259088	-0.026582	0.00015533	-6.3273e-05	0	0.06889075	0.0461450246	0.0288370829	0.0046307895	-0.0206832724	-0.0410495216	-0.0515959829	-0.0497997519	-0.0360905197	-0.0137477825	0.0118836729	0.0346723388	0.0491667543	0.051899593	0.0422171104	0.0224355316	-0.0027130321	-0.0272125894	-0.0452024033	-0.0523789848	-0.0470255659	-0.0304227813	-0.0320278244	-0.034206991	0.0184612405	0.0185766588	-0.0298219214	0.0095997806	-0.005616217	0.0624055694	-0.0177431102	0.0180979461	0	0	0	0	0	0	0	0.302019075378662	-0.959549233517145	0.448081059024295	0.592443852028073
0.0520519	0.0263738	-0.141857	-0.00570162	-0.000525324	0.000147299	-0.0106804	0.0420469	-0.009681	-0.00085666	-7.26999999999954e-07	0	0.10527765	0.0460373263	0.0284582593	0.0039545126	-0.021511476	-0.0417431291	-0.0518175273	-0.0492832916	-0.0347570714	-0.0117734969	0.0140748942	0.0364984753	0.0500409704	0.0514071169	0.0402644936	0.0193244083	-0.0063178387	-0.0304227813	-0.0471250218	-0.0523604445	-0.0448551266	-0.0264353189	-0.02916248	-0.0220341279	0.05631809	-0.0183995431	0.031532364	-0.0211268916	0.0240283146	0.0441482107	0.0426757911	-0.0141360246	0	0	0	0	0	0	0	-0.171017728023769	-1.05868931253101	0.448081059024295	0.592443852028073
0.049936	0.0262567	-0.0732944	-0.00571856	-0.000317141	0.000147299	-0.0021159	-0.000117099999999998	0.0685626	-1.694e-05	0.000208183	0	0.08205175	0.0459287708	0.0280773158	0.0032775729	-0.0223332702	-0.0424173034	-0.0520043348	-0.0487218636	-0.0333822024	-0.0097814541	0.0162399088	0.0382423846	0.0507810249	0.050752895	0.038164956	0.0161323429	-0.009892538	-0.0334693144	-0.0487634462	-0.0519900974	-0.0423507695	-0.0222309049	0.0430792355	0.0094677991	-0.0084796117	-0.0403558822	0.0562370449	0.0107081866	-0.0120743618	-0.0446752645	0.0377385759	-0.0049969442	0	0	0	0	0	0	0	-1.42843462868334	0.033287064846705	0.448081059024295	0.592443852028073
0.0433202	0.0120431	-0.0806068	-0.00576942	-0.000317141	-0.000218145	-0.0066158	-0.0142136	-0.00731240000000001	-5.08599999999998e-05	0	-0.000365444	0.048957	0.0458193599	0.0276942808	0.0026000839	-0.0231484102	-0.0430717306	-0.05215628	-0.0481159803	-0.0319675512	-0.0077746586	0.0183746853	0.0399001378	0.0513849338	0.0499389857	0.0359261587	0.0128727058	-0.0134200948	-0.0363358002	-0.0501077956	-0.0512704319	-0.039531138	-0.0178440444	0.0482562178	-0.0006777301	-0.0579377225	-0.0043842086	-0.029709419	-0.030318003	-0.0047810813	-0.0419584236	-0.0357979597	-0.0178721156	0	0	0	0	0	0	0	-0.804178596694332	0.222335563073573	0.448081059024295	0.592443852028073
0.0621672	0.00703882	-0.115307	-0.0051859	-0.000600253	0.000168525	0.018847	-0.00500428	-0.0347002	0.000583520000000001	-0.000283112	0.00038667	0.12121658	0.0457090957	0.0273091829	0.0019221591	-0.0239566531	-0.043706106	-0.0522732612	-0.0474661945	-0.0305148036	-0.0057561371	0.020475249	0.0414680002	0.0518510778	0.0489679499	0.0335562706	0.0095591501	-0.0168836987	-0.0390068183	-0.0511499628	-0.0502062834	-0.0364172225	-0.0133107399	-0.0195326519	-0.0203353879	-0.0159962301	0.0420584888	-0.0458779832	0.0180322257	-0.0252443016	0.0261307939	-0.05308881	-0.0037308004	0	0	0	0	0	0	0	-1.48735917337246	-0.569168038789046	0.448081059024295	0.592443852028073
0.0717806	0.0070635	-0.136848	-0.0053687	-0.000664438	0.000113359	0.00961339999999999	2.468e-05	-0.021541	-0.0001828	-6.4185e-05	-5.5166e-05	0.04628663	0.0455979804	0.0269220508	0.0012439122	-0.024757758	-0.0443201343	-0.0523552	-0.046773099	-0.029025691	-0.0037289341	0.0225376886	0.0429424396	0.0521782074	0.0478428428	0.0310639394	0.0062055551	-0.0202668442	-0.0414680002	-0.0518836628	-0.0488048017	-0.0330322041	-0.0086681957	-0.0413304238	-0.0213763317	0.0458922455	-0.0026986768	-0.0236892544	-0.0243090243	0.0127202511	0.05209565	0.032623581	-0.0110686457	0	0	0	0	0	0	0	-0.262641909762429	-0.185000249270778	0.448081059024295	0.592443852028073
0.0682086	0.0246072	-0.0631681	-0.00600229	-0.000414365	0.000168525	-0.00357199999999999	0.0175437	0.0736799	-0.000633590000000001	0.000250073	5.5166e-05	0.14173705	0.0454860159	0.0265329132	0.0005654567	-0.0255514863	-0.0449135297	-0.0524020413	-0.0460373263	-0.0275019879	-0.001696107	0.024558164	0.0443201343	0.0523654453	0.0465672044	0.0284582593	0.0028259676	-0.0235534089	-0.043706106	-0.052304471	-0.0470754035	-0.029401282	-0.0039545126	0.0353681756	0.0177562829	0.0352978547	-0.0237484545	0.0543839427	-0.0019972771	-0.0383688058	-0.0295950977	0.0426938224	-0.0022309981	0	0	0	0	0	0	0	0.55682903528179	-0.344631684770648	0.448081059024295	0.592443852028073
0.0592421	0.00472546	-0.0751075	-0.00595641	-0.000317141	-0.000236095	-0.00896650000000002	-0.01988174	-0.0119394	4.58800000000007e-05	9.7224e-05	-0.00040462	0.06817384	0.0453732043	0.0261417992	-0.0001130935	-0.0263376015	-0.0454860159	-0.0524137538	-0.0452595478	-0.0259455102	0.0003392783	0.0265329132	0.0455979804	0.0524122897	0.0451450484	0.025748738	-0.0005654567	-0.0267277308	-0.0457090957	-0.0524098495	-0.0450297083	-0.0255514863	0.0007916247	0.043864989	0.0111107045	-0.065833038	0.0026301192	0.0082097891	-0.0295907594	-0.008088951	-0.0310545641	-0.0269734963	-0.0274129488	0	0	0	0	0	0	0	0.284768462517184	-0.471132166459256	0.448081059024295	-1.68540061352814
0.0577866	0.00271286	-0.0757666	-0.00546255	-0.000577586	-0.00014305	-0.00145549999999999	-0.0020126	-0.000659099999999996	0.00049386	-0.000260445	9.3045e-05	0.0464947	0.0452595478	0.025748738	-0.0007916247	-0.0271158693	-0.0460373263	-0.0523903296	-0.044440473	-0.0243581127	0.0023741518	0.0284582593	0.046773099	0.0523186149	0.0435808493	0.0229452624	-0.0039545126	-0.029774683	-0.0474661945	-0.052199163	-0.0426814612	-0.021511476	0.0055312652	0.0056875358	-0.0012601448	-0.0303982972	0.0235921666	-0.0609037363	0.0199182449	-0.0274194765	0.015499768	-0.0560672286	0.0047458654	0	0	0	0	0	0	0	-0.295405139558144	-0.438236132046464	-2.22840312389761	-1.68540061352814
