"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.24763	-0.0710538	-0.14092	-0.00862825	-5.82601e-05	-0.00181866	-0.016904	0.00509850000000001	0.091756	-0.000478560000000003	0.0002342199	-0.00023853	0.161323995	0.0390068183	0.0056437143	-0.0306066839	-0.0511988656	-0.0455979804	-0.0166694112	0.02078714	0.047609101	0.0500744995	0.0269220508	-0.0100035758	-0.0418114263	-0.0522287737	-0.0359261587	-0.0012439122	0.0340747132	0.0519608967	0.0432641622	0.0124337127	-0.024757758	-0.0492832916	-0.0736790147	0.0331642207	-0.0106410236	0.0069397249	-0.0454422317	-0.043948896	0.0029386422	-0.0278480243	0.0113352546	-0.0490376196	0	0	-1.28104272107457	1.04799884790918	0.448081059024295	-1.68540061352814
-0.237595	-0.106199	-0.200866	-0.00794204	0.000211921	-0.00147119	0.010035	-0.0351452	-0.059946	0.000686210000000001	0.0002701811	0.00034747	0.170319255	0.0388553731	0.0051937656	-0.0311549584	-0.0513849338	-0.0450297083	-0.015377307	0.0222309049	0.0483374366	0.0494354616	0.0249568909	-0.0124337127	-0.0433914434	-0.051899593	-0.0335562706	0.0021481754	0.0367412126	0.0523253215	0.0408376979	0.0082217334	-0.0286479378	-0.0506959264	0.0448034448	-0.0287365668	-0.0560058902	0.035072487	-0.0699038584	0.0071409168	0.0548787966	0.0101153988	0.0037561801	-0.0269648018	0	0	-0.167113658899259	0.657760653144636	0.448081059024295	-1.68540061352814
-0.264385	-0.111495	-0.265092	-0.00865357	-0.000102419	-0.00136245	-0.02679	-0.00529600000000001	-0.064226	-0.000711529999999998	-0.00031434	0.00010874	0.1530425	0.0387032042	0.00474343	-0.0316980113	-0.0515556917	-0.044440473	-0.0140748942	0.0236543856	0.0490081675	0.0487218636	0.0229452624	-0.0148358378	-0.0448551266	-0.0514071169	-0.0310639394	0.0055312652	0.0392326234	0.0524082634	0.038164956	0.0039545126	-0.0323248521	-0.0516925056	0.0275519193	-0.0310203646	0.0489088309	0.0010188235	-0.0329124451	0.0416336969	-0.0009948349	-0.0041829464	-0.0340889093	0.0117249385	0	0	1.23432299275462	0.250751899693411	0.448081059024295	-1.68540061352814
-0.264316	-0.0879804	-0.171031	-0.0083657	-5.28813e-05	-0.00136245	6.89999999999857e-05	0.0235146	0.094061	0.000287869999999997	4.95377e-05	0	0.134514985	0.0385503146	0.004292741	-0.0322357516	-0.0517110885	-0.0438305487	-0.0127630461	0.0250562833	0.0496204944	0.0479347819	0.0208909108	-0.0172045393	-0.0461985516	-0.050752895	-0.0284582593	0.0088911868	0.0415370728	0.0522092763	0.0352620549	-0.0003392783	-0.0357611286	-0.0522648503	-0.0537311158	0.0476065573	0.0044691762	-0.0312511182	-0.011468675	-0.0339489828	-0.0182310607	0.0099291969	-0.0379734836	0.0407603772	0	0	0.952284721974584	0.729132624175997	0.448081059024295	-1.68540061352814
-0.246476	-0.110823	-0.167712	-0.00786567	-0.000149466	-0.00136245	0.01784	-0.0228426	0.00331899999999999	0.00050003	-9.65847e-05	0	0.073832335	0.0383967071	0.0038417323	-0.0327680892	-0.0518510778	-0.0432002194	-0.011442642	0.0264353189	0.0501736876	0.0470754035	0.0187976612	-0.0195344808	-0.0474181167	-0.0499389857	-0.025748738	0.0122138669	0.0436435792	0.0517294306	0.032146501	-0.0046307895	-0.0389311863	-0.0524082634	-0.0050584689	-0.0058792204	-0.0668034972	0.0561099139	-0.0013956085	-0.0045220299	0.0290985134	-0.0261782145	0.0657185308	0.0010691316	0	0	1.01823638466364	0.748140447166754	0.448081059024295	-1.68540061352814
-0.241648	-0.120006	-0.210951	-0.00812826	-7.1277e-05	-0.00136245	0.00482800000000003	-0.00918299999999998	-0.043239	-0.00026259	7.8189e-05	0	0.07428895	0.0382423846	0.0033904374	-0.0332949349	-0.0519756181	-0.0425497785	-0.0101145671	0.027790234	0.050667088	0.0461450246	0.0166694112	-0.0218204132	-0.0485105521	-0.0489679499	-0.0229452624	0.015485388	0.0455421041	0.0509713076	0.0288370829	-0.0088911868	-0.0418114263	-0.052121568	0.0553761898	-0.0482116639	0.0171366946	-0.0216864113	0.0191716355	0.0376914502	0.0259764689	0.0181576575	-0.064499962	0.036493062	0	0	0.70382780030974	0.790991722504147	0.448081059024295	-1.68540061352814
-0.233917	-0.078072	-0.234093	-0.0083442	-9.82533e-05	-0.00156121	0.00773099999999999	0.041934	-0.023142	-0.000215939999999998	-2.69763e-05	-0.00019876	0.0948908149999999	0.0380873499	0.00293889	-0.0338162004	-0.0520846721	-0.0418795288	-0.0087797117	0.0291197926	0.0511001074	0.0451450484	0.0145101234	-0.0240571864	-0.0494729291	-0.0478428428	-0.020058062	0.0186920473	0.0472236001	0.0499389857	0.0253537587	-0.0130918447	-0.0443804069	-0.0514071169	0.0064334503	0.0746820405	0.0275147612	-0.0019823879	0.0216288697	0.0166337176	-0.0479304207	-0.0429851167	0.0041421734	0.0181836294	0	0	1.17260117075783	0.84764144464729	0.448081059024295	-1.68540061352814
-0.241575	-0.101994	-0.186544	-0.00826211	0.000180735	-0.00155335	-0.007658	-0.023922	0.047549	8.20899999999999e-05	0.0002789883	7.85999999999994e-06	0.097575915	0.0379316059	0.0024871236	-0.0343317983	-0.0521782074	-0.0411897824	-0.0074389706	0.0304227813	0.0514722298	0.0440769831	0.0123238185	-0.0262397614	-0.0503026675	-0.0465672044	-0.0170976719	0.0218204132	0.0486800542	0.0486380181	0.0217175351	-0.0172045393	-0.0466190039	-0.0502707735	-0.0500542689	-0.021351388	0.026701106	0.0541106673	0.0168128716	-0.0389752158	-0.0490863724	0.0400818914	0.016666642	-0.0093362491	0	0	0.779697517830512	0.895898272560541	0.448081059024295	0.592443852028073
-0.257641	-0.0991474	-0.225607	-0.00821531	-5.76457e-05	-0.00156499	-0.016066	0.00284660000000001	-0.039063	4.67999999999979e-05	-0.0002383807	-1.164e-05	0.072816635	0.0377751555	0.002035172	-0.0348416421	-0.052256196	-0.0404808604	-0.0060932427	0.0316980113	0.0517830118	0.0429424396	0.0101145671	-0.028363221	-0.0509975427	-0.0451450484	-0.0140748942	0.0248573823	0.0499045256	0.0470754035	0.0179503407	-0.0212016376	-0.0485105521	-0.0487218636	-0.0389248606	-0.0586358241	-0.0114445664	-0.0284395196	0.0011089268	-0.0343781122	0.0224117486	0.03015263	0.0433037091	0.0219033894	0	0	0.527972780022704	0.862834182238781	0.448081059024295	0.592443852028073
-0.25762	-0.102442	-0.253263	-0.0078431	0.00013116	-0.00155407	2.10000000000488e-05	-0.00329460000000001	-0.027656	0.00037221	0.0001888057	1.092e-05	0.059568385	0.0376180017	0.0015830688	-0.0353456466	-0.0523186149	-0.0397530928	-0.00474343	0.032944319	0.052032083	0.0417431291	0.0078864829	-0.0304227813	-0.0515556917	-0.0435808493	-0.0110007588	0.027790234	0.0508911792	0.0452595478	0.0140748942	-0.0250562833	-0.0500409704	-0.046773099	0.0135765761	0.0386382154	-0.0629244835	-0.0370276265	0.0131477578	0.0384013156	0.0513343371	-0.0420692029	0.0248963673	0.0015313476	0	0	1.28458724179312	0.60244383705963	0.448081059024295	-1.68540061352814
-0.261827	-0.0970315	-0.267074	-0.00840896	-8.61394e-05	-0.00157875	-0.00420700000000002	0.0054105	-0.013811	-0.00056586	-0.0002172994	-2.468e-05	0.0638204699999999	0.0374601473	0.0011308477	-0.0358437271	-0.0523654453	-0.0390068183	-0.0033904374	0.0341605674	0.0522191466	0.0404808604	0.0056437143	-0.0324138022	-0.0519756181	-0.0418795288	-0.0078864829	0.0306066839	0.0516353132	0.0432002194	0.0101145671	-0.0287425773	-0.0511988656	-0.044440473	0.051688722	-0.0168519844	0.012031671	0.0674504381	0.0144022583	0.0376043366	0.0275682591	-0.0229682269	-0.0912663203	0.0130048357	0	0	0.890527486320471	0.358595517069389	0.448081059024295	-1.68540061352814
-0.301481	-0.0867675	-0.275356	-0.00855902	-9.71467e-05	-0.0013431	-0.039654	0.010264	-0.00828200000000001	-0.00015006	-1.10073e-05	0.00023565	0.0780358650000001	0.0373015953	0.0006785423	-0.0363358002	-0.0523966733	-0.0382423846	-0.002035172	0.0353456466	0.0523439796	0.0391575372	0.0033904374	-0.0343317983	-0.052256196	-0.0400464398	-0.00474343	0.0332949349	0.0521333814	0.0409084964	0.0060932427	-0.0322357516	-0.0519756181	-0.0417431291	-0.0193449063	-0.0090318971	0.0850775707	-0.0332383356	0.0155471333	-0.0010574264	-0.0669166692	-0.0395449148	0.0195765825	-0.0388920261	0	0	0.942851862132945	0.310819900439401	0.448081059024295	-1.68540061352814
-0.320811	-0.0868602	-0.278258	-0.0085812	-0.00039732	-0.00164034	-0.01933	-9.27000000000289e-05	-0.00290200000000002	-2.21800000000001e-05	-0.0003001733	-0.00029724	0.053304365	0.0371423487	0.0002261864	-0.0368217834	-0.0524122897	-0.0374601473	-0.0006785423	0.0364984753	0.0524064334	0.0377751555	0.0011308477	-0.0361724484	-0.0523966733	-0.0380873499	-0.0015830688	0.0358437271	0.0523830103	0.0383967071	0.002035172	-0.0355123358	-0.0523654453	-0.0387032042	-0.0859465124	0.0337998618	-0.0235812124	-0.0244232348	-0.0083725221	-0.0644249375	-0.007130363	0.0644665325	0.0171326791	-0.0069615979	0	0	-1.60763193046106	1.0452485028997	0.448081059024295	-1.68540061352814
-0.289928	-0.101894	-0.272801	-0.00830707	-0.000375272	-0.00164034	0.030883	-0.0150338	0.00545699999999999	0.000274130000000003	2.2048e-05	0	0.0661827	0.0369824104	-0.0002261864	-0.0373015953	-0.0524122897	-0.0366604707	0.0006785423	0.0376180017	0.0524064334	0.0363358002	-0.0011308477	-0.0379316059	-0.0523966733	-0.036008423	0.0015830688	0.0382423846	0.0523830103	0.0356783636	-0.002035172	-0.0385503146	-0.0523654453	-0.0353456466	0.023999675	-0.0331695886	-0.0511158151	0.0453572854	-0.0080042659	0.011636238	0.0565463463	-0.0384675972	0.0250195851	-0.0091793651	0	0	0.340315252178106	1.08681114643417	0.448081059024295	-1.68540061352814
-0.262974	-0.0868464	-0.278257	-0.00824956	-0.000506663	-0.00156044	0.026954	0.0150476	-0.00545600000000002	5.75100000000002e-05	-0.000131391	7.98999999999995e-05	0.06089765	0.0368217834	-0.0006785423	-0.0377751555	-0.0523966733	-0.0358437271	0.002035172	0.0387032042	0.0523439796	0.0348416421	-0.0033904374	-0.0396053074	-0.052256196	-0.0338162004	0.00474343	0.0404808604	0.0521333814	0.0327680892	-0.0060932427	-0.0413292761	-0.0519756181	-0.0316980113	0.0412385139	-0.0311163085	0.0272880444	-0.0305015712	0.0082955867	0.0523323218	0.0154644768	0.0248297539	-0.0404661855	0.0227995996	0	0	-0.547219317996264	1.69612636779601	0.448081059024295	-1.68540061352814
-0.303547	-0.075096	-0.30607	-0.00904594	-0.000793913	-0.00150638	-0.040573	0.0117504	-0.027813	-0.000796380000000003	-0.00028725	5.40599999999999e-05	0.1370209	0.0366604707	-0.0011308477	-0.0382423846	-0.0523654453	-0.0350102966	0.0033904374	0.0397530928	0.0522191466	0.0332949349	-0.0056437143	-0.0411897824	-0.0519756181	-0.0315175794	0.0078864829	0.0425497785	0.0516353132	0.0296815396	-0.0101145671	-0.0438305487	-0.0511988656	-0.027790234	0.0070993552	0.071725003	0.0343393996	0.0037503606	0.0296157145	0.0201007518	-0.0666029781	-0.0355926589	0.0083653418	0.0312437673	0	0	-0.127793903059427	2.21405171954045	0.448081059024295	-1.68540061352814
-0.313481	-0.116401	-0.269717	-0.00946399	-0.000736884	-0.00150638	-0.00993400000000005	-0.041305	0.036353	-0.00041805	5.70290000000001e-05	0	0.11134595	0.0364984753	-0.0015830688	-0.0387032042	-0.0523186149	-0.0341605674	0.00474343	0.0407667093	0.052032083	0.0316980113	-0.0078864829	-0.0426814612	-0.0515556917	-0.0291197926	0.0110007588	0.044440473	0.0508911792	0.0264353189	-0.0140748942	-0.0460373263	-0.0500409704	-0.0236543856	-0.0924351752	-0.0079718653	0.0074345591	0.0524850822	0.0256525987	-0.0526423328	-0.0278392742	0.0328893878	0.0503674309	-0.0100731772	0	0	0.582825467889811	2.20514063040013	0.448081059024295	-1.68540061352814
-0.299692	-0.107887	-0.215374	-0.00906997	-0.000546837	-0.00150638	0.013789	0.00851400000000002	0.054343	0.00039402	0.000190047	0	0.10584935	0.0363358002	-0.002035172	-0.0391575372	-0.052256196	-0.0332949349	0.0060932427	0.0417431291	0.0517830118	0.0300532798	-0.0101145671	-0.0440769831	-0.0509975427	-0.026630384	0.0140748942	0.0461450246	0.0499045256	0.0230468899	-0.0179503407	-0.0479347819	-0.0485105521	-0.0193244083	0.0695476634	-0.0646675476	-0.0372707561	-0.0228902439	0.0139567217	-0.0104536553	0.0540776972	0.0294384706	-0.0162582411	0.0452911597	0	0	0.027240675199235	1.14188762471507	0.448081059024295	-1.68540061352814
-0.272134	-0.0393808	-0.0858479	-0.0100855	-0.000288923	-0.00150638	0.027558	0.0685062	0.1295261	-0.00101553	0.000257914	0	0.2892625	0.0361724484	-0.0024871236	-0.0396053074	-0.0521782074	-0.0324138022	0.0074389706	0.0426814612	0.0514722298	0.028363221	-0.0123238185	-0.0453732043	-0.0503026675	-0.0240571864	0.0170976719	0.0476562936	0.0486800542	0.0195344808	-0.0217175351	-0.0495101664	-0.0466190039	-0.0148358378	0.0322390516	0.0683522778	0.0310039919	-0.0039082066	0.0062186564	0.0674516836	-0.1214994313	0.0224639448	0.0848193037	0.0150064421	0	0	0.351155177490979	0.776667209088688	0.448081059024295	-1.68540061352814
-0.254542	-0.111442	-0.106937	-0.00929614	-0.000237893	-0.00150638	0.017592	-0.0720612	-0.0210891	0.000789360000000001	5.103e-05	0	0.1527618	0.036008423	-0.00293889	-0.0400464398	-0.0520846721	-0.0315175794	0.0087797117	0.0435808493	0.0511001074	0.026630384	-0.0145101234	-0.0465672044	-0.0494729291	-0.0214082961	0.020058062	0.0489679499	0.0472236001	0.0159169864	-0.0253537587	-0.050752895	-0.0443804069	-0.0102255113	-0.0632247774	-0.0053304967	0.0176390954	0.0574657212	0.0284770382	-0.0715130686	-0.0088029767	0.0177094738	0.0171604489	0.0042160107	0	0	0.334771759992585	0.443790137560736	0.448081059024295	-1.68540061352814
-0.264317	-0.0989848	-0.120518	-0.00799208	-0.000389854	-0.00150638	-0.00977500000000003	0.0124572	-0.013581	0.00130406	-0.000151961	0	0.10861425	0.0358437271	-0.0033904374	-0.0404808604	-0.0519756181	-0.0306066839	0.0101145671	0.044440473	0.050667088	0.0248573823	-0.0166694112	-0.0476562936	-0.0485105521	-0.0186920473	0.0229452624	0.0500744995	0.0455421041	0.0122138669	-0.0288370829	-0.0516546178	-0.0418114263	-0.0055312652	0.0136575531	-0.0514685499	-0.0423874216	-0.0387690013	0.0634313443	-0.0083708571	0.0353265202	0.0240759005	0.0724313709	0.0567493212	0	0	-1.72793073014537	1.97562467088098	0.448081059024295	-1.68540061352814
-0.264319	-0.093835	-0.137839	-0.0080106	-0.000477528	-0.00175791	-2.000000000002e-06	0.00514980000000001	-0.017321	-1.85199999999976e-05	-8.7674e-05	-0.000251529999999999	0.0403589999999999	0.0356783636	-0.0038417323	-0.0409084964	-0.0518510778	-0.0296815396	0.011442642	0.0452595478	0.0501736876	0.0230468899	-0.0187976612	-0.0486380181	-0.0474181167	-0.0159169864	0.025748738	0.0509713076	0.0436435792	0.0084450432	-0.032146501	-0.0522092763	-0.0389311863	-0.0007916247	0.0358051445	0.0484709655	-0.0259470751	-0.0141730106	0.0516383272	0.0256506297	0.0423539956	-0.0510788706	-0.0499249631	-0.0204512329	0	0	-1.97328268272139	2.3518796096548	0.448081059024295	-1.68540061352814
-0.280401	-0.0581418	-0.095942	-0.00826701	-0.000566177	-0.00172809	-0.016082	0.0356932	0.041897	-0.000256410000000002	-8.86489999999999e-05	2.98199999999994e-05	0.11241615	0.0355123358	-0.004292741	-0.0413292761	-0.0517110885	-0.0287425773	0.0127630461	0.0460373263	0.0496204944	0.0212016376	-0.0208909108	-0.0495101664	-0.0461985516	-0.0130918447	0.0284582593	0.0516546178	0.0415370728	0.0046307895	-0.0352620549	-0.0524131437	-0.0357611286	0.0039545126	0.0162586566	-0.0359818526	0.0456026773	0.0274771515	-0.0011910182	0.0143197617	-0.0093657353	0.0018242994	-0.0434395915	-0.0599658718	0	0	-0.264158791564711	2.33343930388597	0.448081059024295	-1.68540061352814
-0.284223	-0.0640896	-0.0599164	-0.00754242	-0.000457735	-0.00168819	-0.00382199999999999	-0.0059478	0.0360256	0.00072459	0.000108442	3.99e-05	0.089442	0.0353456466	-0.00474343	-0.0417431291	-0.0515556917	-0.027790234	0.0140748942	0.046773099	0.0490081675	0.0193244083	-0.0229452624	-0.0502707735	-0.0448551266	-0.0102255113	0.0310639394	0.052121568	0.0392326234	0.0007916247	-0.038164956	-0.0522648503	-0.0323248521	0.0086681957	-0.0503004633	-0.0415331908	0.0368283285	-0.0659769213	-0.069335913	-0.0399448799	0.0097970772	0.01758744	-0.0113579462	-0.1037099168	0	0	-0.173433463068909	2.38781315680539	0.448081059024295	-1.68540061352814
-0.274875	-0.0852862	-0.148143	-0.00760264	-0.000185609	-0.00165893	0.00934800000000002	-0.0211966	-0.0882266	-6.02199999999997e-05	0.000272126	2.92599999999999e-05	0.1368515	0.0351782991	-0.0051937656	-0.042149986	-0.0513849338	-0.0268249532	0.015377307	0.0474661945	0.0483374366	0.0174180334	-0.0249568909	-0.0509181258	-0.0433914434	-0.0073270047	0.0335562706	0.0523702023	0.0367412126	-0.0030517987	-0.0408376979	-0.0517653924	-0.0286479378	0.0133107399	0.0220159976	0.0258302551	-0.052970736	-0.0503209158	-0.1155766849	0.0149428055	0.0462431369	0.0150209554	0.0188205693	-0.0825726846	0	0	-1.44407939164953	2.3679333586163	0.448081059024295	-1.68540061352814
-0.272494	-0.0889416	-0.141816	-0.00811066	-0.000453114	-0.00150638	0.00238099999999997	-0.00365539999999999	0.006327	-0.000508020000000001	-0.000267505	0.00015255	0.05876715	0.0350102966	-0.0056437143	-0.0425497785	-0.0511988656	-0.0258471843	0.0166694112	0.0481159803	0.047609101	0.015485388	-0.0269220508	-0.051450765	-0.0418114263	-0.0044054445	0.0359261587	0.0523994793	0.0340747132	-0.006878805	-0.0432641622	-0.0509181258	-0.024757758	0.0178440444	0.0461175596	-0.0099159049	0.0114565947	0.0427907309	-0.1277648303	0.041955429	0.0195382335	0.0010207165	-0.0568361942	-0.0766708025	0	0	0.086452310241597	1.39498793328898	0.448081059024295	-1.68540061352814
-0.289046	-0.0686604	-0.0903934	-0.00821247	1.82528e-06	-0.00150638	-0.016552	0.0202812	0.0514226	-0.000101809999999997	0.00045493928	0	0.116093264	0.0348416421	-0.0060932427	-0.0429424396	-0.0509975427	-0.0248573823	0.0179503407	0.0487218636	0.0468240289	0.0135293872	-0.0288370829	-0.051867491	-0.0401193113	-0.0014700233	0.038164956	0.0522092763	0.0312458323	-0.0106688069	-0.0454297158	-0.0497287433	-0.0206832724	0.0222309049	0.0040125782	0.0106927675	0.0538591444	-0.0231570573	-0.101259848	-0.012714139	-0.0305468029	-0.0356183703	-0.0218868283	-0.0575838784	0	0	0.417706920420637	1.19461258037372	0.448081059024295	0.592443852028073
-0.267366	-0.0515746	-0.084809	-0.00779193	1.82528e-06	-0.00192995	0.02168	0.0170858	0.00558440000000002	0.000420539999999998	0	-0.00042357	0.0865557	0.0346723388	-0.0065423171	-0.0433279037	-0.0507810249	-0.0238560081	0.0192192368	0.0492832916	0.0459831556	0.0115529809	-0.0306984217	-0.0521673651	-0.038319635	0.0014700233	0.0402644936	0.0518003901	0.0282680507	-0.0144014162	-0.047321299	-0.0482052363	-0.0164548132	0.0264353189	-0.0385278231	0.0445918534	-0.0265554054	0.0288166951	-0.053279771	-0.0453262185	-0.0160461279	0.039571844	0.0088683215	-0.015538802	0	0	1.06168615372076	0.509919375286958	0.448081059024295	-1.68540061352814
-0.26746	-0.0688633	-0.17654	-0.00675124	-0.000338006	-0.00169588	-9.3999999999983e-05	-0.0172887	-0.091731	0.00104069	-0.00033983128	0.00023407	0.189843264	0.0345023898	-0.0069909042	-0.043706106	-0.0505493769	-0.022843528	0.020475249	0.0497997519	0.0450874833	0.0095591501	-0.0325026013	-0.0523497117	-0.0364172225	0.0044054445	0.0422171104	0.0511745333	0.025155559	-0.0180565534	-0.0489275043	-0.0463578411	-0.0121038584	0.0304227813	-0.0056157885	-0.0589216604	-0.0268393772	0.0306411786	0.0289979972	-0.0003068622	0.0120523946	-0.0091048236	0.0380340562	0.0516853948	0	0	0.932103677711875	-0.042614819992885	0.448081059024295	-1.68540061352814
-0.252034	-0.0756157	-0.176492	-0.00599976	-0.000454664	-0.00179526	0.0154259999999999	-0.00675239999999999	4.79999999999925e-05	0.000751480000000001	-0.000116658	-9.93799999999998e-05	0.0706023	0.0343317983	-0.0074389706	-0.0440769831	-0.0503026675	-0.0218204132	0.0217175351	0.0502707735	0.0441380794	0.0075509019	-0.0342462625	-0.0524141198	-0.0344171741	0.0073270047	0.0440156816	0.0503343274	0.0219231897	-0.0216145559	-0.0502386454	-0.0441989703	-0.0076627981	0.0341605674	0.0235032801	0.010800455	-0.031898307	-0.0730744278	0.0790364813	0.0417559845	0.0312060572	-0.0136835083	0.0003132392	0.0529073822	0	0	1.26404704169867	-0.073641587691096	0.448081059024295	-1.68540061352814
-0.253688	-0.068934	-0.168859	-0.00668417	-0.000273941	-0.00187507	-0.00165399999999999	0.00668169999999998	0.00763300000000003	-0.00068441	0.000180723	-7.981e-05	0.06321585	0.0341605674	-0.0078864829	-0.044440473	-0.0500409704	-0.02078714	0.0229452624	0.0506959264	0.0431360754	0.0055312652	-0.0359261587	-0.0523604445	-0.0323248521	0.0102255113	0.0456536443	0.0492832916	0.0185863463	-0.0250562833	-0.051246815	-0.0417431291	-0.0031646932	0.0376180017	0.0455166089	0.0360142869	-0.0058919846	0.0670972143	0.0505151762	0.0301673899	-0.0029051267	-0.0052958894	-0.0589575377	0.0312760002	0	0	0.234490599821451	-0.00594620217558	0.448081059024295	-1.68540061352814
-0.258164	-0.056774	-0.149166	-0.00664022	-0.000329927	-0.00183509	-0.00447599999999998	0.01216	0.019693	4.39500000000001e-05	-5.5986e-05	3.998e-05	0.0433248	0.0339887004	-0.0083334077	-0.0447965146	-0.0497643635	-0.0197441895	0.0241576078	0.0510748227	0.0420826652	0.0035032861	-0.0375391619	-0.0521888067	-0.0301458661	0.0130918447	0.0471250218	0.0480258282	0.0151609305	-0.028363221	-0.0519459335	-0.0390068183	0.0013569709	0.0407667093	-0.0161857532	-0.0380995167	0.0763184671	-0.0202962059	0.0195305254	-0.0162574842	-0.0506567892	-0.0498702405	0.0140818502	-0.0353535373	0	0	0.01495799191011	0.134740838535525	0.448081059024295	-1.68540061352814
-0.263922	-0.068967	-0.130836	-0.00643827	-0.000311499	-0.00184746	-0.00575799999999999	-0.012193	0.01833	0.000201949999999999	1.8428e-05	-1.237e-05	0.0479183999999999	0.0338162004	-0.0087797117	-0.0451450484	-0.0494729291	-0.0186920473	0.0253537587	0.0514071169	0.0409791044	0.0014700233	-0.0390822688	-0.051899593	-0.0278860579	0.0159169864	0.0484244452	0.0465672044	0.011663266	-0.0315175794	-0.0523317845	-0.036008423	0.0058685331	0.0435808493	-0.0515812628	0.0397203308	-0.0120507591	-0.0469546378	0.0050875082	-0.0521124262	-0.017039418	0.0506659438	-0.0096469191	-0.0060437245	0	0	-0.11581460606295	0.006116381240437	0.448081059024295	-1.68540061352814
-0.267285	-0.0689006	-0.130854	-0.00636369	-0.000253127	-0.00164252	-0.003363	6.63999999999942e-05	-1.8000000000018e-05	7.45800000000003e-05	5.8372e-05	0.00020494	0.020342	0.0336430707	-0.0092253617	-0.0454860159	-0.0491667543	-0.017631203	0.0265329132	0.0516925056	0.039826708	-0.0005654567	-0.0405526062	-0.051493455	-0.0255514863	0.0186920473	0.0495471731	0.0449135297	0.0081100208	-0.0345023898	-0.0524020413	-0.0327680892	0.0103364079	0.0460373263	0.0063308841	-0.0218262593	-0.0582544398	0.04499368	-0.0259423493	-0.0086908621	0.0290979135	0.0168154727	0.0301941901	-0.0153214559	0	0	0.127899116302312	-0.179795992098825	0.448081059024295	-1.68540061352814
-0.267272	-0.0899998	-0.201595	-0.00636647	-5.63168e-05	-0.00150638	1.30000000000408e-05	-0.0210992	-0.070741	-2.77999999999997e-06	0.0001968102	0.00013614	0.10863971	0.0334693144	-0.0096703246	-0.0458193599	-0.0488459301	-0.0165621507	0.0276942808	0.0519307284	0.0386268493	-0.0026000839	-0.0419474363	-0.0509713076	-0.0231484102	0.0214082961	0.0504891087	0.0430717306	0.0045181276	-0.0373015953	-0.05215628	-0.0293075885	0.0147273348	0.0481159803	0.0473782112	-0.0084598291	0.0068700866	-0.052164565	-0.006554434	0.0394905399	0.0164461595	0.0123914663	-0.0420151361	0.0088432865	0	0	0.493989332530674	-0.679935040225727	0.448081059024295	-1.68540061352814
-0.25993	-0.0443498	-0.157543	-0.00729042	-0.000283122	-0.00186613	0.00734199999999996	0.04565	0.044052	-0.000923949999999999	-0.0002268052	-0.00035975	0.17256926	0.0332949349	-0.0101145671	-0.0461450246	-0.0485105521	-0.015485388	0.0288370829	0.052121568	0.0373809583	-0.0046307895	-0.0432641622	-0.0503343274	-0.0206832724	0.0240571864	0.051246815	0.0410495216	0.0009047034	-0.0399001378	-0.0515959829	-0.0256501718	0.019008626	0.0497997519	-0.0038703968	0.0726009791	0.0227468523	0.0451803287	-0.0053638231	0.0014006324	-0.0514401695	-0.0505958401	-0.0064732304	-0.0177007243	0	0	1.05045612048195	0.040318665580857	0.448081059024295	-1.68540061352814
-0.267238	-0.0688587	-0.103895	-0.00710852	-0.000169312	-0.00150638	-0.00730800000000004	-0.0245089	0.053648	0.000181899999999999	0.00011381	0.00035975	0.1182379	0.0331199354	-0.0105580562	-0.0464629554	-0.0481607204	-0.0144014162	0.0299605535	0.0522648503	0.0360905197	-0.0066545109	-0.0445003321	-0.0495839492	-0.0181626821	0.026630384	0.0518175273	0.0388553731	-0.0027130321	-0.0422840384	-0.0507245288	-0.0218204132	0.0231484102	0.0510748227	-0.0355676093	-0.0577307573	0.0339298172	0.019669896	-0.0107073817	-0.0448518107	-0.0228723051	0.0521112726	0.0028362633	-0.0320363776	0	0	0.563399543186377	0.263878108049985	0.448081059024295	0.592443852028073
