"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.706071	0.0402627	-0.325214	-0.00789559	-0.00798025	-0.0126802	0.020896	0.0298398	0.00025799999999998	-0.000634540000000001	-0.000224039999999997	0.0004061	0.1142278	0.0401965428	0.0093176004	-0.0258953737	-0.0490632542	-0.0494096266	-0.0267733776	0.0083163637	0.0395377932	0.0523684314	0.0408401761	0.0103153331	-0.0250076315	-0.0486984311	-0.0497374181	-0.0276413132	0.0073119995	0.0388641751	0.0523388891	0.0414684511	0.0113091867	-0.024110485	0.0021726804	-0.006883105	0.0038179477	-0.0098687359	0.0083795323	0.0221620823	-0.0052991057	0.0185562495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.680823486826154	0.676292504589058	0.448081059024295	-1.68540061352814
-0.706136	-0.00282563	-0.345087	-0.00734492	-0.00820603	-0.0124302	-6.49999999999817e-05	-0.04308833	-0.019873	0.00055067	-0.00022578	0.00025	0.11434883	0.0400514517	0.0088730165	-0.0264818121	-0.0493720561	-0.049023627	-0.0256005252	0.009872353	0.0406984653	0.0523684314	0.0393893764	0.0078703433	-0.0273531403	-0.0497019183	-0.0486567622	-0.024709611	0.0108679768	0.0413301739	0.0523388891	0.0387124883	0.0068647103	-0.028214182	0.0038227647	-0.0049775363	0.0028321287	0.0033785485	-0.0013776202	0.0333529059	0.0092580795	-0.0043023334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.02892091835355	0.482980388580342	0.448081059024295	-1.68540061352814
-0.706132	0.0394248	-0.343946	-0.00719823	-0.00820603	-0.012279	4.000000000004e-06	0.04225043	0.00114099999999995	0.000146689999999999	0	0.000151199999999995	0.05828993	0.0399056168	0.0084277735	-0.0270638244	-0.0496661877	-0.0486148674	-0.024410558	0.0114193591	0.0418107693	0.0522896643	0.0378654364	0.005407671	-0.0296255153	-0.0505494535	-0.0473990497	-0.021674694	0.0143723053	0.0435744473	0.0520241169	0.0356971313	0.0023692706	-0.0320869629	0.0018705393	-0.0091502964	-0.0043891575	-0.0197748408	-0.0002974479	0.0071444159	-0.0003348425	0.0217304338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.982535257957966	0.58986236668183	0.448081059024295	-1.68540061352814
-0.684433	0.0126961	-0.315244	-0.00786104	-0.00792974	-0.0119035	0.021699	-0.0267287	0.028702	-0.000662809999999998	0.00027629	0.000375500000000006	0.1428597	0.0397590408	0.0079819045	-0.0276413132	-0.0499455618	-0.0481835374	-0.0232042715	0.0129559745	0.0428733831	0.0521322486	0.0362711858	0.0029328492	-0.0318186811	-0.0512383773	-0.0459688572	-0.0185492395	0.0178083308	0.0455849554	0.0513964655	0.0324425845	-0.0021437585	-0.0356971313	0.0054555012	-0.0029848647	-0.0017968696	-0.0105797806	-0.0084696216	0.047789354	0.0048368481	0.0099242863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.01602826082153	0.993004377983079	0.448081059024295	-1.68540061352814
-0.679312	-0.0104911	-0.300549	-0.00714001	-0.00807982	-0.0119921	0.00512099999999993	-0.0231872	0.0146950000000001	0.000721029999999998	-0.00015008	-8.86000000000012e-05	0.0909887	0.0396117264	0.0075354425	-0.028214182	-0.0502100954	-0.0477298374	-0.0219824722	0.0144808008	0.043885044	0.051896421	0.034609585	0.0004514381	-0.0339267737	-0.051766528	-0.044371389	-0.0153463027	0.0211597241	0.0473509122	0.0504597097	0.0289706552	-0.0066408724	-0.03901514	0.0051216407	-0.0026423829	-0.005409583	-0.0018285974	0.0176581154	0.0168543565	0.0186037608	0.0104526024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25922914881706	0.880303412820977	0.448081059024295	-1.68540061352814
-0.675573	-0.00821131	-0.325063	-0.00717033	-0.00799997	-0.0117788	0.00373900000000005	0.00227979	-0.024514	-3.03200000000003e-05	7.98499999999976e-05	0.000213300000000001	0.04670629	0.0394636764	0.0070884207	-0.0287823352	-0.0504597097	-0.0472539781	-0.0207459769	0.0159924506	0.0448445497	0.0515825363	0.0328837193	-0.0020309873	-0.0359441567	-0.0521322486	-0.0426124582	-0.0120792627	0.024410558	0.048862844	0.0492194833	0.025304607	-0.0110886847	-0.0420138333	0.0036924885	-0.0097140154	-0.0189882521	-0.0191997461	-0.0112516447	0.0161504517	0.0333224767	0.0129153842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376721721282209	0.416430782680684	0.448081059024295	-1.68540061352814
-0.689754	0.0342731	-0.325444	-0.00737324	-0.00753325	-0.011954	-0.014181	0.04248441	-0.00038100000000002	-0.000202909999999999	0.00046672	-0.000175200000000002	0.09928791	0.0393148935	0.0066408724	-0.0293456776	-0.0506943307	-0.0467561802	-0.0194956122	0.0174895484	0.0457507597	0.0511910666	0.0310967934	-0.0045088495	-0.0378654364	-0.0523343914	-0.0406984653	-0.0087617663	0.0275453833	0.0501126395	0.0476832451	0.0214690046	-0.015454175	-0.0446686685	0.0097788663	-0.0020202576	-0.0048042768	-0.0108170458	0.0177147163	-0.0102207758	0.0179054569	0.0028405494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346390759676676	1.05163092668159	0.448081059024295	-1.68540061352814
-0.706175	0.0227399	-0.324694	-0.00778677	-0.00854149	-0.0126802	-0.016421	-0.0115332	0.000750000000000028	-0.000413530000000001	-0.00100824	-0.0007262	0.1361027	0.0391653804	0.0061928308	-0.0299041152	-0.0509138886	-0.046236675	-0.0182322141	0.018970732	0.0466025972	0.0507226006	0.0292521253	-0.0069765817	-0.0396854757	-0.0523723222	-0.0386363752	-0.005407671	0.030549302	0.051093594	0.0458602343	0.0174895484	-0.0197049341	-0.0469579174	0.0070595598	-0.0070208907	0.0020697826	-0.0117511496	-0.0177595276	-0.0097501113	0.0415429154	0.0265027744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25028418079082	1.02351874509152	0.448081059024295	-1.68540061352814
-0.569064	0.0313738	-0.072475	-0.00700627	-0.00797283	-0.00938068	0.137111	0.0086339	0.252219	0.0007805	0.00056866	0.00329952	0.6303979	0.03901514	0.0057443291	-0.0304575546	-0.0511183183	-0.0456957037	-0.0169566271	0.0204346535	0.0473990497	0.050177843	0.0273531403	-0.0094286395	-0.0413994086	-0.0522459219	-0.0364336915	-0.0020309873	0.0334080384	0.0518004449	0.0437614146	0.013392903	-0.0238094045	-0.048862844	-0.0048774823	0.0073982565	0.0189900974	0.001619321	0.0302219334	-0.0386922298	-0.0201854602	0.0168406793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082319720232302	0.933551612127786	0.448081059024295	-1.68540061352814
-0.522278	0.0159342	-0.00640076	-0.00435005	-0.00672571	-0.0084828	0.046786	-0.0154396	0.06607424	0.00265622	0.00124712	0.000897880000000002	0.36836084	0.0388641751	0.0052954007	-0.0310059033	-0.0513075588	-0.0451335173	-0.015669704	0.0218799809	0.0481391707	0.0495576132	0.0254033645	-0.0118595137	-0.0430026525	-0.0519555872	-0.0340984296	0.0013541801	0.0361080066	0.0522294002	0.0413994086	0.009206518	-0.0277371148	-0.0503678575	-0.0064006118	0.0129849337	0.0105339686	0.0218319675	0.0325061921	-0.0665286534	-0.0337763592	-0.0390550687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.493973471030055	0.689617246326118	0.448081059024295	-1.68540061352814
-0.517558	-0.0287715	0.0683847	-0.00441484	-0.0058503	-0.00707436	0.00472000000000006	-0.0447057	0.07478546	-6.47899999999995e-05	0.00087541	0.00140844	0.24164316	0.0387124883	0.0048460789	-0.0315490697	-0.0514815542	-0.0445503769	-0.0143723053	0.0233053991	0.0488220806	0.048862844	0.0234064185	-0.014263743	-0.0444909208	-0.051502229	-0.0316390872	0.0047336909	0.0386363752	0.0523781585	0.0387884217	0.0049584444	-0.0314589057	-0.0514606403	-0.0069671596	0.0188624429	0.0327234832	0.0164101292	0.037208317	-0.0383292859	-0.0417735002	0.0262486099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04134895991006	2.31690196518565	0.448081059024295	-1.68540061352814
-0.360391	-0.0777479	0.137492	-0.00319084	-0.00665486	-0.00437901	0.157167	-0.0489764	0.0691073	0.001224	-0.00080456	0.00269535	0.5114462	0.0385600826	0.0043963972	-0.0320869629	-0.0516402525	-0.0439465533	-0.0130652981	0.024709611	0.0494469678	0.0480945804	0.0213660101	-0.0166359256	-0.0458602343	-0.0508872699	-0.0290646136	0.0080934286	0.0409811285	0.0522459219	0.0359441567	0.0006771467	-0.0349471469	-0.0521322486	-0.0183479572	0.0213032012	0.0381628749	0.0452288794	-0.0299478804	-0.0501436353	-0.0148921294	-0.042511462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043627547314282	2.35485866785316	0.448081059024295	-1.68540061352814
-0.596262	-0.0452344	0.31177	-0.00901855	-0.00930497	-0.00935109	-0.235871	0.0325135	0.174278	-0.00582771	-0.00265011	-0.00497208	1.1151575	0.0384069609	0.0039463888	-0.0326194932	-0.0517836067	-0.0433223267	-0.0117495564	0.0260913389	0.0500130897	0.0472539781	0.0192859283	-0.018970732	-0.0471069319	-0.0501126395	-0.0263843771	0.0114193591	0.0431311232	0.0518333998	0.0328837193	-0.0036086884	-0.0381759417	-0.0523771858	-0.019627193	0.0091488446	0.0358118399	0.0288483631	-0.0048387768	-0.0417814504	-0.0618872894	-0.0097124488	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.085957163573452	2.4952913223646	0.448081059024295	-1.68540061352814
-0.521586	-0.0508836	0.150184	-0.00865117	-0.00732653	-0.00643704	0.074676	-0.0056492	-0.161586	0.000367380000000002	0.00197844	0.00291405	0.5049047	0.0382531258	0.0034960873	-0.0331465714	-0.0519115742	-0.042677987	-0.0104259597	0.0274493255	0.0505197734	0.0463423012	0.0171700353	-0.0212629165	-0.0482276804	-0.0491807684	-0.0236081307	0.0146975897	0.0450761418	0.0511428052	0.0296255153	-0.0078703433	-0.0411213197	-0.0521934471	0.0008444661	0.026715085	0.0295982336	0.0066375072	0.0244590585	-0.0181954471	0.0108028526	0.0534314463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24204061983774	2.39806044362185	0.448081059024295	-1.68540061352814
-0.46373	-0.0152338	0.187693	-0.0076898	-0.00657234	-0.00477718	0.057856	0.0356498	0.037509	0.000961369999999999	0.00075419	0.00165986	0.2997858	0.0380985803	0.0030455261	-0.0336681095	-0.0520241169	-0.0420138333	-0.0090953929	0.0287823352	0.0509664168	0.0453609212	0.0150222601	-0.0235073292	-0.0492194833	-0.0480945804	-0.0207459769	0.0179144269	0.0468069407	0.050177843	0.02618914	-0.0120792627	-0.0437614146	-0.0515825363	-0.0077167745	0.0183307779	0.02481188	0.0247469809	0.0146913957	0.0365837809	-0.0448097412	0.0276554731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01858584380298	1.2468625342662	0.448081059024295	-1.68540061352814
-0.468984	-0.0310229	0.204425	-0.00748791	-0.00629855	-0.00485711	-0.00525399999999998	-0.0157891	0.016732	0.000201889999999999	0.00027379	-7.99300000000006e-05	0.0655556000000001	0.0379433273	0.0025947387	-0.0341840202	-0.0521212014	-0.0413301739	-0.0077587455	0.0300891549	0.051352489	0.044311314	0.0128465907	-0.0256989275	-0.0500796887	-0.0468574839	-0.0178083308	0.0210564335	0.0483152946	0.04894369	0.0225952602	-0.0162072446	-0.0460766263	-0.0505494535	-0.0086052437	0.0251983555	-0.005775775	0.0166290933	0.024696187	0.0234411724	-0.0012426415	0.000477434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536982850527553	0.060620371977599	0.448081059024295	-1.68540061352814
-0.470544	-0.0420374	0.247986	-0.00735255	-0.00672575	-0.00441962	-0.00155999999999995	-0.0110145	0.043561	0.00013536	-0.0004272	0.000437490000000001	0.106138	0.0377873696	0.0021437585	-0.0346942175	-0.0522027989	-0.0406273263	-0.0064169112	0.0313685957	0.0516775313	0.0431950583	0.0106470671	-0.0278327876	-0.0508059967	-0.0454733605	-0.0148058821	0.024110485	0.049594035	0.047446967	0.0188654898	-0.0202266294	-0.0480497669	-0.0491026536	-0.0166587374	0.0095235849	-0.0354393542	-0.0150834824	0.0183771633	0.0338074021	0.0336761992	-0.0139930926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.365284923939262	0.15870040466758	0.448081059024295	0.592443852028073
-0.476449	-0.023389	0.247765	-0.00756248	-0.00638484	-0.00434289	-0.00590499999999999	0.0186484	-0.000220999999999999	-0.00020993	0.00034091	7.67299999999997e-05	0.0561529	0.0376307102	0.0016926191	-0.0351986159	-0.0522688852	-0.0399056168	-0.0050707869	0.0326194932	0.0519411573	0.0420138333	0.0084277735	-0.0299041152	-0.0513964655	-0.0439465533	-0.0117495564	0.0270638244	0.050637085	0.0456957037	0.0150222601	-0.024110485	-0.0496661877	-0.0472539781	-0.0139347719	0.0132241781	-0.0591349858	-0.0126575079	0.0253604398	0.0149363048	0.0233343864	-0.0857975321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.297935266488812	0.284204659001017	0.448081059024295	0.592443852028073
-0.479957	-0.0219267	0.229505	-0.00873512	-0.00673028	-0.00437687	-0.00350800000000001	0.0014623	-0.01826	-0.00117264	-0.00034544	-3.39799999999994e-05	0.1008333	0.0374733519	0.0012413539	-0.0356971313	-0.0523194405	-0.0391653804	-0.0037212726	0.0338407093	0.0521430537	0.0407694154	0.0061928308	-0.0319082567	-0.0518495163	-0.0422818529	-0.0086504753	0.0299041152	0.0514394875	0.043699295	0.0110886847	-0.0278327876	-0.0509138886	-0.045018557	-0.0075382809	0.0062839001	-0.0559438919	-4.42835e-05	-0.0048671874	0.0036628135	0.0521186034	-0.0527870612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.01651564917363	1.25424710852939	0.448081059024295	-1.68540061352814
-0.462004	-0.0422674	0.212173	-0.00872821	-0.00630788	-0.00429511	0.017953	-0.0203407	-0.017332	6.9100000000006e-06	0.0004224	8.17599999999993e-05	0.0811792	0.0373152977	0.0007899965	-0.0361896802	-0.0523544498	-0.0384069609	-0.0023692706	0.0350311327	0.0522829807	0.0394636764	0.0039463888	-0.0338407093	-0.0521639377	-0.0404844828	-0.0055199161	0.0326194932	0.0519974292	0.0414684511	0.0070884207	-0.0313685957	-0.0517836067	-0.0424146861	-0.006096738	0.0027825447	-0.0419718181	0.0132957182	0.0138816961	0.0037622969	0.0292970653	0.0201770053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086281610060047	1.24192415013422	0.448081059024295	-1.68540061352814
-0.451455	-0.0657109	0.163912	-0.00824361	-0.00675234	-0.00431979	0.010549	-0.0234435	-0.048261	0.0004846	-0.00044446	-2.46799999999991e-05	0.1299405	0.0371565505	0.0003385804	-0.0366761804	-0.0523739028	-0.0376307102	-0.0010156846	0.0361896802	0.0523607718	0.0380985803	0.0016926191	-0.0356971313	-0.0523388891	-0.0385600826	-0.0023692706	0.0351986159	0.0523082586	0.03901514	0.0030455261	-0.0346942175	-0.0522688852	-0.0394636764	0.0036659427	0.0088741501	-0.0109038098	0.0071399339	0.0248439298	-0.0035329316	0.0262555448	-0.0082864049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.14193695902188	1.07528268426169	0.448081059024295	-1.68540061352814
-0.4424	-0.0223298	0.173326	-0.00879142	-0.00653661	-0.00412536	0.00905499999999998	0.0433811	0.00941400000000001	-0.000547809999999997	0.00021573	0.00019443	0.1097486	0.0369971132	-0.0001128608	-0.0371565505	-0.0523777937	-0.0368369888	0.0003385804	0.0373152977	0.0523763346	0.0366761804	-0.0005642937	-0.0374733519	-0.0523739028	-0.0365146908	0.0007899965	0.0376307102	0.0523704984	0.036352523	-0.0010156846	-0.0377873696	-0.0523661213	-0.0361896802	0.0022288646	0.0002537258	-0.0057942221	0.0085961872	0.0053514055	-0.0132304985	0.0253213407	0.0289008021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00766147437613	0.895409966985993	0.448081059024295	-1.68540061352814
-0.364695	-0.0676614	0.541408	-0.0102536	-0.00777772	-0.00327581	0.077705	-0.0453316	0.368082	-0.00146218	-0.00124111	0.00084955	0.6687606	0.0368369888	-0.0005642937	-0.0376307102	-0.0523661213	-0.0360261653	0.0016926191	0.0384069609	0.0523296507	0.0351986159	-0.0028201586	-0.0391653804	-0.0522688852	-0.0343547251	0.0039463888	0.0399056168	0.0521838529	0.0334948844	-0.0050707869	-0.0406273263	-0.0520745933	-0.0326194932	-0.0321274244	-0.0047357479	0.0045084662	0.0361765772	-0.0174552051	0.0012441984	-0.0753917058	-0.0265695988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880460855579776	0.897941803176606	0.448081059024295	-1.68540061352814
-0.313419	-0.0875239	0.341654	-0.0104564	-0.00719287	-0.00200603	0.051276	-0.0198625	-0.199754	-0.0002028	0.00058485	0.00126978	0.373764	0.0366761804	-0.0010156846	-0.0380985803	-0.0523388891	-0.0351986159	0.0030455261	0.0394636764	0.0522207755	0.0336681095	-0.0050707869	-0.0407694154	-0.0520241169	-0.0320869629	0.0070884207	0.0420138333	0.0517492091	0.0304575546	-0.0090953929	-0.0431950583	-0.0513964655	-0.0287823352	0.0025297371	0.0081806768	-0.0001272759	0.0046523897	-0.0553632575	-0.0185608991	0.0064193498	0.0239399389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755195802407542	-0.158556862952445	0.448081059024295	-1.68540061352814
-0.301988	-0.0701366	0.318152	-0.0101187	-0.00771101	-0.00220767	0.011431	0.0173873	-0.023502	0.000337699999999998	-0.00051814	-0.00020164	0.1051943	0.0365146908	-0.0014670001	-0.0385600826	-0.0522961052	-0.0343547251	0.0043963972	0.0404844828	0.0520498384	0.0320869629	-0.0073119995	-0.0422818529	-0.0516402525	-0.0297185201	0.0102046586	0.0439465533	0.0510686325	0.027256828	-0.0130652981	-0.0454733605	-0.0503367722	-0.024709611	8.40372e-05	0.0014474918	0.0187473534	0.0130005564	-0.0094960444	0.0026683964	-0.0052620872	0.0286422819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268057461890309	-0.504719600738204	0.448081059024295	-1.68540061352814
-0.299295	-0.0798679	0.307299	-0.0084482	-0.00719194	-0.00216267	0.00269300000000006	-0.00973129999999998	-0.010853	0.0016705	0.00051907	4.50000000000003e-05	0.1350058	0.036352523	-0.0019182066	-0.03901514	-0.0522377823	-0.0334948844	0.0057443291	0.0414684511	0.0518170426	0.0304575546	-0.0095396348	-0.043699295	-0.0511183183	-0.027256828	0.0132837629	0.0456957037	0.0501453577	0.0239098759	-0.0169566271	-0.047446967	-0.0489033805	-0.0204346535	-0.002622396	0.0091168229	0.0161770759	0.0038129935	0.0122226596	-0.0098884441	-0.0294354248	-0.0274149339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198078583958099	-0.399236350529328	0.448081059024295	-1.68540061352814
-0.288794	-0.0690863	0.343233	-0.00968915	-0.00748459	-0.00192703	0.010501	0.0107816	0.035934	-0.00124095	-0.00029265	0.00023564	0.1456786	0.0361896802	-0.0023692706	-0.0394636764	-0.0521639377	-0.0326194932	0.0070884207	0.0424146861	0.0515226647	0.0287823352	-0.0117495564	-0.045018557	-0.0504597097	-0.024709611	0.016314529	0.0472539781	0.0489837722	0.0204346535	-0.0207459769	-0.0491026536	-0.0471069319	-0.0159924506	-0.0029728936	-0.0035574596	-0.0067748775	-0.0081703917	-0.0061430495	0.0030325531	0.0288935759	-0.006580668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648054681897525	0.697685937769916	0.448081059024295	-1.68540061352814
-0.288704	-0.0717482	0.36468	-0.00976007	-0.00773512	-0.00194072	8.9999999999979e-05	-0.00266189999999999	0.021447	-7.09199999999986e-05	-0.00025053	-1.369e-05	0.0409558999999999	0.0360261653	-0.0028201586	-0.0399056168	-0.0520745933	-0.0317289578	0.0084277735	0.0433223267	0.0511670547	0.0270638244	-0.0139376608	-0.046236675	-0.0496661877	-0.0220848615	0.0192859283	0.0486148674	0.0475893965	0.0168498047	-0.024410558	-0.0504293264	-0.0449607632	-0.0114193591	-0.0023092129	0.0035169557	-0.0132322078	0.0044383154	0.0035363627	-0.0003128669	0.0036688884	-0.0427613179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44767085164769	-0.534008714033096	0.448081059024295	-1.68540061352814
-0.288696	-0.0775701	0.340343	-0.00926614	-0.00777065	-0.00191704	8.000000000008e-06	-0.0058219	-0.024337	0.000493929999999998	-3.55299999999989e-05	2.36799999999999e-05	0.0578238999999999	0.0358619813	-0.0032708371	-0.0403408874	-0.0519697758	-0.0308236917	0.0097614921	0.044190547	0.050750635	0.025304607	-0.016099885	-0.0473509122	-0.048739874	-0.0193908153	0.0221871482	0.049772687	0.0459688572	0.0131745611	-0.0279283311	-0.0514180959	-0.0424808075	-0.006752807	-0.0002500589	-0.002671365	-0.017242401	-0.0046881192	-0.0182329811	-0.0138551137	0.0464994337	-0.0276451712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.314248966803367	0.232109416792194	0.448081059024295	-1.68540061352814
-0.284315	-0.0628978	0.340117	-0.0104113	-0.00777065	-0.00193922	0.00438100000000002	0.0146723	-0.000226000000000004	-0.00114516	0	-2.21799999999999e-05	0.0776463	0.0356971313	-0.0037212726	-0.0407694154	-0.0518495163	-0.0299041152	0.0110886847	0.045018557	0.0502739006	0.0235073292	-0.0182322141	-0.0483587652	-0.0476832451	-0.0166359256	0.0250076315	0.0507226006	0.0441298556	0.0094286395	-0.03127814	-0.0520623368	-0.0396854757	-0.0020309873	0.0037010974	-0.0086014446	-0.0035579064	0.0015330456	-0.0127584744	-0.0304083957	-0.023558758	-0.0038601316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.15612271882609	0.306591053335691	0.448081059024295	-1.68540061352814
-0.288678	-0.0802684	0.376325	-0.0102345	-0.00777065	-0.0019708	-0.00436300000000006	-0.0173706	0.036208	0.000176799999999999	0	-3.158e-05	0.0683606	0.0355316183	-0.0041714317	-0.0411911291	-0.0517138504	-0.0289706552	0.0124084642	0.0458056033	0.0497374181	0.021674694	-0.0203306886	-0.0492579697	-0.0464991262	-0.0138288366	0.0277371148	0.0514606403	0.0420811315	0.0056321357	-0.0344398384	-0.0523577323	-0.0365955205	0.0027074549	0.0064047325	-0.0020723441	0.0294243935	-0.0175434708	-0.0083887738	-0.0166520148	-0.0264098351	0.0149042992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38847898894766	0.353762601082003	0.448081059024295	-1.68540061352814
-0.271031	-0.0797869	0.35121	-0.0087604	-0.00728926	-0.00193614	0.017647	0.00048150000000001	-0.0251150000000001	0.0014741	0.00048139	3.46599999999999e-05	0.142751	0.0353654455	-0.004621281	-0.0416059582	-0.0515628185	-0.028023745	0.0137199483	0.0465509697	0.0491418251	0.0198094581	-0.0223914121	-0.0500465054	-0.0451906832	-0.0109783563	0.0303656657	0.0519837232	0.0398324213	0.001805417	-0.0373944116	-0.0523023033	-0.0332338815	0.0074237382	0.0017856955	-0.0056024424	0.0254452766	0.0134882432	0.0135544827	-0.0071264253	-0.0341287145	0.0001997644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.695798035039045	0.741900201514733	0.448081059024295	-1.68540061352814
-0.280663	-0.0562325	0.377337	-0.00970704	-0.00777065	-0.00192164	-0.00963199999999997	0.0235544	0.026127	-0.000946640000000002	-0.00048139	1.45e-05	0.1314399	0.0351986159	-0.0050707869	-0.0420138333	-0.0513964655	-0.0270638244	0.0150222601	0.0472539781	0.0484878293	0.0179144269	-0.024410558	-0.0507226006	-0.0437614146	-0.0080934286	0.0328837193	0.0522896643	0.0373944116	-0.0020309873	-0.0401240904	-0.051896421	-0.0296255153	0.0120792627	0.0053576377	0.0052458046	0.0100130356	-0.0036907488	0.0272689208	-0.0033032613	-0.0097694292	0.0292081538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.314439127636614	1.0580609689487	0.448081059024295	-1.68540061352814
-0.274296	-0.0970333	0.377338	-0.00980046	-0.00777065	-0.00187678	0.00636700000000001	-0.0408008	1.00000000002876e-06	-9.34200000000003e-05	0	4.48600000000001e-05	0.0540828000000001	0.0350311327	-0.0055199161	-0.0424146861	-0.0512148408	-0.0260913389	0.016314529	0.0479139886	0.0477762082	0.0159924506	-0.0263843771	-0.0512847364	-0.0422151417	-0.0051831058	0.0352821126	0.0523771858	0.0347786889	-0.0058564958	-0.0426124582	-0.0511428052	-0.0257972105	0.0166359256	0.0048905945	-0.0086603395	0.0022940063	0.0070924105	-0.004101496	0.0054802212	0.0146531477	-0.0036085888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05027417096661	0.988170578187588	0.448081059024295	-1.68540061352814
-0.26365	-0.0819921	0.377412	-0.00863266	-0.00748299	-0.00191033	0.010646	0.0150412	7.3999999999963e-05	0.0011678	0.000287659999999999	-3.355e-05	0.1002117	0.0348629988	-0.0059686353	-0.0428084497	-0.0510179984	-0.0251067401	0.0175958911	0.0485304007	0.0470078072	0.0140464202	-0.0283092043	-0.0517316498	-0.0405559987	-0.0022565198	0.0375521182	0.0522459219	0.0319976841	-0.0096505858	-0.0448445497	-0.0500465054	-0.021777388	0.0210564335	0.0014540569	-0.0001384721	0.0067798882	-0.0155639611	0.0393701962	0.012409092	-0.0168635566	0.0115559886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0106256025854	-0.079475962633865	0.448081059024295	-1.68540061352814
-0.266147	-0.0768487	0.420589	-0.00994961	-0.00781083	-0.00149703	-0.00249699999999997	0.00514340000000001	0.0431770000000001	-0.00131695	-0.00032784	0.0004133	0.1537219	0.0346942175	-0.0064169112	-0.0431950583	-0.0508059967	-0.024110485	0.0188654898	0.0491026536	0.0461835398	0.0120792627	-0.0301814655	-0.0520623368	-0.0387884217	0.0006771467	0.0396854757	0.051896421	0.0290646136	-0.013392903	-0.0468069407	-0.0486148674	-0.0175958911	0.025304607	0.00415122	-0.0088838978	-0.0052993686	-0.0021455025	-0.0052585652	0.0264024553	0.013272994	0.0137551757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59436912990488	-0.327328994320791	0.448081059024295	0.592443852028073
