"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.157272	0.0529729	-0.233151	0.00261667	-7.73505e-05	0.00323151	3.19999999999765e-05	0.0141841	-0.017131	0.0001897	0.0001701365	-5.199e-05	0.051938425	0.0464470668	0.0299967047	0.006752807	-0.0180204398	-0.0387124883	-0.050637085	-0.051093594	-0.0399786271	-0.0198094581	0.0048460789	0.0284040951	0.0455292636	0.0523431439	0.047302555	0.0315490697	0.0086504753	-0.0162072446	-0.0373944116	-0.0501126395	-0.0514815542	-0.0411911291	0.016121509	-0.0136809464	0.0581413871	-0.02019865	0.0041009088	-0.0021148128	0.0400600905	0.0062260206	-0.0006331746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453752446620511	0.703512147065983	0.448081059024295	0.592443852028073
0.157274	0.0508289	-0.228082	0.00167882	-0.000119809	0.00315482	2.000000000002e-06	-0.00214400000000001	0.00506900000000002	-0.00093785	-4.24585e-05	-7.66899999999999e-05	0.060064925	0.0463423012	0.0296255153	0.0060807472	-0.0188654898	-0.0394636764	-0.0509664168	-0.0507226006	-0.0387884217	-0.0179144269	0.0070884207	0.0304575546	0.0468069407	0.0523684314	0.0458602343	0.0287823352	0.0050707869	-0.0198094581	-0.0401240904	-0.0511910666	-0.0504597097	-0.0380985803	0.0081721666	-0.0102560193	0.0143615744	-0.0375849636	0.0050321463	-0.0116075575	0.0522644972	0.0306872506	-0.0424013695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169659904868102	1.12624037398794	0.448081059024295	0.592443852028073
0.157271	0.0427343	-0.22598	0.0019805	-5.82327e-05	0.0032835	-3.000000000003e-06	-0.00809459999999999	0.00210199999999999	0.00030168	6.15763e-05	0.00012868	0.034796415	0.046236675	0.0292521253	0.005407671	-0.0197049341	-0.0401965428	-0.0512616758	-0.0503054532	-0.0375521182	-0.0159924506	0.0093176004	0.0324425845	0.0479594708	0.0522294002	0.0442510332	0.0258953737	0.0014670001	-0.0233053991	-0.0426124582	-0.0519264863	-0.0490632542	-0.0346942175	0.0157757399	-0.0229533266	0.06032885	-0.0091905041	0.0316881203	-0.0075220963	-0.0318868849	-0.0501224544	0.0630874133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352992783803986	2.04692615330317	0.448081059024295	0.592443852028073
0.157279	0.0492567	-0.256973	0.00222411	-5.20278e-05	0.00307672	8.000000000008e-06	0.00652239999999999	-0.030993	0.00024361	6.20490000000001e-06	-0.00020678	0.060353145	0.0461301902	0.0288765622	0.0047336909	-0.0205385235	-0.0409107473	-0.0515226647	-0.0498425313	-0.0362711858	-0.0140464202	0.0115294786	0.0343547251	0.0489837722	0.0519264863	0.0424808075	0.0229002443	-0.0021437585	-0.0266763128	-0.0448445497	-0.0523139709	-0.047302555	-0.0310059033	0.0091491339	-0.0034413676	0.0148659875	0.0058088861	0.0052026948	-0.016881539	0.0322009798	0.0060699262	-0.0276258529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61965734459085	2.70445136019574	0.448081059024295	0.592443852028073
0.157255	0.0694327	-0.256984	0.00209398	-0.000121153	0.0030726	-2.39999999999962e-05	0.020176	-1.09999999999832e-05	-0.00013013	-6.91252e-05	-4.11999999999982e-06	0.03037976	0.0460228486	0.028498854	0.0040589197	-0.0213660101	-0.0416059582	-0.0517492091	-0.0493342563	-0.0349471469	-0.0120792627	0.0137199483	0.0361896802	0.0498771065	0.0514606403	0.0405559987	0.0198094581	-0.0057443291	-0.0299041152	-0.0468069407	-0.0523509242	-0.0451906832	-0.0270638244	0.0156203156	-0.0237411056	0.0553979512	0.0056093652	0.0229564022	0.0094108439	0.0086673974	-0.0048243483	-0.0009510177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.437170489562957	0.898137167236336	0.448081059024295	0.592443852028073
0.158446	0.0277219	-1.19398	0.00540025	0.00172442	0.00307728	0.001191	-0.0417108	-0.936996	0.00330627	0.001845573	4.67999999999996e-06	1.23772395	0.0459146523	0.0281190288	0.0033834701	-0.0221871482	-0.0422818529	-0.0519411573	-0.0487810905	-0.0335815749	-0.0100939368	0.015884942	0.0379433273	0.050637085	0.0508333239	0.0384836111	0.0166359256	-0.0093176004	-0.0329714899	-0.0484878293	-0.0520370985	-0.0427433176	-0.0229002443	-0.0564626443	0.1825087003	-0.0491169817	-0.0077642174	-0.0562180465	0.0430925171	0.015346407	0.1131532138	0.0322789754	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.13424112102403	1.51097019121307	0.448081059024295	0.592443852028073
0.158538	0.136903	-0.846005	0.00440937	0.00152684	0.00390894	9.20000000000087e-05	0.1091811	0.347975	-0.00099088	-0.00019758	0.00083166	0.5582541	0.0458056033	0.0277371148	0.0027074549	-0.0230016937	-0.0429381175	-0.0520983812	-0.0481835374	-0.0321760928	-0.0080934286	0.0180204398	0.0396117264	0.0512616758	0.0500465054	0.0362711858	0.013392903	-0.0128465907	-0.0358619813	-0.0498771065	-0.0513745965	-0.0399786271	-0.0185492395	-0.0189419826	0.0785141614	-0.0550575188	0.0262220541	-0.0052121339	0.0478154005	-0.0793600948	-0.0020513357	-0.017997635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516326427174593	2.58368839711707	0.448081059024295	0.592443852028073
0.185239	0.110391	-0.808596	-0.000102647	0.00312314	0.00446754	0.026701	-0.026512	0.0374089999999999	-0.004512017	0.0015963	0.0005586	0.42396785	0.0456957037	0.0273531403	0.0020309873	-0.0238094045	-0.0435744473	-0.0522207755	-0.0475421407	-0.030732371	-0.0060807472	0.0201224762	0.0411911291	0.0517492091	0.0491026536	0.0339267737	0.0100939368	-0.016314529	-0.0385600826	-0.0509664168	-0.0503678575	-0.0369171367	-0.0140464202	-0.0274105803	0.1040521133	-0.0960271028	-0.0019761245	-0.1070324263	0.0898397731	0.0481403702	0.1125048338	-0.0619469096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.534315728551076	2.64848135779382	0.448081059024295	0.592443852028073
0.15954	0.118563	-0.505732	-0.000603551	0.00138821	0.00559799	-0.025699	0.00817200000000001	0.302864	-0.000500904	-0.00173493	0.00113045	0.5050492	0.0455849554	0.0269671338	0.0013541801	-0.0246100408	-0.044190547	-0.0523082586	-0.0468574839	-0.0292521253	-0.0040589197	0.0221871482	0.042677987	0.0520983812	0.0480047303	0.0314589057	0.006752807	-0.0197049341	-0.0410513194	-0.0517492091	-0.049023627	-0.0335815749	-0.0094286395	-0.0184253571	-0.0075119457	-0.0185650593	0.0174502969	0.0505983356	0.0061421145	-0.2236390456	-0.1005820217	0.0749041235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576805424992769	1.11119373430499	0.448081059024295	0.592443852028073
0.131425	0.0378397	-1.23893	-0.000247657	0.00226664	0.0040577	-0.028115	-0.0807233	-0.733198	0.000355894	0.00087843	-0.00154029	0.980767	0.0454733605	0.0265791242	0.0006771467	-0.0254033645	-0.0447861304	-0.0523607718	-0.0461301902	-0.0277371148	-0.0020309873	0.0242106219	0.0440689593	0.0523082586	0.0467561802	0.0288765622	0.0033834701	-0.0230016937	-0.0433223267	-0.0522207755	-0.0473509122	-0.0299967047	-0.0047336909	-0.0361618654	0.1638788273	-0.0660583946	0.0177401987	-0.0504106691	0.0296633765	-0.0484206469	0.0852028669	-0.0626294689	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538906398161248	1.18456759947648	0.448081059024295	0.592443852028073
0.110743	0.0995589	-0.855849	-0.00259813	0.000540806	0.00229424	-0.020682	0.0617192	0.383081	-0.002350473	-0.001725834	-0.00176346	0.75747055	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	0.02618914	0.0453609212	0.0523782801	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	-0.0020651651	0.0714865919	-0.111589143	-0.006134049	-0.0645139106	0.0091741759	-0.0813933201	0.0058214619	0.0154522106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.05347091450158	1.15482660751235	0.448081059024295	0.592443852028073
0.129677	0.105848	-0.603693	-0.000193096	-0.000408506	0.00275166	0.018934	0.00628910000000001	0.252156	0.002405034	-0.000949312	0.00045742	0.4679674	0.0452476394	0.0257972105	-0.0006771467	-0.0269671338	-0.0459146523	-0.0523607718	-0.0445503769	-0.0246100408	0.0020309873	0.0281190288	0.0465509697	0.0523082586	0.043823331	0.0234064185	-0.0033834701	-0.0292521253	-0.0471561663	-0.0522207755	-0.0430669878	-0.0221871482	0.0047336909	-0.0055556888	0.0053055283	-0.0467536207	0.0114606706	-0.0339116871	-0.0262504256	-0.0476360843	-0.0270649316	0.0141921284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405590709205695	1.15007761354177	0.448081059024295	-1.68540061352814
0.129678	0.014694	-0.583153	0.000262362	-0.000497353	0.00283664	1.000000000001e-06	-0.091154	0.0205400000000001	0.000455458	-8.88470000000001e-05	8.49800000000001e-05	0.14315925	0.0451335173	0.0254033645	-0.0013541801	-0.0277371148	-0.0464470668	-0.0523082586	-0.043699295	-0.0230016937	0.0040589197	0.0299967047	0.0476364314	0.0520983812	0.0421482344	0.0205385235	-0.006752807	-0.0321760928	-0.0486984311	-0.0517492091	-0.0404844828	-0.0180204398	0.0094286395	-0.0011449458	0.0146445371	-0.0703157827	0.0052553675	-0.0095668702	0.006600794	-0.0296298084	-0.0107778387	0.0123256634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25855318440294	1.15852299614314	-2.22840312389761	-1.68540061352814
0.113729	0.0293925	-0.583027	-0.0004399	0.000386589	0.00329128	-0.015949	0.0146985	0.000125999999999848	-0.000702262	0.000883942	0.00045464	0.1328157	0.045018557	0.0250076315	-0.0020309873	-0.028498854	-0.0469579174	-0.0522207755	-0.0428084497	-0.0213660101	0.0060807472	0.0318186811	0.0486148674	0.0517492091	0.0403408874	0.0175958911	-0.0100939368	-0.0349471469	-0.0499794418	-0.0509664168	-0.0376307102	-0.0137199483	0.0140464202	-0.0014702632	-0.005215407	-0.031465348	0.0072172334	-0.0061564067	-0.0132516025	-0.0228906218	-0.0191715994	0.0466749184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925699940385895	1.02867017372943	-2.22840312389761	-1.68540061352814
0.113842	0.0182187	-0.582987	-0.000488409	0.000666504	0.00335447	0.000113000000000016	-0.0111738	4.000000000004e-05	-4.8509e-05	0.000279915	6.31899999999999e-05	0.0309074999999999	0.0449027607	0.0246100408	-0.0027074549	-0.0292521253	-0.047446967	-0.0520983812	-0.0418786518	-0.0197049341	0.0080934286	0.0335815749	0.0494840794	0.0512616758	0.0384069609	0.0145892291	-0.013392903	-0.0375521182	-0.050992326	-0.0498771065	-0.0345247919	-0.0093176004	0.0185492395	5.79347e-05	0.0090439318	-0.0442448421	-0.0039966861	-0.0107436175	0.0054943581	-0.0079704354	-0.003941584	-0.0022775867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519146692766361	1.05220399163702	-2.22840312389761	-1.68540061352814
0.113799	0.00301735	-0.57305	-0.00116994	0.000564163	0.00323682	-4.30000000000153e-05	-0.01520135	0.00993700000000008	-0.000681531	-0.000102341	-0.00011765	0.0702574500000001	0.0447861304	0.0242106219	-0.0033834701	-0.0299967047	-0.0479139886	-0.0519411573	-0.0409107473	-0.0180204398	0.0100939368	0.0352821126	0.0502421146	0.050637085	0.036352523	0.0115294786	-0.0166359256	-0.0399786271	-0.0517316498	-0.0484878293	-0.0311875391	-0.0048460789	0.0229002443	-0.0030574283	-0.0038126263	-0.0355904528	-0.0043078687	-0.0052526361	-0.0024584047	0.000803401	0.0053186048	-0.0260708007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236615698108465	0.942443214054379	-2.22840312389761	-1.68540061352814
0.113851	0.027606	-0.598276	-0.00235997	0.000663291	0.0034159	5.19999999999965e-05	0.02458865	-0.0252260000000001	-0.00119003	9.91280000000001e-05	0.00017908	0.12327855	0.0446686685	0.0238094045	-0.0040589197	-0.030732371	-0.0483587652	-0.0517492091	-0.0399056168	-0.016314529	0.0120792627	0.0369171367	0.0508872699	0.0498771065	0.0341840202	0.0084277735	-0.0198094581	-0.0422151417	-0.0521934471	-0.0468069407	-0.0276413132	-0.0003385804	0.0270638244	-0.0026588799	0.0068076476	-0.0472604193	0.0036957024	-0.0176277379	0.0076791064	-0.0106418267	0.0106525558	-0.0159760807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560124477003331	1.29270972144285	-2.22840312389761	-1.68540061352814
0.103956	0.0461385	-0.549591	-0.00260484	0.000555267	0.00325158	-0.009895	0.0185325	0.0486850000000001	-0.00024487	-0.000108024	-0.00016432	0.1029732	0.0445503769	0.0234064185	-0.0047336909	-0.0314589057	-0.0487810905	-0.0515226647	-0.0388641751	-0.0145892291	0.0140464202	0.0384836111	0.0514180959	0.0489837722	0.0319082567	0.0052954007	-0.0229002443	-0.0442510332	-0.0523752403	-0.0448445497	-0.0239098759	0.0041714317	0.0310059033	-0.0003145688	-0.0078167283	-0.0214220701	0.0191879646	-0.0087452467	0.0071567622	0.0005292287	0.0033155555	-0.0197538966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395024333482057	1.23953546542816	0.448081059024295	-1.68540061352814
0.107874	0.0500699	-0.554688	-0.00226485	0.000266283	0.00348862	0.003918	0.0039314	-0.00509700000000002	0.00033999	-0.000288984	0.00023704	0.0562470999999999	0.044431258	0.0230016937	-0.005407671	-0.0321760928	-0.0491807684	-0.0512616758	-0.0377873696	-0.0128465907	0.0159924506	0.0399786271	0.0518333998	0.0479594708	0.0295323731	0.0021437585	-0.0258953737	-0.0460766263	-0.0522760543	-0.0426124582	-0.0200182296	0.0086504753	0.0346942175	0.0052745182	-0.0058985737	-0.0252256189	0.0181932517	-0.0025953136	0.0045141162	-0.0280103545	-0.0229880609	0.0509925566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.243100213604424	2.85332764264197	0.448081059024295	0.592443852028073
0.106369	0.0765033	-0.551545	-0.00250106	0.000243771	0.00345943	-0.00150499999999999	0.0264334	0.00314300000000001	-0.00023621	-2.2512e-05	-2.91900000000001e-05	0.045477	0.044311314	0.0225952602	-0.0060807472	-0.0328837193	-0.0495576132	-0.0509664168	-0.0366761804	-0.0110886847	0.0179144269	0.0413994086	0.0521322486	0.0468069407	0.0270638244	-0.0010156846	-0.0287823352	-0.0476832451	-0.051896421	-0.0401240904	-0.0159924506	0.0130652981	0.0380985803	0.0074546848	-0.0101434609	-0.0128179432	0.024214146	-0.0111752089	-0.0007379089	-0.0052168728	0.0071564272	0.0364757161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.618771636648404	1.31855237399002	-2.22840312389761	0.592443852028073
0.113746	0.0570726	-0.531659	-0.00228665	0.000193996	0.00338541	0.00737700000000005	-0.0194307	0.019886	0.00021441	-4.9775e-05	-7.40199999999997e-05	0.0636039499999999	0.044190547	0.0221871482	-0.006752807	-0.0335815749	-0.04991145	-0.050637085	-0.0355316183	-0.0093176004	0.0198094581	0.0427433176	0.0523139709	0.0455292636	0.0245103563	-0.0041714317	-0.0315490697	-0.0490632542	-0.0512383773	-0.0373944116	-0.0118595137	0.0173831246	0.0411911291	0.0008068483	-0.0036044904	-0.0238005392	0.0241568111	-0.0007749422	0.0026516339	0.0126200981	-0.002083289	-0.0398615553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248715457309376	0.009361802826523	-2.22840312389761	0.592443852028073
0.113704	0.038354	-0.549175	-0.00172682	0.000200093	0.00352277	-4.20000000000004e-05	-0.0187186	-0.017516	0.00055983	6.09699999999999e-06	0.00013736	0.07144095	0.0440689593	0.021777388	-0.0074237382	-0.0342694522	-0.0502421146	-0.0502739006	-0.0343547251	-0.0075354425	0.021674694	0.0440078585	0.0523781585	0.0441298556	0.0218799809	-0.0073119995	-0.0341840202	-0.0502100954	-0.0503054532	-0.0344398384	-0.0076471118	0.0215718994	0.0439465533	0.0052682827	-0.0148791961	-0.0208458397	-0.0040331077	0.0070928183	-0.0034072184	0.0255124171	0.016790056	-0.0167773445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636104897059197	0.420532286980942	0.448081059024295	0.592443852028073
0.113759	0.048873	-0.556362	-0.00270568	0.000400111	0.0038064	5.49999999999995e-05	0.010519	-0.00718700000000005	-0.00097886	0.000200018	0.00028363	0.0908864	0.0439465533	0.0213660101	-0.0080934286	-0.0349471469	-0.0505494535	-0.0498771065	-0.0331465714	-0.0057443291	0.0235073292	0.0451906832	0.052324667	0.0426124582	0.0191809517	-0.0104259597	-0.0366761804	-0.0511183183	-0.0491026536	-0.03127814	-0.0033834701	0.0256005252	0.0463423012	0.0098219131	-0.0115531892	-0.0212920162	-0.0046228058	-0.0047413661	0.003369636	0.0021940558	-0.0081953189	0.0322000455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435428806857185	0.738370430990036	0.448081059024295	0.592443852028073
0.109524	0.0185154	-0.537882	-0.00197933	0.000152566	0.00396863	-0.00423500000000006	-0.0303576	0.01848	0.00072635	-0.000247545	0.00016223	0.10987885	0.043823331	0.0209530451	-0.0087617663	-0.0356144575	-0.0508333239	-0.0494469678	-0.0319082567	-0.0039463888	0.025304607	0.0462895956	0.0521536168	0.0409811285	0.0164217376	-0.0135019809	-0.03901514	-0.0517836067	-0.0476364314	-0.0279283311	0.0009028426	0.0294390937	0.0483587652	0.0047105459	-0.0143030087	-0.0145724735	-0.0026373444	0.0021134237	-0.0036056476	0.0163142462	-0.0137298555	-0.0210059504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.073860297196519	0.587286522763417	0.448081059024295	-1.68540061352814
0.113766	0.018669	-0.546263	-0.00231603	0.000411063	0.00396863	0.00424200000000001	0.000153599999999997	-0.00838100000000008	-0.0003367	0.000258497	0	0.0425364500000001	0.043699295	0.0205385235	-0.0094286395	-0.0362711858	-0.051093594	-0.0489837722	-0.0306409077	-0.0021437585	0.0270638244	0.047302555	0.051865392	0.0392402281	0.0136109962	-0.01652887	-0.0411911291	-0.0522027989	-0.0459146523	-0.024410558	0.0051831058	0.0330591074	0.0499794418	0.009108917	-0.0154215894	-0.0195398443	-0.0132380522	0.0072286951	-0.0002556685	0.0100618347	-0.0019813183	-0.002903617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530205147010765	0.019218643755505	0.448081059024295	0.592443852028073
0.0969126	0.0187064	-0.615326	-0.00229778	-0.000149295	0.00353837	-0.0168534	3.74000000000034e-05	-0.069063	1.825e-05	-0.000560358	-0.00043026	0.1363972	0.0435744473	0.0201224762	-0.0100939368	-0.0369171367	-0.0513301431	-0.0484878293	-0.0293456776	-0.0003385804	0.0287823352	0.0482276804	0.0514606403	0.0373944116	0.010757547	-0.0194956122	-0.0431950583	-0.0523739028	-0.0439465533	-0.0207459769	0.0094286395	0.0364336915	0.0511910666	0.005723278	-0.0029990688	-0.0191876714	0.0084893661	-0.0015753428	-0.0027046885	-0.0068999165	-0.0068759808	0.0381292207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.348399238055159	0.088960387033338	0.448081059024295	0.592443852028073
0.141746	-0.0227259	-0.543315	-0.0024101	-0.000893167	0.00388978	0.0448334	-0.0414323	0.072011	-0.00011232	-0.000743872	0.00035141	0.2186568	0.0434487905	0.0197049341	-0.010757547	-0.0375521182	-0.0515428613	-0.0479594708	-0.028023745	0.0014670001	0.0304575546	0.0490632542	0.050940271	0.0354486142	0.0078703433	-0.0223914121	-0.045018557	-0.0522961052	-0.0417426926	-0.0169566271	0.0136109962	0.0395377932	0.0519837232	0.0099892772	-0.0106044767	-0.0163892762	-0.0025657441	0.0002336494	0.0027906383	0.0172949028	-0.0036104244	-0.0319299431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.408396665903295	0.20566608252629	0.448081059024295	0.592443852028073
0.161039	0.00785759	-0.540119	-0.00253062	-0.00108771	0.00431015	0.019293	0.03058349	0.00319600000000009	-0.00012052	-0.000194543	0.00042037	0.0898441399999999	0.0433223267	0.0192859283	-0.0114193591	-0.0381759417	-0.0517316498	-0.0473990497	-0.0266763128	0.0032708371	0.0320869629	0.0498077248	0.0503054532	0.0334080384	0.0049584444	-0.0252057321	-0.0466540082	-0.0519697758	-0.0393148935	-0.0130652981	0.017702152	0.0423483678	0.0523509242	0.0147140013	-0.0232598074	0.0043821065	-0.0311584654	0.0049054665	-0.0041919332	0.0241201806	-0.0041171821	-0.0007683414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.630968434847331	1.63537210636639	0.448081059024295	0.592443852028073
0.15919	0.035916	-0.561653	-0.00264809	-0.000941695	0.00396808	-0.00184900000000002	0.02805841	-0.0215340000000001	-0.00011747	0.000146015	-0.00034207	0.0817191599999999	0.0431950583	0.0188654898	-0.0120792627	-0.0387884217	-0.051896421	-0.0468069407	-0.025304607	0.0050707869	0.0336681095	0.0504597097	0.0495576132	0.03127814	0.0020309873	-0.0279283311	-0.0480945804	-0.0513964655	-0.0366761804	-0.0090953929	0.021674694	0.0448445497	0.0522896643	0.0132504508	-0.0123620997	0.0077225806	-0.0141984611	-0.000836424	-0.0037698157	0.0080484912	-0.0242917165	0.0079485749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.59278719454615	1.40903290345394	0.448081059024295	0.592443852028073
0.154029	0.0106143	-0.536193	-0.00286819	-0.00093426	0.00395303	-0.005161	-0.0253017	0.0254599999999999	-0.0002201	7.43499999999997e-06	-1.505e-05	0.0680519499999999	0.0430669878	0.0184436498	-0.0127371473	-0.0393893764	-0.0520370985	-0.0461835398	-0.0239098759	0.0068647103	0.0351986159	0.0510179984	0.0486984311	0.0290646136	-0.0009028426	-0.030549302	-0.0493342563	-0.0505788988	-0.0338407093	-0.0050707869	0.0255020041	0.0470078072	0.0518004449	0.0091166469	-0.0194865574	0.0043280955	-0.0006149628	0.0114364412	-0.0080032064	0.0199846825	0.0101588722	-0.0167261383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.28520506102267	2.32529003803542	0.448081059024295	0.592443852028073
0.155159	0.0363684	-0.540307	-0.00388259	-0.000714497	0.00402909	0.00112999999999999	0.0257541	-0.00411399999999995	-0.0010144	0.000219763	7.60600000000002e-05	0.09650925	0.0429381175	0.0180204398	-0.013392903	-0.0399786271	-0.0521536168	-0.0455292636	-0.0224933884	0.0086504753	0.0366761804	0.0514815542	0.0477298374	0.0267733776	-0.0038338396	-0.0330591074	-0.0503678575	-0.0495209612	-0.0308236917	-0.0010156846	0.0291584371	0.0488220806	0.0508872699	0.0133239828	-0.0182910714	0.004232182	-0.0073450812	-0.0045479095	-1.57884e-05	0.00900909	-0.0082086823	0.0026397368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.01059919671712	0.043731960979116	0.448081059024295	0.592443852028073
0.158517	0.0360017	-0.512691	-0.0030787	-0.00070002	0.00425168	0.00335800000000003	-0.000366700000000004	0.027616	0.00080389	1.44769999999999e-05	0.00022259	0.08338855	0.0428084497	0.0175958911	-0.0140464202	-0.0405559987	-0.0522459219	-0.0448445497	-0.0210564335	0.0104259597	0.0380985803	0.0518495163	0.0466540082	0.024410558	-0.006752807	-0.0354486142	-0.0511910666	-0.0482276804	-0.0276413132	0.0030455261	0.0326194932	0.0502739006	0.0495576132	0.0068211459	-0.0164335485	0.0144005203	-0.0022388841	0.0022083235	-0.0046421476	0.0150327794	-0.0006699149	-0.0235436516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.274945735815449	0.006775823152277	0.448081059024295	-1.68540061352814
0.159653	0.0357224	-0.531046	-0.00233028	-0.000936496	0.00413763	0.00113599999999994	-0.000279299999999996	-0.018355	0.00074842	-0.000236476	-0.00011405	0.0747176	0.042677987	0.0171700353	-0.0146975897	-0.0411213197	-0.0523139709	-0.0441298556	-0.0196003187	0.0121890533	0.0394636764	0.0521212014	0.0454733605	0.0219824722	-0.0096505858	-0.0377091275	-0.0518004449	-0.0467052026	-0.0243106464	0.0070884207	0.0358619813	0.051352489	0.0478223571	0.0117075496	-0.0189131441	0.0089607771	-0.013631984	0.0102927993	0.0064375447	0.0050287191	-0.0031961786	0.0012054699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299173505496212	0.641685644499013	0.448081059024295	0.592443852028073
