"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00607309	-0.0442826	0.0593022	0.000388052	0.000291487	-0.000481834	0.00405363	-0.0335687	-0.0240102	0.000351388	2.8357e-05	-0.0004352345	0.102381505	0.0523702023	0.0522381577	0.05201833	0.0517110885	0.0513169495	0.0508365754	0.0502707735	0.0496204944	0.048886831	0.0480710162	0.0471744208	0.0461985516	0.0451450484	0.0440156816	0.042812349	0.0415370728	0.040191996	0.0387793789	0.0373015953	0.0357611286	0.0341605674	0.0004081092	-0.0581473972	-0.0516292663	-0.0055813586	0.0193031953	0.005885896	-0.0050981286	-0.0436404683	0.060194276	0.0070099253	0	0	0	0	0	0	0	0	0	0	0
0.014664	-0.0231053	0.0520346	-6.16679e-05	0.000524663	-0.000586752	0.00859091	0.0211773	-0.00726759999999999	-0.0004497199	0.000233176	-0.000104918	0.076426505	0.0523604445	0.052199163	0.0519307284	0.0515556917	0.0510748227	0.0504891087	0.0497997519	0.0490081675	0.0481159803	0.0471250218	0.0460373263	0.0448551266	0.0435808493	0.0422171104	0.0407667093	0.0392326234	0.0376180017	0.0359261587	0.0341605674	0.0323248521	0.0304227813	-0.0044491829	-0.0316445299	0.0177130243	-0.0159966278	-0.0392063413	0.0154139836	0.0138146038	-0.0197721062	0.0049231544	0.0165946382	0	0	0	0	0	0	0	0	0	0	0
0.00417868	-0.0383709	0.0694834	-0.000213336	0.000486169	-0.000638015	-0.01048532	-0.0152656	0.0174488	-0.0001516681	-3.84940000000001e-05	-5.12630000000001e-05	0.055270975	0.0523497117	0.05215628	0.0518344232	0.0513849338	0.0508089184	0.0501077956	0.0492832916	0.0483374366	0.0472725596	0.0460912827	0.0447965146	0.0433914434	0.0418795288	0.0402644936	0.0385503146	0.0367412126	0.0348416421	0.0328562806	0.0307900166	0.0286479378	0.0264353189	-0.0031737824	0.0423739058	0.0038392445	0.0324974364	-0.0179485333	0.0067594749	0.014086724	0.0596881141	-0.0312433192	0.0013362496	0	0	0	0	0	0	0	0	0	0	0
0.027641	-0.0442617	0.0373658	0.000754839	0.000904224	-6.54085e-06	0.02346232	-0.0058908	-0.0321176	0.000968175	0.000418055	0.00063147415	0.1623559275	0.0523380039	0.052109512	0.0517294306	0.0511988656	0.0505193604	0.0496928916	0.0487218636	0.047609101	0.0463578411	0.0449717237	0.0434547811	0.0418114263	0.0400464398	0.038164956	0.0361724484	0.0340747132	0.0318778528	0.029588258	0.0272125894	0.024757758	0.0222309049	-0.0038890487	0.0275291468	0.0579816779	-0.0072256074	0.0127529709	0.001615288	-0.0052827154	0.0026348013	-0.0351512935	-0.0016889742	0	0	0	0	0	0	0	0	0	0	0
0.0066584	0.0211462	0.0961361	-0.000267855	0.000440954	-0.000660347	-0.0209826	0.0654079	0.0587703	-0.001022694	-0.00046327	-0.00065380615	0.2521493075	0.0523253215	0.0520588623	0.0516157682	0.0509975427	0.0502062834	0.049244675	0.0481159803	0.0468240289	0.0453732043	0.0437684292	0.0420151486	0.0401193113	0.0380873499	0.0359261587	0.0336430707	0.0312458323	0.0287425773	0.0261417992	0.0234523225	0.0206832724	0.0178440444	0.0014506711	-0.0029859268	-0.0525740404	0.0068781951	0.0537149941	-0.0026072747	-0.0012514159	-0.0009401772	0.048683669	0.0247789116	0	0	0	0	0	0	0	0	0	0	0
0.0381071	-0.0805998	0.0359903	0.00129774	0.00153208	9.43492e-05	0.0314487	-0.101746	-0.0601458	0.001565595	0.001091126	0.0007546962	0.36391136	0.0523116647	0.0520043348	0.051493455	0.0507810249	0.0498698332	0.0487634462	0.0474661945	0.0459831556	0.0443201343	0.0424836398	0.0404808604	0.038319635	0.036008423	0.0335562706	0.0309727759	0.0282680507	0.0254526818	0.0225376886	0.0195344808	0.0164548132	0.0133107399	0.0034146566	-0.0599638785	0.0028564052	-0.0167047314	-0.0086155857	-0.009686604	-0.0027216713	-0.0441206066	-0.0031766514	-0.0010065885	0	0	0	0	0	0	0	0	0	0	0
0.0164508	0.0305976	0.0888871	2.37237e-05	0.000697693	-0.000486092	-0.0216563	0.1111974	0.0528968	-0.0012740163	-0.000834387	-0.0005804412	0.320192725	0.0522970337	0.0519459335	0.0513625114	0.0505493769	0.0495101664	0.0482495277	0.046773099	0.0450874833	0.0432002194	0.0411197477	0.0388553731	0.0364172225	0.0338162004	0.0310639394	0.0281727488	0.025155559	0.0220258641	0.0187976612	0.015485388	0.0121038584	0.0086681957	0.0004359374	0.0186364765	0.0121395951	0.0305103116	-0.009021813	0.0018317422	0.0055961575	0.021058147	-0.0228151459	0.0079922302	0	0	0	0	0	0	0	0	0	0	0
0.023067	-0.0558225	0.0899898	0.000590246	0.000697693	0.000284082	0.0066162	-0.0864201	0.00110270000000001	0.0005665223	0	0.000770174	0.160973815	0.0522814288	0.0518836628	0.0512229596	0.0503026675	0.0491274505	0.0477032642	0.0460373263	0.0441380794	0.0420151486	0.0396792925	0.0371423487	0.0344171741	0.0315175794	0.0284582593	0.0252547177	0.0219231897	0.0184805588	0.0149442718	0.0113322499	0.0076627981	0.0039545126	0.0013804628	0.0118262127	0.0415902086	0.0298348949	-0.0240452555	0.0082593762	-0.0065410948	0.0092493535	-0.0294500639	-0.0240165852	0	0	0	0	0	0	0	0	0	0	0
0.0148901	0.00691085	0.0694592	3.98326e-05	0.000697693	-0.000350676	-0.0081769	0.06273335	-0.0205306	-0.0005504134	0	-0.000634758	0.15069942	0.0522648503	0.0518175273	0.0510748227	0.0500409704	0.0487218636	0.0471250218	0.0452595478	0.0431360754	0.0407667093	0.038164956	0.0353456466	0.0323248521	0.0291197926	0.025748738	0.0222309049	0.0185863463	0.0148358378	0.0110007588	0.007102971	0.0031646932	-0.0007916247	-0.0062840618	-0.0131076741	-0.0389817184	-0.0397353241	0.0086402576	0.0155807302	0.0073250315	-0.0465894465	0.0598867048	0.0141470611	0	0	0	0	0	0	0	0	0	0	0
0.00996504	-0.0286668	0.106966	0.000764412	0.000697693	-0.000304811	-0.00492506	-0.03557765	0.0375068	0.0007245794	0	4.5865e-05	0.11653173	0.0522472985	0.051747532	0.0509181258	0.0497643635	0.0482935946	0.0465151882	0.044440473	0.0420826652	0.0394567845	0.0365795581	0.0334693144	0.0301458661	0.026630384	0.0229452624	0.0191139759	0.0151609305	0.0111113077	0.0069909042	0.0028259676	-0.0013569709	-0.0055312652	0.0046182744	-0.0248650756	-0.061382023	0.0155710625	-0.0156346505	0.0109515397	0.0027341416	0.0045883442	0.0244007574	-0.0143618263	0	0	0	0	0	0	0	0	0	0	0
0.0132593	-0.0156374	0.0806384	0.000340797	0.000697693	-0.000137005	0.00329426000000001	0.0130294	-0.0263276	-0.000423615	0	0.000167806	0.07222231	0.0522287737	0.051673682	0.050752895	0.0494729291	0.0478428428	0.0458741721	0.0435808493	0.0409791044	0.0380873499	0.0349260507	0.0315175794	0.0278860579	0.0240571864	0.020058062	0.0159169864	0.011663266	0.0073270047	0.00293889	-0.0014700233	-0.0058685331	-0.0102255113	-0.00071061	-0.0280699661	0.0117889236	-0.0055505501	-0.038035704	0.0053853675	0.0013501108	-0.0169409281	-0.0117432125	-0.0061800308	0	0	0	0	0	0	0	0	0	0	0
0.0059887	-0.0156188	0.121446	0.00039969	0.000697693	-0.000488055	-0.0072706	1.86000000000006e-05	0.0408076	5.8893e-05	0	-0.00035105	0.06859395	0.0522092763	0.0515959829	0.050579158	0.0491667543	0.0473698181	0.0452024033	0.0426814612	0.039826708	0.0366604707	0.0332075124	0.0294948387	0.0255514863	0.0214082961	0.0170976719	0.0126533271	0.0081100208	0.0035032861	-0.0011308477	-0.0057561371	-0.0103364079	-0.0148358378	0.0038917541	0.0329428074	0.0178917396	0.0400689791	-0.0224060605	0.0103186148	0.0119196146	0.0465847451	-0.0464345246	-0.0148758782	0	0	0	0	0	0	0	0	0	0	0
0.0169557	-0.0345599	0.0880136	0.000340797	0.000854764	-0.000115285	0.010967	-0.0189411	-0.0334324	-5.8893e-05	0.000157071	0.00037277	0.0927772	0.0521888067	0.0515144404	0.0503969439	0.0488459301	0.0468747407	0.0445003321	0.0417431291	0.0386268493	0.0351782991	0.0314271432	0.0274056492	0.0231484102	0.0186920473	0.0140748942	0.0093366682	0.0045181276	-0.0003392783	-0.0051937656	-0.0100035758	-0.0147273348	-0.0193244083	-0.001273603	0.0256801303	0.0320983635	-0.0113871695	0.0002241148	0.0054268016	-0.0171789745	0.00733804	-0.0112267901	-0.0061852539	0	0	0	0	0	0	0	0	0	0	0
0.00883789	0.00425197	0.0910819	0.000235588	0.000592774	-0.000458848	-0.00811781	0.03881187	0.00306830000000002	-0.000105209	-0.00026199	-0.000343563	0.08553608	0.0521673651	0.0514290606	0.0502062834	0.0485105521	0.0463578411	0.0437684292	0.0407667093	0.0373809583	0.0336430707	0.029588258	0.0252547177	0.0206832724	0.0159169864	0.0110007588	0.0059809018	0.0009047034	-0.0041800175	-0.0092253617	-0.0141838011	-0.019008626	-0.0236543856	0.0006169842	-0.0254960331	-0.0603738639	-0.0373590874	0.0106038557	0.0054453186	0.0011858409	-0.0350897255	0.053407613	0.0123491167	0	0	0	0	0	0	0	0	0	0	0
0.000505064	-0.0305503	0.10342	0.000159841	0.000697693	-0.000717144	-0.008332826	-0.03480227	0.0123381	-7.5747e-05	0.000104919	-0.000258296	0.077421296	0.0521449521	0.05133985	0.0500072082	0.0481607204	0.0458193599	0.0430071852	0.0397530928	0.0360905197	0.0320571007	0.0276942808	0.0230468899	0.0181626821	0.0130918447	0.0078864829	0.0026000839	-0.0027130321	-0.0079982704	-0.013201323	-0.0182687262	-0.0231484102	-0.027790234	0.0018163063	-0.0013726213	-0.0385333226	0.0174846783	-0.0225510111	-0.0037201912	0.0003116377	0.0272475598	-0.0034966953	-0.0222518946	0	0	0	0	0	0	0	0	0	0	0
0.0123203	-0.016635	0.0723219	0.000593535	0.000697693	-0.000545966	0.011815236	0.0139153	-0.0310981	0.000433694	0	0.000171178	0.087072236	0.052121568	0.051246815	0.0497997519	0.0477965391	0.0452595478	0.0422171104	0.0387032042	0.0347570714	0.0304227813	0.025748738	0.02078714	0.015593397	0.0102255113	0.00474343	-0.0007916247	-0.0063178387	-0.0117734969	-0.0170976719	-0.0222309049	-0.0271158693	-0.0316980113	-0.0014978867	0.0007105582	0.0567336338	-0.0232331344	-0.0272108502	-0.0113398344	0.0017598283	-0.0058140843	-0.0464567786	-0.0164236313	0	0	0	0	0	0	0	0	0	0	0
0.000501956	0.049272	0.111559	0.000229139	0.000697693	-0.000660504	-0.011818344	0.065907	0.0392371	-0.000364396	0	-0.000114538	0.140909144	0.0520972133	0.0511499628	0.0495839492	0.0474181167	0.0446786654	0.0413987346	0.0376180017	0.0333822024	0.0287425773	0.0237552522	0.0184805588	0.0129823055	0.0073270047	0.0015830688	-0.0041800175	-0.009892538	-0.015485388	-0.0208909108	-0.0260437153	-0.0308814681	-0.0353456466	-0.0002782706	0.0610083016	0.0083032953	0.0426701625	0.0245137659	-0.0085341656	-0.0017983991	0.052145537	-0.0313195973	-0.0159058536	0	0	0	0	0	0	0	0	0	0	0
0.0144551	-0.0648012	0.0727687	0.00117658	0.000697693	-0.000144962	0.013953144	-0.1140732	-0.0387903	0.000947441	0	0.000515542	0.239965794	0.0520718884	0.0510493004	0.0493598362	0.0470255659	0.0440769831	0.0405526062	0.0364984753	0.0319675512	0.0270190229	0.0217175351	0.0161323429	0.0103364079	0.0044054445	-0.0015830688	-0.0075509019	-0.0134200948	-0.0191139759	-0.024558164	-0.0296815396	-0.0344171741	-0.0387032042	0.0038109768	-0.0175814509	-0.0470579134	-0.0335109755	0.0486200552	-0.0222568191	-0.0170274117	-0.0411478741	0.0296188655	-0.0102530918	0	0	0	0	0	0	0	0	0	0	0
-0.00204908	0.0405199	0.119328	0.000310465	0.000227014	-0.000151257	-0.01650418	0.1053211	0.0465593	-0.000866115	-0.000470679	-6.29500000000002e-06	0.23553903	0.0520455938	0.0509448353	0.0491274505	0.0466190039	0.0434547811	0.0396792925	0.0353456466	0.0305148036	0.0252547177	0.0196393809	0.0137477825	0.0076627981	0.0014700233	-0.00474343	-0.0108901587	-0.0168836987	-0.0226397406	-0.0280773158	-0.0331199354	-0.0376966663	-0.0417431291	0.0081996213	-0.0229391008	-0.0426914681	0.0003808177	0.0142151193	-0.0121558792	-0.0104043389	-0.0104391991	0.0198387822	0.0091239167	0	0	0	0	0	0	0	0	0	0	0
0.00764658	-0.0321181	0.0843817	0.000901881	0.000960739	-0.000271709	0.00969566	-0.072638	-0.0349463	0.000591416	0.000733725	-0.000120452	0.18955961	0.05201833	0.0508365754	0.048886831	0.0461985516	0.042812349	0.0387793789	0.0341605674	0.029025691	0.0234523225	0.017524659	0.0113322499	0.004968644	-0.0014700233	-0.0078864829	-0.0141838011	-0.0202668442	-0.0260437153	-0.0314271432	-0.0363358002	-0.040695531	-0.044440473	0.0062860322	-0.0335622007	0.0158033912	-0.0043103192	-0.0177341393	-0.0082111917	-0.0152746492	-0.0081238135	-0.0160551285	-0.0058210005	0	0	0	0	0	0	0	0	0	0	0
0.0114844	0.00805103	0.105166	0.000221157	0.000708225	-0.000672734	0.00383782	0.04016913	0.0207843	-0.000680724	-0.000252514	-0.000401025	0.1315044	0.0519900974	0.0507245288	0.0486380181	0.0457643343	0.042149986	0.0378534688	0.032944319	0.0275019879	0.0216145559	0.015377307	0.0088911868	0.0022611689	-0.0044054445	-0.0110007588	-0.0174180334	-0.0235534089	-0.0293075885	-0.0345874448	-0.0393075269	-0.0433914434	-0.046773099	0.0018324811	0.034378238	0.0521729685	-0.0068310491	0.007958722	-0.0244302993	-0.0006234908	0.0179847408	-0.0399154711	0.0044167077	0	0	0	0	0	0	0	-1.73055635693617	-1.75211916401208	-2.22840312389761	-1.68540061352814
0.0188051	-0.0627875	0.0887345	0.000895435	0.000833002	-0.000506173	0.0073207	-0.07083853	-0.0164315	0.000674278	0.000124777	0.000166561	0.14287153	0.0519608967	0.0506087036	0.0483810535	0.0453164815	0.0414680002	0.0369021828	0.0316980113	0.0259455102	0.0197441895	0.013201323	0.0064300929	-0.0004523686	-0.0073270047	-0.0140748942	-0.0205793086	-0.0267277308	-0.0324138022	-0.0375391619	-0.0420151486	-0.0457643343	-0.0487218636	0.002941359	0.0252963379	0.0134955096	-0.0077501399	0.0338350118	-0.0151734877	-0.0106287038	0.0071384034	0.0081855584	-0.0102714028	0	0	0	0	0	0	0	-0.264572536144127	-1.14298570443982	-2.22840312389761	-1.68540061352814
0.01432	-0.00404157	0.0856084	0.000221157	0.000845381	-0.000672734	-0.0044851	0.05874593	-0.00312610000000001	-0.000674278	1.23789999999998e-05	-0.000166561	0.10901803	0.0519307284	0.0504891087	0.0481159803	0.0448551266	0.0407667093	0.0359261587	0.0304227813	0.0243581127	0.0178440444	0.0110007588	0.0039545126	-0.0031646932	-0.0102255113	-0.0170976719	-0.0236543856	-0.029774683	-0.0353456466	-0.0402644936	-0.044440473	-0.0477965391	-0.0502707735	0.0044556234	-0.0571131913	-0.0295047872	-0.0568547749	0.0148773395	-0.0057260336	-0.0112536752	-0.0449514746	0.0431143026	0.0202138568	0	0	0	0	0	0	0	-0.197446070710621	-1.1272811059612	-2.22840312389761	-1.68540061352814
-0.00239373	-0.0345603	0.120728	0.000813541	0.000907217	-0.000672734	-0.01671373	-0.03051873	0.0351196	0.000592384	6.18360000000002e-05	0	0.11506306	0.051899593	0.0503657529	0.0478428428	0.0443804069	0.0400464398	0.0349260507	0.0291197926	0.0227416872	0.0159169864	0.0087797117	0.0014700233	-0.0058685331	-0.0130918447	-0.020058062	-0.026630384	-0.0326797453	-0.0380873499	-0.0427470046	-0.0465672044	-0.0494729291	-0.0514071169	0.0100259479	-0.0060456271	-0.0123655114	0.0286439054	-0.0215002509	-0.0078916569	-0.0004336383	0.0241787133	-0.0109263295	-0.003934531	0	0	0	0	0	0	0	0.143180447950853	-1.30665579866475	-2.22840312389761	-1.68540061352814
0.0112008	-0.0345516	0.0694974	0.000786844	0.000907217	-0.000672734	0.01359453	8.70000000000731e-06	-0.0512306	-2.66970000000003e-05	0	0	0.06616868	0.051867491	0.0502386454	0.0475616869	0.0438924641	0.0393075269	0.0339025293	0.027790234	0.02109816	0.0139659219	0.0065423171	-0.0010177779	-0.0085566393	-0.0159169864	-0.0229452624	-0.0294948387	-0.0354290736	-0.0406241631	-0.0449717237	-0.0483810535	-0.0507810249	-0.052121568	-0.0017149254	0.0125649907	0.06756634	-0.0207451739	-0.0384753818	0.0067565744	-4.1492e-05	0.0102195153	-0.0334851852	-0.0055585379	0	0	0	0	0	0	0	-0.519957300384116	-1.39824731345061	-2.22840312389761	-1.68540061352814
-0.00158614	0.0169631	0.127444	0.000126154	0.00056598	-0.000514789	-0.01278694	0.0515147	0.0579466	-0.00066069	-0.000341237	0.000157945	0.18024184	0.0518344232	0.0501077956	0.0472725596	0.0433914434	0.0385503146	0.0328562806	0.0264353189	0.0194294898	0.0119937935	0.004292741	-0.0035032861	-0.0112218049	-0.0186920473	-0.025748738	-0.0322357516	-0.0380095663	-0.0429424396	-0.0469252343	-0.0498698332	-0.0517110885	-0.0524082634	0.0009498231	0.036654616	-0.026880778	0.0177125231	0.0072767746	0.0135150969	0.018598284	0.0156420746	0.0323829979	-0.0003757285	0	0	0	0	0	0	0	-0.91044886702482	-1.0036913577913	-2.22840312389761	0.592443852028073
0.00697242	-0.0338962	0.083429	0.000843479	0.000907217	-0.000465883	0.00855856	-0.0508593	-0.044015	0.000717325	0.000341237	4.89059999999999e-05	0.15880626	0.0518003901	0.0499732133	0.0469755095	0.0428774942	0.0377751555	0.031788006	0.0250562833	0.017737665	0.0100035758	0.002035172	-0.0059809018	-0.0138568845	-0.0214082961	-0.0284582593	-0.0348416421	-0.0404089261	-0.0450297083	-0.0485957556	-0.0510235403	-0.052256196	-0.0522648503	0.001121252	-0.0559867927	-0.0413193719	-0.0322208536	-0.0291970473	0.0250318592	0.00321023	-0.0315856366	0.0393608935	-0.0215035441	0	0	0	0	0	0	0	-0.710799131679954	-0.590020067271829	-2.22840312389761	-1.68540061352814
-0.000197259	0.0367906	0.128586	0.000117057	0.000620959	-0.000672734	-0.007169679	0.0706868	0.045157	-0.000726422	-0.000286258	-0.000206851	0.183990029	0.0517653924	0.0498349085	0.0466705863	0.0423507695	0.0369824104	0.0306984217	0.0236543856	0.0160247019	0.0079982704	-0.0002261864	-0.0084450432	-0.0164548132	-0.0240571864	-0.0310639394	-0.0373015953	-0.042615719	-0.0468747407	-0.0499732133	-0.0518344232	-0.0524122897	-0.0516925056	-0.0007314731	0.0257885004	0.0200413013	-0.0011480875	-0.0224570891	0.0004337357	0.024421737	0.0239119669	-0.0347554956	0.0005329448	0	0	0	0	0	0	0	0.233933779509985	-0.973416291972741	-2.22840312389761	0.592443852028073
-2.12337e-05	-0.026692	0.128576	0.000978268	0.000907217	-0.000672734	0.0001760253	-0.0634826	-9.99999999998224e-06	0.000861211	0.000286258	0	0.1210420753	0.0517294306	0.0496928916	0.0463578411	0.0418114263	0.0361724484	0.029588258	0.0222309049	0.0142926419	0.0059809018	-0.0024871236	-0.0108901587	-0.019008626	-0.026630384	-0.0335562706	-0.0396053074	-0.0446194286	-0.0484676115	-0.0510493004	-0.0522970337	-0.0521782074	-0.0506959264	0.0035257341	0.0476603872	0.0158784168	0.0341340775	-0.0039323515	-0.0089404333	-0.0128302365	0.0544956305	-0.0244577806	-0.0110685817	0	0	0	0	0	0	0	-0.066645052891282	-1.03611006555444	-2.22840312389761	0.592443852028073
