"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0136357	-0.0698018	0.0512308	-0.000988999	0.000501313	0.000152778	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.0197065333	0.0504628018	-0.008536974	0.0332316681	-0.0131903048	0.0206266888	0.0236731351	-0.0714420598	0.0540603289	-0.0720260689	0	0	0	0
0.0159209	-0.0262058	0.0265455	-0.000759057	0.000474961	0	0.0022852	0.043596	-0.0246853	0.000229942	-2.6352e-05	-0.000152778	0.0910201	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	0.0480379487	0.0135379132	-0.0709042789	-0.050269681	0.0182402029	0.0221353178	0.005112581	-0.0583499496	0.0417716761	0.0185963352	0	0	0	0
0.0126655	-0.173118	0.0267054	-0.00033362	0.000474961	0	-0.0032554	-0.1469122	0.000159900000000004	0.000425437	0	0	0.17159935	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	-0.0488606585	0.0288733465	-0.002832235	0.0276229724	-0.0215241696	-0.0396998319	0.0536466547	0.016555346	0.0419215101	-0.0645476609	0	0	0	0
1.25584e-05	-0.0491695	0.0597095	-0.000861519	-5.33701e-05	0	-0.0126529416	0.1239485	0.0330041	-0.000527899	-0.0005283311	0	0.2224170466	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	0.0234822516	0.0614179105	-0.0377797999	-0.0421698697	0.0041056143	0.0486265281	0.0264438489	-0.0127971936	0.0138111919	0.0453589766	0	0	0	0
0.0166143	-0.110586	0.0106335	-0.00013889	0.00051843	-0.00012003	0.0166017416	-0.0614165	-0.049076	0.000722629	0.0005718001	-0.00012003	0.1978171966	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	-0.0372669496	-0.0032052165	-0.0101268873	0.0333586238	-0.00847606	-0.0279117225	-0.0094477714	-0.0198063655	-0.0080549281	-0.0286295356	0	0	0	0
0.0139578	-0.0975888	0.0286709	-0.000216546	0.000576919	0	-0.0026565	0.0129972	0.0180374	-7.7656e-05	5.84890000000001e-05	0.00012003	0.04649985	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	0.029879045	0.044289946	0.0066313599	-0.0295235077	0.0115327816	0.0422449447	-0.0019333504	0.0288830097	0.007427483	0.0281871037	0	0	0	0
0.0231615	-0.122043	-0.0124748	1.4372e-05	0.000576919	0	0.0092037	-0.0244542	-0.0411457	0.000230918	0	0	0.0863495	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	-0.0109321791	-0.0300561759	-0.0003613979	0.0233067969	-0.0252865883	-0.0035557885	-0.0335253908	-0.0235239667	-0.003594431	-0.0306939933	0	0	0	0
0.00979862	-0.108152	0.0426622	0.000193844	0.000266981	0	-0.01336288	0.013891	0.055137	0.000179472	-0.000309938	0	0.10686138	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	-0.0027489897	0.0151509275	0.017227052	-0.0504053541	0.0429274401	0.0104231449	0.0353068805	0.0367542943	0.0261947644	0.0399698638	0	0	0	0
0.0122053	-0.0487143	0.0121172	-0.000287569	0.000245305	-0.000258324	0.00240668	0.0594377	-0.030545	-0.000481413	-2.1676e-05	-0.000258324	0.13046003	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	0.0093560781	-0.0397414851	0.0095992604	0.0083565439	-0.0153976777	-0.0193705449	-0.0525761226	-0.0147503984	0.0246471609	-0.0071030561	0	0	0	0
0.010664	-0.164598	0.0129599	9.17691e-05	0.000606747	0	-0.0015413	-0.1158837	0.000842699999999997	0.0003793381	0.000361442	0.000258324	0.168222905	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	-0.0059755183	-0.0188698251	0.0509968533	-0.0521177873	0.0509007647	0.046908109	-0.0049176738	0.0432779783	-0.0509825185	0.023716469	0	0	0	0
8.82928e-05	-0.0414325	0.0368349	-0.000671251	0.000251729	-0.000293268	-0.0105757072	0.1231655	0.023875	-0.0007630201	-0.000355018	-0.000293268	0.2281815122	0.052324667	0.0521639377	0.051896421	0.0515226647	0.051043434	0.0504597097	0.049772687	0.0489837722	0.0480945804	0.0471069319	0.0460228486	0.0448445497	0.0435744473	0.0422151417	0.0407694154	0.0392402281	0.0376307102	0.0359441567	0.0341840202	0.032353904	0.0304575546	-0.0005124786	-0.0283357206	0.0154233209	-0.0182410387	-0.0196522606	0.0574795879	-0.0066790917	-0.02631592	-0.0795729876	-0.0401062821	0	0	0	0
9.30003e-05	-0.101536	0.000588021	0.000148421	0.000251729	-0.000291553	4.7075e-06	-0.0601035	-0.036246879	0.000819672	0	1.71500000000001e-06	0.1374244365	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	0.0449090014	-0.0288297149	0.0097322091	-0.021821464	0.0767301083	0.0481386427	-0.0424654682	-0.0093524753	-0.0414206281	0.0071913456	0	0	0	0
0.0199017	-0.18192	-0.000207939	0.000723927	0.000783094	-9.4154e-05	0.0198086997	-0.080384	-0.00079596	0.000575506	0.000531365	0.000197399	0.1662021597	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	-0.0349270077	-0.0450571246	0.0493089572	-0.0070270081	-0.0557498546	-0.0017056969	0.054667315	0.0465907	-0.0424937562	-0.0509647944	0	0	0	0
0.0227772	-0.0249984	0.0194759	-0.00056944	0.000251729	-2.64698e-23	0.0028755	0.1569216	0.019683839	-0.001293367	-0.000531365	9.4154e-05	0.275425239	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	0.0207027141	-0.0076480528	0.0283449851	-0.0298659117	0.0994334786	-0.0121454166	-0.0423980414	0.035856596	-0.0063877687	0.0467207777	0	0	0	0
