"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
7.24894e-06	-0.0210192	-0.000528257	-0.000222768	-2.74116e-24	-0.000101131	0	5.59999999999797e-06	-0.001971357	-0.0001518924	-2.74116e-24	0	0.009571577	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	-0.0590680001	-0.008702986	0.0249952665	-0.0066303486	0.017605507	0.0429469646	0.0463087552	-6.91688e-05	0.0430588123	-0.0050190169	0	0	0	0	0
7.24894e-06	-0.000370487	0.000698253	-0.000110196	0	-0.000101131	0	0.020648713	0.00122651	0.000112572	2.74116e-24	0	0.027503823	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	-0.0390587428	0.0759158791	0.0220582582	-0.0140390518	0.0252153998	0.0333112575	0.0045400619	-0.0187810683	0.0179895856	-0.0784412049	0	0	0	0	0
7.24894e-06	0.00350911	0.0122351	-0.000452596	0	-0.000101131	0	0.003879597	0.011536847	-0.0003424	0	0	0.032536444	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	0.0399398919	0.054188126	-0.0362629815	-0.0230037757	0.0279997988	-0.0268733302	-0.0211943218	-0.051855598	-0.0407544437	-0.0689110559	0	0	0	0	0
-0.00472108	0.00351599	0.00481052	-9.02179e-05	0	-0.000101131	-0.00472832894	6.87999999999991e-06	-0.00742458	0.0003623781	0	0	0.03027869394	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	0.0660119063	-0.0104776979	-0.0456768744	-0.0200847024	0.0224082521	-0.0562957622	-0.0315841039	-0.0423823453	-0.0251909586	0.017815238	0	0	0	0	0
9.23523e-06	-0.028486	0.0122251	-0.000135653	-8.79163e-05	-0.000101131	0.00473031523	-0.03200199	0.00741458	-4.54351e-05	-8.79163e-05	0	0.05081445523	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	0.0408472873	-0.0344372586	-0.01707189	0.0223606261	0.0127286509	-0.0474565505	-0.0007770304	-0.0046251456	0.0209489741	0.0709645605	0	0	0	0	0
7.24914e-06	-0.0284742	0.0023178	0.000249032	0	-0.000101131	-1.98609e-06	1.17999999999993e-05	-0.0099073	0.000384685	8.79163e-05	0	0.03355115109	0.0520866082	0.0512148408	0.049772687	0.0477762082	0.0452476394	0.0422151417	0.0387124883	0.0347786889	0.0304575546	0.0257972105	0.0208495594	0.015669704	0.0103153331	0.0048460789	-0.0006771467	-0.0061928308	-0.0116395445	-0.0169566271	-0.0220848615	-0.0269671338	-0.0315490697	-0.0125979925	-0.0429525019	0.018425287	0.0372953011	0.0066313474	-0.0065300642	0.0288921029	0.0262865462	0.0558127092	0.0253984261	0	0	0	0	0
4.3902e-06	-0.0168444	0.00171587	7.74286e-05	-0.000205571	-0.000101131	-2.85894e-06	0.0116298	-0.00060193	-0.0001716034	-0.000205571	0	0.03109330894	0.0520623368	0.0511183183	0.0495576132	0.0473990497	0.0446686685	0.0413994086	0.0376307102	0.0334080384	0.0287823352	0.0238094045	0.0185492395	0.0130652981	0.0074237382	0.0016926191	-0.0040589197	-0.0097614921	-0.0153463027	-0.0207459769	-0.0258953737	-0.030732371	-0.0351986159	-0.0468098669	0.0091815117	0.0296516655	0.0242001873	0.0126170619	0.0274354431	0.0489607946	0.027342389	0.0430823534	-0.0223331917	0	0	0	0	0
7.39783e-06	-0.0142836	0.0121973	-0.000297079	0	-0.000103585	3.00763e-06	0.0025608	0.01048143	-0.0003745076	0.000205571	-2.454e-06	0.04217186763	0.0520370985	0.0510179984	0.0493342563	0.0470078072	0.0440689593	0.0405559987	0.0365146908	0.0319976841	0.0270638244	0.021777388	0.0162072446	0.0104259597	0.0045088495	-0.0014670001	-0.0074237382	-0.0132837629	-0.018970732	-0.024410558	-0.0295323731	-0.0342694522	-0.0385600826	-0.0168971068	0.0640799327	0.0012243642	-0.0479726026	0.0338096224	0.0114368062	-0.0016063487	-0.006998113	-0.0434051521	-0.046363533	0	0	0	0	0
-1.97156e-05	-0.0144365	0.00118627	0.000274941	-1.32349e-23	0.000343275	-2.711343e-05	-0.000152900000000001	-0.01101103	0.00057202	-1.32349e-23	0.00044686	0.06213504343	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	0.0560128851	0.0265857194	-0.0373033315	-0.0114251646	0.0139552413	-0.0422019374	-0.0396128127	-0.0443510062	-0.0630195431	0.0012400426	0	0	0	0	0
-9.94194e-06	0.00120805	0.0122169	-2.5123e-05	9.5908e-05	-5.8922e-05	9.77366e-06	0.01564455	0.01103063	-0.000300064	9.5908e-05	-0.000402197	0.06659340366	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	0.0604412135	-0.019602778	-0.0379529642	-0.0127467277	0.0155878813	-0.0596955409	-0.0045506242	-0.0533796289	-0.0303132631	0.0524676272	0	0	0	0	0
-2.71004e-05	-0.000649205	-0.0172958	4.38219e-05	0.000156773	-6.13403e-05	-1.715846e-05	-0.001857255	-0.0295127	6.89449e-05	6.0865e-05	-2.4183e-06	0.03799852346	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	0.0566951939	-0.003673149	-0.0243092525	0.0077706451	0.0283894259	-0.0506775791	0.0225881414	-0.1068252263	0.0109686404	0.0628460442	0	0	0	0	0
-4.20677e-05	-0.000661442	-0.0211632	0.000223972	2.05102e-24	-7.56694e-05	-1.49673e-05	-1.22369999999999e-05	-0.0038674	0.0001801501	-0.000156773	-1.43291e-05	0.0214572143	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	-0.0207427549	0.0019781126	-0.0040467766	0.0294259705	0.0227279643	-0.0343951475	0.073623136	-0.053403436	0.0706282304	-0.0390342892	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
-4.59338e-05	0.0245993	0.0171161	0.000153711	3.58554e-24	-0.000132283	-3.8661e-06	0.025260742	0.0382793	-7.0261e-05	1.53452e-24	-5.66136e-05	0.0698876381	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	-0.0326634415	0.0608096215	0.019090837	-0.0150107643	0.0250473878	0.0051611091	0.0370997826	0.0129362161	0.0154985654	-0.0875134777	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
-2.41401e-05	0.00166354	0.0536646	-0.000324046	-0.00017029	-0.000142278	2.17937e-05	-0.02293576	0.0365485	-0.000477757	-0.00017029	-9.995e-06	0.0924081537	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	0.0066982723	0.0468371427	-0.0169964874	-0.0111634256	0.0188516344	-0.0006982083	-0.0028903326	0.0013649424	-0.0642644005	-0.0319904794	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
0.00452531	-0.027476	0.0132454	-7.13988e-05	0.000151263	-8.96825e-06	0.0045494501	-0.02913954	-0.0404192	0.0002526472	0.000321553	0.00013330975	0.1094836876	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	-0.0023608122	-0.0445745806	-0.0277358345	-0.0627119152	0.0313822017	0.0066573524	0.0462346029	-0.0692931672	-0.0530147869	0.0331967098	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
-3.75692e-05	-0.0233988	-0.00497068	-1.54618e-05	0.000191173	-7.56694e-05	-0.0045628792	0.0040772	-0.01821608	5.5937e-05	3.991e-05	-6.670115e-05	0.0349835667	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	-0.0401052679	-0.017816027	0.0092069057	-0.0472310478	0.0391363599	0.05062162	0.0398235673	-0.0948739634	0.0088639096	0.0194143402	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.00720771	-0.027473	-0.00763845	0.000321728	0	-7.56694e-05	0.0072452792	-0.0040742	-0.00266777	0.0003371898	-0.000191173	0	0.0404053892	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	-0.0697880527	0.0109534284	-0.0071691718	-0.0088685225	0.0138188771	0.0498142142	0.0022789712	-0.0624759306	0.0186809578	-0.025306451	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
-4.20677e-05	-0.027475	-0.0076436	0.000358065	0	-7.56694e-05	-0.0072497777	-1.99999999999853e-06	-5.15000000000237e-06	3.63370000000001e-05	0	0	0.0090737777	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	-0.0599231293	0.0349256772	0.0281016935	0.0018944615	0.0165587465	0.0393924397	-0.003931875	-0.0189868371	0.011696319	-0.0500194347	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
-3.28143e-05	-0.0351157	0.0168272	-1.54618e-05	0	-0.000135434	9.25340000000001e-06	-0.0076407	0.0244708	-0.0003735268	0	-5.97646e-05	0.0537853234	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	-0.0398562399	-0.0002082731	-0.0082530724	-0.002899144	-0.0054859105	0.0166091227	-0.011567851	0.0165222648	-0.019194307	-0.0471843142	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
-4.57372e-05	-0.0334758	0.0300639	-1.54618e-05	0.000212474	-7.56694e-05	-1.29229e-05	0.00163989999999999	0.0132367	0	0.000212474	5.97646e-05	0.0285014529	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	-0.0002899199	-0.0560643061	-0.0031332076	-0.0562821125	0.0142333411	0.0348410214	-0.0001616325	0.0218538741	-0.0540281234	0.0109012989	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
-4.28832e-05	-0.0420809	0.00432724	0.000382264	0.000342006	-7.56694e-05	2.854e-06	-0.0086051	-0.02573666	0.0003977258	0.000129532	0	0.060707504	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	-0.0346450964	-0.0412938832	0.0065276707	-0.0129961295	0.0021030379	0.0637298461	-0.0192741005	0.0310663291	0.0141484314	0.0353783827	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
