"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0556745	0.0625171	0.666892	-0.0186334	0.000341726	0.000979211	0.002389	-0.0054247	0.012406	-0.000394100000000001	-7.8636e-05	9.99999999907325e-10	0.0438565500000001	0.0306409077	-0.01652887	-0.0499794418	-0.0419463399	0.0009028426	0.0430026525	0.0494096266	0.0148058821	-0.0320869629	-0.0523471556	-0.0291584371	0.0182322141	0.0504898588	0.0408401761	-0.0027074549	-0.0440078585	-0.0487810905	-0.0130652981	0.0334948844	0.0522538189	0.0276413132	0.0140936838	0.0381387712	0.0061655588	-0.0039655065	-0.0157420796	-0.0219447927	-0.0133543536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692113033004395	0.058485201789589	0.448081059024295	0.592443852028073
0.029697	0.0883629	0.719819	-0.0192228	0.000437512	0.000979211	-0.0259775	0.0258458	0.0529269999999999	-0.000589399999999997	9.5786e-05	0	0.1390096	0.0304575546	-0.0169566271	-0.050177843	-0.0413994086	0.0020309873	0.0437614146	0.048862844	0.0130652981	-0.0336681095	-0.0522207755	-0.0270638244	0.0207459769	0.0511910666	0.0387884217	-0.0060807472	-0.0458602343	-0.0472539781	-0.0090953929	0.0366761804	0.0517492091	0.0235073292	0.0120063775	0.0486446303	-0.0054469201	-0.0035888054	-0.0305640463	0.001100327	0.0361100075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.649929142881862	0.371211737457751	0.448081059024295	0.592443852028073
0.0382956	0.0433706	0.679706	-0.0188696	0.000314248	0.000979211	0.0085986	-0.0449923	-0.0401129999999999	0.000353199999999998	-0.000123264	0	0.1175271	0.0302736359	-0.0173831246	-0.0503678575	-0.0408401761	0.003158189	0.0444909208	0.0482715996	0.0113091867	-0.0351986159	-0.0519974292	-0.0249084068	0.0232042715	0.0517316498	0.0365955205	-0.0094286395	-0.0474946641	-0.0454733605	-0.0050707869	0.0396117264	0.050860415	0.0191809517	0.016996756	0.0438563103	-0.0004804445	-0.0081008175	0.0032990516	-0.0354665057	0.0058515869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406073478077581	1.48991979995673	0.448081059024295	-1.68540061352814
0.0445747	0.0662145	0.707036	-0.0196327	0.000651678	0.000979211	0.0062791	0.0228439	0.02733	-0.000763099999999999	0.00033743	0	0.1114795	0.0300891549	-0.0178083308	-0.0505494535	-0.0402688086	0.0042839244	0.0451906832	0.0476364314	0.0095396348	-0.0366761804	-0.0516775313	-0.0226970271	0.0256005252	0.0521099123	0.0342694522	-0.0127371473	-0.0489033805	-0.0434487905	-0.0010156846	0.0422818529	0.049594035	0.0146975897	0.0192956215	0.0484402145	-0.0008081099	-0.00465862	-0.0241174613	-0.0381212544	-0.0357347584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.32322073882585	0.351034542715769	0.448081059024295	0.592443852028073
0.0298362	0.0516736	0.689247	-0.0185272	0.000150113	0.000979211	-0.0147385	-0.0145409	-0.0177889999999999	0.0011055	-0.000501565	0	0.12742165	0.0299041152	-0.0182322141	-0.0507226006	-0.0396854757	0.005407671	0.0458602343	0.0469579174	0.0077587455	-0.0380985803	-0.0512616758	-0.0204346535	0.0279283311	0.052324667	0.0318186811	-0.0159924506	-0.0500796887	-0.0411911291	0.0030455261	0.0446686685	0.0479594708	0.0100939368	0.0196623025	0.0460598163	0.0089306167	-0.0063044456	-0.0341075621	-0.0216993661	0.0152159235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.416616000809872	0.438698734161062	0.448081059024295	-1.68540061352814
0.0296076	0.0686131	0.689165	-0.0194223	0.000614145	0.000979211	-0.000228600000000006	0.0169395	-8.20000000001375e-05	-0.000895099999999999	0.000464032	0	0.0852067	0.0297185201	-0.018654743	-0.0508872699	-0.039090351	0.0065289069	0.0464991262	0.046236675	0.0059686353	-0.0394636764	-0.050750635	-0.018126369	0.0301814655	0.0523752403	0.0292521253	-0.0191809517	-0.0510179984	-0.0387124883	0.0070884207	0.0467561802	0.0459688572	0.005407671	0.0215954009	0.054816664	0.0012536819	-0.0015081561	-0.0518387151	-0.0223305214	0.006543592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07365160534993	0.425460084759415	0.448081059024295	-1.68540061352814
0.029861	0.080004	0.780996	-0.0195919	0.000134875	0.000979211	0.000253400000000004	0.0113909	0.0918310000000001	-0.000169600000000002	-0.00047927	0	0.1359188	0.0295323731	-0.0190758861	-0.051043434	-0.0384836111	0.0076471118	0.0471069319	0.0454733605	0.0041714317	-0.0407694154	-0.0501453577	-0.0157773596	0.032353904	0.0522614734	0.0265791242	-0.0222893319	-0.0517138504	-0.0360261653	0.0110886847	0.0485304007	0.0436369724	0.0006771467	0.0183825243	0.0717115624	0.0080903006	-0.0224042641	-0.0050800512	-0.0349068632	-0.0260115893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422136820541871	0.818427155511193	0.448081059024295	-1.68540061352814
0.0299489	0.0602964	0.727887	-0.0197219	-0.000168166	0.000979211	8.79000000000019e-05	-0.0197076	-0.0531090000000001	-0.000129999999999998	-0.000303041	0	0.0945565500000002	0.0293456776	-0.0194956122	-0.0511910666	-0.0378654364	0.0087617663	0.0476832451	0.0446686685	0.0023692706	-0.0420138333	-0.0494469678	-0.013392903	0.0344398384	0.0519837232	0.0238094045	-0.025304607	-0.0521639377	-0.0331465714	0.0150222601	0.0499794418	0.0409811285	-0.0040589197	0.0256695478	0.0687469556	-0.002737856	0.0017546416	-0.0460037493	-0.0155223461	0.0342742941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265101016598092	1.0242211251449	0.448081059024295	-1.68540061352814
0.0356626	0.06007	0.735405	-0.0201441	-0.000129075	0.000979211	0.00571369999999999	-0.000226400000000002	0.00751799999999991	-0.000422199999999998	3.9091e-05	0	0.0365226500000001	0.0291584371	-0.0199138901	-0.0513301431	-0.0372360105	0.009872353	0.0482276804	0.043823331	0.0005642937	-0.0431950583	-0.0486567622	-0.0109783563	0.0364336915	0.0515428613	0.0209530451	-0.028214182	-0.0523661213	-0.0300891549	0.0188654898	0.051093594	0.0380210421	-0.0087617663	0.0283611164	0.0683611994	0.001476054	-0.0253306271	0.0058301547	-0.066015083	-0.0047132614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660086676437512	1.01887067549242	0.448081059024295	-1.68540061352814
0.0299206	0.0600514	0.749306	-0.0201494	-5.99109e-05	0.000979211	-0.005742	-1.86000000000075e-05	0.0139010000000002	-5.30000000000322e-06	6.91641e-05	0	0.023384805	0.0289706552	-0.0203306886	-0.0514606403	-0.0365955205	0.0109783563	0.048739874	0.0429381175	-0.0012413539	-0.044311314	-0.0477762082	-0.0085391442	0.0383301323	0.050940271	0.0180204398	-0.0310059033	-0.0523194405	-0.0268703181	0.0225952602	0.051865392	0.0347786889	-0.013392903	0.0295275364	0.0770024782	-0.0041657164	-0.0036396601	-0.0647377349	-0.0427298078	-0.0217244391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620215876796542	0.770483282181689	0.448081059024295	-1.68540061352814
0.0298191	0.084938	0.712332	-0.0189243	0.000132211	0.000979211	-0.000101499999999997	0.0248866	-0.0369740000000001	0.0012251	0.0001921219	0	0.132823195	0.0287823352	-0.0207459769	-0.0515825363	-0.0359441567	0.0120792627	0.0492194833	0.0420138333	-0.0030455261	-0.0453609212	-0.0468069407	-0.0060807472	0.0401240904	0.050177843	0.0150222601	-0.0336681095	-0.0520241169	-0.0235073292	0.02618914	0.0522896643	0.03127814	-0.0179144269	0.0298562839	0.0510052691	0.0256646124	-0.0177342755	0.083135557	-0.0787317213	-0.0024556345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.159500958208927	0.418882882225272	0.448081059024295	0.592443852028073
0.0127322	0.439086	0.483421	0.0167417	-0.00022319	0.00184307	-0.0170869	0.354148	-0.228911	0.035666	-0.000355401	0.000863859	2.4444089	0.0285934806	-0.0211597241	-0.0516958108	-0.0352821126	0.0131745611	0.0496661877	0.0410513194	-0.0048460789	-0.0463423012	-0.0457507597	-0.0036086884	0.0418107693	0.0492579697	0.011969416	-0.0361896802	-0.0514815542	-0.0200182296	0.0296255153	0.0523635681	0.0275453833	-0.0222893319	-0.1025364279	-0.1281796626	0.1540311025	-0.0078776928	0.0026002442	0.045737542	-0.0080415272	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496284727780899	0.827860681831061	0.448081059024295	-1.68540061352814
0.00395033	0.290812	0.405463	0.00122589	-0.00116747	-0.000744823	-0.00878187	-0.148274	-0.077958	-0.01551581	-0.00094428	-0.002587893	1.18741302	0.0284040951	-0.0215718994	-0.0518004449	-0.034609585	0.014263743	0.0500796887	0.0400514517	-0.0066408724	-0.0472539781	-0.0446096262	-0.0011285219	0.0433856593	0.0481835374	0.0088730165	-0.0385600826	-0.0506943307	-0.0164217376	0.0328837193	0.0520866082	0.0236081307	-0.0264818121	0.0005946058	-0.0643257391	0.0024013433	-0.0840709949	-0.064391521	0.1262386366	-0.0145828501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759094099489104	0.912993114959408	0.448081059024295	-1.68540061352814
0.011948	0.195184	0.322736	-0.0022502	-0.00118538	-0.00165047	0.00799767	-0.095628	-0.082727	-0.00347609	-1.79099999999995e-05	-0.000905647	0.40633502	0.028214182	-0.0219824722	-0.051896421	-0.0339267737	0.0153463027	0.0504597097	0.03901514	-0.0084277735	-0.0480945804	-0.0433856593	0.0013541801	0.0448445497	0.0469579174	0.0057443291	-0.0407694154	-0.0496661877	-0.0127371473	0.0359441567	0.0514606403	0.0194956122	-0.0304575546	0.0263573014	-0.0464006913	-0.0215817379	-0.0671317008	0.059203616	-0.023570214	0.0214248892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.9372692089445	0.946336752241705	0.448081059024295	-1.68540061352814
-0.00860332	0.349888	0.375575	0.00586416	-0.00198172	-0.000634305	-0.02055132	0.154704	0.052839	0.00811436	-0.00079634	0.001016165	0.72443757	0.028023745	-0.0223914121	-0.0519837232	-0.0332338815	0.0164217376	0.0508059967	0.0379433273	-0.0102046586	-0.048862844	-0.0420811315	0.0038338396	0.0461835398	0.0455849554	0.0025947387	-0.0428084497	-0.0484020114	-0.0089842256	0.0387884217	0.0504898588	0.015238359	-0.0341840202	-0.0159818969	-0.0800391455	0.0075886725	-0.0105777672	0.0063734456	0.0460645692	-0.0112860884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.031316812765293	0.865525451091933	0.448081059024295	-1.68540061352814
-0.0225244	0.33099	0.45141	0.00696148	-0.00206133	-0.00055017	-0.01392108	-0.018898	0.075835	0.00109732	-7.96099999999999e-05	8.4135e-05	0.17170733	0.0278327876	-0.0227986886	-0.0520623368	-0.0325311144	0.0174895484	0.0511183183	0.0368369888	-0.011969416	-0.0495576132	-0.0406984653	0.0063048856	0.0473990497	0.0440689593	-0.0005642937	-0.0446686685	-0.0469078096	-0.0051831058	0.0413994086	0.0491807684	0.0108679768	-0.0376307102	-0.0264780457	-0.0709546613	0.0078189197	0.0272654045	0.0517374785	0.0601244516	0.021118114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468551807689336	0.397540922041569	0.448081059024295	-1.68540061352814
-0.0310522	0.356725	0.481412	0.00603263	-0.00163019	-0.000299986	-0.0085278	0.025735	0.030002	-0.00092885	0.000431140000000001	0.000250184	0.1447735	0.0276413132	-0.0232042715	-0.0521322486	-0.0318186811	0.0185492395	0.0513964655	0.0356971313	-0.0137199483	-0.050177843	-0.0392402281	0.0087617663	0.0484878293	0.0424146861	-0.0037212726	-0.0463423012	-0.0451906832	-0.0013541801	0.0437614146	0.0475421407	0.0064169112	-0.0407694154	-0.0203312118	-0.0664372123	0.0169108301	-0.0030548878	0.0311994443	0.0430132041	-0.0222616244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.269244442070034	0.690374913688829	0.448081059024295	-1.68540061352814
-0.0395214	0.328671	0.519972	0.00713319	-0.00217236	-0.00055017	-0.0084692	-0.028054	0.03856	0.00110056	-0.00054217	-0.000250184	0.1697289	0.0274493255	-0.0236081307	-0.0521934471	-0.0310967934	0.0196003187	0.0516402525	0.0345247919	-0.015454175	-0.0507226006	-0.0377091275	0.0111989617	0.0494469678	0.0406273263	-0.0068647103	-0.0478223571	-0.0432587929	0.0024820104	0.0458602343	0.0455849554	0.0019182066	-0.0435744473	-0.0269263699	-0.0675587192	3.69897e-05	0.038202426	0.0285457059	0.0481737687	-0.0100644934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.426606853418968	0.39068412608207	0.448081059024295	-1.68540061352814
-0.0303212	0.387263	0.575857	0.00681951	-0.00203457	-0.000308349	0.0092002	0.058592	0.055885	-0.00031368	0.00013779	0.000241821	0.15834175	0.027256828	-0.0240102362	-0.0522459219	-0.0303656657	0.0206422981	0.0518495163	0.0333210373	-0.0171700353	-0.0511910666	-0.0361080066	0.0136109962	0.0502739006	0.0387124883	-0.009983168	-0.0491026536	-0.0411213197	0.0063048856	0.0476832451	0.0433223267	-0.0025947387	-0.0460228486	-0.0311342409	-0.0556444792	0.0137842375	0.0185776397	0.0098152399	0.0708556945	0.0278788344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.803472285027986	0.271590119128289	0.448081059024295	-1.68540061352814
-0.0393077	0.367102	0.619277	0.00671419	-0.00254448	-0.00055017	-0.0089865	-0.020161	0.0434200000000001	-0.00010532	-0.00050991	-0.000241821	0.11542005	0.0270638244	-0.024410558	-0.0522896643	-0.0296255153	0.021674694	0.0520241169	0.0320869629	-0.0188654898	-0.0515825363	-0.0344398384	0.0159924506	0.0509664168	0.0366761804	-0.0130652981	-0.050177843	-0.0387884217	0.0100939368	0.0492194833	0.0407694154	-0.0070884207	-0.0480945804	-0.0341167802	-0.0497097909	0.0140220368	0.0296406995	0.0296033276	0.0321500509	-0.0323252862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059720525233104	0.625522434100455	0.448081059024295	0.592443852028073
-0.0418266	0.316358	0.569632	0.00308906	-0.00239647	-0.000919218	-0.0025189	-0.050744	-0.0496450000000002	-0.00362513	0.00014801	-0.000369048	0.3100173	0.0268703181	-0.0248090665	-0.052324667	-0.0288765622	0.0226970271	0.0521639377	0.0308236917	-0.0205385235	-0.051896421	-0.0327077205	0.0183379745	0.0515226647	0.0345247919	-0.016099885	-0.051043434	-0.0362711858	0.0138288366	0.0504597097	0.0379433273	-0.0115294786	-0.049772687	-0.0100551433	-0.040060591	0.0107682367	-0.0113472989	0.0161641965	0.0281843451	-0.0284479082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480215519966232	1.18518281661699	-2.22840312389761	0.592443852028073
-0.0508238	0.380754	0.64055	0.00344073	-0.00226786	-0.00048159	-0.00899720000000001	0.064396	0.070918	0.00035167	0.00012861	0.000437628	0.1902066	0.0266763128	-0.0252057321	-0.0523509242	-0.0281190288	0.0237088227	0.0522688852	0.0295323731	-0.0221871482	-0.0521322486	-0.0309148693	0.0206422981	0.0519411573	0.0322650733	-0.0190758861	-0.0516958108	-0.0335815749	0.0174895484	0.0513964655	0.0348629988	-0.015884942	-0.051043434	-0.0189319835	-0.0347367698	0.0057890593	0.0225535468	0.0206053916	0.0409980673	-0.0014648605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44255811833562	0.371882698481127	-2.22840312389761	0.592443852028073
-0.0619427	0.338374	0.627001	0.00344643	-0.00348805	-0.00114994	-0.0111189	-0.04238	-0.0135489999999999	5.69999999999998e-06	-0.00122019	-0.00066835	0.1617599	0.0264818121	-0.0256005252	-0.0523684314	-0.0273531403	0.024709611	0.0523388891	0.028214182	-0.0238094045	-0.0522896643	-0.0290646136	0.0229002443	0.0522207755	0.0299041152	-0.0219824722	-0.0521322486	-0.030732371	0.0210564335	0.0520241169	0.0315490697	-0.0201224762	-0.051896421	-0.0178147426	-0.0259234449	0.0150398645	0.0038652009	0.0002549503	0.0651744655	0.0092073669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499050394834566	0.439484810436985	0.448081059024295	0.592443852028073
-0.0500709	0.353947	0.64789	0.00285455	-0.00293763	-0.000788426	0.0118718	0.015573	0.0208889999999999	-0.00059188	0.00055042	0.000361514	0.1235245	0.0262868196	-0.0259934166	-0.0523771858	-0.0265791242	0.0256989275	0.0523739028	0.0268703181	-0.0254033645	-0.0523684314	-0.0271603893	0.0251067401	0.0523607718	0.0274493255	-0.0248090665	-0.0523509242	-0.0277371148	0.0245103563	0.0523388891	0.028023745	-0.0242106219	-0.052324667	-0.0137016763	-0.0250012995	-0.0077128962	0.017119251	0.0369559894	-0.0047082273	-0.0288327131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489262977272726	1.01042950680544	0.448081059024295	-1.68540061352814
-0.0525891	0.348189	0.707084	0.00107219	-0.00274991	-0.00101933	-0.0025182	-0.00575799999999999	0.0591940000000001	-0.00178236	0.00018772	-0.000230904	0.1775194	0.0260913389	-0.0263843771	-0.0523771858	-0.0257972105	0.0266763128	0.0523739028	0.0255020041	-0.0269671338	-0.0523684314	-0.0252057321	0.027256828	0.0523607718	0.0249084068	-0.0275453833	-0.0523509242	-0.0246100408	0.0278327876	0.0523388891	0.0243106464	-0.0281190288	-0.052324667	-0.011110896	-0.0071551648	-0.0020401723	0.0085223422	0.0163672351	-0.0048381914	-0.0301254969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248552393565841	-0.031181612870035	0.448081059024295	-1.68540061352814
-0.0527588	0.356709	0.737757	0.00181832	-0.00364547	-0.00141954	-0.000169700000000009	0.00852000000000003	0.030673	0.00074613	-0.00089556	-0.00040021	0.1414577	0.0258953737	-0.0267733776	-0.0523684314	-0.0250076315	0.0276413132	0.0523388891	0.024110485	-0.028498854	-0.0522896643	-0.0232042715	0.0293456776	0.0522207755	0.0222893319	-0.0301814655	-0.0521322486	-0.0213660101	0.0310059033	0.0520241169	0.0204346535	-0.0318186811	-0.051896421	-0.015046504	-0.0091301585	-0.0115365734	0.017315376	0.0050445122	0.0160915115	0.0141877658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.123924521151233	-0.04924956785797	0.448081059024295	-1.68540061352814
-0.0305938	0.348204	0.648389	5.07499e-05	-0.00239525	-0.000956312	0.022165	-0.00850499999999998	-0.089368	-0.0017675701	0.00125022	0.000463228	0.294088905	0.0256989275	-0.0271603893	-0.0523509242	-0.0242106219	0.0285934806	0.0522688852	0.0226970271	-0.0299967047	-0.0521322486	-0.0211597241	0.0313685957	0.0519411573	0.0196003187	-0.0327077205	-0.0516958108	-0.0180204398	0.0340126806	0.0513964655	0.0164217376	-0.0352821126	-0.051043434	0.0032569089	-0.0026958202	-0.0058478493	-0.010877659	-0.0120480849	-0.001174274	0.0381758968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.222400666939809	-0.163398167073928	-2.22840312389761	0.592443852028073
-0.0502344	0.375413	0.752975	0.000850779	-0.00186751	-0.000197521	-0.0196406	0.027209	0.104586	0.0008000291	0.00052774	0.000758791	0.255763605	0.0255020041	-0.0275453833	-0.052324667	-0.0234064185	0.0295323731	0.0521639377	0.0212629165	-0.0314589057	-0.051896421	-0.0190758861	0.0333210373	0.0515226647	0.0168498047	-0.0351149558	-0.051043434	-0.0145892291	0.0368369888	0.0504597097	0.0122987873	-0.0384836111	-0.049772687	-0.0148350608	0.0049201666	-0.0005060678	0.0241907647	0.0107574573	0.0049617348	-0.0394088249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.23071058047775	-0.698783880537883	-2.22840312389761	0.592443852028073
