"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"motion_outlier17"	"motion_outlier18"	"motion_outlier19"	"motion_outlier20"	"motion_outlier21"	"motion_outlier22"	"motion_outlier23"	"motion_outlier24"	"motion_outlier25"	"motion_outlier26"	"motion_outlier27"	"motion_outlier28"	"motion_outlier29"	"motion_outlier30"	"motion_outlier31"	"motion_outlier32"	"motion_outlier33"	"motion_outlier34"	"motion_outlier35"	"motion_outlier36"	"motion_outlier37"	"motion_outlier38"	"motion_outlier39"	"motion_outlier40"	"motion_outlier41"	"motion_outlier42"	"motion_outlier43"	"motion_outlier44"	"motion_outlier45"	"motion_outlier46"	"motion_outlier47"	"motion_outlier48"	"motion_outlier49"	"motion_outlier50"	"motion_outlier51"	"motion_outlier52"	"motion_outlier53"	"motion_outlier54"	"motion_outlier55"	"motion_outlier56"	"motion_outlier57"	"motion_outlier58"	"motion_outlier59"	"motion_outlier60"	"motion_outlier61"	"motion_outlier62"	"motion_outlier63"	"motion_outlier64"	"motion_outlier65"	"motion_outlier66"	"motion_outlier67"	"motion_outlier68"	"motion_outlier69"	"motion_outlier70"	"motion_outlier71"	"motion_outlier72"	"motion_outlier73"	"motion_outlier74"	"motion_outlier75"	"motion_outlier76"	"motion_outlier77"	"motion_outlier78"	"motion_outlier79"	"motion_outlier80"	"motion_outlier81"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.238822	0.231854	0.204707	0.0207913	-0.0103461	0.015038	-0.000576000000000021	0.021038	0.00872600000000001	0.000171599999999997	-0.00101097	-0.000449000000000001	0.1119185	0.048862844	0.0387884217	0.0235073292	0.0050707869	-0.0140464202	-0.03127814	-0.044311314	-0.0513964655	-0.0515825363	-0.0448445497	-0.0320869629	-0.0150222601	0.0040589197	0.0225952602	0.0380985803	0.0484878293	0.0523684314	0.0492194833	0.0394636764	0.024410558	0.0060807472	0.0507157788	0.0344538451	0.0022739119	-0.0024016781	-0.0410555892	0.0368300876	-0.0211549926	-0.0137816751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232180657152827	-0.229895539210594	0.448081059024295	0.592443852028073
0.233705	0.192791	0.206719	0.0198103	-0.0112172	0.0149743	-0.00511699999999995	-0.039063	0.00201200000000001	-0.000980999999999999	-0.000871100000000001	-6.36999999999999e-05	0.141982	0.0487810905	0.0384836111	0.0229002443	0.0041714317	-0.0151303447	-0.032353904	-0.0451335173	-0.0517138504	-0.0511910666	-0.0436369724	-0.0300891549	-0.0124084642	0.0069765817	0.0254033645	0.0403408874	0.0497374181	0.0523023033	0.0476832451	0.0365146908	0.0203306886	0.0013541801	0.0532229829	0.0349180326	-0.0113392778	-0.0132154061	-0.0343785764	0.0447851895	-0.0030648811	-0.0137529115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305613917753922	-0.099981683918716	0.448081059024295	0.592443852028073
0.243335	0.216535	0.210242	0.0194058	-0.0115954	0.0150273	0.00962999999999997	0.023744	0.003523	-0.000404499999999999	-0.000378199999999997	5.3000000000001e-05	0.078682	0.0486984311	0.0381759417	0.0222893319	0.0032708371	-0.0162072446	-0.0334080384	-0.0459146523	-0.0519697758	-0.0507226006	-0.0423483678	-0.028023745	-0.0097614921	0.009872353	0.0281190288	0.0424146861	0.050750635	0.0519555872	0.0458602343	0.0333210373	0.016099885	-0.0033834701	0.0527623626	0.0344651369	-0.0211239735	-0.0140483503	-0.0231124848	0.0380049202	-0.0110633555	-0.0149685087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10114872975026	-1.02058833092219	0.448081059024295	0.592443852028073
0.243189	0.158662	0.194089	0.0205687	-0.0122059	0.0152143	-0.000146000000000007	-0.057873	-0.016153	0.0011629	-0.000610500000000002	0.000187	0.172192	0.0486148674	0.0378654364	0.021674694	0.0023692706	-0.01727662	-0.0344398384	-0.0466540082	-0.0521639377	-0.050177843	-0.0409811285	-0.0258953737	-0.0070884207	0.0127371473	0.030732371	0.044311314	0.0515226647	0.0513301431	0.0437614146	0.0299041152	0.0117495564	-0.0080934286	0.0481954538	0.0306807518	-0.0180213576	-0.0074190651	-0.0187595088	0.040318218	-0.0082637205	-0.0089838892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.07680738477128	-0.968085274795637	0.448081059024295	0.592443852028073
0.233915	0.200192	0.0232418	0.0218014	-0.012834	0.0158715	-0.00927399999999998	0.04153	-0.1708472	0.0012327	-0.000628100000000005	0.0006572	0.3475512	0.0485304007	0.0375521182	0.0210564335	0.0014670001	-0.0183379745	-0.0354486142	-0.0473509122	-0.0522961052	-0.0495576132	-0.0395377932	-0.0237088227	-0.0043963972	0.0155619757	0.0332338815	0.0460228486	0.0520498384	0.0504293264	0.0413994086	0.0262868196	0.0073119995	-0.0127371473	0.0651385273	0.0413254455	-0.0282109584	-0.0138863982	-0.0276680153	0.021680158	-0.0259141227	-0.0144247191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.14504585028946	0.023666303272048	-2.22840312389761	0.592443852028073
0.188753	0.198821	-0.0588845	0.0243154	-0.0113489	0.0132086	-0.045162	-0.00137100000000001	-0.0821263	0.002514	0.00148510000000001	-0.0026629	0.4617593	0.0484450328	0.0372360105	0.0204346535	0.0005642937	-0.0193908153	-0.0364336915	-0.0480047303	-0.0523661213	-0.048862844	-0.0380210421	-0.0214690046	-0.0016926191	0.0183379745	0.0356144575	0.0475421407	0.0523296507	0.0492579697	0.0387884217	0.0224933884	0.0028201586	-0.01727662	0.0633694766	0.0409501202	-0.0299745152	-0.0074360264	-0.0176690403	0.0185381177	-0.0121229814	0.0003109095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600881521038284	-0.00030209762865	0.448081059024295	0.592443852028073
0.165608	0.137549	0.117814	0.0237521	-0.0105562	0.011543	-0.023145	-0.061272	0.1766985	-0.000563300000000003	0.000792699999999997	-0.0016656	0.4121955	0.0483587652	0.0369171367	0.0198094581	-0.0003385804	-0.0204346535	-0.0373944116	-0.0486148674	-0.0523739028	-0.0480945804	-0.0364336915	-0.0191809517	0.0010156846	0.0210564335	0.0378654364	0.048862844	0.0523607718	0.0478223571	0.0359441567	0.0185492395	-0.0016926191	-0.021674694	0.0417455879	0.0275771447	-0.0226605378	-0.011596303	-0.0233302307	0.0363268232	-0.0056572077	-0.0124787939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666217819796467	0.007290884541681	0.448081059024295	0.592443852028073
0.22246	0.212096	0.237491	0.0243051	-0.0109518	0.0115724	0.056852	0.074547	0.119677	0.000553000000000001	-0.000395599999999998	2.93999999999971e-05	0.299976	0.0482715996	0.0365955205	0.0191809517	-0.0012413539	-0.0214690046	-0.0383301323	-0.0491807684	-0.0523194405	-0.0472539781	-0.0347786889	-0.0168498047	0.0037212726	0.0237088227	0.0399786271	0.0499794418	0.0521430537	0.0461301902	0.0328837193	0.0144808008	-0.0061928308	-0.0258953737	0.0195087941	0.011794702	-0.0070629187	-0.0111617309	-0.0232270958	0.0344445937	-0.0031732614	-0.023525027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.162641698984015	0.027039540487178	0.448081059024295	0.592443852028073
0.199577	0.128783	0.0782774	0.0268518	-0.0117047	0.0115013	-0.022883	-0.083313	-0.1592136	0.0025467	-0.000752900000000003	-7.10999999999993e-05	0.4339446	0.0481835374	0.0362711858	0.0185492395	-0.0021437585	-0.0224933884	-0.0392402281	-0.0497019183	-0.0522027989	-0.0463423012	-0.0330591074	-0.0144808008	0.0064169112	0.0262868196	0.0419463399	0.0508872699	0.0516775313	0.044190547	0.0296255153	0.0103153331	-0.0106470671	-0.0299041152	0.029173656	0.0167444518	-0.0155675442	-0.0064689355	-0.0121286791	0.0231584554	-0.012517118	-0.0035792979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.67024290588409	0.106041704536855	0.448081059024295	0.592443852028073
0.20249	0.10707	0.0722361	0.0268159	-0.0121799	0.0121082	0.002913	-0.021713	-0.0060413	-3.58999999999984e-05	-0.000475199999999997	0.000606900000000002	0.0865672999999999	0.0480945804	0.0359441567	0.0179144269	-0.0030455261	-0.0235073292	-0.0401240904	-0.050177843	-0.0520241169	-0.0453609212	-0.03127814	-0.0120792627	0.0090953929	0.0287823352	0.0437614146	0.0515825363	0.0509664168	0.0420138333	0.02618914	0.0060807472	-0.0150222601	-0.0336681095	0.0300854481	0.0162320837	-0.0199352474	-0.0050615432	-0.0103350949	0.0351162775	-0.0077564352	-0.0016976573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.33046969448544	0.130884861850789	0.448081059024295	0.592443852028073
0.192489	0.199708	0.151639	0.0275705	-0.0108933	0.0115817	-0.010001	0.092638	0.0794029000000001	0.000754599999999998	0.0012866	-0.000526500000000001	0.3104269	0.0480047303	0.0356144575	0.01727662	-0.0039463888	-0.0245103563	-0.0409811285	-0.0506081094	-0.0517836067	-0.044311314	-0.0294390937	-0.0096505858	0.0117495564	0.0311875391	0.0454172463	0.0520623368	0.0500130897	0.0396117264	0.0225952602	0.001805417	-0.0192859283	-0.0371565505	0.0129312983	0.0088884514	-0.0056011508	0.0055008711	-0.0109946486	0.0262009634	-0.0258794585	-0.0105932309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.34793264163664	0.068309553586942	0.448081059024295	0.592443852028073
0.222534	0.233889	-0.00606155	0.0363024	-0.0108933	0.0119534	0.030045	0.034181	-0.15770055	0.0087319	0	0.000371699999999999	0.67710655	0.0479139886	0.0352821126	0.0166359256	-0.0048460789	-0.0255020041	-0.0418107693	-0.050992326	-0.0514815542	-0.0431950583	-0.0275453833	-0.0072002268	0.0143723053	0.0334948844	0.0469078096	0.052324667	0.0488220806	0.0369971132	0.0188654898	-0.0024820104	-0.0234064185	-0.0403408874	-0.002200333	-0.0071414735	0.0375152851	0.0233886572	-0.0010827012	-0.0137051373	-0.0108425991	0.0031379678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442395432038346	0.13875362013916	0.448081059024295	-1.68540061352814
0.167559	0.153117	0.0390417	0.0318712	-0.0121276	0.012897	-0.054975	-0.080772	0.04510325	-0.0044312	-0.0012343	0.000943600000000001	0.51130525	0.0478223571	0.0349471469	0.0159924506	-0.0057443291	-0.0264818121	-0.0426124582	-0.0513301431	-0.0511183183	-0.0420138333	-0.0256005252	-0.0047336909	0.0169566271	0.0356971313	0.0482276804	0.0523684314	0.0473990497	0.0341840202	0.0150222601	-0.006752807	-0.0273531403	-0.0431950583	0.0120298845	0.002715398	0.0063088962	0.0138184843	-0.0217776097	0.0094522078	-0.0149208869	0.003341004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490126727291273	0.174368480395784	0.448081059024295	0.592443852028073
0.165449	0.0470338	0.062459	0.0309095	-0.0115375	0.0121419	-0.00210999999999997	-0.1060832	0.0234173	-0.000961699999999999	0.000590100000000001	-0.000755100000000002	0.2469555	0.0477298374	0.034609585	0.0153463027	-0.0066408724	-0.0274493255	-0.0433856593	-0.0516212534	-0.0506943307	-0.0407694154	-0.0236081307	-0.0022565198	0.0194956122	0.0377873696	0.0493720561	0.0521934471	0.0457507597	0.0311875391	0.0110886847	-0.0109783563	-0.0310967934	-0.0456957037	0.0052213247	0.0034525646	-0.010467772	0.0374870267	0.0262305005	0.0259568918	-0.0136094938	-0.0183921521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900084774425024	0.174840222604881	0.448081059024295	0.592443852028073
0.177507	0.152049	0.0562806	0.0333317	-0.0120237	0.0130998	0.012058	0.1050152	-0.00617839999999999	0.00242219999999999	-0.000486200000000003	0.000957900000000006	0.3165666	0.0476364314	0.0342694522	0.0146975897	-0.0075354425	-0.0284040951	-0.0441298556	-0.051865392	-0.0502100954	-0.0394636764	-0.0215718994	0.0002257211	0.0219824722	0.0397590408	0.0503367722	0.0518004449	0.043885044	0.028023745	0.0070884207	-0.0151303447	-0.034609585	-0.0478223571	-0.008926295	-0.0037931927	2.9735e-05	0.0599499122	0.0589186242	0.0196614464	-0.001442311	-0.0103029963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.659612527650188	0.160826634359443	0.448081059024295	0.592443852028073
0.17741	0.152352	-0.0133861	0.0304981	-0.0116426	0.0130597	-9.70000000000137e-05	0.000303000000000025	-0.0696667	-0.00283359999999999	0.000381100000000002	-4.01000000000047e-05	0.2328067	0.0475421407	0.0339267737	0.0140464202	-0.0084277735	-0.0293456776	-0.0448445497	-0.0520623368	-0.0496661877	-0.0380985803	-0.0194956122	0.0027074549	0.024410558	0.0416059582	0.0511183183	0.0511910666	0.0418107693	0.024709611	0.0030455261	-0.0191809517	-0.0378654364	-0.0495576132	0.014705917	0.0123922399	-0.0346703488	0.0343625226	0.0429387769	0.0221839404	-0.0027720205	0.0072067319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.123584948234721	0.155216733605421	0.448081059024295	0.592443852028073
0.161532	0.225215	-0.13844	0.0313039	-0.0111795	0.0131052	-0.015878	0.072863	-0.1250539	0.000805799999999995	0.000463099999999999	4.55000000000021e-05	0.2795149	0.047446967	0.0335815749	0.013392903	-0.0093176004	-0.0302736359	-0.0455292636	-0.0522119084	-0.0490632542	-0.0366761804	-0.0173831246	0.0051831058	0.0267733776	0.0433223267	0.0517138504	0.0503678575	0.0395377932	0.0212629165	-0.0010156846	-0.0231030362	-0.0408401761	-0.0508872699	0.0289787588	0.0182232298	-0.0499000548	0.0033196231	0.0275295205	-0.0014807926	-0.0123862465	0.0115732028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.201342206873623	-0.062694816101536	0.448081059024295	0.592443852028073
0.142602	0.225262	-0.119041	0.0317332	-0.0122935	0.0126842	-0.01893	4.69999999999915e-05	0.019399	0.000429300000000001	-0.001114	-0.000421000000000001	0.136591	0.0473509122	0.0332338815	0.0127371473	-0.0102046586	-0.0311875391	-0.0461835398	-0.0523139709	-0.0484020114	-0.0351986159	-0.015238359	0.0076471118	0.0290646136	0.0449027607	0.0521212014	0.0493342563	0.0370769179	0.017702152	-0.0050707869	-0.0268703181	-0.0435117199	-0.0518004449	0.0247569226	0.0146248009	-0.0430841967	0.0328238187	0.033661184	0.0060020893	-0.0202716305	0.0064623311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.18603230131249	-0.608782457701411	0.448081059024295	0.592443852028073
0.151866	0.225249	-0.122961	0.0313176	-0.0126356	0.013012	0.00926399999999999	-1.3000000000013e-05	-0.00391999999999998	-0.000415599999999995	-0.0003421	0.0003278	0.067472	0.0472539781	0.0328837193	0.0120792627	-0.0110886847	-0.0320869629	-0.0468069407	-0.0523684314	-0.0476832451	-0.0336681095	-0.0130652981	0.0100939368	0.03127814	0.0463423012	0.0523388891	0.0480945804	0.0344398384	0.0140464202	-0.0090953929	-0.0304575546	-0.0458602343	-0.0522896643	0.0258292755	0.0170794229	-0.0452490781	0.0401302164	0.0553209386	0.0061487049	-0.0288759049	-0.0024811196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740534587385797	-0.601726215296912	0.448081059024295	0.592443852028073
0.0976318	0.20013	-0.216002	0.0314022	-0.0112719	0.011417	-0.0542342	-0.025119	-0.093041	8.45999999999972e-05	0.0013637	-0.001595	0.3245592	0.0471561663	0.0325311144	0.0114193591	-0.011969416	-0.0329714899	-0.0473990497	-0.0523752403	-0.0469078096	-0.0320869629	-0.0108679768	0.0125180835	0.0334080384	0.0476364314	0.0523661213	0.0466540082	0.0316390872	0.0103153331	-0.0130652981	-0.0338407093	-0.0478682839	-0.0523509242	0.0376769704	0.0286399719	-0.0612729654	0.0392636746	0.0857838828	-0.0001203123	-0.0175801318	0.0092524886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412104910480143	-1.06155517883624	0.448081059024295	0.592443852028073
0.0512049	0.252737	-0.141236	0.0326774	-0.0134664	0.00749745	-0.0464269	0.052607	0.074766	0.0012752	-0.00219450000000001	-0.00391955	0.5432624	0.0470574788	0.0321760928	0.010757547	-0.0128465907	-0.0338407093	-0.0479594708	-0.0523343914	-0.0460766263	-0.0304575546	-0.0086504753	0.0149141057	0.0354486142	0.0487810905	0.0522027989	0.045018557	0.0286879745	0.0065289069	-0.0169566271	-0.0369971132	-0.0495209612	-0.0519837232	0.0169567828	0.014680362	-0.0510658037	0.0399254398	0.0831901962	0.0054965586	0.0314034903	0.0026416172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.023031233602392	-1.09079899811004	0.448081059024295	0.592443852028073
0.0988053	0.181921	-0.156287	0.0310818	-0.0128658	0.00810356	0.0476004	-0.070816	-0.015051	-0.0015956	0.000600600000000007	0.000606109999999999	0.2735829	0.0469579174	0.0318186811	0.0100939368	-0.0137199483	-0.0346942175	-0.0484878293	-0.0522459219	-0.0451906832	-0.0287823352	-0.0064169112	0.01727662	0.0373944116	0.049772687	0.0518495163	0.0431950583	0.0256005252	0.0027074549	-0.0207459769	-0.0399056168	-0.0508059967	-0.0511910666	0.0272007139	0.0208772771	-0.0637598798	0.0155520823	0.0613679063	0.0101423961	-0.0019655981	0.0151447614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.664529543481287	-0.913773857310528	0.448081059024295	0.592443852028073
0.0807013	0.187665	-0.108139	0.0319633	-0.0133216	0.00787785	-0.018104	0.005744	0.048148	0.0008815	-0.000455800000000003	-0.000225709999999999	0.1501465	0.0468574839	0.0314589057	0.0094286395	-0.0145892291	-0.0355316183	-0.0489837722	-0.0521099123	-0.0442510332	-0.0270638244	-0.0041714317	0.0196003187	0.0392402281	0.0506081094	0.0513075588	0.0411911291	0.0223914121	-0.0011285219	-0.024410558	-0.0425467316	-0.0517138504	-0.0499794418	0.0169281854	0.012076118	-0.0543399811	0.0006945794	0.0494299355	0.0122078512	0.0170910704	-0.0050547233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.2572502585529	-0.676838364980973	0.448081059024295	0.592443852028073
0.0902194	0.157319	-0.120068	0.0315846	-0.0135955	0.00804585	0.00951809999999999	-0.030346	-0.011929	-0.000378700000000003	-0.000273900000000004	0.000168	0.0928231000000002	0.0467561802	0.0310967934	0.0087617663	-0.015454175	-0.036352523	-0.0494469678	-0.0519264863	-0.0432587929	-0.025304607	-0.0019182066	0.0218799809	0.0409811285	0.0512847364	0.0505788988	0.03901514	0.0190758861	-0.0049584444	-0.0279283311	-0.0449027607	-0.0522377823	-0.0483587652	0.020435371	0.0132692789	-0.057403911	-0.0028444575	0.0384334832	0.0031912467	-0.0030223298	0.0031060596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847982249628629	-0.680508922363983	0.448081059024295	0.592443852028073
0.112919	0.166169	-0.120216	0.0303167	-0.0132557	0.00805371	0.0226996	0.00885	-0.000147999999999995	-0.0012679	0.000339800000000003	7.86000000000016e-06	0.1124756	0.0466540082	0.030732371	0.0080934286	-0.016314529	-0.0371565505	-0.0498771065	-0.0516958108	-0.0422151417	-0.0235073292	0.0003385804	0.024110485	0.0426124582	0.0518004449	0.0496661877	0.0366761804	0.015669704	-0.0087617663	-0.03127814	-0.0469579174	-0.0523739028	-0.0463423012	0.0261177042	0.0188715999	-0.0674241055	-0.0108794797	0.0373741599	0.0095177785	0.0152868933	-0.0038328295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.934700220128988	-0.685549076897392	0.448081059024295	0.592443852028073
