"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0134881	0.118534	0.113223	-0.00158385	-0.000152323	0.000302738	-0.0076985	-0.00903400000000003	1.1000000000011e-05	-6.087e-05	0.000207341	0.0002500332	0.04265571	0.0471561663	0.0325311144	0.0114193591	-0.011969416	-0.0329714899	-0.0473990497	-0.0523752403	-0.0469078096	-0.0320869629	-0.0108679768	0.0125180835	0.0334080384	0.0476364314	0.0523661213	0.0466540082	0.0316390872	0.0103153331	-0.0130652981	-0.0338407093	-0.0478682839	-0.0523509242	-0.0002489736	0.0156354966	-0.0371648057	0.0210905752	-0.0067353425	0.0117526407	0.0350917912	0.0111993451	-0.0088755621	0	0	0.458820224637596	0.268351294227948	0.448081059024295	0.592443852028073
0.0203321	0.0973912	0.136333	-0.00184251	-0.000152323	0.000327342	0.006844	-0.0211428	0.02311	-0.00025866	0	2.4604e-05	0.06526	0.0470574788	0.0321760928	0.010757547	-0.0128465907	-0.0338407093	-0.0479594708	-0.0523343914	-0.0460766263	-0.0304575546	-0.0086504753	0.0149141057	0.0354486142	0.0487810905	0.0522027989	0.045018557	0.0286879745	0.0065289069	-0.0169566271	-0.0369971132	-0.0495209612	-0.0519837232	-0.006382634	-0.0127518874	-0.0157820086	0.0549360599	-0.0017851965	0.0415729154	0.0333081531	0.0047596394	0.0107423154	0	0	0.672207865884333	0.212631375543537	0.448081059024295	0.592443852028073
0.0257583	0.171312	0.162108	-0.00139634	-0.000399417	5.27048e-05	0.0054262	0.0739208	0.025775	0.00044617	-0.000247094	-0.0002746372	0.15351706	0.0469579174	0.0318186811	0.0100939368	-0.0137199483	-0.0346942175	-0.0484878293	-0.0522459219	-0.0451906832	-0.0287823352	-0.0064169112	0.01727662	0.0373944116	0.049772687	0.0518495163	0.0431950583	0.0256005252	0.0027074549	-0.0207459769	-0.0399056168	-0.0508059967	-0.0511910666	-0.0170271761	-0.0350653592	0.0332035922	0.0165762613	-0.0104554342	0.0241713088	-0.0032712796	-0.060483514	-0.0378403668	0	0	0.511238014428045	0.357305244518474	0.448081059024295	0.592443852028073
0.0336295	0.101353	0.108737	-0.00161393	-0.000152323	5.27048e-05	0.0078712	-0.069959	-0.053371	-0.00021759	0.000247094	0	0.1544354	0.0468574839	0.0314589057	0.0094286395	-0.0145892291	-0.0355316183	-0.0489837722	-0.0521099123	-0.0442510332	-0.0270638244	-0.0041714317	0.0196003187	0.0392402281	0.0506081094	0.0513075588	0.0411911291	0.0223914121	-0.0011285219	-0.024410558	-0.0425467316	-0.0517138504	-0.0499794418	0.0122521135	-0.0732942843	0.0214630254	-0.0309051485	-0.0083353181	-0.0127077993	0.0070724473	-0.0204544902	0.0089337802	0	0	0.556762968034697	0.472902909815218	0.448081059024295	0.592443852028073
0.0310794	0.141555	0.101069	-0.00115237	-0.000152323	0.000110238	-0.0025501	0.040202	-0.00766799999999998	0.00046156	0	5.75332e-05	0.07637476	0.0467561802	0.0310967934	0.0087617663	-0.015454175	-0.036352523	-0.0494469678	-0.0519264863	-0.0432587929	-0.025304607	-0.0019182066	0.0218799809	0.0409811285	0.0512847364	0.0505788988	0.03901514	0.0190758861	-0.0049584444	-0.0279283311	-0.0449027607	-0.0522377823	-0.0483587652	0.0102743454	-0.0667791509	0.0247345634	-0.0560310832	0.0104382399	-0.0261822145	-0.0014166297	0.0406756035	0.0479031462	0	0	0.925138062279566	0.514333329813741	0.448081059024295	0.592443852028073
0.0310847	0.109954	0.118394	-0.00125748	-0.000152323	0.000174558	5.29999999999281e-06	-0.031601	0.017325	-0.00010511	0	6.432e-05	0.0574028	0.0466540082	0.030732371	0.0080934286	-0.016314529	-0.0371565505	-0.0498771065	-0.0516958108	-0.0422151417	-0.0235073292	0.0003385804	0.024110485	0.0426124582	0.0518004449	0.0496661877	0.0366761804	0.015669704	-0.0087617663	-0.03127814	-0.0469579174	-0.0523739028	-0.0463423012	-0.0093630257	0.0199834661	-0.0122950264	-0.0607460672	-0.0002418318	-0.0131032009	-0.0543505169	0.0520251284	0.0111052646	0	0	0.724545905233884	0.018208281515709	0.448081059024295	0.592443852028073
0.0311056	0.130032	0.11836	-0.0016907	-0.000152323	0.00041088	2.09000000000008e-05	0.020078	-3.40000000000618e-05	-0.00043322	0	0.000236322	0.05361	0.0465509697	0.0303656657	0.0074237382	-0.0171700353	-0.0379433273	-0.0502739006	-0.0514180959	-0.0411213197	-0.021674694	0.0025947387	0.0262868196	0.0441298556	0.0521536168	0.0485727468	0.0341840202	0.0121890533	-0.0125180835	-0.0344398384	-0.0486984311	-0.0521212014	-0.0439465533	-0.0073132771	0.0535443748	-0.0478064938	-0.0121217296	-0.0131377925	0.0074392206	-0.0207682792	0.058815488	-0.0273528802	0	0	0.626132466926865	0.58810959459222	0.448081059024295	0.592443852028073
0.0337956	0.124698	0.108722	-0.00156872	-0.000152323	0.000386194	0.00269	-0.00533399999999998	-0.00963799999999999	0.00012198	0	-2.4686e-05	0.0249953	0.0464470668	0.0299967047	0.006752807	-0.0180204398	-0.0387124883	-0.050637085	-0.051093594	-0.0399786271	-0.0198094581	0.0048460789	0.0284040951	0.0455292636	0.0523431439	0.047302555	0.0315490697	0.0086504753	-0.0162072446	-0.0373944116	-0.0501126395	-0.0514815542	-0.0411911291	0.0005291207	0.002681696	-0.0270412618	0.0374961982	-0.0132107215	-0.011389658	0.0219867335	0.0145358025	-0.0210546161	0	0	0.453752446620511	0.703512147065983	0.448081059024295	0.592443852028073
0.0310888	0.163746	0.108701	-0.0015522	-0.000288648	5.27048e-05	-0.0027068	0.039048	-2.09999999999932e-05	1.65199999999999e-05	-0.000136325	-0.0003334892	0.06609251	0.0463423012	0.0296255153	0.0060807472	-0.0188654898	-0.0394636764	-0.0509664168	-0.0507226006	-0.0387884217	-0.0179144269	0.0070884207	0.0304575546	0.0468069407	0.0523684314	0.0458602343	0.0287823352	0.0050707869	-0.0198094581	-0.0401240904	-0.0511910666	-0.0504597097	-0.0380985803	0.0035943796	-0.0172928404	-0.0072317359	0.0363572356	-0.0023908434	-0.0084974151	0.0386038291	-0.0274604352	0.0048099498	0	0	0.169659904868102	1.12624037398794	0.448081059024295	0.592443852028073
0.0311176	0.140662	0.124163	-0.00128143	-0.000152323	0.000329573	2.88000000000024e-05	-0.023084	0.015462	0.00027077	0.000136325	0.0002768682	0.07277296	0.046236675	0.0292521253	0.005407671	-0.0197049341	-0.0401965428	-0.0512616758	-0.0503054532	-0.0375521182	-0.0159924506	0.0093176004	0.0324425845	0.0479594708	0.0522294002	0.0442510332	0.0258953737	0.0014670001	-0.0233053991	-0.0426124582	-0.0519264863	-0.0490632542	-0.0346942175	-0.000389109	-0.0057478979	0.0149475067	0.0437836329	-0.0030797673	0.0205912013	0.023774985	-0.0621474503	-0.0093191254	0	0	0.352992783803986	2.04692615330317	0.448081059024295	0.592443852028073
0.0310759	0.144193	0.108703	-0.00146799	-1.30031e-05	0.000171195	-4.16999999999987e-05	0.00353099999999998	-0.01546	-0.00018656	0.0001393199	-0.000158378	0.043245595	0.0461301902	0.0288765622	0.0047336909	-0.0205385235	-0.0409107473	-0.0515226647	-0.0498425313	-0.0362711858	-0.0140464202	0.0115294786	0.0343547251	0.0489837722	0.0519264863	0.0424808075	0.0229002443	-0.0021437585	-0.0266763128	-0.0448445497	-0.0523139709	-0.047302555	-0.0310059033	0.0076761282	-0.0209604993	0.0022621158	0.0362240891	0.0151141064	0.0157138803	0.010684611	-0.0351804196	0.0186459424	0	0	0.61965734459085	2.70445136019574	0.448081059024295	0.592443852028073
0.0311	0.12097	0.115667	-0.00157819	-5.51695e-05	0.000331298	2.40999999999991e-05	-0.023223	0.00696400000000001	-0.0001102	-4.21664e-05	0.000160103	0.04583457	0.0460228486	0.028498854	0.0040589197	-0.0213660101	-0.0416059582	-0.0517492091	-0.0493342563	-0.0349471469	-0.0120792627	0.0137199483	0.0361896802	0.0498771065	0.0514606403	0.0405559987	0.0198094581	-0.0057443291	-0.0299041152	-0.0468069407	-0.0523509242	-0.0451906832	-0.0270638244	0.0084256272	-0.0419407661	0.0147068119	0.0021338646	0.0199965141	0.0029759916	0.0123081732	-0.0493913974	0.0484330673	0	0	0.437170489562957	0.898137167236336	0.448081059024295	0.592443852028073
0.0311019	0.121026	0.118262	-0.00120554	-0.000152323	0.000259863	1.90000000000259e-06	5.59999999999866e-05	0.00259499999999999	0.00037265	-9.71535e-05	-7.14350000000001e-05	0.029714825	0.0459146523	0.0281190288	0.0033834701	-0.0221871482	-0.0422818529	-0.0519411573	-0.0487810905	-0.0335815749	-0.0100939368	0.015884942	0.0379433273	0.050637085	0.0508333239	0.0384836111	0.0166359256	-0.0093176004	-0.0329714899	-0.0484878293	-0.0520370985	-0.0427433176	-0.0229002443	0.0032505235	-0.0085144235	0.0129267944	-0.046405206	0.0076600135	-0.0425008922	-0.0204904072	-0.0374838954	0.0309124	0	0	-1.13424112102403	1.51097019121307	0.448081059024295	0.592443852028073
0.0310726	0.121034	0.108667	-0.0011282	-0.000152323	5.27048e-05	-2.93000000000029e-05	7.99999999999412e-06	-0.00959499999999999	7.73399999999997e-05	0	-0.0002071582	0.02385721	0.0458056033	0.0277371148	0.0027074549	-0.0230016937	-0.0429381175	-0.0520983812	-0.0481835374	-0.0321760928	-0.0080934286	0.0180204398	0.0396117264	0.0512616758	0.0500465054	0.0362711858	0.013392903	-0.0128465907	-0.0358619813	-0.0498771065	-0.0513745965	-0.0399786271	-0.0185492395	0.0051142994	0.0271256761	-0.0154497528	-0.0615661594	0.0065015281	-0.0558772917	-0.0233568043	0.0230006435	-0.0079921277	0	0	0.516326427174593	2.58368839711707	0.448081059024295	0.592443852028073
0.0310726	0.121031	0.133326	-0.00103604	-0.000152323	5.27048e-05	0	-2.99999999993361e-06	0.024659	9.21600000000002e-05	0	0	0.02927	0.0456957037	0.0273531403	0.0020309873	-0.0238094045	-0.0435744473	-0.0522207755	-0.0475421407	-0.030732371	-0.0060807472	0.0201224762	0.0411911291	0.0517492091	0.0491026536	0.0339267737	0.0100939368	-0.016314529	-0.0385600826	-0.0509664168	-0.0503678575	-0.0369171367	-0.0140464202	0.0025259206	0.0378252996	-0.0098859523	-0.0008003827	0.0183139775	0.0098922376	-0.0219098183	0.0685897137	-0.0163278459	0	0	0.534315728551076	2.64848135779382	0.448081059024295	0.592443852028073
0.0310908	0.13143	0.133366	-0.00133305	-0.000152323	0.000193381	1.82000000000029e-05	0.0103989999999999	4.00000000000122e-05	-0.00029701	0	0.0001406762	0.03234151	0.0455849554	0.0269671338	0.0013541801	-0.0246100408	-0.044190547	-0.0523082586	-0.0468574839	-0.0292521253	-0.0040589197	0.0221871482	0.042677987	0.0520983812	0.0480047303	0.0314589057	0.006752807	-0.0197049341	-0.0410513194	-0.0517492091	-0.049023627	-0.0335815749	-0.0094286395	0.0035015382	0.0349004575	-0.0081750924	0.0318296642	0.0090919748	0.0943412055	-0.0164804122	0.05181112	-0.0302710615	0	0	0.576805424992769	1.11119373430499	0.448081059024295	0.592443852028073
0.0310726	0.155366	0.106282	-0.0012326	-0.000152323	5.27048e-05	-1.82000000000029e-05	0.023936	-0.027084	0.00010045	0	-0.0001406762	0.06309451	0.0454733605	0.0265791242	0.0006771467	-0.0254033645	-0.0447861304	-0.0523607718	-0.0461301902	-0.0277371148	-0.0020309873	0.0242106219	0.0440689593	0.0523082586	0.0467561802	0.0288765622	0.0033834701	-0.0230016937	-0.0433223267	-0.0522207755	-0.0473509122	-0.0299967047	-0.0047336909	0.0122305974	0.0072435531	-0.0110343511	0.0505864626	0.0052661712	0.046204329	0.0101211367	0.0146686637	0.0147509945	0	0	0.538906398161248	1.18456759947648	0.448081059024295	0.592443852028073
0.0381802	0.117249	0.127149	-0.00140289	-4.78806e-05	5.27048e-05	0.0071076	-0.038117	0.020867	-0.00017029	0.0001044424	0	0.07982822	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	0.02618914	0.0453609212	0.0523782801	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	0.0047325543	-0.0127376308	0.0084997479	-0.0140373301	-0.0036579287	0.0028285596	-0.0060680984	-0.0131761473	0.000368467	0	0	-2.05347091450158	1.15482660751235	0.448081059024295	0.592443852028073
0.0356139	0.13135	0.138671	-0.00149046	-0.000152323	0.000399808	-0.00256629999999999	0.014101	0.011522	-8.75700000000001e-05	-0.0001044424	0.0003471032	0.05514508	0.0452476394	0.0257972105	-0.0006771467	-0.0269671338	-0.0459146523	-0.0523607718	-0.0445503769	-0.0246100408	0.0020309873	0.0281190288	0.0465509697	0.0523082586	0.043823331	0.0234064185	-0.0033834701	-0.0292521253	-0.0471561663	-0.0522207755	-0.0430669878	-0.0221871482	0.0047336909	0.0030489141	-0.0283811551	0.0143532719	-0.0293834105	-0.0070406694	-0.0170279519	3.89809e-05	-0.0311600793	-0.0050579775	0	0	0.405590709205695	1.15007761354177	0.448081059024295	-1.68540061352814
0.0310884	0.130344	0.157733	-0.00169022	-0.000152323	0.000164108	-0.0045255	-0.00100599999999998	0.019062	-0.00019976	0	-0.0002357	0.0463665	0.0451335173	0.0254033645	-0.0013541801	-0.0277371148	-0.0464470668	-0.0523082586	-0.043699295	-0.0230016937	0.0040589197	0.0299967047	0.0476364314	0.0520983812	0.0421482344	0.0205385235	-0.006752807	-0.0321760928	-0.0486984311	-0.0517492091	-0.0404844828	-0.0180204398	0.0094286395	-0.001873377	-0.0340931713	0.0226888039	-0.0044621242	-0.0027503104	-0.0210910255	-0.0363857145	-0.0457267326	0.0141512906	0	0	1.25855318440294	1.15852299614314	-2.22840312389761	-1.68540061352814
0.0274177	0.131029	0.157929	-0.00178868	-0.000246983	0.000206699	-0.0036707	0.000684999999999991	0.000196000000000002	-9.84599999999999e-05	-9.466e-05	4.2591e-05	0.01633725	0.045018557	0.0250076315	-0.0020309873	-0.028498854	-0.0469579174	-0.0522207755	-0.0428084497	-0.0213660101	0.0060807472	0.0318186811	0.0486148674	0.0517492091	0.0403408874	0.0175958911	-0.0100939368	-0.0349471469	-0.0499794418	-0.0509664168	-0.0376307102	-0.0137199483	0.0140464202	-0.0026742409	-0.0119789247	0.0145507105	0.0443865402	0.0089227601	0.0211243865	-0.0050786119	-0.0589303062	0.0132448109	0	0	0.925699940385895	1.02867017372943	-2.22840312389761	-1.68540061352814
0.0310908	0.117211	0.163209	-0.00169022	-0.000152323	0.000221697	0.0036731	-0.013818	0.00528000000000001	9.84599999999999e-05	9.466e-05	1.4998e-05	0.033177	0.0449027607	0.0246100408	-0.0027074549	-0.0292521253	-0.047446967	-0.0520983812	-0.0418786518	-0.0197049341	0.0080934286	0.0335815749	0.0494840794	0.0512616758	0.0384069609	0.0145892291	-0.013392903	-0.0375521182	-0.050992326	-0.0498771065	-0.0345247919	-0.0093176004	0.0185492395	-0.0058235939	0.0015336129	0.0108099057	0.054934848	0.0046343441	0.0221998474	0.0035647106	-0.03126802	0.0210057578	0	0	0.519146692766361	1.05220399163702	-2.22840312389761	-1.68540061352814
-0.0016225	0.183389	0.161334	-0.00212908	-0.000339974	5.27048e-05	-0.0327133	0.066178	-0.00187499999999999	-0.00043886	-0.000187651	-0.0001689922	0.14054146	0.0447861304	0.0242106219	-0.0033834701	-0.0299967047	-0.0479139886	-0.0519411573	-0.0409107473	-0.0180204398	0.0100939368	0.0352821126	0.0502421146	0.050637085	0.036352523	0.0115294786	-0.0166359256	-0.0399786271	-0.0517316498	-0.0484878293	-0.0311875391	-0.0048460789	0.0229002443	-0.0027536833	-0.0192284977	0.0141260261	0.0376706738	0.0101773536	0.0116687211	0.0150013118	-0.0541950208	0.0348511298	0	0	0.236615698108465	0.942443214054379	-2.22840312389761	-1.68540061352814
0.00340968	0.088023	0.162989	-0.00191064	-0.000152323	5.27048e-05	0.00503218	-0.095366	0.00165500000000002	0.00021844	0.000187651	0	0.12235773	0.0446686685	0.0238094045	-0.0040589197	-0.030732371	-0.0483587652	-0.0517492091	-0.0399056168	-0.016314529	0.0120792627	0.0369171367	0.0508872699	0.0498771065	0.0341840202	0.0084277735	-0.0198094581	-0.0422151417	-0.0521934471	-0.0468069407	-0.0276413132	-0.0003385804	0.0270638244	-0.001960747	-0.0276400173	0.0118353588	-0.0156983443	-0.0037021754	0.0111928238	0.0206144079	-0.0493257678	0.0369627873	0	0	0.560124477003331	1.29270972144285	-2.22840312389761	-1.68540061352814
0.0133325	0.0824076	0.158506	-0.00181906	-7.85343e-05	5.27047e-05	0.00992282	-0.00561540000000003	-0.00448300000000001	9.158e-05	7.37887e-05	-9.9999999993443e-11	0.02828966	0.0445503769	0.0234064185	-0.0047336909	-0.0314589057	-0.0487810905	-0.0515226647	-0.0388641751	-0.0145892291	0.0140464202	0.0384836111	0.0514180959	0.0489837722	0.0319082567	0.0052954007	-0.0229002443	-0.0442510332	-0.0523752403	-0.0448445497	-0.0239098759	0.0041714317	0.0310059033	-0.0056258827	-8.3667e-06	-0.0044702234	-0.0638753937	-8.95547e-05	-0.0352597525	-0.0184376989	0.0196457091	-0.0059282315	0	0	0.395024333482057	1.23953546542816	0.448081059024295	-1.68540061352814
0.00278475	0.108424	0.168988	-0.00201412	-0.000152323	5.27047e-05	-0.01054775	0.0260164	0.010482	-0.00019506	-7.37887e-05	0	0.060488585	0.044431258	0.0230016937	-0.005407671	-0.0321760928	-0.0491807684	-0.0512616758	-0.0377873696	-0.0128465907	0.0159924506	0.0399786271	0.0518333998	0.0479594708	0.0295323731	0.0021437585	-0.0258953737	-0.0460766263	-0.0522760543	-0.0426124582	-0.0200182296	0.0086504753	0.0346942175	-0.0103986373	0.0410400951	-0.0223947559	-0.0777938455	-0.0064899555	-0.0645235296	-0.0284304683	0.0284742151	-0.014636428	0	0	-0.243100213604424	2.85332764264197	0.448081059024295	0.592443852028073
-0.00166374	0.120093	0.189348	-0.00188721	-0.000255324	-0.000427885	-0.00444849	0.011669	0.02036	0.00012691	-0.000103001	-0.0004805897	0.072002525	0.044311314	0.0225952602	-0.0060807472	-0.0328837193	-0.0495576132	-0.0509664168	-0.0366761804	-0.0110886847	0.0179144269	0.0413994086	0.0521322486	0.0468069407	0.0270638244	-0.0010156846	-0.0287823352	-0.0476832451	-0.051896421	-0.0401240904	-0.0159924506	0.0130652981	0.0380985803	-0.0199408909	0.0706440219	-0.0400933969	-0.0227069683	-0.0210563189	-0.0488245049	-0.0222067869	0.0410038751	-0.0480989677	0	0	-0.618771636648404	1.31855237399002	-2.22840312389761	0.592443852028073
0.000502456	0.130573	0.192387	-0.00254726	-0.000564662	-2.77059e-05	0.002166196	0.01048	0.00303900000000001	-0.00066005	-0.000309338	0.0004001791	0.084163551	0.044190547	0.0221871482	-0.006752807	-0.0335815749	-0.04991145	-0.050637085	-0.0355316183	-0.0093176004	0.0198094581	0.0427433176	0.0523139709	0.0455292636	0.0245103563	-0.0041714317	-0.0315490697	-0.0490632542	-0.0512383773	-0.0373944116	-0.0118595137	0.0173831246	0.0411911291	-0.0121281062	0.0464789485	-0.0400339218	0.0181984493	-0.0066072658	0.0103019083	0.015262122	0.0176223736	-0.025158307	0	0	0.248715457309376	0.009361802826523	-2.22840312389761	0.592443852028073
-0.00966527	0.119962	0.18762	-0.00257857	-0.000553715	5.27048e-05	-0.010167726	-0.0106109999999999	-0.00476699999999999	-3.13100000000001e-05	1.0947e-05	8.04107e-05	0.031679111	0.0440689593	0.021777388	-0.0074237382	-0.0342694522	-0.0502421146	-0.0502739006	-0.0343547251	-0.0075354425	0.021674694	0.0440078585	0.0523781585	0.0441298556	0.0218799809	-0.0073119995	-0.0341840202	-0.0502100954	-0.0503054532	-0.0344398384	-0.0076471118	0.0215718994	0.0439465533	-0.0077161521	0.0098251226	-0.0056153148	0.0520037264	-0.0028412345	0.0380752263	0.0220276013	0.0071324085	0.0264955683	0	0	0.636104897059197	0.420532286980942	0.448081059024295	0.592443852028073
-0.00490409	0.142458	0.0767479	-0.00108089	-0.000441038	5.27048e-05	0.00476118	0.0224959999999999	-0.1108721	0.00149768	0.000112677	0	0.21864713	0.0439465533	0.0213660101	-0.0080934286	-0.0349471469	-0.0505494535	-0.0498771065	-0.0331465714	-0.0057443291	0.0235073292	0.0451906832	0.052324667	0.0426124582	0.0191809517	-0.0104259597	-0.0366761804	-0.0511183183	-0.0491026536	-0.03127814	-0.0033834701	0.0256005252	0.0463423012	0.031433338	-0.0372219125	0.0184603561	0.0072591083	0.0322642218	0.0082559185	0.0037316019	-0.0583798396	0.0695751858	0	0	0.435428806857185	0.738370430990036	0.448081059024295	0.592443852028073
0.0024493	0.130989	-0.00169618	0.00126098	-0.000152323	5.27047e-05	0.00735339	-0.011469	-0.07844408	0.00234187	0.000288715	-9.9999999993443e-11	0.228795725	0.043823331	0.0209530451	-0.0087617663	-0.0356144575	-0.0508333239	-0.0494469678	-0.0319082567	-0.0039463888	0.025304607	0.0462895956	0.0521536168	0.0409811285	0.0164217376	-0.0135019809	-0.03901514	-0.0517836067	-0.0476364314	-0.0279283311	0.0009028426	0.0294390937	0.0483587652	0.0384548799	0.0165299885	0.0093285408	-0.0202619549	0.0290373223	-0.0637899712	-0.0015120638	-0.0576850882	0.0678967183	0	0	-0.073860297196519	0.587286522763417	0.448081059024295	-1.68540061352814
0.00248568	0.13244	0.0988664	-0.000704748	-0.000508092	5.27048e-05	3.63799999999999e-05	0.00145099999999998	0.10056258	-0.001965728	-0.000355769	9.9999999993443e-11	0.218124815	0.043699295	0.0205385235	-0.0094286395	-0.0362711858	-0.051093594	-0.0489837722	-0.0306409077	-0.0021437585	0.0270638244	0.047302555	0.051865392	0.0392402281	0.0136109962	-0.01652887	-0.0411911291	-0.0522027989	-0.0459146523	-0.024410558	0.0051831058	0.0330591074	0.0499794418	0.0252188901	0.0147361347	-0.0058857482	0.0553088367	0.0267439406	0.0065421919	0.0690617878	-0.008133209	0.0024939398	0	0	-0.530205147010765	0.019218643755505	0.448081059024295	0.592443852028073
0.00250665	0.143643	0.152841	-0.00156709	-0.000577945	0.000152648	2.09699999999999e-05	0.011203	0.0539746	-0.000862342	-6.9853e-05	9.99432e-05	0.11680548	0.0435744473	0.0201224762	-0.0100939368	-0.0369171367	-0.0513301431	-0.0484878293	-0.0293456776	-0.0003385804	0.0287823352	0.0482276804	0.0514606403	0.0373944116	0.010757547	-0.0194956122	-0.0431950583	-0.0523739028	-0.0439465533	-0.0207459769	0.0094286395	0.0364336915	0.0511910666	0.0093936736	-0.0040945368	0.0225995149	0.0543722307	0.0338087014	0.0620897579	0.0403882154	0.0146484049	-0.0269324907	0	0	-0.348399238055159	0.088960387033338	0.448081059024295	0.592443852028073
0.00249283	0.169038	0.205665	-0.00146887	-0.000577945	5.27048e-05	-1.38199999999999e-05	0.025395	0.052824	9.822e-05	0	-9.99432e-05	0.08814098	0.0434487905	0.0197049341	-0.010757547	-0.0375521182	-0.0515428613	-0.0479594708	-0.028023745	0.0014670001	0.0304575546	0.0490632542	0.050940271	0.0354486142	0.0078703433	-0.0223914121	-0.045018557	-0.0522961052	-0.0417426926	-0.0169566271	0.0136109962	0.0395377932	0.0519837232	-0.013653935	0.034689226	0.0276872594	0.0646364438	0.0009283869	0.0927640049	0.0191635686	0.021853012	-0.0573182828	0	0	-0.408396665903295	0.20566608252629	0.448081059024295	0.592443852028073
0.00245647	0.1442	0.168824	-0.00202129	-0.000360133	5.27047e-05	-3.636e-05	-0.024838	-0.036841	-0.00055242	0.000217812	-9.9999999993443e-11	0.100226965	0.0433223267	0.0192859283	-0.0114193591	-0.0381759417	-0.0517316498	-0.0473990497	-0.0266763128	0.0032708371	0.0320869629	0.0498077248	0.0503054532	0.0334080384	0.0049584444	-0.0252057321	-0.0466540082	-0.0519697758	-0.0393148935	-0.0130652981	0.017702152	0.0423483678	0.0523509242	0.0079136474	0.0214383055	-0.0074003871	0.0685202509	0.0081832551	0.0872091985	0.0224916385	0.0063793164	0.0036810978	0	0	-0.630968434847331	1.63537210636639	0.448081059024295	0.592443852028073
0.00247705	0.105083	0.177806	-0.00209046	-0.000477012	5.27048e-05	2.05800000000001e-05	-0.039117	0.00898199999999999	-6.91700000000003e-05	-0.000116879	9.9999999993443e-11	0.057422035	0.0431950583	0.0188654898	-0.0120792627	-0.0387884217	-0.051896421	-0.0468069407	-0.025304607	0.0050707869	0.0336681095	0.0504597097	0.0495576132	0.03127814	0.0020309873	-0.0279283311	-0.0480945804	-0.0513964655	-0.0366761804	-0.0090953929	0.021674694	0.0448445497	0.0522896643	0.0033028151	0.0144059773	-0.0010180183	0.0664849736	-0.0054793663	0.0531880232	0.0344028892	0.0050203162	0.020175206	0	0	-1.59278719454615	1.40903290345394	0.448081059024295	0.592443852028073
0.0024791	0.116537	0.172927	-0.0023925	-0.000501769	5.27048e-05	2.04999999999997e-06	0.011454	-0.00487899999999999	-0.00030204	-2.4757e-05	0	0.0326749	0.0430669878	0.0184436498	-0.0127371473	-0.0393893764	-0.0520370985	-0.0461835398	-0.0239098759	0.0068647103	0.0351986159	0.0510179984	0.0486984311	0.0290646136	-0.0009028426	-0.030549302	-0.0493342563	-0.0505788988	-0.0338407093	-0.0050707869	0.0255020041	0.0470078072	0.0518004449	0.0065451508	0.0236662731	-0.0184257143	0.0542286921	0.0040085274	0.0490713258	0.0564707072	0.0285879767	-0.0076227984	0	0	-2.28520506102267	2.32529003803542	0.448081059024295	0.592443852028073
0.00243916	0.107799	0.182367	-0.0022357	-0.000260398	5.27048e-05	-3.994e-05	-0.00873799999999998	0.00944	0.0001568	0.000241371	0	0.03812649	0.0429381175	0.0180204398	-0.013392903	-0.0399786271	-0.0521536168	-0.0455292636	-0.0224933884	0.0086504753	0.0366761804	0.0514815542	0.0477298374	0.0267733776	-0.0038338396	-0.0330591074	-0.0503678575	-0.0495209612	-0.0308236917	-0.0010156846	0.0291584371	0.0488220806	0.0508872699	-0.0016332984	0.0453511474	-0.0152355639	-0.0093855329	0.0078860592	0.0373044927	-0.0163691768	0.0886722237	-0.0369390019	0	0	-2.01059919671712	0.043731960979116	0.448081059024295	0.592443852028073
0.00249283	0.12582	0.178048	-0.0022357	-0.000577945	5.27048e-05	5.367e-05	0.018021	-0.00431899999999999	0	-0.000317547	0	0.03827102	0.0428084497	0.0175958911	-0.0140464202	-0.0405559987	-0.0522459219	-0.0448445497	-0.0210564335	0.0104259597	0.0380985803	0.0518495163	0.0466540082	0.024410558	-0.006752807	-0.0354486142	-0.0511910666	-0.0482276804	-0.0276413132	0.0030455261	0.0326194932	0.0502739006	0.0495576132	0.0077277356	-0.0106554423	0.0210153681	-0.0434656326	0.0065111424	0.004882221	-0.043874683	0.0417764671	-0.0189039752	0	0	-0.274945735815449	0.006775823152277	0.448081059024295	-1.68540061352814
