"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0344405	-0.0067415	0.180772	-0.000494227	0.00176893	-0.00296974	0.027421	-0.01151894	-0.029002	0.000134305	-9.91699999999998e-05	-0.00010214	0.08472269	0.036352523	-0.0019182066	-0.03901514	-0.0522377823	-0.0334948844	0.0057443291	0.0414684511	0.0518170426	0.0304575546	-0.0095396348	-0.043699295	-0.0511183183	-0.027256828	0.0132837629	0.0456957037	0.0501453577	0.0239098759	-0.0169566271	-0.047446967	-0.0489033805	-0.0204346535	-0.0030738119	0.0245406959	-0.0045546334	0.0276712292	-0.0175549815	0.0170946334	0.0417768678	-0.0454510982	-0.001892764	-0.02799572	0	0	0	0	0	0	0	0	0.582825467889811	2.20514063040013	0.448081059024295	-1.68540061352814
0.0268275	0.00740249	0.227528	-0.00117203	0.0018681	-0.00317316	-0.007613	0.01414399	0.046756	-0.000677803	9.91699999999998e-05	-0.00020342	0.11753264	0.0361896802	-0.0023692706	-0.0394636764	-0.0521639377	-0.0326194932	0.0070884207	0.0424146861	0.0515226647	0.0287823352	-0.0117495564	-0.045018557	-0.0504597097	-0.024709611	0.016314529	0.0472539781	0.0489837722	0.0204346535	-0.0207459769	-0.0491026536	-0.0471069319	-0.0159924506	-0.0253065452	0.0086524871	0.0195704835	-0.0525830026	0.0461789628	-0.0122196493	-0.0415638478	0.0043602268	0.0160814393	-0.0286331999	0	0	0	0	0	0	0	0	0.027240675199235	1.14188762471507	0.448081059024295	-1.68540061352814
0.0212327	-0.0255765	0.209823	-0.000349486	0.00181387	-0.00296974	-0.0055948	-0.03297899	-0.017705	0.000822544	-5.42299999999997e-05	0.00020342	0.11028849	0.0360261653	-0.0028201586	-0.0399056168	-0.0520745933	-0.0317289578	0.0084277735	0.0433223267	0.0511670547	0.0270638244	-0.0139376608	-0.046236675	-0.0496661877	-0.0220848615	0.0192859283	0.0486148674	0.0475893965	0.0168498047	-0.024410558	-0.0504293264	-0.0449607632	-0.0114193591	-0.0122826089	-0.0050673971	-0.0104014385	-0.0019790806	-0.0607356628	0.0239454003	0.050374898	-0.0008795843	0.0261247165	0.012888816	0	0	0	0	0	0	0	0	0.351155177490979	0.776667209088688	0.448081059024295	-1.68540061352814
0.0171685	0.00393085	0.175961	-0.000684083	0.0018681	-0.00296974	-0.0040642	0.02950735	-0.033862	-0.000334597	5.42299999999997e-05	0	0.0868749	0.0358619813	-0.0032708371	-0.0403408874	-0.0519697758	-0.0308236917	0.0097614921	0.044190547	0.050750635	0.025304607	-0.016099885	-0.0473509122	-0.048739874	-0.0193908153	0.0221871482	0.049772687	0.0459688572	0.0131745611	-0.0279283311	-0.0514180959	-0.0424808075	-0.006752807	-0.0128063315	0.0495675735	0.003794453	-0.0008897709	-0.036980152	0.0100767738	-0.0204082222	-0.0467294181	-0.0068144546	-0.0382730277	0	0	0	0	0	0	0	0	0.334771759992585	0.443790137560736	0.448081059024295	-1.68540061352814
0.0215979	-0.00347432	0.187003	-0.000592123	0.00170308	-0.00296974	0.0044294	-0.00740517	0.011042	9.196e-05	-0.00016502	0	0.03572557	0.0356971313	-0.0037212726	-0.0407694154	-0.0518495163	-0.0299041152	0.0110886847	0.045018557	0.0502739006	0.0235073292	-0.0182322141	-0.0483587652	-0.0476832451	-0.0166359256	0.0250076315	0.0507226006	0.0441298556	0.0094286395	-0.03127814	-0.0520623368	-0.0396854757	-0.0020309873	-0.0310279669	-0.0499982847	0.0391185715	-0.0265928919	-0.0028816402	-0.0556930861	-0.0124710372	0.0249511345	0.0317808858	0.039393277	0	0	0	0	0	0	0	0	-1.72793073014537	1.97562467088098	0.448081059024295	-1.68540061352814
0.00710253	-0.00672428	0.146859	-0.000465784	0.00156214	-0.00296974	-0.01449537	-0.00324996	-0.040144	0.000126339	-0.00014094	0	0.07125328	0.0355316183	-0.0041714317	-0.0411911291	-0.0517138504	-0.0289706552	0.0124084642	0.0458056033	0.0497374181	0.021674694	-0.0203306886	-0.0492579697	-0.0464991262	-0.0138288366	0.0277371148	0.0514606403	0.0420811315	0.0056321357	-0.0344398384	-0.0523577323	-0.0365955205	0.0027074549	-0.0165534225	0.0391355	0.0379690994	-0.0082873421	-0.0461564889	-0.007679818	0.0223029282	-0.0362899255	0.0111382285	0.0487514315	0	0	0	0	0	0	0	0	-1.97328268272139	2.3518796096548	0.448081059024295	-1.68540061352814
0.0070497	0.0303837	0.194998	-0.000458429	0.0018681	-0.00296974	-5.28300000000002e-05	0.03710798	0.048139	7.35500000000001e-06	0.00030596	0	0.10096556	0.0353654455	-0.004621281	-0.0416059582	-0.0515628185	-0.028023745	0.0137199483	0.0465509697	0.0491418251	0.0198094581	-0.0223914121	-0.0500465054	-0.0451906832	-0.0109783563	0.0303656657	0.0519837232	0.0398324213	0.001805417	-0.0373944116	-0.0523023033	-0.0332338815	0.0074237382	-0.0272004403	0.0229225962	0.0487936013	-0.0477358484	0.0041227496	-0.0197525425	-0.0105284252	-0.0141925245	0.0149495499	0.0071004196	0	0	0	0	0	0	0	0	-0.264158791564711	2.33343930388597	0.448081059024295	-1.68540061352814
0.0141274	-0.00674611	0.209898	-0.000592123	0.00172388	-0.00296974	0.0070777	-0.03712981	0.0149	-0.000133694	-0.00014422	0	0.07300321	0.0351986159	-0.0050707869	-0.0420138333	-0.0513964655	-0.0270638244	0.0150222601	0.0472539781	0.0484878293	0.0179144269	-0.024410558	-0.0507226006	-0.0437614146	-0.0080934286	0.0328837193	0.0522896643	0.0373944116	-0.0020309873	-0.0401240904	-0.051896421	-0.0296255153	0.0120792627	-0.0273515767	-0.0487214726	0.0030839419	0.0130151886	-0.0303423392	-0.0361774865	0.0538699746	0.0381654232	0.0170908794	0.0587837404	0	0	0	0	0	0	0	0	-0.173433463068909	2.38781315680539	0.448081059024295	-1.68540061352814
0.032474	0.0210395	0.232363	-0.000592123	0.0018681	-0.00296974	0.0183466	0.02778561	0.022465	0	0.00014422	0	0.07580821	0.0350311327	-0.0055199161	-0.0424146861	-0.0512148408	-0.0260913389	0.016314529	0.0479139886	0.0477762082	0.0159924506	-0.0263843771	-0.0512847364	-0.0422151417	-0.0051831058	0.0352821126	0.0523771858	0.0347786889	-0.0058564958	-0.0426124582	-0.0511428052	-0.0257972105	0.0166359256	-0.0036595723	0.0330039764	0.0043496617	0.055644414	-0.0147852687	-0.0012297126	0.0024360333	-0.0604428308	0.0300230301	0.0254559816	0	0	0	0	0	0	0	0	-1.44407939164953	2.3679333586163	0.448081059024295	-1.68540061352814
0.0624588	0.0227975	0.353919	-2.71955e-06	0.00104905	-0.000499569	0.0299848	0.001758	0.121556	0.00058940345	-0.00081905	0.002470171	0.3472300225	0.0348629988	-0.0059686353	-0.0428084497	-0.0510179984	-0.0251067401	0.0175958911	0.0485304007	0.0470078072	0.0140464202	-0.0283092043	-0.0517316498	-0.0405559987	-0.0022565198	0.0375521182	0.0522459219	0.0319976841	-0.0096505858	-0.0448445497	-0.0500465054	-0.021777388	0.0210564335	0.0105031375	-0.0254088552	0.0404310619	0.0131300348	-0.003510668	-0.0580182499	-0.0574791718	-0.0091959723	0.0398625906	0.0473965519	0	0	0	0	0	0	0	0	0.086452310241597	1.39498793328898	0.448081059024295	-1.68540061352814
0.0835941	-0.0567057	0.283066	-0.00090465	0.000790832	-0.000975169	0.0211353	-0.0795032	-0.070853	-0.00090193045	-0.000258218	-0.0004756	0.2532789225	0.0346942175	-0.0064169112	-0.0431950583	-0.0508059967	-0.024110485	0.0188654898	0.0491026536	0.0461835398	0.0120792627	-0.0301814655	-0.0520623368	-0.0387884217	0.0006771467	0.0396854757	0.051896421	0.0290646136	-0.013392903	-0.0468069407	-0.0486148674	-0.0175958911	0.025304607	0.0167696162	-0.01575221	0.053983722	0.0023977454	-0.0566253076	-0.0461657975	0.0161636067	-0.0186878016	0.0237218675	0.0317204775	0	0	0	0	0	0	0	0	0.417706920420637	1.19461258037372	0.448081059024295	0.592443852028073
0.0513963	-0.0402205	0.33211	-0.000474352	0.00123813	-0.00149852	-0.0321978	0.0164852	0.049044	0.000430298	0.000447298	-0.000523351	0.16777435	0.0345247919	-0.0068647103	-0.0435744473	-0.0505788988	-0.0231030362	0.0201224762	0.0496302266	0.0453043854	0.0100939368	-0.0319976841	-0.0522760543	-0.0369171367	0.0036086884	0.0416744222	0.0513301431	0.0259934166	-0.0170633708	-0.0484878293	-0.0468574839	-0.0132837629	0.0293456776	0.0115382079	-0.0412751771	0.0523741352	0.0234507328	0.0092052808	-0.0541028467	0.0098322238	-0.0190833792	0.0124330523	0.0171798171	0	0	0	0	0	0	0	0	1.06168615372076	0.509919375286958	0.448081059024295	-1.68540061352814
0.0453221	-0.0127479	0.270203	-0.00017957	0.00104905	-0.00201703	-0.00607420000000001	0.0274726	-0.061907	0.000294782	-0.00018908	-0.00051851	0.1455724	0.0343547251	-0.0073119995	-0.0439465533	-0.0503367722	-0.0220848615	0.0213660101	0.0501126395	0.044371389	0.0080934286	-0.0337544877	-0.0523723222	-0.0349471469	0.0065289069	0.0435117199	0.0505494535	0.0227986886	-0.0206422981	-0.0498771065	-0.0447861304	-0.0088730165	0.0331465714	-0.0008021131	0.0097349959	0.0061279049	0.068357173	0.0235231609	-0.0014185855	0.0255908086	-0.0062355123	0.0011660957	-0.0075951335	0	0	0	0	0	0	0	0	0.932103677711875	-0.042614819992885	0.448081059024295	-1.68540061352814
0.0513843	-0.00174695	0.274173	-0.000243855	0.00168565	-0.00246029	0.00606220000000001	0.01100095	0.00396999999999997	-6.4285e-05	0.0006366	-0.00044326	0.0782404	0.0341840202	-0.0077587455	-0.044311314	-0.0500796887	-0.0210564335	0.0225952602	0.0505494535	0.0433856593	0.0060807472	-0.0354486142	-0.0523509242	-0.0328837193	0.0094286395	0.0451906832	0.0495576132	0.0194956122	-0.024110485	-0.0509664168	-0.0424146861	-0.0043963972	0.0366761804	-0.0161487645	0.0071011592	0.0152940559	-0.0062034936	0.069430222	0.0058762215	-0.0199656942	0.0070709257	0.0162404893	-0.0483320643	0	0	0	0	0	0	0	0	1.26404704169867	-0.073641587691096	0.448081059024295	-1.68540061352814
0.0274925	-0.00165311	0.272884	2.33126e-05	0.0018176	-0.00270044	-0.0238918	9.384e-05	-0.00128899999999998	0.0002671676	0.00013195	-0.00024015	0.05723802	0.0340126806	-0.0082049152	-0.0446686685	-0.0498077248	-0.0200182296	0.0238094045	0.050940271	0.0423483678	0.0040589197	-0.0370769179	-0.0522119084	-0.030732371	0.0122987873	0.0467052026	0.0483587652	0.016099885	-0.0274493255	-0.0517492091	-0.0397590408	0.0001128608	0.0399056168	-0.0162130684	0.0064219072	-0.018422705	-0.0307888715	0.0142509347	0.0386436811	0.0146942266	0.033617366	0.0478507107	0.0262896779	0	0	0	0	0	0	0	0	0.234490599821451	-0.00594620217558	0.448081059024295	-1.68540061352814
0.0142444	0.0219918	0.291941	-4.21322e-05	0.00193278	-0.00289284	-0.0132481	0.02364491	0.019057	-6.54448e-05	0.00011518	-0.0001924	0.07460125	0.0338407093	-0.0086504753	-0.045018557	-0.0495209612	-0.018970732	0.0250076315	0.0512847364	0.0412607473	0.0020309873	-0.0386363752	-0.0519555872	-0.028498854	0.0151303447	0.0480497669	0.0469579174	0.0126276447	-0.0306409077	-0.0522207755	-0.0368369888	0.004621281	0.0428084497	-0.0167760148	0.0386729182	-0.0292384191	-0.1002487629	0.0225705302	0.0760234256	-0.0381509341	0.0161765579	0.0217557562	-0.0018131683	0	0	0	0	0	0	0	0	0.01495799191011	0.134740838535525	0.448081059024295	-1.68540061352814
0.0143167	-0.00167563	0.313889	-0.000110264	0.00193278	-0.00330303	7.23000000000043e-05	-0.02366743	0.021948	-6.81318e-05	0	-0.00041019	0.06960382	0.0336681095	-0.0090953929	-0.0453609212	-0.0492194833	-0.0179144269	0.02618914	0.0515825363	0.0401240904	0	-0.0401240904	-0.0515825363	-0.02618914	0.0179144269	0.0492194833	0.0453609212	0.0090953929	-0.0336681095	-0.0523782801	-0.0336681095	0.0090953929	0.0453609212	-0.0313269329	-0.0281144861	-0.0837275445	-0.062864433	-0.0336726437	0.0757284438	-0.015162832	0.0681637728	0.0560202802	0.0590817019	0	0	0	0	0	0	0	0	-0.11581460606295	0.006116381240437	0.448081059024295	-1.68540061352814
0.0144088	0.0204969	0.247364	0.000212686	0.00154776	-0.00330303	9.2099999999996e-05	0.02217253	-0.066525	0.00032295	-0.00038502	0	0.12418813	0.0334948844	-0.0095396348	-0.0456957037	-0.0489033805	-0.0168498047	0.0273531403	0.0518333998	0.0389397479	-0.0020309873	-0.0415373011	-0.051093594	-0.0238094045	0.0206422981	0.0502100954	0.0435744473	0.0055199161	-0.0365146908	-0.0522207755	-0.0302736359	0.0135019809	0.0475421407	-0.0199433125	0.0381860528	-0.0824050685	-0.0507921203	-0.0261361894	0.0866871976	-0.0440527499	0.0146946454	0.0084910169	0.0297119833	0	0	0	0	0	0	0	0	0.127899116302312	-0.179795992098825	0.448081059024295	-1.68540061352814
0.0115406	0.0374402	0.265639	7.73379e-05	0.00193278	-0.00355303	-0.0028682	0.0169433	0.018275	-0.0001353481	0.00038502	-0.00025	0.076604905	0.0333210373	-0.009983168	-0.0460228486	-0.0485727468	-0.0157773596	0.028498854	0.0520370985	0.0377091275	-0.0040589197	-0.0428733831	-0.0504898588	-0.0213660101	0.0233053991	0.0510179984	0.0416059582	0.0019182066	-0.0391653804	-0.0517492091	-0.0266763128	0.0178083308	0.0493342563	-0.0352499127	0.0056447406	-0.0729762009	-0.0307364591	0.0336057841	0.0529875037	-0.0489341456	0.0541343058	0.016550783	-0.0017608805	0	0	0	0	0	0	0	0	0.493989332530674	-0.679935040225727	0.448081059024295	-1.68540061352814
0.0142957	0.0154399	0.236276	1.20057e-05	0.00202392	-0.00330303	0.0027551	-0.0220003	-0.029363	-6.53322e-05	9.11399999999998e-05	0.00025	0.07444201	0.0331465714	-0.0104259597	-0.0463423012	-0.0482276804	-0.0146975897	0.0296255153	0.0521934471	0.0364336915	-0.0060807472	-0.0441298556	-0.049772687	-0.0188654898	0.0258953737	0.0516402525	0.0394636764	-0.0016926191	-0.0416059582	-0.0509664168	-0.0229002443	0.0219824722	0.0507226006	-0.0229550761	0.0148616477	-0.084359546	-0.0017000581	0.0199712026	0.0472691789	-0.0041311592	0.0208794558	-0.0153713828	-0.0084731944	0	0	0	0	0	0	0	0	1.05045612048195	0.040318665580857	0.448081059024295	-1.68540061352814
0.00384754	0.0252764	0.260839	-0.000258183	0.00245928	-0.00371351	-0.01044816	0.0098365	0.024563	-0.0002701887	0.00043536	-0.00041048	0.100649095	0.0329714899	-0.0108679768	-0.0466540082	-0.0478682839	-0.0136109962	0.030732371	0.0523023033	0.0351149558	-0.0080934286	-0.0453043854	-0.04894369	-0.016314529	0.0284040951	0.0520745933	0.0371565505	-0.0052954007	-0.043823331	-0.0498771065	-0.018970732	0.0259934166	0.0516958108	-0.015559514	0.0195241855	-0.0720586395	-0.0080756391	0.0498876146	0.0335464362	-0.0339569824	0.0247898202	-0.0153806309	-0.0513433113	0	0	0	0	0	0	0	0	0.563399543186377	0.263878108049985	0.448081059024295	0.592443852028073
-0.00565602	-0.00170925	0.285235	-0.000471517	0.00245928	-0.00360546	-0.00950356	-0.02698565	0.024396	-0.000213334	0	0.00010805	0.07695441	0.0327957961	-0.0113091867	-0.0469579174	-0.0474946641	-0.0125180835	0.0318186811	0.0523635681	0.0337544877	-0.0100939368	-0.0463947917	-0.0480047303	-0.0137199483	0.0308236917	0.0523194405	0.0346942175	-0.0088730165	-0.0458056033	-0.0484878293	-0.0149141057	0.0298113868	0.0522459219	-0.0130483697	-0.0418550636	-0.0666716124	0.0068947054	0.0243289966	0.0159649244	0.0152870494	0.0484134328	-0.0080721993	-0.0245921907	0	0	0	0	0	0	0	0	-0.280065379503888	0.758435992981109	0.448081059024295	0.592443852028073
0.0099209	-0.00163446	0.264148	-3.56761e-05	0.00230087	-0.00313069	0.01557692	7.47900000000001e-05	-0.021087	0.0004358409	-0.00015841	0.00047477	0.090189755	0.0326194932	-0.0117495564	-0.0472539781	-0.0471069319	-0.0114193591	0.0328837193	0.0523771858	0.032353904	-0.0120792627	-0.0473990497	-0.0469579174	-0.0110886847	0.0331465714	0.0523739028	0.0320869629	-0.0124084642	-0.0475421407	-0.0468069407	-0.010757547	0.0334080384	0.0523684314	0.0033465286	0.0140751165	-0.0407738956	0.0470976531	-0.0142217385	0.0357252937	0.0337632684	-0.0184622463	-0.0100154092	0.0054710278	0	0	0	0	0	0	0	0	-0.140260625827548	0.956745253761908	0.448081059024295	0.592443852028073
0.0108267	-0.0330206	0.288623	-0.000147857	0.00185216	-0.00236976	0.000905800000000002	-0.03138614	0.024475	-0.0001121809	-0.00044871	0.00076093	0.122857985	0.0324425845	-0.0121890533	-0.0475421407	-0.0467052026	-0.0103153331	0.0339267737	0.0523431439	0.0309148693	-0.0140464202	-0.0483152946	-0.0458056033	-0.0084277735	0.0353654455	0.0522377823	0.0293456776	-0.015884942	-0.049023627	-0.0448445497	-0.0065289069	0.0367566699	0.0520623368	0.0208140216	0.0146043602	0.0188428902	-0.0204035481	-0.0231022806	0.006609516	-0.0528168604	-0.0305756287	0.0185879586	0.0385058746	0	0	0	0	0	0	0	0	-1.24107659627669	0.672905774024319	0.448081059024295	-1.68540061352814
-0.0124419	-0.0433133	0.256723	-0.00091461	0.00185216	-0.00276866	-0.0232686	-0.0102927	-0.0319	-0.000766753	0	-0.0003989	0.12374395	0.0322650733	-0.0126276447	-0.0478223571	-0.0462895956	-0.009206518	0.0349471469	0.0522614734	0.0294390937	-0.0159924506	-0.0491418251	-0.0445503769	-0.0057443291	0.0374733519	0.0519115742	0.0264818121	-0.0192859283	-0.0502421146	-0.0426124582	-0.0022565198	0.0398324213	0.0513301431	0.0179927123	-0.0363232881	0.0198801716	0.0370850134	-0.0297987074	-0.0176630322	0.0213147388	0.000444093	0.0235620624	0.030413379	0	0	0	0	0	0	0	0	-1.07844927411865	0.356826148697648	0.448081059024295	0.592443852028073
0.0143746	-0.00410409	0.235633	-0.001074	0.00185216	-0.00285463	0.0268165	0.03920921	-0.02109	-0.00015939	0	-8.59699999999999e-05	0.09938371	0.0320869629	-0.0130652981	-0.0480945804	-0.0458602343	-0.0080934286	0.0359441567	0.0521322486	0.0279283311	-0.0179144269	-0.0498771065	-0.0431950583	-0.0030455261	0.0394636764	0.0513964655	0.0235073292	-0.0225952602	-0.0511910666	-0.0401240904	0.0020309873	0.0426124582	0.050177843	0.0351492545	0.0128578859	0.062772021	0.0443085114	0.0515076337	-0.0342496486	0.0159598065	-0.0402317095	0.003038137	-0.0457273559	0	0	0	0	0	0	0	0	0.474491743969509	0.041545428862495	0.448081059024295	0.592443852028073
0.00325116	-0.00106793	0.293702	-0.00091461	0.00215032	-0.0027447	-0.01112344	0.00303616	0.058069	0.00015939	0.00029816	0.00010993	0.1006026	0.0319082567	-0.0135019809	-0.0483587652	-0.0454172463	-0.0069765817	0.0369171367	0.0519555872	0.0263843771	-0.0198094581	-0.0505197734	-0.0417426926	-0.0003385804	0.0413301739	0.0506943307	0.0204346535	-0.0257972105	-0.051865392	-0.0373944116	0.0063048856	0.0450761418	0.0486148674	0.0126715064	-0.0573799027	0.0308963316	0.0235751524	0.0667140432	-0.0428619063	0.0055463114	0.0357153125	-0.005017016	0.0047204048	0	0	0	0	0	0	0	0	0.717358327035998	0.395962566937281	0.448081059024295	0.592443852028073
0.0291026	0.00289095	0.277689	-0.000776812	0.0017811	-0.00271447	0.02585144	0.00395888	-0.0160130000000001	0.000137798	-0.00036922	3.023e-05	0.07268572	0.0317289578	-0.0139376608	-0.0486148674	-0.0449607632	-0.0058564958	0.0378654364	0.0517316498	0.0248090665	-0.021674694	-0.0510686325	-0.0401965428	0.0023692706	0.0430669878	0.0498077248	0.01727662	-0.0288765622	-0.0522614734	-0.0344398384	0.0105365379	0.0472051818	0.0466540082	0.0372935338	0.0152382565	0.0110048649	0.0127523592	0.0100359757	0.0282125986	0.0048112576	-0.0178601947	0.0065356583	-0.0026649626	0	0	0	0	0	0	0	0	0.579802480023452	0.709782010666328	0.448081059024295	0.592443852028073
0.0403568	0.0156504	0.293638	-0.00102485	0.00167562	-0.00246108	0.0112542	0.01275945	0.015949	-0.000248038	-0.00010548	0.00025339	0.07030805	0.0315490697	-0.0143723053	-0.048862844	-0.0444909208	-0.0047336909	0.0387884217	0.0514606403	0.0232042715	-0.0235073292	-0.0515226647	-0.0385600826	0.0050707869	0.0446686685	0.048739874	0.0140464202	-0.0318186811	-0.0523771858	-0.03127814	0.0146975897	0.0489837722	0.044311314	0.0255358236	0.0247168146	-0.012963566	-0.0346604356	0.0042289377	0.0342262503	-0.0454764202	-0.0010097654	0.0094308433	-0.0019821343	0	0	0	0	0	0	0	0	-0.211096305902385	1.76656761577154	0.448081059024295	-1.68540061352814
0.0412829	0.0157502	0.313	-0.000756028	0.00168019	-0.00262515	0.000926099999999992	9.97999999999971e-05	0.019362	0.000268822	4.56999999999996e-06	-0.00016407	0.042261	0.0313685957	-0.0148058821	-0.0491026536	-0.0440078585	-0.0036086884	0.0396854757	0.0511428052	0.0215718994	-0.025304607	-0.051881027	-0.0368369888	0.0077587455	0.0461301902	0.0474946641	0.010757547	-0.034609585	-0.0522119084	-0.0279283311	0.0187601599	0.0503987089	0.0416059582	0.0288087453	-0.0418941865	-0.0133030175	-0.0107744445	-0.0365862699	0.0112130569	0.0196773547	0.0159850566	-0.0026928102	-0.0207181924	0	0	0	0	0	0	0	0	0.987159645548964	1.82512511148637	-2.22840312389761	-1.68540061352814
0.0490711	-0.00826018	0.242135	-0.000894251	0.00143265	-0.00268512	0.0077882	-0.02401038	-0.070865	-0.000138223	-0.00024754	-5.99699999999999e-05	0.12495023	0.0311875391	-0.015238359	-0.0493342563	-0.0435117199	-0.0024820104	0.0405559987	0.0507784337	0.0199138901	-0.0270638244	-0.0521430537	-0.0350311327	0.0104259597	0.047446967	0.0460766263	0.0074237382	-0.0372360105	-0.051766528	-0.024410558	0.0226970271	0.0514394875	0.0385600826	0.0291708223	0.0180678839	0.0130428974	0.0057566144	-0.0656148504	0.0136550183	0.0211409824	-0.0202293356	0.012696231	-0.0132198555	0	0	0	0	0	0	0	0	0.694285353323789	0.155574871115562	0.448081059024295	-1.68540061352814
0.0616955	0.0203681	0.251344	-0.000750024	0.00105687	-0.00230834	0.0126244	0.02862828	0.00920900000000002	0.000144227	-0.00037578	0.00037678	0.09530103	0.0310059033	-0.015669704	-0.0495576132	-0.0430026525	-0.0013541801	0.0413994086	0.0503678575	0.0182322141	-0.0287823352	-0.0523082586	-0.0331465714	0.0130652981	0.0486148674	0.0444909208	0.0040589197	-0.0396854757	-0.051043434	-0.0207459769	0.0264818121	0.0520983812	0.0351986159	0.0336918172	0.0113614949	0.0494472804	0.0041957054	-0.0176640014	-0.0271433202	-0.0146375545	-0.0461198723	0.0197117459	-0.0343476627	0	0	0	0	0	0	0	0	0.537468101748123	1.14529846353095	0.448081059024295	0.592443852028073
0.0775506	-0.0144344	0.217688	0.0010892	0.00074476	-0.00181972	0.0158551	-0.0348025	-0.033656	0.001839224	-0.00031211	0.00048862	0.2163113	0.0308236917	-0.016099885	-0.049772687	-0.0424808075	-0.0002257211	0.0422151417	0.04991145	0.01652887	-0.0304575546	-0.0523763346	-0.0311875391	0.015669704	0.0496302266	0.0427433176	0.0006771467	-0.0419463399	-0.0500465054	-0.0169566271	0.0300891549	0.0523704984	0.0315490697	-0.0202182086	-0.0175796688	0.0689225517	-0.027352607	-0.0148463908	-0.0460732985	0.0022404987	0.0033374301	0.0409185362	0.0220732028	0	0	0	0	0	0	0	0	-0.011510510189577	1.28248951644182	0.448081059024295	0.592443852028073
0.0675346	0.00442846	0.22352	-0.000146738	0.000983696	-0.00196316	-0.010016	0.01886286	0.00583199999999995	-0.001235938	0.000238936	-0.00014344	0.11562656	0.0306409077	-0.01652887	-0.0499794418	-0.0419463399	0.0009028426	0.0430026525	0.0494096266	0.0148058821	-0.0320869629	-0.0523471556	-0.0291584371	0.0182322141	0.0504898588	0.0408401761	-0.0027074549	-0.0440078585	-0.0487810905	-0.0130652981	0.0334948844	0.0522538189	0.0276413132	0.0201528369	0.0117682387	0.031288613	0.0481991507	-0.0593734686	-0.0038364766	0.0417490376	-0.0322954727	-0.012505017	0.0116273357	0	0	0	0	0	0	0	0	-0.85714626218891	1.14839640327324	0.448081059024295	0.592443852028073
0.0834552	0.0205616	0.250887	0.000201192	0.000873323	-0.00123325	0.0159206	0.01613314	0.027367	0.00034793	-0.000110373	0.00072991	0.11883139	0.0304575546	-0.0169566271	-0.050177843	-0.0413994086	0.0020309873	0.0437614146	0.048862844	0.0130652981	-0.0336681095	-0.0522207755	-0.0270638244	0.0207459769	0.0511910666	0.0387884217	-0.0060807472	-0.0458602343	-0.0472539781	-0.0090953929	0.0366761804	0.0517492091	0.0235073292	0.0203635508	0.0089589152	0.0735176778	0.0342576421	0.0369653058	-0.0588805763	0.0097547024	-0.0295002686	-0.0071141964	-0.0181217535	0	0	0	0	0	0	0	0	-1.27006616039093	0.607277100625512	0.448081059024295	0.592443852028073
0.0969929	0.00901082	0.267757	0.000258814	0.000908407	-0.00141811	0.0135377	-0.01155078	0.0168700000000001	5.7622e-05	3.50840000000001e-05	-0.00018486	0.05583678	0.0302736359	-0.0173831246	-0.0503678575	-0.0408401761	0.003158189	0.0444909208	0.0482715996	0.0113091867	-0.0351986159	-0.0519974292	-0.0249084068	0.0232042715	0.0517316498	0.0365955205	-0.0094286395	-0.0474946641	-0.0454733605	-0.0050707869	0.0396117264	0.050860415	0.0191809517	-0.0028370915	-0.053914834	0.0463572889	0.044729768	0.0300029678	-0.0606627053	0.0190148691	0.0176545263	0.0013237618	-0.0089263562	0	0	0	0	0	0	0	0	-0.141209265687465	-0.54057453972994	0.448081059024295	-1.68540061352814
0.0949551	0.0173465	0.205088	0.000409474	0.000723663	-0.00172675	-0.00203779999999999	0.00833568	-0.062669	0.00015066	-0.000184744	-0.00030864	0.10524468	0.0300891549	-0.0178083308	-0.0505494535	-0.0402688086	0.0042839244	0.0451906832	0.0476364314	0.0095396348	-0.0366761804	-0.0516775313	-0.0226970271	0.0256005252	0.0521099123	0.0342694522	-0.0127371473	-0.0489033805	-0.0434487905	-0.0010156846	0.0422818529	0.049594035	0.0146975897	0.001702869	0.0313950353	0.0101692891	0.0466388563	-0.0173909392	-0.0039304178	0.0242861612	-0.0486776175	-0.0003660222	-0.0302835185	0	0	0	0	0	0	0	0	0.43949301201835	0.8566700632255	0.448081059024295	0.592443852028073
