"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0251389	0.126802	0.186387	0.00115368	-0.000457093	-0.00128957	0.0157065	0.0748719	0.005109	-0.00012843	0.000143626	6.06000000000001e-06	0.1095932	0.0431950583	0.0188654898	-0.0120792627	-0.0387884217	-0.051896421	-0.0468069407	-0.025304607	0.0050707869	0.0336681095	0.0504597097	0.0495576132	0.03127814	0.0020309873	-0.0279283311	-0.0480945804	-0.0513964655	-0.0366761804	-0.0090953929	0.021674694	0.0448445497	0.0522896643	-0.005505981	0.0020551311	0.0128052075	-0.0133117082	0.013716552	0.0425336009	-0.0689245721	0	0	-1.59278719454615	1.40903290345394	0.448081059024295	0.592443852028073
-0.0192297	0.0524515	0.192035	0.00159664	-0.000170098	-0.00135329	0.0059092	-0.0743505	0.00564799999999999	0.00044296	0.000286995	-6.372e-05	0.12559145	0.0430669878	0.0184436498	-0.0127371473	-0.0393893764	-0.0520370985	-0.0461835398	-0.0239098759	0.0068647103	0.0351986159	0.0510179984	0.0486984311	0.0290646136	-0.0009028426	-0.030549302	-0.0493342563	-0.0505788988	-0.0338407093	-0.0050707869	0.0255020041	0.0470078072	0.0518004449	0.0006431936	0.0103486944	-0.0147364025	-0.040494435	-0.0179285846	0.0175761649	0.0278384821	0	0	-2.28520506102267	2.32529003803542	0.448081059024295	0.592443852028073
-0.0192988	0.0741426	0.208088	0.00205416	4.91909e-05	-0.00118009	-6.91000000000025e-05	0.0216911	0.016053	0.00045752	0.0002192889	0.0001732	0.080313645	0.0429381175	0.0180204398	-0.013392903	-0.0399786271	-0.0521536168	-0.0455292636	-0.0224933884	0.0086504753	0.0366761804	0.0514815542	0.0477298374	0.0267733776	-0.0038338396	-0.0330591074	-0.0503678575	-0.0495209612	-0.0308236917	-0.0010156846	0.0291584371	0.0488220806	0.0508872699	0.0035338536	0.0147511936	-0.0134500927	-0.0514157766	-0.0164215776	-0.0060165332	0.0302127865	0	0	-2.01059919671712	0.043731960979116	0.448081059024295	0.592443852028073
-0.0192448	0.128475	0.186183	0.0016257	-0.000297437	-0.00127759	5.4000000000002e-05	0.0543324	-0.021905	-0.00042846	-0.0003466279	-9.75000000000002e-05	0.119920795	0.0428084497	0.0175958911	-0.0140464202	-0.0405559987	-0.0522459219	-0.0448445497	-0.0210564335	0.0104259597	0.0380985803	0.0518495163	0.0466540082	0.024410558	-0.006752807	-0.0354486142	-0.0511910666	-0.0482276804	-0.0276413132	0.0030455261	0.0326194932	0.0502739006	0.0495576132	0.0011583358	0.0075490057	-0.0145238168	-0.0280154041	-0.0070270843	0.0267700098	0.0335750071	0	0	-0.274945735815449	0.006775823152277	0.448081059024295	-1.68540061352814
-0.0394694	0.0637239	0.209509	0.00177623	-0.000348093	-0.0011813	-0.0202246	-0.0647511	0.023326	0.00015053	-5.0656e-05	9.62900000000002e-05	0.1231755	0.042677987	0.0171700353	-0.0146975897	-0.0411213197	-0.0523139709	-0.0441298556	-0.0196003187	0.0121890533	0.0394636764	0.0521212014	0.0454733605	0.0219824722	-0.0096505858	-0.0377091275	-0.0518004449	-0.0467052026	-0.0243106464	0.0070884207	0.0358619813	0.051352489	0.0478223571	0.0049413892	0.0220587956	-0.0273281284	-0.0371290141	-0.0650073254	-0.0061223968	0.0140437886	0	0	0.299173505496212	0.641685644499013	0.448081059024295	0.592443852028073
-0.0373439	0.0890956	0.159229	0.0016939	-0.000359097	-0.00142142	0.0021255	0.0253717	-0.05028	-8.233e-05	-1.1004e-05	-0.00024012	0.0944499	0.0425467316	0.016742904	-0.0153463027	-0.0416744222	-0.0523577323	-0.0433856593	-0.018126369	0.0139376608	0.0407694154	0.0522961052	0.044190547	0.0194956122	-0.0125180835	-0.0398324213	-0.0521934471	-0.0449607632	-0.0208495594	0.0110886847	0.0388641751	0.0520498384	0.0456957037	-0.001803868	0.0006641939	-0.0107272631	0.0089149281	-0.0295077142	-0.0146862349	-0.0063867188	0	0	0.397102864203932	1.24255734061216	0.448081059024295	0.592443852028073
-0.0213206	0.0730685	0.179263	0.00142705	-0.000626775	-0.00130406	0.0160233	-0.0160271	0.020034	-0.00026685	-0.000267678	0.00011736	0.0846788	0.0424146861	0.016314529	-0.0159924506	-0.0422151417	-0.0523771858	-0.0426124582	-0.0166359256	0.015669704	0.0420138333	0.0523739028	0.0428084497	0.0169566271	-0.0153463027	-0.0418107693	-0.0523684314	-0.0430026525	-0.01727662	0.0150222601	0.0416059582	0.0523607718	0.0431950583	0.0049063865	0.0038482833	0.0035074771	0.0414330851	-0.0171113215	0.0235189398	0.0196934722	0	0	0.419116774368826	1.21299916947989	0.448081059024295	0.592443852028073
-0.0383108	0.0905067	0.214364	0.00153041	-0.000704489	-0.00135764	-0.0169902	0.0174382	0.035101	0.00010336	-7.7714e-05	-5.35800000000001e-05	0.0812621	0.0422818529	0.015884942	-0.0166359256	-0.0427433176	-0.0523723222	-0.0418107693	-0.0151303447	0.0173831246	0.0431950583	0.0523544498	0.0413301739	0.0143723053	-0.018126369	-0.0436369724	-0.052324667	-0.0408401761	-0.0136109962	0.0188654898	0.0440689593	0.0522829807	0.0403408874	0.0075847356	0.022652554	-0.0147898755	0.0323593276	-0.0472203508	-0.0432433805	0.0174293869	0	0	0.551029580568576	1.20265360095568	0.448081059024295	0.592443852028073
-0.0201869	0.128043	0.127314	0.00191492	-0.000319493	-0.00135764	0.0181239	0.0375363	-0.08705	0.00038451	0.000384996	0	0.1811855	0.0421482344	0.015454175	-0.01727662	-0.0432587929	-0.0523431439	-0.0409811285	-0.0136109962	0.0190758861	0.044311314	0.0522377823	0.0397590408	0.0117495564	-0.0208495594	-0.0453043854	-0.0520623368	-0.0384836111	-0.009872353	0.0225952602	0.046236675	0.0518170426	0.0371565505	-0.0051785154	-0.0158067788	0.0063600065	0.0489886562	0.0075919254	0.002240687	-0.0389091652	0	0	0.144054436385829	1.01043486288555	0.448081059024295	0.592443852028073
-0.0246789	0.0214077	0.17054	0.00144882	-0.000179978	-0.00135764	-0.004492	-0.1066353	0.043226	-0.0004661	0.000139515	0	0.18463405	0.0420138333	0.0150222601	-0.0179144269	-0.0437614146	-0.0522896643	-0.0401240904	-0.0120792627	0.0207459769	0.0453609212	0.0520241169	0.0380985803	0.0090953929	-0.0235073292	-0.0468069407	-0.0515825363	-0.0359441567	-0.0060807472	0.02618914	0.0480945804	0.0509664168	0.0336681095	-0.0016420003	-0.0012702098	-0.0146373953	-0.0707232797	0.0242566111	-0.0053964246	-0.0264349192	0	0	0.393648220105018	0.95024764785452	0.448081059024295	0.592443852028073
-0.0383312	0.10661	0.166418	0.00108157	-0.000585761	-0.00121035	-0.0136523	0.0852023	-0.00412199999999999	-0.00036725	-0.000405783	0.00014729	0.14899275	0.0418786518	0.0145892291	-0.0185492395	-0.0442510332	-0.0522119084	-0.0392402281	-0.0105365379	0.0223914121	0.0463423012	0.0517138504	0.036352523	0.0064169112	-0.0260913389	-0.0481391707	-0.0508872699	-0.0332338815	-0.0022565198	0.0296255153	0.0496302266	0.0497374181	0.0299041152	-0.0031823652	-0.004074957	0.0067531998	-0.021569476	0.0248385267	0.0033765995	-0.0400703355	0	0	-2.53740774378048	0.663108324281697	0.448081059024295	-1.68540061352814
-0.0253285	0.103925	0.165401	0.00123534	-0.000174306	-0.00100766	0.0130027	-0.00268499999999999	-0.00101700000000002	0.00015377	0.000411455	0.00020269	0.05510045	0.0417426926	0.0141551145	-0.0191809517	-0.0447275033	-0.0521099123	-0.0383301323	-0.0089842256	0.0240102362	0.0472539781	0.0513075588	0.0345247919	0.0037212726	-0.0285934806	-0.0492962274	-0.0499794418	-0.0303656657	0.0015798132	0.0328837193	0.0508333239	0.0481391707	0.0258953737	0.0042208644	0.0049065604	0.0063516265	-0.032810357	0.0105743824	0.0240215331	0.0008225677	0	0	-0.019419467375589	0.640819704399836	-2.22840312389761	-1.68540061352814
-0.0383208	0.094036	0.19336	0.00153022	-0.000429232	-0.00103181	-0.0129923	-0.00988900000000001	0.027959	0.00029488	-0.000254926	-2.41499999999999e-05	0.0795381	0.0416059582	0.0137199483	-0.0198094581	-0.0451906832	-0.0519837232	-0.0373944116	-0.0074237382	0.0256005252	0.0480945804	0.0508059967	0.0326194932	0.0010156846	-0.0310059033	-0.0502739006	-0.048862844	-0.0273531403	0.005407671	0.0359441567	0.0516958108	0.0461835398	0.021674694	0.0054771429	0.0174464823	-0.0105183599	-0.0425016692	-0.0158363087	-0.0184879964	0.05462546	0	0	0.604735367864303	0.685725198822554	-2.22840312389761	-1.68540061352814
-0.0382964	0.131981	0.174355	0.000580824	-0.000578004	-0.00123794	2.44000000000008e-05	0.037945	-0.019005	-0.000949396	-0.000148772	-0.000206130000000001	0.1221893	0.0414684511	0.0132837629	-0.0204346535	-0.0456404355	-0.0518333998	-0.0364336915	-0.0058564958	0.0271603893	0.048862844	0.0502100954	0.0306409077	-0.0016926191	-0.0333210373	-0.0510686325	-0.0475421407	-0.0242106219	0.009206518	0.0387884217	0.0522119084	0.043885044	0.01727662	-4.36502e-05	0.002909823	-0.0147227369	-0.0234667855	-0.0124066665	0.0163956148	0.028282473	0	0	-1.23464636841964	0.550015904778546	-2.22840312389761	-1.68540061352814
-0.0383839	0.0834702	0.193294	0.000591091	-0.000127897	-0.00114267	-8.74999999999973e-05	-0.0485108	0.018939	1.0267e-05	0.000450107	9.52700000000006e-05	0.0953195	0.0413301739	0.0128465907	-0.0210564335	-0.0460766263	-0.0516590118	-0.0354486142	-0.0042839244	0.0286879745	0.0495576132	0.0495209612	0.0285934806	-0.0043963972	-0.0355316183	-0.0516775313	-0.0460228486	-0.0209530451	0.0129559745	0.0413994086	0.0523781585	0.0412607473	0.0127371473	0.0065047744	0.0166961196	-0.021721587	-0.0075855831	-0.0407754375	0.0026539096	0.0334407008	0	0	-1.99111164667299	0.088991396521949	-2.22840312389761	0.592443852028073
-0.0539479	0.112862	0.193322	0.000305786	-0.000614797	-0.00114267	-0.015564	0.0293918	2.80000000000003e-05	-0.000285305	-0.0004869	0	0.08359405	0.0411911291	0.0124084642	-0.021674694	-0.0464991262	-0.0514606403	-0.0344398384	-0.0027074549	0.0301814655	0.050177843	0.048739874	0.0264818121	-0.0070884207	-0.0376307102	-0.0520983812	-0.044311314	-0.0175958911	0.0166359256	0.0437614146	0.0521934471	0.0383301323	0.0080934286	0.0049005834	0.0071701753	-0.005471093	-0.0231740783	-0.0213332073	0.0134750737	0.0352445134	0	0	0.102106262168697	0.475735456947824	-2.22840312389761	0.592443852028073
-0.0280964	0.15313	0.168192	0.000843179	-0.000297409	-0.00129171	0.0258515	0.040268	-0.02513	0.000537393	0.000317388	-0.00014904	0.14144055	0.0410513194	0.011969416	-0.0222893319	-0.0469078096	-0.0512383773	-0.0334080384	-0.0011285219	0.0316390872	0.0507226006	0.0478682839	0.0243106464	-0.0097614921	-0.0396117264	-0.0523296507	-0.0424146861	-0.0141551145	0.0202266294	0.0458602343	0.0516590118	0.0351149558	0.0033834701	0.0061154062	0.0075787729	0.0007443373	0.0130287186	-0.0105726004	0.0113704599	0.0452281571	0	0	-0.824134041220127	1.68188725239543	-2.22840312389761	0.592443852028073
-0.0286905	0.0523659	0.192051	0.00100538	-0.000265585	-0.00114267	-0.000594099999999997	-0.1007641	0.023859	0.000162201	3.1824e-05	0.00014904	0.14237045	0.0409107473	0.0115294786	-0.0229002443	-0.047302555	-0.050992326	-0.032353904	0.0004514381	0.0330591074	0.0511910666	0.0469078096	0.0220848615	-0.0124084642	-0.0414684511	-0.0523704984	-0.0403408874	-0.0106470671	0.0237088227	0.0476832451	0.0507784337	0.0316390872	-0.0013541801	0.0068146226	0.014194081	-0.0143662963	0.0366845958	0.0100792077	-0.051805095	0.0142785252	0	0	0.452183928333612	1.97559972762033	-2.22840312389761	-1.68540061352814
-0.0249005	0.094201	0.191941	0.000553284	-0.000302791	-0.00114267	0.00379	0.0418351	-0.000109999999999999	-0.000452096	-3.7206e-05	0	0.0702002	0.0407694154	0.0110886847	-0.0235073292	-0.0476832451	-0.0507226006	-0.03127814	0.0020309873	0.0344398384	0.0515825363	0.0458602343	0.0198094581	-0.0150222601	-0.0431950583	-0.0522207755	-0.0380985803	-0.0070884207	0.0270638244	0.0492194833	0.0495576132	0.0279283311	-0.0060807472	0.004760766	0.0124053576	-0.0043335961	0.0399713223	0.0046841524	-0.0426749071	0.0030848912	0	0	-0.652362745432938	1.39070310627802	0.448081059024295	0.592443852028073
-0.0267422	0.10747	0.14519	0.000344147	0.000481406	-0.00050838	-0.0018417	0.013269	-0.046751	-0.000209137	0.000784197	0.00063429	0.1432429	0.0406273263	0.0106470671	-0.024110485	-0.0480497669	-0.0504293264	-0.0301814655	0.0036086884	0.0357796393	0.051896421	0.0447275033	0.0174895484	-0.0175958911	-0.0447861304	-0.051881027	-0.0356971313	-0.0034960873	0.0302736359	0.0504597097	0.0480047303	0.0240102362	-0.010757547	0.0011708792	-0.0064206476	0.0086522177	0.0775963851	0.0114942422	-0.0202881262	0.0036162315	0	0	-1.9847148805394	1.12264894912976	0.448081059024295	0.592443852028073
-0.0307672	0.0614377	0.195984	0.00033817	-1.43985e-05	-0.000709251	-0.004025	-0.0460323	0.050794	-5.977e-06	-0.0004958045	-0.000200871	0.135983925	0.0404844828	0.0102046586	-0.024709611	-0.0484020114	-0.0501126395	-0.0290646136	0.0051831058	0.0370769179	0.0521322486	0.0435117199	0.0151303447	-0.0201224762	-0.046236675	-0.051352489	-0.0331465714	0.0001128608	0.0333210373	0.0513964655	0.0461301902	0.0199138901	-0.0153463027	0.0057758167	0.0116286624	-0.007219211	0.0385520309	-0.015415811	-0.0417058372	-0.0165327593	0	0	0.081537340761618	1.79340304796575	0.448081059024295	-1.68540061352814
-0.0297532	0.137322	0.163503	0.00085311	0.00044588	-0.00092538	0.001014	0.0758843000000001	-0.032481	0.00051494	0.0004602785	-0.000216129	0.168946675	0.0403408874	0.0097614921	-0.025304607	-0.048739874	-0.049772687	-0.0279283311	0.006752807	0.0383301323	0.0522896643	0.0422151417	0.0127371473	-0.0225952602	-0.0475421407	-0.050637085	-0.0304575546	0.0037212726	0.0361896802	0.0520241169	0.0439465533	0.015669704	-0.0198094581	0.0055943302	-0.0014013978	0.0059800106	0.0342564733	0.0013579085	-0.0018830837	-0.0542671645	0	0	-0.113209053196677	1.7825938416718	0.448081059024295	-1.68540061352814
-0.0266961	0.0621532	0.174416	4.51287e-05	3.796e-05	-0.00107369	0.0030571	-0.0751688000000001	0.010913	-0.0008079813	-0.00040792	-0.00014831	0.157349465	0.0401965428	0.0093176004	-0.0258953737	-0.0490632542	-0.0494096266	-0.0267733776	0.0083163637	0.0395377932	0.0523684314	0.0408401761	0.0103153331	-0.0250076315	-0.0486984311	-0.0497374181	-0.0276413132	0.0073119995	0.0388641751	0.0523388891	0.0414684511	0.0113091867	-0.024110485	0.0070219199	0.0041926688	0.0085569775	-0.0575861249	0.0225572985	0.0473992967	-0.0317933759	0	0	-0.203842919648373	1.34000974424378	0.448081059024295	-1.68540061352814
-0.0404896	0.0883271	0.17085	0.000837815	0.000239303	-0.00102548	-0.0137935	0.0261739	-0.00356600000000001	0.0007926863	0.000201343	4.82099999999999e-05	0.095645365	0.0400514517	0.0088730165	-0.0264818121	-0.0493720561	-0.049023627	-0.0256005252	0.009872353	0.0406984653	0.0523684314	0.0393893764	0.0078703433	-0.0273531403	-0.0497019183	-0.0486567622	-0.024709611	0.0108679768	0.0413301739	0.0523388891	0.0387124883	0.0068647103	-0.028214182	0.008022754	0.0019067171	0.0098472022	-0.0661861673	0.0563240337	-0.0015322712	0.0060775417	0	0	-0.140527204224397	1.04398223196275	0.448081059024295	-1.68540061352814
-0.0416537	0.150723	0.14951	0.000867546	0.00027869	-0.00114957	-0.0011641	0.0623959	-0.02134	2.97309999999998e-05	3.9387e-05	-0.00012409	0.0945604	0.0399056168	0.0084277735	-0.0270638244	-0.0496661877	-0.0486148674	-0.024410558	0.0114193591	0.0418107693	0.0522896643	0.0378654364	0.005407671	-0.0296255153	-0.0505494535	-0.0473990497	-0.021674694	0.0143723053	0.0435744473	0.0520241169	0.0356971313	0.0023692706	-0.0320869629	0.006582045	-0.0002755786	0.0057554367	-0.0514901897	0.0406765111	0.0139252032	0.0170748319	0	0	-2.40714794671935	0.661827130968706	0.448081059024295	-1.68540061352814
-0.0406043	0.0660576	0.19904	0.000710922	-4.82791e-05	-0.00114957	0.00104939999999999	-0.0846654	0.04953	-0.000156624	-0.0003269691	0	0.159424455	0.0397590408	0.0079819045	-0.0276413132	-0.0499455618	-0.0481835374	-0.0232042715	0.0129559745	0.0428733831	0.0521322486	0.0362711858	0.0029328492	-0.0318186811	-0.0512383773	-0.0459688572	-0.0185492395	0.0178083308	0.0455849554	0.0513964655	0.0324425845	-0.0021437585	-0.0356971313	0.011501083	0.0167651232	-0.0213659597	-0.0506819399	-0.002065677	-0.0550559287	0.0432177088	0	0	-0.611473077067729	0.086600468710088	0.448081059024295	-1.68540061352814
-0.0302309	0.144334	0.162778	0.00128134	0.000515264	-0.00161892	0.0103734	0.0782764	-0.036262	0.000570418	0.0005635431	-0.00046935	0.205077355	0.0396117264	0.0075354425	-0.028214182	-0.0502100954	-0.0477298374	-0.0219824722	0.0144808008	0.043885044	0.051896421	0.034609585	0.0004514381	-0.0339267737	-0.051766528	-0.044371389	-0.0153463027	0.0211597241	0.0473509122	0.0504597097	0.0289706552	-0.0066408724	-0.03901514	0.009307988	0.0002227251	0.0059983609	0.0261591162	0.0067834294	-0.0465176464	0.0301304932	0	0	-2.0387901410316	2.22683012693581	0.448081059024295	-1.68540061352814
-0.0378647	0.0930668	0.138681	0.000409365	-6.70183e-05	-0.00136326	-0.0076338	-0.0512672	-0.024097	-0.000871975	-0.0005822823	0.00025566	0.168493865	0.0394636764	0.0070884207	-0.0287823352	-0.0504597097	-0.0472539781	-0.0207459769	0.0159924506	0.0448445497	0.0515825363	0.0328837193	-0.0020309873	-0.0359441567	-0.0521322486	-0.0426124582	-0.0120792627	0.024410558	0.048862844	0.0492194833	0.025304607	-0.0110886847	-0.0420138333	-0.0079266351	-0.0134478157	0.0111294766	0.0313704784	0.0166770114	-0.0146966834	-0.0131240695	0	0	-0.25073506350581	1.31649440647647	0.448081059024295	-1.68540061352814
-0.0419447	0.0554815	0.108842	0.00194154	-0.00119882	-0.00155408	-0.00407999999999999	-0.0375853	-0.029839	0.001532175	-0.0011318017	-0.00019082	0.214244135	0.0393148935	0.0066408724	-0.0293456776	-0.0506943307	-0.0467561802	-0.0194956122	0.0174895484	0.0457507597	0.0511910666	0.0310967934	-0.0045088495	-0.0378654364	-0.0523343914	-0.0406984653	-0.0087617663	0.0275453833	0.0501126395	0.0476832451	0.0214690046	-0.015454175	-0.0446686685	0.0024886466	-0.017861157	0.005646104	-0.0363604207	0.0224762772	0.0083924657	-0.0116550062	0	0	0.522399729981466	0.521202962683189	0.448081059024295	-1.68540061352814
-0.0280538	0.103029	0.138232	0.00204994	-0.000464772	-0.00094562	0.0138909	0.0475475	0.02939	0.0001084	0.000734048	0.00060846	0.1633738	0.0391653804	0.0061928308	-0.0299041152	-0.0509138886	-0.046236675	-0.0182322141	0.018970732	0.0466025972	0.0507226006	0.0292521253	-0.0069765817	-0.0396854757	-0.0523723222	-0.0386363752	-0.005407671	0.030549302	0.051093594	0.0458602343	0.0174895484	-0.0197049341	-0.0469579174	0.0094382415	-0.0040179153	-0.0070155001	0.0372915796	-0.002197042	-0.0370581724	0.061145421	0	0	-0.956045174333705	2.6017930603213	0.448081059024295	-1.68540061352814
-0.000386668	0.144142	0.151265	-0.000560372	2.70724e-05	-0.00114007	0.027667132	0.041113	0.013033	-0.002610312	0.0004918444	-0.00019445	0.246643452	0.03901514	0.0057443291	-0.0304575546	-0.0511183183	-0.0456957037	-0.0169566271	0.0204346535	0.0473990497	0.050177843	0.0273531403	-0.0094286395	-0.0413994086	-0.0522459219	-0.0364336915	-0.0020309873	0.0334080384	0.0518004449	0.0437614146	0.013392903	-0.0238094045	-0.048862844	-0.0046738057	-0.0180022265	0.0124286004	0.0591341644	0.0129985663	-0.0028453086	0.0265726769	0	0	-0.973278519607826	1.59883319324503	0.448081059024295	-1.68540061352814
0.00413205	0.0643925	0.146516	-0.00053744	-8.88042e-05	-0.00123454	0.004518718	-0.0797495	-0.004749	2.29319999999999e-05	-0.0001158766	-9.44699999999999e-05	0.100681148	0.0388641751	0.0052954007	-0.0310059033	-0.0513075588	-0.0451335173	-0.015669704	0.0218799809	0.0481391707	0.0495576132	0.0254033645	-0.0118595137	-0.0430026525	-0.0519555872	-0.0340984296	0.0013541801	0.0361080066	0.0522294002	0.0413994086	0.009206518	-0.0277371148	-0.0503678575	-0.0017477426	-0.0117170698	0.0186403936	0.0442887307	0.029891182	-0.016545464	-0.0012172145	0	0	-1.28104272107457	1.04799884790918	0.448081059024295	-1.68540061352814
0.00299883	0.106443	0.158892	-0.00132659	-0.000257134	-0.00131212	-0.00113322	0.0420505	0.012376	-0.00078915	-0.0001683298	-7.75800000000001e-05	0.10731271	0.0387124883	0.0048460789	-0.0315490697	-0.0514815542	-0.0445503769	-0.0143723053	0.0233053991	0.0488220806	0.048862844	0.0234064185	-0.014263743	-0.0444909208	-0.051502229	-0.0316390872	0.0047336909	0.0386363752	0.0523781585	0.0387884217	0.0049584444	-0.0314589057	-0.0514606403	-0.0008178348	-0.0123260684	0.0223302042	0.0440116398	0.0255173435	-0.0054958858	-0.0537534996	0	0	-0.167113658899259	0.657760653144636	0.448081059024295	-1.68540061352814
0.068927	0.100943	0.0995104	-0.00445792	0.00124464	0.00371422	0.06592817	-0.00550000000000002	-0.0593816	-0.00313133	0.001501774	0.00502634	0.61378197	0.0385600826	0.0043963972	-0.0320869629	-0.0516402525	-0.0439465533	-0.0130652981	0.024709611	0.0494469678	0.0480945804	0.0213660101	-0.0166359256	-0.0458602343	-0.0508872699	-0.0290646136	0.0080934286	0.0409811285	0.0522459219	0.0359441567	0.0006771467	-0.0349471469	-0.0521322486	-0.0232335785	-0.0586111769	0.043485076	-0.00945536	0.048879732	0.0935172262	-0.0111363445	0	0	1.23432299275462	0.250751899693411	0.448081059024295	-1.68540061352814
0.044327	0.0601074	0.0919624	-0.00354973	0.000696588	0.00195144	-0.0246	-0.0408356	-0.007548	0.00090819	-0.000548052	-0.00176278	0.2339347	0.0384069609	0.0039463888	-0.0326194932	-0.0517836067	-0.0433223267	-0.0117495564	0.0260913389	0.0500130897	0.0472539781	0.0192859283	-0.018970732	-0.0471069319	-0.0501126395	-0.0263843771	0.0114193591	0.0431311232	0.0518333998	0.0328837193	-0.0036086884	-0.0381759417	-0.0523771858	-0.0162908886	-0.0404354531	0.0052391143	-0.0376333087	0.0341237617	-0.0124971489	0.0727288873	0	0	0.952284721974584	0.729132624175997	0.448081059024295	-1.68540061352814
0.0362705	0.141386	0.105627	-0.00128587	0.0014976	0.00167848	-0.0080565	0.0812786	0.0136646	0.00226386	0.000801012	-0.00027296	0.2698913	0.0382531258	0.0034960873	-0.0331465714	-0.0519115742	-0.042677987	-0.0104259597	0.0274493255	0.0505197734	0.0463423012	0.0171700353	-0.0212629165	-0.0482276804	-0.0491807684	-0.0236081307	0.0146975897	0.0450761418	0.0511428052	0.0296255153	-0.0078703433	-0.0411213197	-0.0521934471	-0.0053643698	-0.0287995209	0.0039915423	-0.0048735989	0.038675484	0.0263123901	0.0632486655	0	0	1.01823638466364	0.748140447166754	0.448081059024295	-1.68540061352814
0.0535743	0.079512	0.13707	-0.00108061	0.00140164	0.00195144	0.0173038	-0.061874	0.031443	0.00020526	-9.596e-05	0.00027296	0.1393298	0.0380985803	0.0030455261	-0.0336681095	-0.0520241169	-0.0420138333	-0.0090953929	0.0287823352	0.0509664168	0.0453609212	0.0150222601	-0.0235073292	-0.0492194833	-0.0480945804	-0.0207459769	0.0179144269	0.0468069407	0.050177843	0.02618914	-0.0120792627	-0.0437614146	-0.0515825363	-0.0032325927	-0.0217290915	0.0141237736	0.0236681481	0.0396666619	0.0343216621	0.0301772713	0	0	0.70382780030974	0.790991722504147	0.448081059024295	-1.68540061352814
0.0363729	0.0752444	0.183509	-0.00197956	0.0011483	0.00167063	-0.0172014	-0.00426760000000001	0.046439	-0.00089895	-0.00025334	-0.00028081	0.139563	0.0379433273	0.0025947387	-0.0341840202	-0.0521212014	-0.0413301739	-0.0077587455	0.0300891549	0.051352489	0.044311314	0.0128465907	-0.0256989275	-0.0500796887	-0.0468574839	-0.0178083308	0.0210564335	0.0483152946	0.04894369	0.0225952602	-0.0162072446	-0.0460766263	-0.0505494535	-0.0062497328	-0.0139359362	0.0057798539	0.040249229	0.0166226087	-0.0304364899	0.0254587316	0	0	1.17260117075783	0.84764144464729	0.448081059024295	-1.68540061352814
0.0421666	0.148916	0.182465	-0.00129089	0.00119406	0.00118308	0.00579369999999999	0.0736716	-0.00104399999999999	0.00068867	4.57600000000002e-05	-0.00048755	0.1416083	0.0377873696	0.0021437585	-0.0346942175	-0.0522027989	-0.0406273263	-0.0064169112	0.0313685957	0.0516775313	0.0431950583	0.0106470671	-0.0278327876	-0.0508059967	-0.0454733605	-0.0148058821	0.024110485	0.049594035	0.047446967	0.0188654898	-0.0202266294	-0.0480497669	-0.0491026536	-0.0054732585	-0.0184741059	0.0083921996	0.0710558408	0.0131363296	0.0053573982	-0.0107295538	0	0	0.779697517830512	0.895898272560541	0.448081059024295	0.592443852028073
0.0363482	0.0416105	0.220605	-0.00128689	0.00125614	0.00118308	-0.0058184	-0.1073055	0.03814	4.0000000000001e-06	6.20800000000006e-05	0	0.1545679	0.0376307102	0.0016926191	-0.0351986159	-0.0522688852	-0.0399056168	-0.0050707869	0.0326194932	0.0519411573	0.0420138333	0.0084277735	-0.0299041152	-0.0513964655	-0.0439465533	-0.0117495564	0.0270638244	0.050637085	0.0456957037	0.0150222601	-0.024110485	-0.0496661877	-0.0472539781	-0.0019873014	-0.0073888982	0.0080234889	-0.0137456644	0.0240174814	0.0078983421	-0.0530397119	0	0	0.527972780022704	0.862834182238781	0.448081059024295	0.592443852028073
0.0363482	0.0911127	0.216247	-0.00135506	0.00125614	0.00118308	0	0.0495022	-0.00435800000000006	-6.817e-05	0	0	0.0572687	0.0374733519	0.0012413539	-0.0356971313	-0.0523194405	-0.0391653804	-0.0037212726	0.0338407093	0.0521430537	0.0407694154	0.0061928308	-0.0319082567	-0.0518495163	-0.0422818529	-0.0086504753	0.0299041152	0.0514394875	0.043699295	0.0110886847	-0.0278327876	-0.0509138886	-0.045018557	-0.0032127512	-0.0102237375	0.0082423802	0.0005251212	0.0322229697	-0.0228754451	-0.0701874603	0	0	1.28458724179312	0.60244383705963	0.448081059024295	-1.68540061352814
