"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.000131843	-0.0478555	-0.130118	-0.00140539	-0.0014066	0	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.0378555892	0.0049294957	-0.0232513022	0.0234012477	-0.0082048301	-0.0144248979	0.0058631407	-0.0317553001	0.0904088621	-0.0063065658	0	0	0	0
-0.000117619	-0.0150426	-0.0835902	-0.0017969	-0.00132263	0	1.4224e-05	0.0328129	0.0465278	-0.00039151	8.39699999999998e-05	0	0.103128924	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	-0.0164166544	0.0385433773	0.036719437	-0.0089437784	-0.0073040056	-0.0382077666	0.0091765521	0.0320275751	0.0601076277	-0.0332630419	0	0	0	0
-0.000149241	-0.0645684	-0.0992766	-0.00120268	-0.00178153	0	-3.16219999999999e-05	-0.0495258	-0.0156864	0.00059422	-0.0004589	0	0.117899822	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	-0.0055477965	0.0428789547	-0.0381662863	0.0252334544	0.0280203664	0.0267645687	0.0313013603	-0.0158872083	0.0440556899	-0.0658812143	0	0	0	0
-0.0145562	-0.025655	-0.0787231	-0.0020236	-0.0013614	-0.00025	-0.014406959	0.0389134	0.0205535	-0.00082092	0.00042013	-0.00025	0.148426359	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	-0.0256810243	0.031826026	0.0454426398	0.0354736572	0.0359774819	-0.0372116742	0.0450874462	0.0281891705	0.0928944862	-0.0095190188	0	0	0	0
0.00660078	-0.0939737	-0.10613	-0.00135223	-0.00158772	0	0.02115698	-0.0683187	-0.0274069	0.00067137	-0.00022632	0.00025	0.17426708	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	-0.0165541174	-0.0229984462	0.0049509738	-0.0211067315	0.0580856933	0.0317568274	-0.0143800297	0.0173078511	0.0078916172	0.0196496205	0	0	0	0
-4.24874e-05	-0.0155049	-0.0783255	-0.00145845	-0.00158528	-0.000481876	-0.0066432674	0.0784688	0.0278045	-0.00010622	2.44000000000047e-06	-0.000481876	0.1424433674	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	-0.0332850616	-0.0510951448	0.0313295922	-0.0131525312	0.0444856793	-0.023379583	0.0233909523	0.0224607362	0.0117759337	0.0145037692	0	0	0	0
-0.0101137	-0.0840543	-0.0727713	-0.00106192	-0.00125683	-0.00021122	-0.0100712126	-0.0685494	0.00555420000000004	0.00039653	0.000328449999999999	0.000270656	0.1339566126	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	0.0192641447	0.0136101525	-0.0308947275	-0.0420568813	0.0133070407	-0.021342767	-0.0313323052	-0.0515901495	-0.0313781652	-0.0196290874	0	0	0	0
0.00234235	0.0227318	-0.0192781	-0.00152981	-0.00108998	0.00023761	0.01245605	0.1067861	0.0534932	-0.00046789	0.00016685	0.00044883	0.22691385	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	0.0224718029	0.0025696393	0.008706788	0.0596157227	0.0099426144	0.0035527225	0.027409291	-0.031085141	0.050052705	-0.0279022789	0	0	0	0
0.00987634	-0.122236	-0.0364472	-0.000712479	-0.00108998	0.000214049	0.00753399	-0.1449678	-0.0171691	0.000817331	0	-2.3561e-05	0.21171549	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	0.0147966911	0.0558875253	0.0244241712	0.0229250668	0.0100928186	-0.0228735045	-0.0132803156	0.006522986	0.0622616208	-0.0391329806	0	0	0	0
0.0165448	-0.0442145	-0.0191224	-0.00108543	-0.00108998	6.88428e-06	0.00666846	0.0780215	0.0173248	-0.000372951	0	-0.00020716472	0.131020546	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	0.0203212523	0.0411287842	0.025060363	0.031635638	0.0266732187	0.0070626423	-0.0143091188	0.0143744002	0.0172689098	-0.0364883066	0	0	0	0
