"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"motion_outlier08"	"motion_outlier09"	"motion_outlier10"	"motion_outlier11"	"motion_outlier12"	"motion_outlier13"	"motion_outlier14"	"motion_outlier15"	"motion_outlier16"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.92276	0.00290345	0.0356634	-0.00448183	0.0221103	-0.0131704	-0.392069	0.00636111	0.055841	-0.00149531	0.0104389	-0.0075859	1.43027661	0.0464470668	0.0299967047	0.006752807	-0.0180204398	-0.0387124883	-0.050637085	-0.051093594	-0.0399786271	-0.0198094581	0.0048460789	0.0284040951	0.0455292636	0.0523431439	0.047302555	0.0315490697	0.0086504753	-0.0162072446	-0.0373944116	-0.0501126395	-0.0514815542	-0.0411911291	0.0054454227	-0.1166265001	-0.1009876856	-0.0326721112	-0.142283663	0.0187532375	-0.0216923789	0.0226042272	-0.0742132428	0.0460899597	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.929772708407743	-0.864468798684369	0.448081059024295	0.592443852028073
-0.876069	-0.0318301	0.0780133	-0.00545471	0.019744	-0.0129685	0.0466909999999999	-0.03473355	0.0423499	-0.00097288	-0.0023663	0.0002019	0.30082845	0.0463423012	0.0296255153	0.0060807472	-0.0188654898	-0.0394636764	-0.0509664168	-0.0507226006	-0.0387884217	-0.0179144269	0.0070884207	0.0304575546	0.0468069407	0.0523684314	0.0458602343	0.0287823352	0.0050707869	-0.0198094581	-0.0401240904	-0.0511910666	-0.0504597097	-0.0380985803	-0.0053819978	-0.1056522904	-0.1186138283	0.0240295913	-0.0967728498	0.000158604	-0.0190022701	0.0183213987	-0.0994452901	0.0504542471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341336371165716	-0.781046683966225	0.448081059024295	0.592443852028073
-0.860005	-0.0184794	0.070817	-0.00610209	0.0180507	-0.0126383	0.0160640000000002	0.0133507	-0.00719630000000002	-0.00064738	-0.0016933	0.000330200000000001	0.170155	0.046236675	0.0292521253	0.005407671	-0.0197049341	-0.0401965428	-0.0512616758	-0.0503054532	-0.0375521182	-0.0159924506	0.0093176004	0.0324425845	0.0479594708	0.0522294002	0.0442510332	0.0258953737	0.0014670001	-0.0233053991	-0.0426124582	-0.0519264863	-0.0490632542	-0.0346942175	0.0255520037	-0.0966473507	-0.1010654136	0.022320401	-0.1133877472	0.0083388499	0.0003151985	0.0099284562	-0.0607662278	0.0103140606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632219470692601	-0.830295236260631	0.448081059024295	0.592443852028073
-0.864062	-0.0253647	0.109479	-0.00647329	0.0182687	-0.0127417	-0.0040570000000002	-0.0068853	0.038662	-0.0003712	0.000218000000000003	-0.000103400000000005	0.0842342999999999	0.0461301902	0.0288765622	0.0047336909	-0.0205385235	-0.0409107473	-0.0515226647	-0.0498425313	-0.0362711858	-0.0140464202	0.0115294786	0.0343547251	0.0489837722	0.0519264863	0.0424808075	0.0229002443	-0.0021437585	-0.0266763128	-0.0448445497	-0.0523139709	-0.047302555	-0.0310059033	0.020268662	-0.1002422721	-0.0843180702	-0.0520152739	-0.0854645065	0.0141667223	0.0051193264	0.0041659127	-0.0504276024	0.0068441303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313513001197301	-0.878907214746484	0.448081059024295	0.592443852028073
-0.823896	-0.0306214	0.0971391	-0.005832	0.0176469	-0.0115474	0.0401660000000003	-0.0052567	-0.0123399	0.000641289999999999	-0.000621799999999999	0.00119430000000001	0.1806321	0.0460228486	0.028498854	0.0040589197	-0.0213660101	-0.0416059582	-0.0517492091	-0.0493342563	-0.0349471469	-0.0120792627	0.0137199483	0.0361896802	0.0498771065	0.0514606403	0.0405559987	0.0198094581	-0.0057443291	-0.0299041152	-0.0468069407	-0.0523509242	-0.0451906832	-0.0270638244	0.0013349697	-0.0718716324	-0.0870634818	-0.0773985107	-0.0997639357	0.0123998133	-0.0149969873	0.0155141734	-0.0257809698	0.0578855693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302019075378662	-0.959549233517145	0.448081059024295	0.592443852028073
-0.744167	-0.0051786	0.0463461	-0.00518255	0.0154448	-0.0110598	0.0797289999999998	0.0254428	-0.050793	0.00064945	-0.00220210000000001	0.000487599999999999	0.3229223	0.0459146523	0.0281190288	0.0033834701	-0.0221871482	-0.0422818529	-0.0519411573	-0.0487810905	-0.0335815749	-0.0100939368	0.015884942	0.0379433273	0.050637085	0.0508333239	0.0384836111	0.0166359256	-0.0093176004	-0.0329714899	-0.0484878293	-0.0520370985	-0.0427433176	-0.0229002443	0.0032045685	-0.0374693154	-0.0522131521	-0.0745906976	-0.1122720742	0.0028318297	-0.0015530065	0.0010008833	-0.0053303379	0.0201572315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.171017728023769	-1.05868931253101	0.448081059024295	0.592443852028073
-0.627078	0.0285051	0.0451493	-0.00368655	0.0135474	-0.00737761	0.117089	0.0336837	-0.0011968	0.001496	-0.0018974	0.00368219	0.505749	0.0458056033	0.0277371148	0.0027074549	-0.0230016937	-0.0429381175	-0.0520983812	-0.0481835374	-0.0321760928	-0.0080934286	0.0180204398	0.0396117264	0.0512616758	0.0500465054	0.0362711858	0.013392903	-0.0128465907	-0.0358619813	-0.0498771065	-0.0513745965	-0.0399786271	-0.0185492395	0.0057693306	0.0074948753	-0.0082088065	-0.0160858376	-0.1634809957	0.0141607179	0.0130280497	0.0105529845	-0.0465968153	-0.0137524295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.42843462868334	0.033287064846705	0.448081059024295	0.592443852028073
-0.67057	0.0110947	0.0718789	-0.00452406	0.0140023	-0.00883988	-0.043492	-0.0174104	0.0267296	-0.00083751	0.000454899999999999	-0.00146227	0.225366	0.0456957037	0.0273531403	0.0020309873	-0.0238094045	-0.0435744473	-0.0522207755	-0.0475421407	-0.030732371	-0.0060807472	0.0201224762	0.0411911291	0.0517492091	0.0491026536	0.0339267737	0.0100939368	-0.016314529	-0.0385600826	-0.0509664168	-0.0503678575	-0.0369171367	-0.0140464202	-0.0037176845	0.0026509859	-0.0661250051	0.027463116	-0.1172965203	-0.0126376517	0.0285124258	0.0269936665	-0.0530284945	0.0162303628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.804178596694332	0.222335563073573	0.448081059024295	0.592443852028073
-0.66486	0.0144918	0.0483283	-0.00406029	0.0134228	-0.00929234	0.00570999999999999	0.0033971	-0.0235506	0.00046377	-0.0005795	-0.000452460000000002	0.1074442	0.0455849554	0.0269671338	0.0013541801	-0.0246100408	-0.044190547	-0.0523082586	-0.0468574839	-0.0292521253	-0.0040589197	0.0221871482	0.042677987	0.0520983812	0.0480047303	0.0314589057	0.006752807	-0.0197049341	-0.0410513194	-0.0517492091	-0.049023627	-0.0335815749	-0.0094286395	-0.0043704478	0.0220435423	-0.0519993639	0.0398837313	-0.1286965637	-0.0266552713	0.0496195196	0.015009746	-0.043749234	-0.0559571691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.48735917337246	-0.569168038789046	0.448081059024295	0.592443852028073
-0.691041	0.0113803	0.0496331	-0.00533335	0.0136864	-0.00975664	-0.026181	-0.0031115	0.00130479999999999	-0.00127306	0.000263600000000001	-0.000464300000000001	0.1306453	0.0454733605	0.0265791242	0.0006771467	-0.0254033645	-0.0447861304	-0.0523607718	-0.0461301902	-0.0277371148	-0.0020309873	0.0242106219	0.0440689593	0.0523082586	0.0467561802	0.0288765622	0.0033834701	-0.0230016937	-0.0433223267	-0.0522207755	-0.0473509122	-0.0299967047	-0.0047336909	-0.0307964965	0.0232542933	-0.0727573499	-0.0026290786	-0.1010008602	-0.0318385021	0.0563609064	0.0295655748	-0.0708113279	-0.0663529666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.262641909762429	-0.185000249270778	0.448081059024295	0.592443852028073
-0.707499	0.0110907	0.0478291	-0.00529649	0.0136662	-0.0101463	-0.016458	-0.000289599999999999	-0.001804	3.68599999999997e-05	-2.01999999999997e-05	-0.000389659999999998	0.0408875999999999	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	0.02618914	0.0453609212	0.0523782801	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	-0.0674816545	0.0376131637	-0.0634716281	-0.0353729953	-0.1006761536	-0.0608073879	0.0240697513	0.0777624757	-0.059734625	0.001574349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55682903528179	-0.344631684770648	0.448081059024295	0.592443852028073
-0.710823	-0.00499127	0.0492795	-0.00474246	0.0137256	-0.0101998	-0.00332399999999999	-0.01608197	0.0014504	0.00055403	5.93999999999994e-05	-5.34999999999997e-05	0.0542028699999999	0.0452476394	0.0257972105	-0.0006771467	-0.0269671338	-0.0459146523	-0.0523607718	-0.0445503769	-0.0246100408	0.0020309873	0.0281190288	0.0465509697	0.0523082586	0.043823331	0.0234064185	-0.0033834701	-0.0292521253	-0.0471561663	-0.0522207755	-0.0430669878	-0.0221871482	0.0047336909	-0.058092781	0.0500478577	-0.0640549965	-0.0410120504	-0.0813186459	-0.0648315049	-0.0007701544	0.0649711355	-0.0243466472	-0.0045726107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284768462517184	-0.471132166459256	0.448081059024295	-1.68540061352814
-0.691909	0.0208724	0.0546821	-0.00648247	0.0129461	-0.0103576	0.018914	0.02586367	0.0054026	-0.00174001	-0.000779499999999997	-0.000157800000000003	0.18404577	0.0451335173	0.0254033645	-0.0013541801	-0.0277371148	-0.0464470668	-0.0523082586	-0.043699295	-0.0230016937	0.0040589197	0.0299967047	0.0476364314	0.0520983812	0.0421482344	0.0205385235	-0.006752807	-0.0321760928	-0.0486984311	-0.0517492091	-0.0404844828	-0.0180204398	0.0094286395	-0.0641295854	0.0496343706	-0.0344496458	-0.0459973474	-0.0824430672	-0.0719112026	-0.0042266426	0.0295871688	-0.0103415185	-0.0603420299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.295405139558144	-0.438236132046464	-2.22840312389761	-1.68540061352814
-0.696185	-0.00526158	0.0650338	-0.00676876	0.0126381	-0.0105664	-0.00427600000000006	-0.02613398	0.0103517	-0.000286290000000001	-0.000308000000000003	-0.000208799999999999	0.0809161800000002	0.045018557	0.0250076315	-0.0020309873	-0.028498854	-0.0469579174	-0.0522207755	-0.0428084497	-0.0213660101	0.0060807472	0.0318186811	0.0486148674	0.0517492091	0.0403408874	0.0175958911	-0.0100939368	-0.0349471469	-0.0499794418	-0.0509664168	-0.0376307102	-0.0137199483	0.0140464202	-0.0479582662	0.0535912761	-0.0432739595	-0.0411950455	-0.0609255089	-0.0659832443	0.0120634339	0.004132377	0.0165163123	-0.1456691308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.492265437745186	-0.241563869086739	-2.22840312389761	-1.68540061352814
-0.715422	-0.00601139	0.0837235	-0.00633966	0.0132706	-0.0115534	-0.0192369999999999	-0.00074981	0.0186897	0.000429100000000001	0.000632500000000003	-0.000986999999999999	0.14110651	0.0449027607	0.0246100408	-0.0027074549	-0.0292521253	-0.047446967	-0.0520983812	-0.0418786518	-0.0197049341	0.0080934286	0.0335815749	0.0494840794	0.0512616758	0.0384069609	0.0145892291	-0.013392903	-0.0375521182	-0.050992326	-0.0498771065	-0.0345247919	-0.0093176004	0.0185492395	-0.0507727447	0.0481363273	-0.0206185225	-0.0961256186	-0.0902209088	-0.0591320684	-0.0413767272	0.0246250587	0.0346933263	-0.046197504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.463602396565032	-0.256733081603301	-2.22840312389761	-1.68540061352814
-0.71771	-0.00601646	0.0430806	-0.00648247	0.0128999	-0.0115534	-0.00228800000000007	-5.07000000000025e-06	-0.0406429	-0.00014281	-0.000370700000000003	0	0.06861147	0.0447861304	0.0242106219	-0.0033834701	-0.0299967047	-0.0479139886	-0.0519411573	-0.0409107473	-0.0180204398	0.0100939368	0.0352821126	0.0502421146	0.050637085	0.036352523	0.0115294786	-0.0166359256	-0.0399786271	-0.0517316498	-0.0484878293	-0.0311875391	-0.0048460789	0.0229002443	-0.016649386	0.0674588056	-0.0257190873	-0.0612201953	-0.0717166085	-0.0394601857	-0.0279840016	0.0238407389	0.0554041396	-0.041226671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.685788660270867	-0.157956227841797	-2.22840312389761	-1.68540061352814
-0.71319	0.0261315	0.0346819	-0.0068751	0.0131499	-0.0110582	0.00452000000000008	0.03214796	-0.0083987	-0.000392630000000001	0.00025	0.000495199999999998	0.10195816	0.0446686685	0.0238094045	-0.0040589197	-0.030732371	-0.0483587652	-0.0517492091	-0.0399056168	-0.016314529	0.0120792627	0.0369171367	0.0508872699	0.0498771065	0.0341840202	0.0084277735	-0.0198094581	-0.0422151417	-0.0521934471	-0.0468069407	-0.0276413132	-0.0003385804	0.0270638244	-0.036739611	0.066906456	0.0181363646	-0.0834143776	-0.1132429966	-0.0225307395	-0.0689825838	0.0161764004	0.0404544026	-0.0418154215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.936534858471297	0.032874734256214	-2.22840312389761	-1.68540061352814
-0.780315	-0.171594	0.0705978	-0.0147571	0.0151499	-0.0140158	-0.067125	-0.1977255	0.0359159	-0.007882	0.002	-0.0029576	0.9427464	0.0445503769	0.0234064185	-0.0047336909	-0.0314589057	-0.0487810905	-0.0515226647	-0.0388641751	-0.0145892291	0.0140464202	0.0384836111	0.0514180959	0.0489837722	0.0319082567	0.0052954007	-0.0229002443	-0.0442510332	-0.0523752403	-0.0448445497	-0.0239098759	0.0041714317	0.0310059033	-0.0199702875	-0.0454457687	-0.0136474698	-0.0110609382	0.0618586955	-0.0148124631	-0.0415152917	-0.0995788355	0.0122512901	-0.0057741403	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.45298945497899	-0.609963281592073	0.448081059024295	-1.68540061352814
-0.742505	-0.0978773	0.165115	-0.017903	0.0135962	-0.0140506	0.0378100000000001	0.0737167	0.0945172	-0.00314589999999999	-0.0015537	-3.48000000000067e-05	0.4427639	0.044431258	0.0230016937	-0.005407671	-0.0321760928	-0.0491807684	-0.0512616758	-0.0377873696	-0.0128465907	0.0159924506	0.0399786271	0.0518333998	0.0479594708	0.0295323731	0.0021437585	-0.0258953737	-0.0460766263	-0.0522760543	-0.0426124582	-0.0200182296	0.0086504753	0.0346942175	0.0076135678	-0.0597245966	-0.0361894158	0.0567581592	0.0843725385	-0.0138971716	0.0201179228	-0.0246121205	0.0044275819	-0.0436971892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456479064399369	-0.724270689178759	0.448081059024295	0.592443852028073
-0.746529	-0.0973255	0.147784	-0.0155713	0.0135545	-0.0136266	-0.00402400000000014	0.000551800000000005	-0.017331	0.0023317	-4.17000000000021e-05	0.000424000000000006	0.1617768	0.044311314	0.0225952602	-0.0060807472	-0.0328837193	-0.0495576132	-0.0509664168	-0.0366761804	-0.0110886847	0.0179144269	0.0413994086	0.0521322486	0.0468069407	0.0270638244	-0.0010156846	-0.0287823352	-0.0476832451	-0.051896421	-0.0401240904	-0.0159924506	0.0130652981	0.0380985803	0.0058405082	-0.0243737997	-0.0230079303	0.0512182515	0.0295546368	0.0037822562	-0.0034725855	0.0161065139	-0.0060685813	0.0168570618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.54970501641236	-0.751968674205445	-2.22840312389761	0.592443852028073
-0.76887	-0.0547333	0.138396	-0.015006	0.0136017	-0.0143733	-0.0223409999999999	0.0425922	-0.00938800000000001	0.000565299999999999	4.72000000000007e-05	-0.000746700000000001	0.1422812	0.044190547	0.0221871482	-0.006752807	-0.0335815749	-0.04991145	-0.050637085	-0.0355316183	-0.0093176004	0.0198094581	0.0427433176	0.0523139709	0.0455292636	0.0245103563	-0.0041714317	-0.0315490697	-0.0490632542	-0.0512383773	-0.0373944116	-0.0118595137	0.0173831246	0.0411911291	0.0380361961	-0.0222404119	-0.0159996705	0.068173155	0.036859252	0.011430562	0.0152951542	-0.0077144172	-0.004552491	0.0033342648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.52531380252193	-0.509573409573727	-2.22840312389761	0.592443852028073
-0.822056	-0.0551149	0.180884	-0.0156808	0.0145528	-0.0148249	-0.053186	-0.000381599999999996	0.042488	-0.000674799999999998	0.0009511	-0.0004516	0.1999306	0.0440689593	0.021777388	-0.0074237382	-0.0342694522	-0.0502421146	-0.0502739006	-0.0343547251	-0.0075354425	0.021674694	0.0440078585	0.0523781585	0.0441298556	0.0218799809	-0.0073119995	-0.0341840202	-0.0502100954	-0.0503054532	-0.0344398384	-0.0076471118	0.0215718994	0.0439465533	0.0169992643	-0.0410573554	0.0077965464	0.0374272906	0.0455428717	0.0199718406	0.0082965647	-0.0124393051	-0.005318408	-0.0206425673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.172862535068385	-0.245984987860232	0.448081059024295	0.592443852028073
-0.796813	-0.0545043	0.166348	-0.0141885	0.0147242	-0.0142371	0.0252429999999999	0.000610600000000003	-0.014536	0.0014923	0.000171400000000002	0.000587799999999999	0.1529646	0.0439465533	0.0213660101	-0.0080934286	-0.0349471469	-0.0505494535	-0.0498771065	-0.0331465714	-0.0057443291	0.0235073292	0.0451906832	0.052324667	0.0426124582	0.0191809517	-0.0104259597	-0.0366761804	-0.0511183183	-0.0491026536	-0.03127814	-0.0033834701	0.0256005252	0.0463423012	0.0138008012	-0.0096108119	-0.0186175026	0.0530994872	0.044107577	0.0129280261	-0.0045992269	0.0073926005	-0.0020782207	0.0160731111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629666808468383	0.122108051663286	0.448081059024295	0.592443852028073
-0.812963	-0.0550709	0.163362	-0.0156399	0.014423	-0.0147877	-0.01615	-0.000566600000000007	-0.00298600000000002	-0.0014514	-0.000301200000000003	-0.0005506	0.1348626	0.043823331	0.0209530451	-0.0087617663	-0.0356144575	-0.0508333239	-0.0494469678	-0.0319082567	-0.0039463888	0.025304607	0.0462895956	0.0521536168	0.0409811285	0.0164217376	-0.0135019809	-0.03901514	-0.0517836067	-0.0476364314	-0.0279283311	0.0009028426	0.0294390937	0.0483587652	0.0286978918	-0.0263987982	0.0101661546	0.0822939625	0.0368254406	0.0192782118	0.006453481	-0.0071503342	-0.0092270438	-0.0016643134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561004547344287	-0.906842744412802	0.448081059024295	-1.68540061352814
-0.829119	-0.0808337	0.162139	-0.0156341	0.0146971	-0.015074	-0.0161560000000001	-0.0257628	-0.00122299999999997	5.80000000000025e-06	0.000274100000000003	-0.0002863	0.0714518	0.043699295	0.0205385235	-0.0094286395	-0.0362711858	-0.051093594	-0.0489837722	-0.0306409077	-0.0021437585	0.0270638244	0.047302555	0.051865392	0.0392402281	0.0136109962	-0.01652887	-0.0411911291	-0.0522027989	-0.0459146523	-0.024410558	0.0051831058	0.0330591074	0.0499794418	-0.0001037365	-0.0114565751	0.0016252456	0.0016562026	0.0419153955	0.0206534727	0.0238820939	0.0024296568	-0.0121494442	0.0179126398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471895674809029	-1.07231600492407	0.448081059024295	0.592443852028073
-0.825793	-0.0753124	0.160895	-0.0152872	0.0143869	-0.0150257	0.00332600000000005	0.00552129999999999	-0.001244	0.000346900000000001	-0.000310200000000002	4.82999999999994e-05	0.0453613000000001	0.0435744473	0.0201224762	-0.0100939368	-0.0369171367	-0.0513301431	-0.0484878293	-0.0293456776	-0.0003385804	0.0287823352	0.0482276804	0.0514606403	0.0373944116	0.010757547	-0.0194956122	-0.0431950583	-0.0523739028	-0.0439465533	-0.0207459769	0.0094286395	0.0364336915	0.0511910666	0.008792322	0.0001939536	0.00430418	-0.0546557418	0.0324906437	0.0088308858	0.011305019	0.0076331609	0.0277342327	0.0293576701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955545675365726	-1.15177909123567	0.448081059024295	0.592443852028073
-0.83224	-0.0756041	0.160505	-0.0157759	0.0151139	-0.0153138	-0.00644699999999987	-0.00029170000000002	-0.000390000000000002	-0.000488699999999995	0.000727000000000002	-0.000288099999999999	0.0823187	0.0434487905	0.0197049341	-0.010757547	-0.0375521182	-0.0515428613	-0.0479594708	-0.028023745	0.0014670001	0.0304575546	0.0490632542	0.050940271	0.0354486142	0.0078703433	-0.0223914121	-0.045018557	-0.0522961052	-0.0417426926	-0.0169566271	0.0136109962	0.0395377932	0.0519837232	0.0138509417	-0.0066223511	0.0096954034	-0.0237153305	0.0303106981	0.0165474272	0.0195826443	-0.0118792964	0.0280698689	0.012585245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.00558176309901	-0.513445757099638	0.448081059024295	0.592443852028073
-0.863099	-0.102807	0.172285	-0.0162337	0.0156356	-0.0155858	-0.0308590000000001	-0.0272029	0.01178	-0.000457800000000005	0.000521699999999998	-0.000272	0.1324169	0.0433223267	0.0192859283	-0.0114193591	-0.0381759417	-0.0517316498	-0.0473990497	-0.0266763128	0.0032708371	0.0320869629	0.0498077248	0.0503054532	0.0334080384	0.0049584444	-0.0252057321	-0.0466540082	-0.0519697758	-0.0393148935	-0.0130652981	0.017702152	0.0423483678	0.0523509242	0.0085377553	-0.0170167243	0.0116385733	-0.0376674502	0.038033107	0.0118465093	0.0247393118	0.0028145319	0.0101550508	0.0038178596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544880699160327	-0.361375315663289	0.448081059024295	0.592443852028073
-0.881721	-0.095034	0.185839	-0.0157718	0.015701	-0.0158406	-0.0186219999999999	0.00777299999999999	0.013554	0.000461900000000001	6.54000000000002e-05	-0.000254799999999999	0.0790540000000001	0.0431950583	0.0188654898	-0.0120792627	-0.0387884217	-0.051896421	-0.0468069407	-0.025304607	0.0050707869	0.0336681095	0.0504597097	0.0495576132	0.03127814	0.0020309873	-0.0279283311	-0.0480945804	-0.0513964655	-0.0366761804	-0.0090953929	0.021674694	0.0448445497	0.0522896643	0.012007528	-0.0091570064	0.0204972849	-0.0032859118	0.0365947698	0.0180060358	0.0024956544	-0.0008515958	0.0198043379	0.0128653959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894693900024065	-0.609657086821151	0.448081059024295	0.592443852028073
-0.867107	-0.0876819	0.179424	-0.0162845	0.0152593	-0.0160704	0.014614	0.00735210000000001	-0.006415	-0.000512700000000001	-0.000441700000000002	-0.000229800000000002	0.0875911	0.0430669878	0.0184436498	-0.0127371473	-0.0393893764	-0.0520370985	-0.0461835398	-0.0239098759	0.0068647103	0.0351986159	0.0510179984	0.0486984311	0.0290646136	-0.0009028426	-0.030549302	-0.0493342563	-0.0505788988	-0.0338407093	-0.0050707869	0.0255020041	0.0470078072	0.0518004449	0.0168724943	-0.0049843575	0.0285893958	0.0101650523	0.038903668	0.023609801	-0.0180933105	0.0035448608	0.0115650988	-0.0014376847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731670499454219	-0.785253422521255	0.448081059024295	0.592443852028073
-0.867101	-0.0797048	0.188117	-0.0161692	0.0153256	-0.016022	5.99999999983947e-06	0.00797709999999999	0.00869300000000001	0.000115299999999999	6.63000000000018e-05	4.84000000000005e-05	0.0281760999999997	0.0429381175	0.0180204398	-0.013392903	-0.0399786271	-0.0521536168	-0.0455292636	-0.0224933884	0.0086504753	0.0366761804	0.0514815542	0.0477298374	0.0267733776	-0.0038338396	-0.0330591074	-0.0503678575	-0.0495209612	-0.0308236917	-0.0010156846	0.0291584371	0.0488220806	0.0508872699	0.0098711907	-0.0014604699	0.0214323911	0.0076320201	0.0271562299	0.0163302275	0.0189063682	0.0002626847	0.0126928727	0.0028000359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393847926975183	-0.842215065138733	0.448081059024295	0.592443852028073
-0.908205	-0.0932272	0.187281	-0.0156099	0.0158036	-0.0166984	-0.0411039999999999	-0.0135224	-0.000836000000000003	0.000559300000000002	0.000478000000000001	-0.000676399999999994	0.1411474	0.0428084497	0.0175958911	-0.0140464202	-0.0405559987	-0.0522459219	-0.0448445497	-0.0210564335	0.0104259597	0.0380985803	0.0518495163	0.0466540082	0.024410558	-0.006752807	-0.0354486142	-0.0511910666	-0.0482276804	-0.0276413132	0.0030455261	0.0326194932	0.0502739006	0.0495576132	0.0040759814	0.0054204049	0.0144044945	0.005787064	0.0316841024	0.0109212713	-0.0045286981	0.0055918238	0.0084796017	0.0216495417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914865457372852	-0.871125628541888	0.448081059024295	-1.68540061352814
-0.935794	-0.0765745	0.1873	-0.0162337	0.0163757	-0.0168374	-0.0275890000000001	0.0166527	1.89999999999912e-05	-0.000623800000000001	0.000572099999999999	-0.000139	0.1110057	0.042677987	0.0171700353	-0.0146975897	-0.0411213197	-0.0523139709	-0.0441298556	-0.0196003187	0.0121890533	0.0394636764	0.0521212014	0.0454733605	0.0219824722	-0.0096505858	-0.0377091275	-0.0518004449	-0.0467052026	-0.0243106464	0.0070884207	0.0358619813	0.051352489	0.0478223571	0.0161344992	-0.0071556894	0.0435199552	0.0320140595	0.0318468354	0.020714444	-0.0216411113	-0.0116921982	0.0119345361	0.001222515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066966702568826	-0.541300681529016	0.448081059024295	0.592443852028073
-0.951282	-0.0829429	0.199833	-0.0162337	0.0166085	-0.0169402	-0.0154879999999999	-0.0063684	0.012533	0	0.000232800000000002	-0.000102800000000007	0.0511694000000001	0.0425467316	0.016742904	-0.0153463027	-0.0416744222	-0.0523577323	-0.0433856593	-0.018126369	0.0139376608	0.0407694154	0.0522961052	0.044190547	0.0194956122	-0.0125180835	-0.0398324213	-0.0521934471	-0.0449607632	-0.0208495594	0.0110886847	0.0388641751	0.0520498384	0.0456957037	0.0105345562	-0.0064805654	0.0322457933	0.0246322072	0.0289946951	0.0240719379	0.0034912664	-0.0125805889	0.0089736127	-0.0029450242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609224210191689	-0.455697491592989	0.448081059024295	0.592443852028073
