"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0473736	-0.017192	-0.0321648	-0.0002388	0.000234025	-0.000807744	-0.0015892	0.0376369	-0.0209594	-0.000545053	0	-0.000127724	0.09382435	0.0512842283	0.051138904	0.0508970017	0.0505589784	0.0501254723	0.0495973023	0.0489754657	0.048261137	0.0474556651	0.0465605712	0.0455775458	0.0445084453	0.0433552888	0.042120254	0.0408056734	0.0394140296	0.0379479508	0.0364102058	0.0348036986	0.0331314631	0.0313966575	0.0296025581	-0.0472085735	0.0605720864	0.0385002975	-0.0106736081	0.0436346787	0.0330538966	-0.0331185408	0.0211623564	-0.0575151782	-0.0042900963	0	0	0	0
-0.0428342	-0.0352786	-0.0699196	-0.000545668	0.000234025	-0.000904939	0.00453940000000001	-0.0180866	-0.0377548	-0.000306868	0	-9.7195e-05	0.08058395	0.0512745577	0.0511002618	0.0508102074	0.0504050515	0.0498857119	0.0492533652	0.0485094437	0.0476556328	0.0466938665	0.0456263236	0.0444554224	0.0431838154	0.0418143832	0.0403502279	0.0387946664	0.0371512224	0.035423619	0.0336157698	0.0317317699	0.0297758875	0.027752553	0.0256663501	-0.031738235	-0.0278907357	-0.0053548963	0.0236032588	0.0429858816	-0.0027830824	-0.0008017156	-0.0035660566	0.0625159133	-0.0606198319	0	0	0	0
-0.042858	-0.0367505	-0.0272154	-0.000366795	0.000234025	-0.00068002	-2.38000000000044e-05	-0.0014719	0.0427042	0.000178873	0	0.000224919	0.0643895	0.0512640087	0.0510581178	0.0507155786	0.050237308	0.0496245858	0.048879052	0.0480027017	0.0469978805	0.0458672776	0.0446139188	0.0432411585	0.0417526707	0.040152439	0.0384447462	0.0366341627	0.0347255342	0.0327239687	0.0306348232	0.0284636888	0.0262163763	0.0238989001	0.0215174627	-0.0130746967	-0.0030445688	0.007093034	-0.0574963586	0.0629567127	-0.0675973276	0.0255678214	-0.0051925803	-0.0336673088	-0.027431207	0	0	0	0
-0.030896	-0.00908313	-0.0633354	-0.000843784	0.000234025	-0.00068002	0.011962	0.02766737	-0.03612	-0.000476989	0	0	0.09959882	0.0512525814	0.0510124748	0.0506131302	0.0500557939	0.0493422058	0.0484745935	0.0474556651	0.0462886013	0.0449770452	0.0435250908	0.0419372706	0.040218541	0.038374267	0.0364102058	0.0343324881	0.0321475998	0.029862361	0.0274839053	0.0250196571	0.0224773087	0.0198647963	0.0171902747	-0.0290763137	0.0101703336	0.0104187142	0.0375267199	0.0304071637	0.0373765799	-0.007636779	0.0551599623	0.0384355384	0.002868964	0	0	0	0
-0.0216377	-0.0215761	-0.0191906	-0.000255771	0.000234025	-0.000299189	0.0092583	-0.01249297	0.0441448	0.000588013	0	0.000380831	0.11433827	0.051240276	0.050963336	0.0505028777	0.049860559	0.049038693	0.0480402391	0.0468687929	0.0455285727	0.0440244045	0.042361705	0.0405464614	0.0385852104	0.0364850145	0.0342534364	0.0318985121	0.0294287216	0.0268529586	0.0241804983	0.0214209644	0.0185842938	0.0156807013	0.0127206428	0.0255677923	-0.0170081983	0.0062459462	-0.0331107964	0.015974397	-0.0168598746	0.0531245799	0.0077710262	0.0145859989	0.03601295	0	0	0	0
-0.0124139	-0.00907453	-0.0330429	-0.000782172	0.000181716	-0.000123095	0.0092238	0.01250157	-0.0138523	-0.000526401	-5.2309e-05	0.000176094	0.07331787	0.0512270927	0.0509107048	0.0503848382	0.0496516568	0.0487141772	0.0475762569	0.0462425779	0.044718628	0.0430106775	0.041125754	0.0390716134	0.0368567075	0.0344901501	0.0319816784	0.0293416141	0.0265808199	0.0237106555	0.0207429306	0.0176898562	0.0145639947	0.0113782077	0.0081456036	0.0490536992	0.0544220706	0.0354593976	0.034278443	-0.0067388563	0.0769384538	0.0411753369	0.0386443734	-0.00856142	0.018689771	0	0	0	0
-0.01839	-0.0323425	0.0158049	8.12072e-05	6.52009e-05	-4.3805e-05	-0.0059761	-0.02326797	0.0488478	0.0008633792	-0.0001165151	7.929e-05	0.131051085	0.0512130319	0.0508545847	0.05025903	0.0494291445	0.0483687975	0.0470829328	0.0455775458	0.0438596552	0.0419372706	0.0398193552	0.0375157835	0.0350372959	0.0323954483	0.0296025581	0.0266716472	0.0236163807	0.0204510037	0.0171902747	0.0138493968	0.0104439465	0.0069898018	0.0035030673	0.0891254755	0.0547583434	0.0197469993	0.0426672681	0.0121081883	0.0781274458	0.0093335253	-0.0685250411	0.0160431107	-0.0265253008	0	0	0	0
-0.0135547	-0.00518502	-0.0241839	-0.000828613	0.000234025	1.94049e-05	0.0048353	0.02715748	-0.0399888	-0.0009098202	0.0001688241	6.32099e-05	0.12907429	0.0511980936	0.0507949796	0.0501254723	0.0491930831	0.0480027017	0.0465605712	0.0448742547	0.042952596	0.0408056734	0.0384447462	0.0358821964	0.0331314631	0.0302069725	0.0271240621	0.0238989001	0.0205484008	0.0170901359	0.013542242	0.0099233262	0.0062523676	0.0025486187	-0.0011684964	0.0866990941	0.0015109058	-0.010199524	0.0392166496	-0.0169843734	0.0179320993	0.0347595049	-0.0495916439	0.0246900679	-0.0035228216	0	0	0	0
-0.0128942	-0.00903046	0.023745	-9.90474e-05	-0.000277455	-4.48619e-05	0.000660499999999998	-0.00384544	0.0479289	0.0007295656	-0.00051148	-6.42668e-05	0.11770046	0.0511822782	0.0507318935	0.0499841859	0.0489435374	0.0476160468	0.0460094942	0.044133295	0.041998445	0.039617456	0.037004282	0.034174238	0.03114391	0.0279310578	0.0245545108	0.0210340579	0.0173903312	0.0136446855	0.0098190728	0.0059359137	0.0020179662	-0.001911808	-0.0058303776	0.072893325	-0.0056957219	-0.0279371082	-0.0497389517	-0.0240151508	-0.0438195181	0.0599814013	-0.0769115558	-0.0477018294	0.0116087468	0	0	0	0
-0.0126556	-0.00903291	-0.0163043	-0.000905447	-0.000186368	-2.60333e-06	0.000238600000000002	-2.44999999999933e-06	-0.0400493	-0.0008063996	9.1087e-05	4.225857e-05	0.0872776085	0.0511655859	0.0506653309	0.0498351925	0.0486805757	0.0472089983	0.0454300417	0.0433552888	0.0409982483	0.038374267	0.0355004298	0.0323954483	0.029079539	0.025574292	0.0219025301	0.0180881602	0.0141560177	0.0101317049	0.0060414244	0.001911808	-0.0022302563	-0.0063577993	-0.0104439465	0.044561012	0.0570219082	0.007878799	-0.0083715926	-0.0397500717	0.0348434403	0.0174874268	-0.037432109	-0.0500033994	-0.0200259873	0	0	0	0
-0.00118017	-0.0128949	0.0164745	0.000201132	-0.000186368	-0.000183472	0.01147543	-0.00386199	0.0327788	0.001106579	0	-0.00018086867	0.1124886035	0.051148017	0.0505952962	0.049678515	0.0484042702	0.0467817305	0.044822571	0.042540889	0.0399531023	0.0370778316	0.0339357659	0.030549514	0.026943442	0.0231434973	0.0191770227	0.0150725591	0.0108596403	0.0065685806	0.0022302563	-0.0021241158	-0.0064632038	-0.0107557855	-0.0149709736	0.0416378759	-0.0349104038	-0.0508814232	0.0175173285	-0.0369181154	-0.0349733293	-0.0324024137	-0.1132795874	-0.0079250231	0.0217010645	0	0	0	0
-0.00481682	0.0205396	-0.0224621	-0.00132253	0.000248247	-6.13125e-06	-0.00363665	0.0334345	-0.0389366	-0.001523662	0.000434615	0.00017734075	0.1827886375	0.0511295719	0.0505217943	0.0495141777	0.0481146965	0.0463344264	0.0441874568	0.0416907793	0.0388641531	0.0357299485	0.0323129704	0.0286402612	0.0247408876	0.0206457099	0.0163871381	0.0119988754	0.0075156513	0.002972947	-0.0015932859	-0.0061469092	-0.0106518847	-0.0150725591	-0.0193739464	0.0164109285	0.0075239397	-0.0264749774	-0.0689636942	-0.0651663888	-0.0504775398	0.0007660724	-0.0086672111	-0.0717240674	0.0375476597	0	0	0	0
0.000767315	-0.00434155	-0.00760522	-0.000114175	-0.000186368	-0.00019976	0.005584135	-0.02488115	0.01485688	0.001208355	-0.000434615	-0.00019362875	0.1371521025	0.0511102507	0.0504448302	0.0493422058	0.047811934	0.0458672776	0.0435250908	0.0408056734	0.0377325944	0.0343324881	0.0306348232	0.0266716472	0.0224773087	0.0180881602	0.013542242	0.0088789537	0.0041387117	-0.0006374004	-0.0054079881	-0.0101317049	-0.0147676106	-0.0192755259	-0.0236163807	-0.0035762137	-0.0070234336	-0.0405475635	-0.0013168094	-0.0544983516	-0.0326324506	-0.0677513954	-0.0595655115	-0.0293175098	0.0272041118	0	0	0	0
0.00285643	0.0318625	-0.0227924	-0.00118656	-0.000186368	-1.54748e-05	0.002089115	0.03620405	-0.01518718	-0.001072385	0	0.0001842852	0.116313855	0.051090054	0.0503644092	0.0491626259	0.0474960658	0.0453804842	0.0428358815	0.0398863142	0.0365596669	0.0328873894	0.0289041989	0.024647752	0.0201582885	0.0154782512	0.0106518847	0.0057248166	0.0007436268	-0.004244593	-0.0091926851	-0.0140538708	-0.018782193	-0.0233329509	-0.0276631221	-0.0441329599	-0.0208970512	-0.0370460119	-0.0739756499	-0.0503847784	-0.1002703622	-0.0353221667	0.0281866764	-0.046464497	-0.0072777814	0	0	0	0
0.00286545	0.00725949	0.000580631	-0.000349178	3.46672e-05	-4.9135e-05	9.01999999999978e-06	-0.02460301	0.023373031	0.000837382	0.0002210352	-3.36602e-05	0.102588931	0.0510689819	0.0502805367	0.0489754657	0.0471671784	0.0448742547	0.042120254	0.0389334734	0.0353466565	0.0313966575	0.0271240621	0.0225727706	0.0177895469	0.012823538	0.007725769	0.0025486187	-0.0026547183	-0.0078307784	-0.0129263783	-0.0178891614	-0.0226681358	-0.0272141981	-0.0314806383	-0.0579544019	0.0526994345	-0.0047237772	-0.0428569906	-0.0372112867	0.0119041148	-0.0466784426	0.0206034226	-0.0824775562	-0.0265903792	0	0	0	0
0.0171042	0.0286335	-0.0513392	-0.000878926	0.000515139	0.00056168	0.01423875	0.02137401	-0.051919831	-0.000529748	0.0004804718	0.000610815	0.168584331	0.051047035	0.0501932186	0.048780754	0.046825362	0.0443488058	0.0413786495	0.0379479508	0.0340948932	0.029862361	0.0252974622	0.0204510037	0.0153769266	0.0101317049	0.0047737179	-0.0006374004	-0.0060414244	-0.0113782077	-0.016588352	-0.0216138688	-0.0263988242	-0.030889962	-0.0350372959	-0.0635529962	-0.0190945747	-0.0217570289	-0.0045827954	-0.0372105086	-0.0561104884	-0.0423138764	0.020118841	-0.0103780926	-0.0421209884	0	0	0	0
0.024978	0.000909929	-0.0261525	-0.000360674	0.000343589	0.000648043	0.0078738	-0.027723571	0.0251867	0.000518252	-0.00017155	8.63630000000001e-05	0.099592321	0.0510242134	0.0501024608	0.0485785209	0.0464707102	0.0438043627	0.0406115256	0.0369305738	0.0328057493	0.0282866287	0.0234275279	0.018286849	0.0129263783	0.007410544	0.0018056415	-0.0038209632	-0.0094016433	-0.0148693239	-0.0201582885	-0.0252049683	-0.0299487067	-0.0343324881	-0.0383036235	-0.066764307	0.020960923	0.0036447153	-0.0434469449	-0.0466239186	0.0024863487	-0.056230773	0.0104980774	-0.0750601024	0.0060148142	0	0	0	0
0.0375481	0.0181995	-0.0851046	-0.00124915	0.000561989	0.000723839	0.0125701	0.017289571	-0.0589521	-0.000888476	0.0002184	7.57959999999999e-05	0.147945371	0.0510005177	0.0500082695	0.0483687975	0.0461033203	0.0432411585	0.0398193552	0.0358821964	0.0314806383	0.0266716472	0.0215174627	0.016084792	0.0104439465	0.004667932	-0.0011684964	-0.0069898018	-0.0127206428	-0.018286849	-0.0236163807	-0.0286402612	-0.03329347	-0.0375157835	-0.0412525551	-0.0844965624	-0.0061423492	0.0092304072	0.0127945294	-0.0448057139	-0.0175812479	-0.0433642459	0.049913097	-0.0170194892	-0.0382727762	0	0	0	0
0.0315389	0.00363985	-0.055512	-0.000151104	0.000477808	0.000724263	-0.0060092	-0.01455965	0.0295926	0.001098046	-8.4181e-05	4.23999999999737e-07	0.109294	0.0509759483	0.0499106512	0.0481516161	0.0457232929	0.0426594344	0.0390026269	0.0348036986	0.0301210128	0.0250196571	0.0195705382	0.0138493968	0.0079357543	0.001911808	-0.0041387117	-0.0101317049	-0.0159838716	-0.0216138688	-0.026943442	-0.0318985121	-0.0364102058	-0.0404158122	-0.0438596552	-0.0716178397	0.0162373208	0.0065563777	-0.0232625222	-0.0592201227	0.0126373891	-0.0617713085	0.0102813241	-0.0390206747	-0.0219018895	0	0	0	0
0.00867632	0.0486717	-0.116911	-0.000501268	0.000709769	0.000805808	-0.02286258	0.04503185	-0.061399	-0.000350164	0.000231961	8.15450000000003e-05	0.16247693	0.0509505055	0.0498096126	0.0479270103	0.0453307324	0.0420594396	0.0381618445	0.0336959856	0.0287283636	0.0233329509	0.0175900897	0.0115852966	0.0054079881	-0.0008498502	-0.0070950334	-0.0132345652	-0.0191770227	-0.0248339173	-0.0301210128	-0.0349595797	-0.0392775675	-0.0430106775	-0.0461033203	-0.072187509	0.0067106185	-0.0224819044	0.0344700492	-0.0795911294	0.0171668675	-0.0426737602	0.0640463895	0.0116053672	0.0299460963	0	0	0	0
-0.038951	0.0215716	-0.112061	-4.17407e-06	0.000974167	0.000580319	-0.04762732	-0.0271001	0.00484999999999999	0.00049709393	0.000264398	-0.000225489	0.1289264665	0.0509241898	0.0497051606	0.0476950147	0.0449257461	0.041441431	0.0372975264	0.0325599874	0.0273042176	0.0216138688	0.0155795096	0.0092971841	0.0028668829	-0.0036090482	-0.010027537	-0.0162864257	-0.0222860966	-0.0279310578	-0.0331314631	-0.0378045419	-0.0418759166	-0.0452807864	-0.0479649587	-0.064500801	0.0430576718	-0.0668543477	0.0053183941	-0.1071731933	0.0163696474	-0.0150318446	0.0409853774	-0.0243107903	-0.0585434671	-1.73055635693617	-1.75211916401208	-2.22840312389761	-1.68540061352814
-0.0497817	0.0143974	-0.144119	0.000743223	0.000861961	0.000865035	-0.0108307	-0.0071742	-0.032058	0.00074739707	-0.000112206	0.000284716	0.1072788535	0.0508970017	0.0495973023	0.0474556651	0.0445084453	0.0408056734	0.0364102058	0.0313966575	0.0258501361	0.0198647963	0.013542242	0.0069898018	0.0003187063	-0.0063577993	-0.0129263783	-0.0192755259	-0.0252974622	-0.030889962	-0.03595809	-0.0404158122	-0.0441874568	-0.0472089983	-0.0494291445	-0.06042011	0.009296445	-0.072020989	0.0343186378	-0.0692645925	-0.0135386309	-0.0186542582	0.0510128249	0.0264203063	-0.0039387626	-0.264572536144127	-1.14298570443982	-2.22840312389761	-1.68540061352814
-0.0288861	0.0436406	-0.124026	8.87499e-05	0.000861961	0.00123142	0.0208956	0.0292432	0.020093	-0.0006544731	0	0.000366385000000001	0.121274705	0.0508689416	0.0494860452	0.0472089983	0.0440789442	0.040152439	0.0355004298	0.0302069725	0.0243677133	0.0180881602	0.0114817767	0.004667932	-0.0022302563	-0.0090881467	-0.0157818258	-0.0221903471	-0.0281979168	-0.0336959856	-0.0385852104	-0.042777249	-0.0461963565	-0.048780754	-0.0504837447	-0.0652440317	0.031148151	-0.0638741492	0.017395312	-0.0745644065	0.0167074754	0.0054306883	0.0640924365	0.0173535677	0.0332968432	-0.197446070710621	-1.1272811059612	-2.22840312389761	-1.68540061352814
0.0394006	0.0138098	-0.158864	0.00067841	0.000482702	0.000996326	0.0682867	-0.0298308	-0.034838	0.0005896601	-0.000379259	-0.000235094000000001	0.193156155	0.05084001	0.0493713969	0.0469550524	0.0436373605	0.0394820076	0.0345687596	0.0289919311	0.0228585745	0.0162864257	0.0094016433	0.0023363873	-0.0047737179	-0.011792187	-0.0185842938	-0.0250196571	-0.0309747441	-0.0363352411	-0.0409982483	-0.0448742547	-0.0478888566	-0.0499841859	-0.0511200208	-0.0170619431	0.0209424474	-0.0185535296	0.047323207	-0.0980843989	0.041247499	0.0163345219	0.0231492878	0.0709626557	-0.0167551305	0.143180447950853	-1.30665579866475	-2.22840312389761	-1.68540061352814
0.0534449	0.0138699	-0.141616	-0.000116287	0.000861961	0.00178345	0.0140443	6.01000000000004e-05	0.017248	-0.000794697	0.000379259	0.000787124	0.1294064	0.0508102074	0.0492533652	0.0466938665	0.0431838154	0.0387946664	0.0336157698	0.027752553	0.0213243743	0.0144620929	0.0073054049	0	-0.0073054049	-0.0144620929	-0.0213243743	-0.027752553	-0.0336157698	-0.0387946664	-0.0431838154	-0.0466938665	-0.0492533652	-0.0508102074	-0.0513327002	0.0027561348	-0.0155885906	-0.0176964708	0.0418627358	-0.0780699614	0.012791604	0.0323548711	0.0216872651	0.033466855	0.012887815	-0.519957300384116	-1.39824731345061	-2.22840312389761	-1.68540061352814
0.0792951	0.0297444	-0.105574	-0.000116287	0.000494079	0.00222953	0.0258502	0.0158745	0.036042	0	-0.000367882	0.00044608	0.1184648	0.0507795342	0.0491319582	0.046425481	0.0427184332	0.0380907096	0.032642048	0.0264898788	0.0197667948	0.0126176931	0.0051966525	-0.0023363873	-0.0098190728	-0.0170901359	-0.0239928691	-0.0303785035	-0.0361094147	-0.0410620891	-0.0451297856	-0.0482248365	-0.0502805367	-0.0512525814	-0.0511200208	0.0112795122	0.0489546877	0.008474718	0.0320750451	-0.046404628	0.0642001498	0.0208273216	0.0268909052	0.0424077003	-0.0455930164	-0.91044886702482	-1.0036913577913	-2.22840312389761	0.592443852028073
0.0808284	0.0325269	-0.0617033	-9.55041e-06	0.000861961	0.00263096	0.00153329999999997	0.0027825	0.0438707	0.00010673659	0.000367882	0.00040143	0.0919889295	0.0507479912	0.0490071843	0.0461499372	0.0422413413	0.0373704389	0.0316481948	0.0252049683	0.0181875435	0.0107557855	0.0030789983	-0.004667932	-0.0123085215	-0.0196687086	-0.0265808199	-0.0328873894	-0.0384447462	-0.0431262874	-0.046825362	-0.0494577007	-0.050963336	-0.0513079677	-0.0504837447	0.0447754662	0.0105894573	0.0256535369	0.0448081075	-0.0120726092	0.0431003256	0.0286253115	-0.0436023972	-0.0052268226	-0.0189576418	-0.710799131679954	-0.590020067271829	-2.22840312389761	-1.68540061352814
0.0906581	-0.00228178	-0.109462	-0.000636245	0.000433859	0.00290837	0.00982970000000002	-0.03480868	-0.0477587	-0.00062669459	-0.000428102	0.00027741	0.1590074095	0.0507155786	0.048879052	0.0458672776	0.0417526707	0.0366341627	0.0306348232	0.0238989001	0.016588352	0.0088789537	0.0009560698	-0.0069898018	-0.0147676106	-0.0221903471	-0.029079539	-0.0352695426	-0.0406115256	-0.0449770452	-0.048261137	-0.0503848382	-0.0512970867	-0.0509759483	-0.0494291445	0.0719508292	-0.0001287	0.0134723745	0.0019434669	0.0094926378	0.0452573403	0.0235305048	-0.0219399267	0.0152365067	0.0388610861	0.233933779509985	-0.973416291972741	-2.22840312389761	0.592443852028073
0.100561	-0.0171705	-0.0668562	-0.000116287	0.000861961	0.00301142	0.00990289999999999	-0.01488872	0.0426058	0.000519958	0.000428102	0.00010305	0.11995292	0.0506822973	0.04874757	0.0455775458	0.0412525551	0.0358821964	0.0296025581	0.0225727706	0.0149709736	0.0069898018	-0.0011684964	-0.0092971841	-0.0171902747	-0.024647752	-0.0314806383	-0.0375157835	-0.0426002529	-0.0466052026	-0.0494291445	-0.0510005177	-0.0512795028	-0.05025903	-0.0479649587	0.0604001272	-0.0079715932	0.0221697747	-0.0364997472	0.0412447668	0.0140922003	0.0043903567	-0.0327799016	-0.055278596	0.1466126124	-0.066645052891282	-1.03611006555444	-2.22840312389761	0.592443852028073
