"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0174783	-0.0997775	-0.0313479	0.00103241	0	0.000770563	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.0118790787	0.020511012	0.0085271166	-0.0173218377	0.0738711059	-0.0923140263	0.0058232282	-0.0206519098	-0.035878052	-0.0032996243	0	0	0	0
0.0194244	0.0490164	0.0941706	-0.00167343	0.000430693	0.000517357	0.00194610000000001	0.1487939	0.1255185	-0.00270584	0.000430693	-0.000253206	0.44574545	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	0.0235710374	0.0098483408	-0.0392929905	-0.0076794277	0.0622702327	-0.0264399765	0.0365222965	0.0010977805	-0.0862167131	0.0403686534	0	0	0	0
0.0343436	-0.0141101	0.00870004	0.000383727	0.000120774	0.000770563	0.0149192	-0.0631265	-0.08547056	0.002057157	-0.000309919	0.000253206	0.29453036	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	0.0256540956	-0.0190862917	-0.0184169932	-0.0232195866	0.0343044089	0.0090505399	0.0540458132	-0.0317521038	-0.0364039214	-0.0100075838	0	0	0	0
0.034624	0.0507877	0.0312857	9.48488e-06	0.000143305	0.000632228	0.000280400000000007	0.0648978	0.02258566	-0.00037424212	2.2531e-05	-0.000138335	0.114519266	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	-0.0275957601	-0.0627307046	-0.0475710122	-0.0332394748	0.0230195122	-0.0281197207	-0.0025228104	-0.0822900083	-0.0155148091	-0.0017448736	0	0	0	0
0.0301189	0.0297648	0.0419051	-0.000782031	0.000246383	0.000294831	-0.0045051	-0.0210229	0.0106194	-0.00079151588	0.000103078	-0.000337397	0.097746944	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	0.0047863391	-0.0736584499	0.0547789324	0.0786465703	-0.0358313806	-0.046305038	-0.00363645	0.0171435842	-0.0097208341	-0.0726790936	0	0	0	0
0.0261234	0.00422088	0.0343659	-0.00114703	0.000143305	0.000544831	-0.0039955	-0.02554392	-0.0075392	-0.000364999	-0.000103078	0.00025	0.07298247	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	-0.0218364998	0.0116069755	-0.0443808905	-0.0031928637	-0.068606099	0.0779668594	-0.0119983068	-0.0366467269	0.0605052234	-0.0067104617	0	0	0	0
0.0296554	0.0358175	0.0143861	0.000202013	0.000143305	0.000294831	0.003532	0.03159662	-0.0199798	0.001349043	0	-0.00025	0.13506057	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	-0.0071202131	0.0097005845	0.0616147041	-0.0269526409	-0.0417935254	0.009647891	-0.0117760144	0.0535507805	0.0649817741	-0.0255725469	0	0	0	0
0.02646	0.00692707	-0.00472832	0.00107802	0.000143305	0.000544831	-0.0031954	-0.02889043	-0.01911442	0.000876007	0	0.00025	0.1075006	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	0.0067857316	0.0278542554	-0.0228115018	0.0453847451	0.0094348625	-0.0068228241	-0.0237272706	0.0232773821	-0.0048624336	0.0655458256	0	0	0	0
0.0346473	-0.0195812	0.0200208	0.000966453	0.000143305	0.000703769	0.0081873	-0.02650827	0.02474912	-0.000111567	0	0.000158938	0.07296994	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	-0.0341919464	-0.0254566059	0.0318193388	0.0462488862	0.061456601	-0.0137930022	-0.0320743521	0.0061701587	-0.0417606025	-0.0647965212	0	0	0	0
0.0323408	-0.0275726	0.0296873	-0.00138123	0.000329246	0.000703769	-0.0023065	-0.0079914	0.0096665	-0.002347683	0.000185941	0	0.1466456	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	0.057877626	0.0279359343	-0.0565031306	-0.026842103	-0.0145452928	0.0471558489	0.0617890492	-0.0080894364	0.0089943561	0.0238898287	0	0	0	0
