"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.215555	-0.00477748	0.463782	-0.0180214	-0.00249639	-0.00209809	0.00448999999999997	0.00806672	0.014709	-0.000128900000000008	-0.00010723	1.986e-05	0.0400652200000001	0.0378045419	0.0043504562	-0.0313966575	-0.0505952962	-0.0431262874	-0.0129263783	0.0240867353	0.0484042702	0.0472089983	0.0211309207	-0.016084792	-0.044822571	-0.0499353767	-0.0287283636	0.0076207265	0.0399531023	0.0512270927	0.0355004298	0.0010622854	-0.0339357659	-0.051047035	-0.0412525551	0.0548289415	0.0012452587	-0.0234232529	-0.0338341265	0.0577093811	-0.0146068178	0.0418018847	0.0608964444	-0.0389205259	0.0534679788	0	1.28458724179312	0.60244383705963	0.448081059024295	-1.68540061352814
-0.208261	-0.033118	0.489002	-0.0177041	-0.00234085	-0.00214602	0.00729400000000002	-0.02834052	0.0252200000000001	0.000317300000000003	0.00015554	-4.79299999999998e-05	0.0868930199999999	0.0376604853	0.0039268963	-0.0318985121	-0.0507318935	-0.042540889	-0.0116887668	0.0253898477	0.0489435374	0.046425481	0.0191770227	-0.018286849	-0.0460094942	-0.0492233296	-0.0262163763	0.0107557855	0.041998445	0.0508689416	0.032642048	-0.002972947	-0.037004282	-0.0513237961	-0.0383036235	0.0534063099	0.0126615925	-0.0077164806	-0.0069585303	-0.0856650106	0.0450996413	0.0412079415	0.0309226079	0.0085077278	-0.0410563832	0	0.890527486320471	0.358595517069389	0.448081059024295	-1.68540061352814
-0.196553	-0.0300239	0.478864	-0.0179194	-0.00240797	-0.00211548	0.011708	0.0030941	-0.010138	-0.000215300000000002	-6.71200000000004e-05	3.05399999999999e-05	0.0405880999999999	0.0375157835	0.0035030673	-0.0323954483	-0.0508545847	-0.0419372706	-0.0104439465	0.0266716472	0.0494291445	0.0455775458	0.0171902747	-0.0204510037	-0.0470829328	-0.0483687975	-0.0236163807	0.0138493968	0.0438596552	0.05025903	0.0296025581	-0.0069898018	-0.0398193552	-0.0512130319	-0.0350372959	0.0569426613	0.0258560398	-0.0330678476	-0.047078293	0.0096530904	0.0690408926	-0.0300733044	0.046475942	-0.0002440926	0.0800029446	0	0.942851862132945	0.310819900439401	0.448081059024295	-1.68540061352814
-0.193311	-0.0340136	0.448701	-0.0176654	-0.00247563	-0.00197242	0.00324200000000002	-0.0039897	-0.030163	0.000254000000000001	-6.76599999999998e-05	0.00014306	0.0606306999999998	0.0373704389	0.0030789983	-0.0328873894	-0.050963336	-0.0413156908	-0.0091926851	0.0279310578	0.049860559	0.044666369	0.0151740801	-0.0225727706	-0.0480402391	-0.047374254	-0.020937105	0.0168896389	0.0455285727	0.0494003765	0.0263988242	-0.0109634486	-0.042361705	-0.0507155786	-0.0314806383	0.0432802746	-0.0034442075	-0.0646947247	0.0373327442	-0.0366777434	0.0014608036	-0.0359173829	-0.0226401525	-0.001345954	0.0258914208	0	-1.60763193046106	1.0452485028997	0.448081059024295	-1.68540061352814
-0.201698	-0.0331811	0.475998	-0.0180214	-0.002506	-0.00187836	-0.00838700000000001	0.0008325	0.027297	-0.000356000000000002	-3.037e-05	9.406e-05	0.0605379999999999	0.0372244541	0.0026547183	-0.0333742597	-0.0510581178	-0.0406764158	-0.0079357543	0.0291670224	0.050237308	0.0436932151	0.0131318924	-0.024647752	-0.048879052	-0.0462425779	-0.0181875435	0.0198647963	0.0469978805	0.0482972307	0.0230486216	-0.0148693239	-0.0446139188	-0.0498351925	-0.0276631221	0.0652383864	-0.0680548598	-0.0054479168	-0.0395026831	0.0255442705	-0.037006908	-0.0364194921	0.054240263	0.0050027746	0.0149263947	0	0.340315252178106	1.08681114643417	0.448081059024295	-1.68540061352814
-0.199966	-0.0128029	0.490094	-0.0182118	-0.00259606	-0.00192363	0.00173199999999998	0.0203782	0.014096	-0.000190399999999997	-9.00599999999999e-05	-4.527e-05	0.0524927	0.0370778316	0.0022302563	-0.033855984	-0.051138904	-0.0400197194	-0.0066739292	0.0303785035	0.0505589784	0.0426594344	0.0110672099	-0.0266716472	-0.0495973023	-0.0449770452	-0.0153769266	0.0227634039	0.048261137	0.0469550524	0.0195705382	-0.0186832834	-0.0465605712	-0.0485785209	-0.0236163807	0.0659892106	-0.0003496615	-0.0410322911	-0.0154101322	0.0263965275	-0.0302230512	0.047566694	-0.0007688081	-0.015378207	0.0173949017	0	-0.547219317996264	1.69612636779601	0.448081059024295	-1.68540061352814
-0.178411	0.0308326	0.548884	-0.018339	-0.00233479	-0.00149315	0.021555	0.0436355	0.0587900000000001	-0.000127199999999997	0.00026127	0.00043048	0.164928	0.0369305738	0.0018056415	-0.0343324881	-0.0512056724	-0.0393458828	-0.0054079881	0.0315644841	0.0508252175	0.0415664612	0.0089835694	-0.0286402612	-0.0501932186	-0.043581319	-0.0125146893	0.025574292	0.0493128035	0.0453804842	0.0159838716	-0.0223817506	-0.0481883295	-0.0469550524	-0.0193739464	0.0829985261	-0.0190450185	0.0092146529	-0.0294658012	-0.0479007498	0.0328770996	0.0031892579	0.07816753	-0.0172099046	-0.0240596336	0	-0.127793903059427	2.21405171954045	0.448081059024295	-1.68540061352814
-0.126004	0.13483	0.593895	-0.0158701	-0.00155473	-0.00173829	0.052407	0.1039974	0.0450109999999999	0.0024689	0.00078006	-0.00024514	0.3761204	0.0367826834	0.001380903	-0.0348036986	-0.0512584048	-0.0386551947	-0.0041387117	0.0327239687	0.0510357335	0.0404158122	0.0068845403	-0.030549514	-0.0506653309	-0.0420594396	-0.0096104404	0.0282866287	0.0501482692	0.043581319	0.0123085215	-0.0259418632	-0.0494860452	-0.0449770452	-0.0149709736	0.0710488792	0.0027663424	-0.0259066841	-0.0238954532	0.0070783691	0.0353028442	-0.0141985345	0.0689936392	-0.0045545138	0.0385381749	0	0.582825467889811	2.20514063040013	0.448081059024295	-1.68540061352814
-0.151187	-0.193498	0.549967	-0.0161206	-0.00165056	-0.00237328	-0.025183	-0.328328	-0.043928	-0.000250499999999997	-9.58299999999999e-05	-0.00063499	0.446505	0.0366341627	0.0009560698	-0.0352695426	-0.0512970867	-0.0379479508	-0.0028668829	0.033855984	0.0511902955	0.039209084	0.0047737179	-0.0323954483	-0.0510124748	-0.0404158122	-0.0066739292	0.030889962	0.0507638714	0.0415664612	0.00856488	-0.0293416141	-0.0504448302	-0.0426594344	-0.0104439465	0.0583528314	-0.0158422132	-0.026631884	0.0075660754	2.24107e-05	-0.0142519934	0.0054166927	0.0373200211	-0.0071695908	0.0532584062	0	0.027240675199235	1.14188762471507	0.448081059024295	-1.68540061352814
-0.154394	-0.062949	0.629241	-0.0172419	-0.00164412	-0.00178783	-0.00320700000000002	0.130549	0.079274	-0.00112130000000001	6.43999999999992e-06	0.00058545	0.2986895	0.0364850145	0.0005311711	-0.0357299485	-0.0513217075	-0.0372244541	-0.0015932859	0.0349595797	0.0512887341	0.0379479508	0.0026547183	-0.034174238	-0.0512337941	-0.0386551947	-0.0037150137	0.0333742597	0.051156911	0.0393458828	0.0047737179	-0.0325599874	-0.0510581178	-0.0400197194	-0.0058303776	0.093295866	-0.0264500707	-0.0163334433	-0.0313967716	0.0200158232	-0.0267540298	0.0627990037	0.0286663993	0.0250877902	-1.18012e-05	0	0.351155177490979	0.776667209088688	0.448081059024295	-1.68540061352814
-0.133274	-0.036923	0.469976	-0.0132006	-0.00152005	-0.00135291	0.02112	0.026026	-0.159265	0.0040413	0.00012407	0.00043492	0.4364255	0.0363352411	0.000106236	-0.0361848453	-0.0513322605	-0.0364850145	-0.0003187063	0.0360338295	0.0513309413	0.0366341627	0.0005311711	-0.0358821964	-0.0513287428	-0.0367826834	-0.0007436268	0.0357299485	0.0513256648	0.0369305738	0.0009560698	-0.0355770885	-0.0513217075	-0.0370778316	-0.0011684964	0.0180091873	0.0484481995	0.0072567712	-0.009430868	0.0363524977	0.0270272409	0.0676553617	-0.03165662	-0.0100648	0.0225344691	0	0.334771759992585	0.443790137560736	0.448081059024295	-1.68540061352814
-0.121474	0.0489322	0.137418	-0.00395967	-0.000288868	-0.00100441	0.0118	0.0858552	-0.332558	0.00924093	0.001231182	0.0003485	0.9712438	0.0361848453	-0.0003187063	-0.0366341627	-0.0513287428	-0.0357299485	0.0009560698	0.0370778316	0.051316871	0.0352695426	-0.0015932859	-0.0375157835	-0.0512970867	-0.0348036986	0.0022302563	0.0379479508	0.051269393	0.0343324881	-0.0028668829	-0.038374267	-0.0512337941	-0.033855984	0.0035030673	-0.0909819135	0.0948096743	0.1191029141	0.1219200674	0.0329495497	0.0615932403	-0.0722775524	-0.0800300121	-0.035073118	0.03421264	1	-1.72793073014537	1.97562467088098	0.448081059024295	-1.68540061352814
-0.125711	0.0755641	0.210538	-0.00569091	-0.000955545	-0.000902945	-0.00423699999999999	0.0266319	0.07312	-0.00173124	-0.000666677	0.000101465	0.228958	0.0360338295	-0.0007436268	-0.0370778316	-0.0513111553	-0.0349595797	0.0022302563	0.0380907096	0.0512465384	0.033855984	-0.0037150137	-0.0390716134	-0.051138904	-0.0327239687	0.0051966525	0.0400197194	0.0509883422	0.0315644841	-0.0066739292	-0.0409342319	-0.0507949796	-0.0303785035	0.0081456036	-0.1169369262	-0.0046914434	0.0575953869	0.1059120625	0.0337466677	-0.0734522124	-0.0270311884	-0.1151788592	-0.0047881851	-0.0497371062	0	-1.97328268272139	2.3518796096548	0.448081059024295	-1.68540061352814
-0.154078	0.0984714	0.278394	-0.00797041	-0.00102367	-0.00151069	-0.028367	0.0229073	0.067856	-0.0022795	-6.81249999999999e-05	-0.000607745	0.2668988	0.0358821964	-0.0011684964	-0.0375157835	-0.0512795028	-0.034174238	0.0035030673	0.0390716134	0.0511200208	0.0323954483	-0.0058303776	-0.0405464614	-0.0508545847	-0.030549514	0.0081456036	0.0419372706	0.0504837447	0.0286402612	-0.0104439465	-0.0432411585	-0.0500082695	-0.0266716472	0.0127206428	-0.0939405961	-0.0410744558	0.0627600236	-0.0067190221	0.0373943096	-0.0670449519	0.0037246872	-0.0625891522	0.074196924	-0.0776263427	0	-0.264158791564711	2.33343930388597	0.448081059024295	-1.68540061352814
-0.138796	0.10009	0.311277	-0.00820047	-0.00154721	-0.00151069	0.015282	0.0016186	0.032883	-0.000230059999999997	-0.00052354	0	0.0874636	0.0357299485	-0.0015932859	-0.0379479508	-0.0512337941	-0.0333742597	0.0047737179	0.0400197194	0.0509374568	0.030889962	-0.0079357543	-0.0419372706	-0.0504448302	-0.0282866287	0.0110672099	0.0436932151	0.0497578128	0.025574292	-0.0141560177	-0.0452807864	-0.048879052	-0.0227634039	0.0171902747	-0.0920841757	0.0782564698	0.0125295368	-0.0108646955	0.0443271671	-0.0084622439	0.103155516	-0.1137363561	0.003773217	-0.0313543074	0	-0.173433463068909	2.38781315680539	0.448081059024295	-1.68540061352814
-0.125004	0.0898941	0.303985	-0.00760436	-0.00102367	-0.00151069	0.013792	-0.0101959	-0.00729200000000002	0.000596109999999998	0.00052354	0	0.0872624	0.0355770885	-0.0020179662	-0.038374267	-0.0511740416	-0.0325599874	0.0060414244	0.0409342319	0.0506990465	0.0293416141	-0.010027537	-0.0432411585	-0.0499106512	-0.0259418632	0.0139516636	0.0452807864	0.0488137291	0.0223817506	-0.0177895469	-0.0470405074	-0.047415061	-0.0186832834	0.0215174627	-0.1026169719	0.037597069	0.0021749819	0.0612936819	-0.0500610398	0.0392003297	-0.0346402103	-0.0866115827	0.0651289635	-0.0814161917	0	-1.44407939164953	2.3679333586163	0.448081059024295	-1.68540061352814
-0.113627	0.051015	0.174769	-0.00500126	-0.000805077	-0.00123484	0.011377	-0.0388791	-0.129216	0.0026031	0.000218593	0.00027585	0.33434925	0.035423619	-0.0024425082	-0.0387946664	-0.0511002618	-0.0317317699	0.0073054049	0.0418143832	0.0504050515	0.027752553	-0.0121021428	-0.0444554224	-0.0492533652	-0.0235220047	0.0167892817	0.0466938665	0.0476556328	0.0190784374	-0.0213243743	-0.0485094437	-0.0456263236	-0.0144620929	0.0256663501	-0.0875761341	-0.0362480827	0.1257541158	0.0853355022	0.0433631925	-0.0709951201	-0.0270062001	-0.0279824052	-0.0358771888	-0.1044702495	0	0.086452310241597	1.39498793328898	0.448081059024295	-1.68540061352814
-0.123432	0.0711751	0.225912	-0.00632107	-0.000750284	-0.00151069	-0.00980500000000001	0.0201601	0.051143	-0.00131981	5.47929999999999e-05	-0.00027585	0.16363075	0.0352695426	-0.0028668829	-0.039209084	-0.0510124748	-0.030889962	0.00856488	0.0426594344	0.0500557939	0.0261249837	-0.0141560177	-0.0455775458	-0.0484745935	-0.0210340579	0.0195705382	0.0479270103	0.0462886013	0.0156807013	-0.0247408876	-0.049678515	-0.0435250908	-0.0101317049	0.0296025581	-0.097893927	0.022367308	0.1279085291	0.0604826723	0.0071227742	-0.0298538223	0.0188135448	0.008917288	-0.0250191663	-0.0619723887	0	0.417706920420637	1.19461258037372	0.448081059024295	0.592443852028073
-0.12837	0.00908844	0.256643	-0.00714063	-0.000857514	-0.00151069	-0.00493800000000001	-0.06208666	0.030731	-0.00081956	-0.00010723	0	0.14409516	0.035114862	-0.003291061	-0.039617456	-0.0509107048	-0.0300349241	0.0098190728	0.0434686762	0.0496516568	0.0244611644	-0.0161856435	-0.0466052026	-0.0475762569	-0.0184852245	0.0222860966	0.0489754657	0.044718628	0.0122053583	-0.0280201309	-0.0505404946	-0.041125754	-0.0057248166	0.03329347	-0.1050782978	0.0383075381	0.0790815002	-0.0429305051	-0.0120048183	0.0376589119	-0.0395465741	0.0366521949	0.0520544694	-0.001740299	0	1.06168615372076	0.509919375286958	0.448081059024295	-1.68540061352814
-0.154075	-0.00984224	0.279787	-0.00884915	-0.00103266	-0.00151069	-0.025705	-0.01893068	0.023144	-0.00170852	-0.000175146	0	0.16196298	0.0349595797	-0.0037150137	-0.0400197194	-0.0507949796	-0.0291670224	0.0110672099	0.0442414294	0.0491930831	0.0227634039	-0.0181875435	-0.0475362631	-0.0465605712	-0.0158828827	0.0249268406	0.0498351925	0.042952596	0.0086696085	-0.03114391	-0.051090054	-0.0384447462	-0.0012747024	0.0367085017	-0.0903305459	0.0440656636	-0.0113854812	0.0522719563	0.0279738433	0.0160458572	-0.0301366696	-0.0630671007	-0.0108640116	0.0172301782	0	0.932103677711875	-0.042614819992885	0.448081059024295	-1.68540061352814
-0.135794	0.00045624	0.268503	-0.00909104	-0.000870699	-0.0020237	0.018281	0.01029848	-0.011284	-0.00024189	0.000161961	-0.00051301	0.08570653	0.0348036986	-0.0041387117	-0.0404158122	-0.0506653309	-0.0282866287	0.0123085215	0.0449770452	0.0486805757	0.0210340579	-0.0201582885	-0.0483687975	-0.0454300417	-0.0132345652	0.0274839053	0.0505028777	0.0409982483	0.0050909511	-0.0340948932	-0.0513237961	-0.0355004298	0.0031850365	0.0398193552	-0.0993903028	-0.0331972136	-0.0015222667	0.0601310633	0.0047496063	-0.0422083352	-0.0150892908	-0.0441841662	-0.0081495361	-0.0291516681	0	1.26404704169867	-0.073641587691096	0.448081059024295	-1.68540061352814
-0.15429	0.0272366	0.336526	-0.0109048	-0.000132572	-0.0020237	-0.018496	0.02678036	0.068023	-0.00181376	0.000738127	0	0.24089371	0.0346472211	-0.0045621261	-0.0408056734	-0.0505217943	-0.0273941201	0.013542242	0.0456749061	0.0481146965	0.0192755259	-0.0220945026	-0.0491010801	-0.0441874568	-0.0105479382	0.0299487067	0.0509759483	0.0388641531	0.0014870976	-0.0368567075	-0.051240276	-0.0323129704	0.0076207265	0.0426002529	-0.0549937718	-0.0320066792	0.0404065253	-0.026231471	0.0200429742	-0.0498730994	0.0231706369	0.0076651875	0.0145617173	-0.0386057613	0	0.234490599821451	-0.00594620217558	0.448081059024295	-1.68540061352814
-0.171909	0.00178617	0.376979	-0.0126377	-0.000132572	-0.0020237	-0.017619	-0.02545043	0.040453	-0.00173290000000001	0	0	0.17016743	0.0344901501	-0.0049852279	-0.0411892428	-0.0503644092	-0.0264898788	0.0147676106	0.0463344264	0.0474960658	0.0174902479	-0.0239928691	-0.0497315932	-0.0428358815	-0.0078307784	0.0323129704	0.0512525814	0.0365596669	-0.0021241158	-0.0394140296	-0.05084001	-0.0289041989	0.0119988754	0.0450281516	-0.0230374978	0.0868600488	0.0055753535	-0.0423242746	0.0007207942	0.0630483504	0.0478777315	0.0123986159	-0.0061036208	0.0162049608	0	0.01495799191011	0.134740838535525	0.448081059024295	-1.68540061352814
-0.167199	0.00184954	0.310102	-0.01191	-0.000537473	-0.0020237	0.00470999999999996	6.33700000000001e-05	-0.066877	0.000727700000000007	-0.000404901	0	0.12828042	0.0343324881	-0.0054079881	-0.0415664612	-0.0501932186	-0.025574292	0.0159838716	0.0469550524	0.046825362	0.0156807013	-0.0258501361	-0.05025903	-0.0413786495	-0.0050909511	0.0345687596	0.0513317109	0.0340948932	-0.0057248166	-0.0417526707	-0.0501254723	-0.0252974622	0.0162864257	0.0470829328	-0.0459656551	0.0516570202	-0.0362978119	0.0319922688	-0.0268852388	0.0473950215	-0.0306968679	-0.0235022422	-0.0310736625	0.0337667188	0	-0.11581460606295	0.006116381240437	0.448081059024295	-1.68540061352814
-0.175293	0.0206924	0.320013	-0.0123559	-0.000639376	-0.00192053	-0.00809399999999999	0.01884286	0.009911	-0.000445900000000001	-0.000101903	0.00010317	0.06939651	0.034174238	-0.0058303776	-0.0419372706	-0.0500082695	-0.024647752	0.0171902747	0.0475362631	0.0461033203	0.0138493968	-0.0276631221	-0.0506822973	-0.0398193552	-0.0023363873	0.0367085017	0.0512130319	0.0314806383	-0.0092971841	-0.0438596552	-0.0491010801	-0.0215174627	0.0204510037	0.04874757	-0.0459320913	-0.0486763953	0.0211312651	0.0076247521	-0.0065157184	-0.034712045	-0.0451623648	0.0038064934	0.0118427008	0.0058828114	0	0.127899116302312	-0.179795992098825	0.448081059024295	-1.68540061352814
-0.188178	0.0398581	0.383096	-0.0135629	-0.000704243	-0.0020237	-0.012885	0.0191657	0.063083	-0.001207	-6.4867e-05	-0.00010317	0.16388555	0.0340154024	-0.0062523676	-0.0423016137	-0.0498096126	-0.0237106555	0.0183860761	0.0480775708	0.0453307324	0.0119988754	-0.0294287216	-0.0510005177	-0.0381618445	0.0004249396	0.0387250135	0.0508970017	0.0287283636	-0.012823538	-0.0457232929	-0.0477731655	-0.0175900897	0.0244611644	0.0500082695	-0.0136719243	-0.0270917815	-0.0263687841	-0.0092521196	0.0466553494	-0.0484140764	0.0013295963	0.0007622468	-0.0066025138	-0.0061017956	0	0.493989332530674	-0.679935040225727	0.448081059024295	-1.68540061352814
-0.188053	0.040173	0.443539	-0.0142793	-0.0010515	-0.0020237	0.000124999999999986	0.000314900000000007	0.060443	-0.000716400000000004	-0.000347257	0	0.11406575	0.033855984	-0.0066739292	-0.0426594344	-0.0495973023	-0.0227634039	0.0195705382	0.0485785209	0.0445084453	0.0101317049	-0.03114391	-0.0512130319	-0.0364102058	0.0031850365	0.0406115256	0.0503848382	0.0258501361	-0.0162864257	-0.047333244	-0.0461499372	-0.013542242	0.0282866287	0.0508545847	0.0042207782	-0.0106321473	-0.0112566296	0.0011860158	-0.0291695784	-0.0135196244	0.0447473527	-0.0157085454	0.0370313626	-0.0358056058	0	1.05045612048195	0.040318665580857	0.448081059024295	-1.68540061352814
-0.195153	0.0199831	0.429134	-0.0151385	-0.000761226	-0.0020237	-0.0071	-0.0201899	-0.014405	-0.000859199999999996	0.000290274	0	0.0991685999999999	0.0336959856	-0.0070950334	-0.0430106775	-0.0493713969	-0.0218064029	0.0207429306	0.049038693	0.0436373605	0.0082504761	-0.0328057493	-0.0513193992	-0.0345687596	0.0059359137	0.042361705	0.049678515	0.0228585745	-0.0196687086	-0.0486805757	-0.0442414294	-0.0094016433	0.0318985121	0.0512795028	0.0145126788	0.0138104665	0.0112826399	-0.0684958309	-0.0164418458	0.0307051989	0.0257705646	0.0096490846	0.0250174142	-0.0044223804	0	0.563399543186377	0.263878108049985	0.448081059024295	0.592443852028073
-0.188235	0.00367755	0.404352	-0.0148413	-0.000588403	-0.0020237	0.00691800000000001	-0.01630555	-0.024782	0.000297200000000001	0.000172823	0	0.0715067	0.0335354099	-0.0075156513	-0.0433552888	-0.0491319582	-0.0208400624	0.0219025301	0.0494577007	0.0427184332	0.0063577993	-0.0344113928	-0.0513193992	-0.032642048	0.0086696085	0.0439696763	0.048780754	0.0197667948	-0.0229536472	-0.0497578128	-0.0420594396	-0.0051966525	0.0352695426	0.0512795028	0.0057287966	0.0598899319	-0.0519915744	-0.0048678996	0.0151065031	0.0422332346	0.0063606105	-0.0185387678	-0.0069244217	0.042832372	0	-0.280065379503888	0.758435992981109	0.448081059024295	0.592443852028073
-0.198169	-0.00593814	0.453333	-0.0152238	-0.00104436	-0.0020237	-0.00993400000000003	-0.00961569	0.048981	-0.000382500000000001	-0.000455957	0	0.11045354	0.0333742597	-0.0079357543	-0.0436932151	-0.048879052	-0.0198647963	0.0230486216	0.0498351925	0.0417526707	0.0044563007	-0.03595809	-0.0512130319	-0.0306348232	0.0113782077	0.0454300417	0.0476950147	0.016588352	-0.0261249837	-0.0505589784	-0.039617456	-0.0009560698	0.038374267	0.0508545847	0.0194498542	-0.0330851621	-0.0690113316	0.0467914146	-0.0069139076	-0.0095956089	-0.032668635	-0.0205471775	0.0132145771	0.0529368802	0	-0.140260625827548	0.956745253761908	0.448081059024295	0.592443852028073
-0.205855	0.00194354	0.413145	-0.0149873	-0.000878113	-0.00195029	-0.007686	0.00788168	-0.040188	0.000236500000000001	0.000166247	7.34100000000003e-05	0.0795635299999999	0.0332125377	-0.0083553134	-0.0440244045	-0.0486127474	-0.0188810221	0.0241804983	0.0501708514	0.0407411319	0.0025486187	-0.0374431914	-0.0510005177	-0.0285520362	0.0140538708	0.0467378986	0.046425481	0.0133371814	-0.0291670224	-0.0510796273	-0.0369305738	0.003291061	0.0411892428	0.0500082695	0.0043767321	-0.0638367975	-0.0055126618	0.0164946895	-0.0321595557	-0.0432268257	-0.0113379087	0.0386761365	0.0069576694	-0.0293764623	0	-1.24107659627669	0.672905774024319	0.448081059024295	-1.68540061352814
-0.205899	-0.0579939	0.41818	-0.0158302	-0.000792162	-0.0020237	-4.39999999999607e-05	-0.05993744	0.00503500000000001	-0.000842900000000004	8.5951e-05	-7.34100000000003e-05	0.11512949	0.0330502467	-0.0087742999	-0.0443488058	-0.0483331176	-0.0178891614	0.0252974622	0.0504643955	0.0396849258	0.0006374004	-0.0388641531	-0.0506822973	-0.0263988242	0.0166888526	0.0478888566	0.0449770452	0.010027537	-0.0320647078	-0.051316871	-0.0340154024	0.0075156513	0.0436932151	0.04874757	0.0146754858	-0.0092942394	0.0486122701	-0.064857613	-0.0006512668	-0.003547251	0.0200438443	0.0891596732	-0.0075048009	-0.0137546904	0	-1.07844927411865	0.356826148697648	0.448081059024295	0.592443852028073
-0.211098	-0.0605725	0.403771	-0.0157631	-0.000974489	-0.0020237	-0.00519900000000004	-0.00257860000000001	-0.014409	6.71000000000074e-05	-0.000182327	0	0.03465795	0.0328873894	-0.0091926851	-0.044666369	-0.0480402391	-0.0168896389	0.0263988242	0.0507155786	0.0385852104	-0.0012747024	-0.040218541	-0.05025903	-0.0241804983	0.0192755259	0.048879052	0.0433552888	0.0066739292	-0.0348036986	-0.051269393	-0.030889962	0.0116887668	0.0458672776	0.0470829328	0.0093931083	0.0632869558	-0.0284161149	-0.0107114128	-0.020502494	0.0602791413	-0.0067139687	-0.012289398	-0.0161432048	0.0189230584	0	0.474491743969509	0.041545428862495	0.448081059024295	0.592443852028073
-0.201697	-0.0163489	0.393732	-0.0156233	-0.00112867	-0.00172354	0.00940099999999999	0.0442236	-0.010039	0.000139799999999995	-0.000154181	0.00030016	0.0933706499999999	0.0327239687	-0.0096104404	-0.0449770452	-0.0477341923	-0.0158828827	0.0274839053	0.0509241898	0.0374431914	-0.0031850365	-0.041504035	-0.0497315932	-0.0219025301	0.0218064029	0.0497051606	0.0415664612	0.003291061	-0.0373704389	-0.0509374568	-0.0275735728	0.0157818258	0.0476950147	0.0450281516	-0.0011443305	-0.0668484933	-0.0056917319	0.0026545875	-0.0332348138	-0.0276947857	-0.0564663712	-0.0270158067	0.0044781257	0.0135444409	0	0.717358327035998	0.395962566937281	0.448081059024295	0.592443852028073
-0.199116	0.0168445	0.399079	-0.0163967	-0.00131019	-0.00160304	0.002581	0.0331934	0.00534699999999999	-0.0007734	-0.00018152	0.0001205	0.0948924	0.0325599874	-0.010027537	-0.0452807864	-0.047415061	-0.0148693239	0.0285520362	0.051090054	0.0362601209	-0.0050909511	-0.0427184332	-0.0491010801	-0.0195705382	0.0242741578	0.0503644092	0.039617456	-0.000106236	-0.0397522256	-0.050322904	-0.0240867353	0.0197667948	0.0491626259	0.0426002529	0.0103141168	-0.0102151278	-0.0221016092	-0.0253608856	0.0695599649	-0.026722572	0.0003473984	0.0120386088	-0.0194064343	0.021784432	0	0.579802480023452	0.709782010666328	0.448081059024295	0.592443852028073
-0.20836	-0.00873881	0.438009	-0.0165588	-0.00133486	-0.0015342	-0.00924399999999997	-0.02558331	0.03893	-0.000162099999999998	-2.46700000000007e-05	6.88399999999999e-05	0.0865378099999999	0.0323954483	-0.0104439465	-0.0455775458	-0.0470829328	-0.0138493968	0.0296025581	0.0512130319	0.0350372959	-0.0069898018	-0.0438596552	-0.0483687975	-0.0171902747	0.0266716472	0.0508545847	0.0375157835	-0.0035030673	-0.0419372706	-0.0494291445	-0.0204510037	0.0236163807	0.05025903	0.0398193552	0.0176681715	0.0258990383	-0.0209212688	0.0051780554	-0.0151064288	0.007613696	0.0602349621	0.0003346493	-0.0239915736	0.0081897304	0	-0.211096305902385	1.76656761577154	0.448081059024295	-1.68540061352814
-0.20887	-0.0144242	0.425499	-0.0167315	-0.00147697	-0.00166282	-0.000509999999999983	-0.00568539	-0.0125100000000001	-0.000172700000000001	-0.000142109999999999	-0.00012862	0.04087689	0.0322303541	-0.0108596403	-0.0458672776	-0.0467378986	-0.012823538	0.0306348232	0.0512930202	0.0337760571	-0.0088789537	-0.0449257461	-0.0475362631	-0.0147676106	0.0289919311	0.0511740416	0.0352695426	-0.0068845403	-0.0439147598	-0.048261137	-0.0166888526	0.0273042176	0.0509759483	0.0367085017	0.0153325129	0.0209678724	0.0143158786	-0.059141187	-0.0345566749	0.0460575735	-0.0211930326	0.058743707	-0.0003468324	0.0181987012	0	0.987159645548964	1.82512511148637	-2.22840312389761	-1.68540061352814
