"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.00400157	-0.0433141	0.134561	-0.0034155	0.000150804	-0.000531867	0.02138813	0.0158443	-0.040831	-0.00013654	0.000623527	-2.422e-05	0.11727778	0.052324667	0.0521639377	0.051896421	0.0515226647	0.051043434	0.0504597097	0.049772687	0.0489837722	0.0480945804	0.0471069319	0.0460228486	0.0448445497	0.0435744473	0.0422151417	0.0407694154	0.0392402281	0.0376307102	0.0359441567	0.0341840202	0.032353904	0.0304575546	-0.00919767	0.0265751712	-0.0104733596	0.0188632615	0.0390239227	-0.0270195859	-0.0120607844	0.0309927279	-0.0536461229	-0.0192173504	0	0	0	0	0	0
0.0135094	-0.0643185	0.152887	-0.00315426	0.000607242	-0.000448157	0.01751097	-0.0210044	0.018326	0.00026124	0.000456438	8.371e-05	0.09691077	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	0.0011863276	0.0454611342	-0.0280893924	0.0636590336	0.0174933222	0.0030081786	-0.0110245343	-0.0017235929	-0.0650094823	-0.0162934231	0	0	0	0	0	0
0.0132792	-0.0643032	0.103553	-0.00281701	0.000607242	-0.000473868	-0.0002302	1.53000000000098e-05	-0.049334	0.00033725	0	-2.5711e-05	0.06772755	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	-0.0026571139	-0.0006942457	0.0059523487	0.0381186352	0.0432155003	0.0151378689	-0.0154642598	0.0242041718	-0.0246216638	0.0113269679	0	0	0	0	0	0
0.00620379	-0.0341958	0.139874	-0.00327261	0.000496323	-0.000514564	-0.00707541	0.0301074	0.036321	-0.0004556	-0.000110919	-4.0696e-05	0.10386456	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	0.0051643795	-0.0019818828	0.0316598104	-0.0219048175	0.0495138731	-0.0154821891	-0.0203499937	0.0139921884	-0.0384709818	-0.0190932212	0	0	0	0	0	0
0.0296899	-0.0232834	0.0892348	-0.00236184	0.000371499	-0.000649406	0.02348611	0.0109124	-0.0506392	0.00091077	-0.000124824	-0.000134842	0.14355951	0.0522760543	0.0519697758	0.0514606403	0.050750635	0.0498425313	0.048739874	0.047446967	0.0459688572	0.044311314	0.0424808075	0.0404844828	0.0383301323	0.0360261653	0.0335815749	0.0310059033	0.0283092043	0.0255020041	0.0225952602	0.0196003187	0.01652887	0.013392903	-0.0314210792	-0.0116466732	-0.0087977115	-0.0134065685	0.0495780161	-0.0327907425	0.0307847409	0.032625321	-0.03535925	-0.0454155015	0	0	0	0	0	0
0.0523571	-0.0541746	0.0280184	-0.00190466	0.000607242	-0.000484201	0.0226672	-0.0308912	-0.0612164	0.00045718	0.000235743	0.000165205	0.1576812	0.0522614734	0.0519115742	0.0513301431	0.0505197734	0.0494840794	0.0482276804	0.0467561802	0.0450761418	0.0431950583	0.0411213197	0.0388641751	0.0364336915	0.0338407093	0.0310967934	0.028214182	0.0252057321	0.0220848615	0.0188654898	0.0155619757	0.0121890533	0.0087617663	-0.0197784363	0.0312292661	-0.0624933886	0.0386745117	-0.083955298	-0.0724021255	0.0402200671	0.0131578021	0.0255922248	0.0880874805	0	0	0	0	0	0
0.0913423	-0.194228	-0.322569	0.000521793	7.9915e-05	5.26892e-05	0.0389852	-0.1400534	-0.3505874	0.002426453	-0.000527327	0.0005368902	0.70415951	0.0522459219	0.0518495163	0.0511910666	0.0502739006	0.0491026536	0.0476832451	0.0460228486	0.0441298556	0.0420138333	0.0396854757	0.0371565505	0.0344398384	0.0315490697	0.028498854	0.025304607	0.0219824722	0.0185492395	0.0150222601	0.0114193591	0.0077587455	0.0040589197	-0.0936114251	-0.0375173615	-0.0243429929	-0.0008895985	-0.2546483479	-0.060342713	0.021186992	0.0100339788	0.2960976521	0.1074166896	0	0	0	0	0	0
0.0750227	-0.0413789	-0.146373	-0.00118063	0.00015179	5.26892e-05	-0.0163196	0.1528491	0.176196	-0.001702423	7.1875e-05	0	0.4340796	0.0522294002	0.0517836067	0.051043434	0.0500130897	0.0486984311	0.0471069319	0.0452476394	0.0431311232	0.0407694154	0.0381759417	0.0353654455	0.032353904	0.0291584371	0.0257972105	0.0222893319	0.018654743	0.0149141057	0.0110886847	0.0072002268	0.0032708371	-0.0006771467	-0.0655451443	-0.0770101643	-0.0027561997	-0.0300771945	-0.0514575996	0.0370152275	0.016613439	0.0276524603	0.133487884	-0.1257776388	0	0	0	0	0	0
0.0112758	-0.0100736	-0.0594029	-0.000416488	0.000617406	-0.000573174	-0.0637469	0.0313053	0.0869701	0.000764142	0.000465616	-0.0006258632	0.27480336	0.0522119084	0.0517138504	0.0508872699	0.0497374181	0.0482715996	0.0464991262	0.044431258	0.0420811315	0.0394636764	0.0365955205	0.0334948844	0.0301814655	0.0266763128	0.0230016937	0.0191809517	0.015238359	0.0111989617	0.0070884207	0.0029328492	-0.0012413539	-0.005407671	-0.006203846	-0.0813103827	0.0183862949	0.0235444147	-0.0716477658	-0.0012702125	0.0326447313	0.0168740348	0.0859424652	-0.0303396445	0	0	0	0	0	0
0.00139457	-0.0100346	-0.00698765	0.000303486	-1.19043e-05	-1.24379e-05	-0.00988123	3.89999999999991e-05	0.05241525	0.000719974	-0.0006293103	0.0005607361	0.1578365	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	0.0216193714	0.0042621433	-0.0147514859	0.0069013098	-0.0487496411	-0.0290952456	0.0465803896	-0.0458927043	0.0298541097	-0.0217458527	0	0	0	0	0	0
0.00773872	-0.0100427	0.00514572	-0.000120469	-1.19043e-05	-0.000229451	0.00634415	-8.09999999999873e-06	0.01213337	-0.000423955	0	-0.0002170131	0.050534025	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	0.0194066633	0.014139653	-0.0094047799	-0.0132437653	-0.0457817258	-0.0421466345	0.0404646551	-0.0317436479	0.021172384	0.0295335571	0	0	0	0	0	0
-0.0207154	-0.0100224	0.0504972	0.000303486	0.000178181	0.000145162	-0.02845412	2.03000000000009e-05	0.04535148	0.000423955	0.0001900853	0.000374613	0.123258565	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	0.0294430603	0.0593343571	-0.0396972369	-0.0107030025	-0.0449763872	-0.053028709	0.0450579182	-0.0588740422	-0.0181229354	0.0164809874	0	0	0	0	0	0
-0.00560782	-0.0266907	-0.0168807	0.000383173	0.000329916	-0.00011525	0.01510758	-0.0166683	-0.0673779	7.96870000000001e-05	0.000151735	-0.000260412	0.12374548	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	0.012872795	0.0319059707	-0.0085788141	-0.057739982	-0.0473436429	-0.0266460042	-0.0042621141	-0.0039892003	0.0313320422	0.04187349	0	0	0	0	0	0
-0.00249146	-0.0344806	-0.0168894	0.000179099	0.000126288	-0.000229451	0.00311636	-0.0077899	-8.69999999999344e-06	-0.000204074	-0.000203628	-0.000114201	0.03701011	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	0.0219058619	0.0039718773	-0.0013756257	0.0247876176	-0.0520057575	0.0494463164	-0.0183614309	-0.0064288285	0.0306160271	-0.059695764	0	0	0	0	0	0
-0.0119141	-0.0406963	-0.0168753	0.000545133	0.000534796	9.4499e-05	-0.00942264	-0.0062157	1.40999999999961e-05	0.000366034	0.000408508	0.00032395	0.07057704	0.0520866082	0.0512148408	0.049772687	0.0477762082	0.0452476394	0.0422151417	0.0387124883	0.0347786889	0.0304575546	0.0257972105	0.0208495594	0.015669704	0.0103153331	0.0048460789	-0.0006771467	-0.0061928308	-0.0116395445	-0.0169566271	-0.0220848615	-0.0269671338	-0.0315490697	0.0325559055	-0.0010165298	-0.0021975247	0.066422474	-0.0241393776	0.0514116597	-0.035552725	0.0062654949	0.0156042636	0.077688896	0	0	0	0	0	0
0.00273717	-0.0244815	-0.0426391	-0.000127646	9.30177e-05	-5.09611e-05	0.01465127	0.0162148	-0.0257638	-0.000672779	-0.0004417783	-0.0001454601	0.11963074	0.0520623368	0.0511183183	0.0495576132	0.0473990497	0.0446686685	0.0413994086	0.0376307102	0.0334080384	0.0287823352	0.0238094045	0.0185492395	0.0130652981	0.0074237382	0.0016926191	-0.0040589197	-0.0097614921	-0.0153463027	-0.0207459769	-0.0258953737	-0.030732371	-0.0351986159	0.0147174018	-0.032330468	0.020780049	0.0482093235	-0.023374373	0.0352766939	-0.0035256082	-0.0303443998	0.0577396676	-0.0441630924	0	0	0	0	0	0
0.00947743	-0.0299786	0.011313	-0.000109934	9.30177e-05	0.00019643	0.00674026	-0.0054971	0.0539521	1.7712e-05	0	0.0002473911	0.079444615	0.0520370985	0.0510179984	0.0493342563	0.0470078072	0.0440689593	0.0405559987	0.0365146908	0.0319976841	0.0270638244	0.021777388	0.0162072446	0.0104259597	0.0045088495	-0.0014670001	-0.0074237382	-0.0132837629	-0.018970732	-0.024410558	-0.0295323731	-0.0342694522	-0.0385600826	0.0105708996	-0.0131477814	0.0071949604	-0.0123700167	-0.0174648782	0.027366052	0.0162927255	-0.0359265637	0.0300824764	0.0759789428	0	0	0	0	0	0
0.0183374	-0.0062609	-0.0144218	-5.99515e-05	0.000318437	9.15548e-06	0.00885997	0.0237177	-0.0257348	4.99825e-05	0.0002254193	-0.00018727452	0.081446286	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	0.0150959235	-0.0529913739	0.0547134935	-0.0315405385	0.0107315723	0.0295554618	-0.0136561549	0.003629484	0.0320901905	0.014237523	0	0	0	0	0	0
0.00721323	0.0120926	0.0202863	-3.65692e-05	0.00051679	9.15548e-06	-0.01112417	0.0183535	0.0347081	2.33823e-05	0.000198353	0	0.075272535	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	0.0176593238	-0.0510848131	0.0343779246	-0.0652129435	-0.0049594341	0.0263785842	0.0206491258	0.0085273593	0.0192591195	-0.0066182937	0	0	0	0	0	0
0.0198055	0.0142891	-0.0136433	0.000326078	-0.000142959	9.15548e-06	0.01259227	0.0021965	-0.0339296	0.0003626472	-0.000659749	0	0.09983818	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	0.0052052041	-0.0320661031	0.0098152468	0.014030645	-0.0132955191	-0.0089876851	0.0061945875	0.0390721269	0.0007256051	0.0185545121	0	0	0	0	0	0
0.0198082	0.0113829	0.0296417	-0.000128458	-0.000308457	9.15548e-06	2.69999999999784e-06	-0.0029062	0.043285	-0.000454536	-0.000165498	0	0.0771956	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	0.0065384934	0.0093313081	-0.0306856331	0.0527769704	-0.0238832869	0.0061654651	0.0122886829	-0.0196840692	0.0064001496	-0.0343103508	0	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
0.0198102	0.00771069	-0.00578421	0.000256682	-0.000329187	0.000355863	2.000000000002e-06	-0.00367221	-0.03542591	0.00038514	-2.073e-05	0.00034670752	0.076728996	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	0.0126884167	-0.0064614943	-0.0062474754	0.0142614367	-0.0046273859	0.015764058	0.0181638245	-0.0210872369	0.0200088973	0.0464650469	0	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
0.00221941	0.00767871	0.00768446	2.10141e-05	-0.000329187	-8.67998e-06	-0.01759079	-3.198e-05	0.01346867	-0.0002356679	0	-0.00036454298	0.061101984	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	0.0119947204	-0.0273416674	0.0167412504	0.0305165893	-0.0069805116	0.0128199575	0.0231051302	-0.0395203101	0.0356542278	-0.0587135578	0	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
0.010989	0.00768927	0.0260863	0.00041761	-0.000196276	0.00030674	0.00876959	1.0559999999998e-05	0.01840184	0.0003965959	0.000132911	0.00031541998	0.069428334	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	0.0151111127	-0.0177336185	0.0108347649	-0.031812426	0.0021850597	0.0274954896	0.0220713977	-0.0322001729	0.0062477324	0.036773205	0	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
0.0305809	0.00769905	-0.0119621	0.000431262	-0.000329187	0.000421383	0.0195919	9.78000000000177e-06	-0.0380484	1.3652e-05	-0.000132911	0.000114643	0.07071038	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	0.0007016202	-0.0374811	0.0208602795	0.0033440095	0.0028760865	0.0210598816	-0.0257184406	0.0361813844	0.0118390014	0.0082456272	0	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.0248148	0.0204481	0.0347897	0.000253858	-0.000329187	0.000451523	-0.0057661	0.01274905	0.0467518	-0.000177404	0	3.014e-05	0.07564415	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	0.0128100949	-0.0103005426	-0.0017674404	0.0501983268	0.0056547901	0.0494325858	-0.0281260489	-0.001480238	-0.0072197085	-0.0401456357	0	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
0.0426257	0.00770019	0.0137474	0.000611769	-0.000379969	0.000430444	0.0178109	-0.01274791	-0.0210423	0.000357911	-5.0782e-05	-2.1079e-05	0.07308971	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	0.0079554596	-0.0300397861	0.0204660633	-0.003728243	0.0136638389	0.018796707	-0.0185673093	0.0341980376	-0.0105557566	0.0427486303	0	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
0.0332866	0.0300666	0.0571682	4.26137e-05	-0.000329187	0.000289273	-0.0093391	0.02236641	0.0434208	-0.0005691553	5.0782e-05	-0.000141171	0.113181725	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	0.0057016668	-0.0026409322	0.0085510574	-0.0592268056	0.0195349409	-0.0135034992	0.0196003833	0.0163027294	-0.0299842554	-0.0412349983	0	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
0.0414242	0.00767293	0.0420825	0.000762545	-0.000329187	0.000383072	0.00813759999999999	-0.02239367	-0.0150857	0.0007199313	0	9.3799e-05	0.086303485	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	-0.0014317994	0.0457705581	-0.0480461685	0.0210269442	-0.016389769	-0.0337848894	0.0108705602	0.023781593	-0.0342754182	0.0335715685	0	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
0.0239065	0.0145733	0.0522437	4.26137e-05	-0.000329187	8.40906e-05	-0.0175177	0.00690037	0.0101612	-0.0007199313	0	-0.0002989814	0.085524905	0.0516212534	0.0493720561	0.0456957037	0.0406984653	0.0345247919	0.0273531403	0.0193908153	0.0108679768	0.0020309873	-0.0068647103	-0.0155619757	-0.0238094045	-0.0313685957	-0.0380210421	-0.0435744473	-0.0478682839	-0.0507784337	-0.0522207755	-0.0521536168	-0.0505788988	-0.0475421407	0.0023222776	0.03945975	-0.0271303393	0.0702567403	0.0047100482	0.0115965623	-0.0252810762	-0.0002667339	-0.0373151298	-0.0425510485	0	0	-0.036558840976344	-0.109412144362484	-2.22840312389761	0.592443852028073
