"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.0498388	-0.0322977	-0.0353639	-0.0077821	-0.00244049	-0.00239683	-0.0024727	-0.00115820000000001	-0.0044736	-0.00030507	-0.00017171	2.18000000000002e-05	0.0330335	0.0346942175	-0.0064169112	-0.0431950583	-0.0508059967	-0.024110485	0.0188654898	0.0491026536	0.0461835398	0.0120792627	-0.0301814655	-0.0520623368	-0.0387884217	0.0006771467	0.0396854757	0.051896421	0.0290646136	-0.013392903	-0.0468069407	-0.0486148674	-0.0175958911	0.025304607	0.004111354	-0.0199184792	-0.049010656	-0.0217744141	-0.0115286727	0.0236547809	0.0608973753	-0.0228888018	0.417706920420637	1.19461258037372	0.448081059024295	0.592443852028073
0.0541203	-0.0467761	-0.00643484	-0.0076683	-0.00226878	-0.00249257	0.00428149999999999	-0.0144784	0.02892906	0.0001138	0.00017171	-9.574e-05	0.06675146	0.0345247919	-0.0068647103	-0.0435744473	-0.0505788988	-0.0231030362	0.0201224762	0.0496302266	0.0453043854	0.0100939368	-0.0319976841	-0.0522760543	-0.0369171367	0.0036086884	0.0416744222	0.0513301431	0.0259934166	-0.0170633708	-0.0484878293	-0.0468574839	-0.0132837629	0.0293456776	0.0187109377	-0.0541226208	-0.038472351	-0.025317855	-0.0449018294	0.0551822776	-0.0210928638	0.0290665186	1.06168615372076	0.509919375286958	0.448081059024295	-1.68540061352814
0.0239379	-0.0468373	-0.108222	-0.00750375	-0.00270221	-0.00241854	-0.0301824	-6.12000000000113e-05	-0.10178716	0.00016455	-0.00043343	7.40300000000001e-05	0.16563126	0.0343547251	-0.0073119995	-0.0439465533	-0.0503367722	-0.0220848615	0.0213660101	0.0501126395	0.044371389	0.0080934286	-0.0337544877	-0.0523723222	-0.0349471469	0.0065289069	0.0435117199	0.0505494535	0.0227986886	-0.0206422981	-0.0498771065	-0.0447861304	-0.0088730165	0.0331465714	0.0216647155	-0.04103446	-0.0165408404	-0.030448512	-0.0297629351	0.0040712649	0.077441736	0.0156295754	0.932103677711875	-0.042614819992885	0.448081059024295	-1.68540061352814
0.0530824	-0.0468307	-0.0527043	-0.00745983	-0.00257687	-0.00238449	0.0291445	6.60000000000938e-06	0.0555177	4.3920000000002e-05	0.00012534	3.40499999999999e-05	0.0948343	0.0341840202	-0.0077587455	-0.044311314	-0.0500796887	-0.0210564335	0.0225952602	0.0505494535	0.0433856593	0.0060807472	-0.0354486142	-0.0523509242	-0.0328837193	0.0094286395	0.0451906832	0.0495576132	0.0194956122	-0.024110485	-0.0509664168	-0.0424146861	-0.0043963972	0.0366761804	0.0423083664	0.0437202577	-0.0096583693	-0.0476383477	0.0430690219	0.002920103	-0.0197690016	-0.0130249229	1.26404704169867	-0.073641587691096	0.448081059024295	-1.68540061352814
0.0878264	-0.0271401	-0.0650686	-0.00686716	-0.0020821	-0.00220689	0.034744	0.0196906	-0.0123643	0.000592669999999998	0.00049477	0.0001776	0.1300509	0.0340126806	-0.0082049152	-0.0446686685	-0.0498077248	-0.0200182296	0.0238094045	0.050940271	0.0423483678	0.0040589197	-0.0370769179	-0.0522119084	-0.030732371	0.0122987873	0.0467052026	0.0483587652	0.016099885	-0.0274493255	-0.0517492091	-0.0397590408	0.0001128608	0.0399056168	0.0589630196	0.0419111115	0.0204037301	-0.0543707924	0.0310833884	0.0275495631	-0.0416681704	0.0137662158	0.234490599821451	-0.00594620217558	0.448081059024295	-1.68540061352814
0.0812235	-0.061862	-0.0828418	-0.00670653	-0.0020821	-0.00227055	-0.00660289999999998	-0.0347219	-0.0177732	0.00016063	0	-6.36600000000001e-05	0.0703125	0.0338407093	-0.0086504753	-0.045018557	-0.0495209612	-0.018970732	0.0250076315	0.0512847364	0.0412607473	0.0020309873	-0.0386363752	-0.0519555872	-0.028498854	0.0151303447	0.0480497669	0.0469579174	0.0126276447	-0.0306409077	-0.0522207755	-0.0368369888	0.004621281	0.0428084497	0.0439164293	0.0449685834	0.0310162173	-0.0268677287	0.0417389591	-0.0010055044	-0.0127991268	-0.0303406229	0.01495799191011	0.134740838535525	0.448081059024295	-1.68540061352814
0.0878689	-0.0298628	-0.0823806	-0.00807341	-0.00153685	-0.00245885	0.0066454	0.0319992	0.000461200000000009	-0.00136688	0.00054525	-0.0001883	0.1441273	0.0336681095	-0.0090953929	-0.0453609212	-0.0492194833	-0.0179144269	0.02618914	0.0515825363	0.0401240904	0	-0.0401240904	-0.0515825363	-0.02618914	0.0179144269	0.0492194833	0.0453609212	0.0090953929	-0.0336681095	-0.0523782801	-0.0336681095	0.0090953929	0.0453609212	0.0243491461	0.054607031	0.0251813662	-0.0070111839	0.0540826208	0.0404002799	-0.0274855288	0.0298361412	-0.11581460606295	0.006116381240437	0.448081059024295	-1.68540061352814
0.0687539	-0.0585358	-0.210094	-0.00709859	-0.00187803	-0.00253314	-0.019115	-0.028673	-0.1277134	0.000974819999999998	-0.00034118	-7.42900000000003e-05	0.2450159	0.0334948844	-0.0095396348	-0.0456957037	-0.0489033805	-0.0168498047	0.0273531403	0.0518333998	0.0389397479	-0.0020309873	-0.0415373011	-0.051093594	-0.0238094045	0.0206422981	0.0502100954	0.0435744473	0.0055199161	-0.0365146908	-0.0522207755	-0.0302736359	0.0135019809	0.0475421407	0.0086224222	0.0193680437	-0.0368169767	-0.0093444196	0.0198871273	-0.0809037946	0.0643625585	0.0110933218	0.127899116302312	-0.179795992098825	0.448081059024295	-1.68540061352814
0.071092	-0.0293305	-0.226546	-0.00722933	-0.0013014	-0.00252283	0.00233810000000001	0.0292053	-0.016452	-0.00013074	0.00057663	1.03099999999999e-05	0.0838794	0.0333210373	-0.009983168	-0.0460228486	-0.0485727468	-0.0157773596	0.028498854	0.0520370985	0.0377091275	-0.0040589197	-0.0428733831	-0.0504898588	-0.0213660101	0.0233053991	0.0510179984	0.0416059582	0.0019182066	-0.0391653804	-0.0517492091	-0.0266763128	0.0178083308	0.0493342563	0.0253859786	-0.0382585852	-0.063280483	-0.0361703328	-0.0299965865	-0.014460527	0.0349943653	0.0639412617	0.493989332530674	-0.679935040225727	0.448081059024295	-1.68540061352814
0.110105	-0.00626052	-0.174329	-0.0078065	-0.00123064	-0.00252472	0.039013	0.02306998	0.052217	-0.00057717	7.076e-05	-1.88999999999962e-06	0.14679098	0.0331465714	-0.0104259597	-0.0463423012	-0.0482276804	-0.0146975897	0.0296255153	0.0521934471	0.0364336915	-0.0060807472	-0.0441298556	-0.049772687	-0.0188654898	0.0258953737	0.0516402525	0.0394636764	-0.0016926191	-0.0416059582	-0.0509664168	-0.0229002443	0.0219824722	0.0507226006	0.0404160742	-0.0489208584	-0.0020861334	-0.0408056557	-0.028299458	-0.0169153432	0.048487029	-0.0566152247	1.05045612048195	0.040318665580857	0.448081059024295	-1.68540061352814
0.116684	-0.0468685	-0.119879	-0.00859789	-0.00112853	-0.0025563	0.006579	-0.04060798	0.0544499999999999	-0.00079139	0.00010211	-3.15800000000002e-05	0.14789098	0.0329714899	-0.0108679768	-0.0466540082	-0.0478682839	-0.0136109962	0.030732371	0.0523023033	0.0351149558	-0.0080934286	-0.0453043854	-0.04894369	-0.016314529	0.0284040951	0.0520745933	0.0371565505	-0.0052954007	-0.043823331	-0.0498771065	-0.018970732	0.0259934166	0.0516958108	0.0275758187	-0.0421827159	0.0485906503	-0.023077715	-0.0322795693	0.0269037155	-0.0589952381	-0.0093199073	0.563399543186377	0.263878108049985	0.448081059024295	0.592443852028073
0.0976153	0.00194303	-0.0797147	-0.00728553	-0.00119549	-0.00220689	-0.0190687	0.04881153	0.0401643000000001	0.00131236	-6.696e-05	0.00034941	0.19448103	0.0327957961	-0.0113091867	-0.0469579174	-0.0474946641	-0.0125180835	0.0318186811	0.0523635681	0.0337544877	-0.0100939368	-0.0463947917	-0.0480047303	-0.0137199483	0.0308236917	0.0523194405	0.0346942175	-0.0088730165	-0.0458056033	-0.0484878293	-0.0149141057	0.0298113868	0.0522459219	0.0010190943	-0.0457666868	0.0614256195	0.0141973885	-0.0500343307	0.0645806406	-0.0274198575	-0.0569301117	-0.280065379503888	0.758435992981109	0.448081059024295	0.592443852028073
0.0975922	-0.0127152	-0.0940717	-0.00684239	-0.00116563	-0.00220689	-2.30999999999981e-05	-0.01465823	-0.014357	0.00044314	2.986e-05	0	0.05268833	0.0326194932	-0.0117495564	-0.0472539781	-0.0471069319	-0.0114193591	0.0328837193	0.0523771858	0.032353904	-0.0120792627	-0.0473990497	-0.0469579174	-0.0110886847	0.0331465714	0.0523739028	0.0320869629	-0.0124084642	-0.0475421407	-0.0468069407	-0.010757547	0.0334080384	0.0523684314	-0.022583452	-0.0339313333	0.0574735272	0.0283682644	-0.0420721796	0.0215637771	-0.0234965702	-0.0670606005	-0.140260625827548	0.956745253761908	0.448081059024295	0.592443852028073
0.0975857	-0.0544518	-0.132381	-0.0060918	-0.0011381	-0.00220689	-6.5000000000065e-06	-0.0417366	-0.0383093	0.000750590000000001	2.75300000000002e-05	0	0.1189584	0.0324425845	-0.0121890533	-0.0475421407	-0.0467052026	-0.0103153331	0.0339267737	0.0523431439	0.0309148693	-0.0140464202	-0.0483152946	-0.0458056033	-0.0084277735	0.0353654455	0.0522377823	0.0293456776	-0.015884942	-0.049023627	-0.0448445497	-0.0065289069	0.0367566699	0.0520623368	-0.0480690373	-0.0254630471	0.0256062121	0.0508270054	-0.0253256191	0.0114012576	-0.0153055303	0.0150886105	-1.24107659627669	0.672905774024319	0.448081059024295	-1.68540061352814
0.0976747	-0.0338255	-0.0735921	-0.00773261	-0.0015323	-0.00261748	8.89999999999919e-05	0.0206263	0.0587889	-0.00164081	-0.0003942	-0.00041059	0.2017842	0.0322650733	-0.0126276447	-0.0478223571	-0.0462895956	-0.009206518	0.0349471469	0.0522614734	0.0294390937	-0.0159924506	-0.0491418251	-0.0445503769	-0.0057443291	0.0374733519	0.0519115742	0.0264818121	-0.0192859283	-0.0502421146	-0.0426124582	-0.0022565198	0.0398324213	0.0513301431	-0.0466315083	-0.0101471625	-0.0289672161	0.0349545197	-0.0055310411	0.0145158674	0.0281254013	-0.0040504706	-1.07844927411865	0.356826148697648	0.448081059024295	0.592443852028073
0.104796	-0.0718109	-0.0359394	-0.00704821	-0.0010921	-0.00258322	0.00712130000000001	-0.0379854	0.0376527	0.0006844	0.0004402	3.42600000000004e-05	0.1407024	0.0320869629	-0.0130652981	-0.0480945804	-0.0458602343	-0.0080934286	0.0359441567	0.0521322486	0.0279283311	-0.0179144269	-0.0498771065	-0.0431950583	-0.0030455261	0.0394636764	0.0513964655	0.0235073292	-0.0225952602	-0.0511910666	-0.0401240904	0.0020309873	0.0426124582	0.050177843	-0.019786871	-0.0271684579	-0.0840630355	-0.0099315209	-0.0156072322	0.0063072999	0.0648573019	0.0389023347	0.474491743969509	0.041545428862495	0.448081059024295	0.592443852028073
0.0976646	-0.0116652	-0.0530342	-0.00686025	-0.00104105	-0.00262884	-0.0071314	0.0601457	-0.0170948	0.00018796	5.105e-05	-4.56200000000001e-05	0.0986034	0.0319082567	-0.0135019809	-0.0483587652	-0.0454172463	-0.0069765817	0.0369171367	0.0519555872	0.0263843771	-0.0198094581	-0.0505197734	-0.0417426926	-0.0003385804	0.0413301739	0.0506943307	0.0204346535	-0.0257972105	-0.051865392	-0.0373944116	0.0063048856	0.0450761418	0.0486148674	0.0314881189	-0.0207778287	-0.0598246112	-0.0522778692	-0.0136492895	0.0672972336	0.0295194026	0.0069053174	0.717358327035998	0.395962566937281	0.448081059024295	0.592443852028073
0.0926764	-0.0587498	-0.0606713	-0.00681965	-0.00163593	-0.00241401	-0.00498820000000001	-0.0470846	-0.00763710000000002	4.06e-05	-0.00059488	0.00021483	0.1022254	0.0317289578	-0.0139376608	-0.0486148674	-0.0449607632	-0.0058564958	0.0378654364	0.0517316498	0.0248090665	-0.021674694	-0.0510686325	-0.0401965428	0.0023692706	0.0430669878	0.0498077248	0.01727662	-0.0288765622	-0.0522614734	-0.0344398384	0.0105365379	0.0472051818	0.0466540082	0.0660214568	0.0462237537	-0.0114089439	-0.0655631652	0.0514204605	-0.0017617745	-0.0044035773	-0.0394022864	0.579802480023452	0.709782010666328	0.448081059024295	0.592443852028073
0.0651592	0.0127964	-0.0150782	-0.00759574	-0.00190516	-0.00238596	-0.0275172	0.0715462	0.0455931	-0.00077609	-0.00026923	2.80499999999999e-05	0.198325	0.0315490697	-0.0143723053	-0.048862844	-0.0444909208	-0.0047336909	0.0387884217	0.0514606403	0.0232042715	-0.0235073292	-0.0515226647	-0.0385600826	0.0050707869	0.0446686685	0.048739874	0.0140464202	-0.0318186811	-0.0523771858	-0.03127814	0.0146975897	0.0489837722	0.044311314	0.0711399731	0.0489797982	0.0312854844	-0.0640023219	0.0367298599	0.0408235189	-0.08961316	0.0286786619	-0.211096305902385	1.76656761577154	0.448081059024295	-1.68540061352814
0.0700601	-0.0816396	-0.196859	-0.00734757	-0.00190516	-0.00266335	0.00490090000000001	-0.094436	-0.1817808	0.00024817	0	-0.00027739	0.3073957	0.0313685957	-0.0148058821	-0.0491026536	-0.0440078585	-0.0036086884	0.0396854757	0.0511428052	0.0215718994	-0.025304607	-0.051881027	-0.0368369888	0.0077587455	0.0461301902	0.0474946641	0.010757547	-0.034609585	-0.0522119084	-0.0279283311	0.0187601599	0.0503987089	0.0416059582	0.0442167322	0.0368006062	0.0321069722	-0.0295980665	0.0203377288	-0.1197104344	-0.0072966609	-0.0205577223	0.987159645548964	1.82512511148637	-2.22840312389761	-1.68540061352814
0.0850605	0.00152805	-0.0545722	-0.00761048	-0.00182449	-0.00260531	0.0150004	0.08316765	0.1422868	-0.00026291	8.06699999999999e-05	5.80400000000001e-05	0.26053585	0.0311875391	-0.015238359	-0.0493342563	-0.0435117199	-0.0024820104	0.0405559987	0.0507784337	0.0199138901	-0.0270638244	-0.0521430537	-0.0350311327	0.0104259597	0.047446967	0.0460766263	0.0074237382	-0.0372360105	-0.051766528	-0.024410558	0.0226970271	0.0514394875	0.0385600826	0.020236899	0.0064104933	0.0326175485	-0.0089681495	0.0036006739	-0.0014848868	-0.0219864267	-0.0235824204	0.694285353323789	0.155574871115562	0.448081059024295	-1.68540061352814
0.125268	-0.0419915	-0.212732	-0.00725491	-0.00137694	-0.00251139	0.0402075	-0.04351955	-0.1581598	0.00035557	0.00044755	9.39199999999999e-05	0.28673885	0.0310059033	-0.015669704	-0.0495576132	-0.0430026525	-0.0013541801	0.0413994086	0.0503678575	0.0182322141	-0.0287823352	-0.0523082586	-0.0331465714	0.0130652981	0.0486148674	0.0444909208	0.0040589197	-0.0396854757	-0.051043434	-0.0207459769	0.0264818121	0.0520983812	0.0351986159	0.0017982516	-0.0119655609	0.0390742127	0.0071742	-0.0217576578	-0.1069030284	-0.0187927777	-0.0359129971	0.537468101748123	1.14529846353095	0.448081059024295	0.592443852028073
0.0625415	-0.017595	-0.100297	-0.00775314	-0.001895	-0.00246206	-0.0627265	0.0243965	0.112435	-0.00049823	-0.00051806	4.93300000000002e-05	0.252839	0.0308236917	-0.016099885	-0.049772687	-0.0424808075	-0.0002257211	0.0422151417	0.04991145	0.01652887	-0.0304575546	-0.0523763346	-0.0311875391	0.015669704	0.0496302266	0.0427433176	0.0006771467	-0.0419463399	-0.0500465054	-0.0169566271	0.0300891549	0.0523704984	0.0315490697	-0.0269089693	-0.0194710264	0.0392233158	0.0397221114	-0.0160571743	0.0270917704	-0.0481471575	0.0326058633	-0.011510510189577	1.28248951644182	0.448081059024295	0.592443852028073
0.019494	-0.0336426	-0.155161	-0.00831268	-0.00276192	-0.00220909	-0.0430475	-0.0160476	-0.054864	-0.000559539999999997	-0.00086692	0.00025297	0.1979306	0.0306409077	-0.01652887	-0.0499794418	-0.0419463399	0.0009028426	0.0430026525	0.0494096266	0.0148058821	-0.0320869629	-0.0523471556	-0.0291584371	0.0182322141	0.0504898588	0.0408401761	-0.0027074549	-0.0440078585	-0.0487810905	-0.0130652981	0.0334948844	0.0522538189	0.0276413132	-0.0412738002	-0.0107225241	0.0421460317	0.0433400128	-0.0164729696	-0.0529146287	-0.0049520805	-0.0031591823	-0.85714626218891	1.14839640327324	0.448081059024295	0.592443852028073
0.0130478	-0.0434417	-0.0196096	-0.00858026	-0.00336957	-0.00226896	-0.0064462	-0.0097991	0.1355514	-0.000267580000000002	-0.00060765	-5.98700000000001e-05	0.1985517	0.0304575546	-0.0169566271	-0.050177843	-0.0413994086	0.0020309873	0.0437614146	0.048862844	0.0130652981	-0.0336681095	-0.0522207755	-0.0270638244	0.0207459769	0.0511910666	0.0387884217	-0.0060807472	-0.0458602343	-0.0472539781	-0.0090953929	0.0366761804	0.0517492091	0.0235073292	-0.0619255986	-0.0186867211	0.0116509223	0.0606761476	-0.0212172066	0.0638035743	-0.0121581146	0.0325030177	-1.27006616039093	0.607277100625512	0.448081059024295	0.592443852028073
0.0468661	-0.0434404	-0.0945712	-0.00890786	-0.00276192	-0.00237672	0.0338183	1.30000000000269e-06	-0.0749616	-0.000327600000000001	0.00060765	-0.00010776	0.1609317	0.0302736359	-0.0173831246	-0.0503678575	-0.0408401761	0.003158189	0.0444909208	0.0482715996	0.0113091867	-0.0351986159	-0.0519974292	-0.0249084068	0.0232042715	0.0517316498	0.0365955205	-0.0094286395	-0.0474946641	-0.0454733605	-0.0050707869	0.0396117264	0.050860415	0.0191809517	-0.0569968809	-0.0373771289	0.0028968772	0.0496988904	-0.037674382	0.0177630217	0.0031745203	0.0325010272	-0.141209265687465	-0.54057453972994	0.448081059024295	-1.68540061352814
0.0693741	-0.0831979	-0.144196	-0.00850523	-0.00195923	-0.00263769	0.022508	-0.0397575	-0.0496248	0.000402629999999999	0.00080269	-0.00026097	0.1852048	0.0300891549	-0.0178083308	-0.0505494535	-0.0402688086	0.0042839244	0.0451906832	0.0476364314	0.0095396348	-0.0366761804	-0.0516775313	-0.0226970271	0.0256005252	0.0521099123	0.0342694522	-0.0127371473	-0.0489033805	-0.0434487905	-0.0010156846	0.0422818529	0.049594035	0.0146975897	-0.0465377584	-0.0016637543	-0.0052221278	0.0411100163	0.006353186	-0.0112156778	0.0491936906	-0.0209972341	0.43949301201835	0.8566700632255	0.448081059024295	0.592443852028073
0.0693511	-0.0154996	-0.0898406	-0.00872909	-0.00195923	-0.0024218	-2.29999999999952e-05	0.0676983	0.0543554	-0.000223859999999999	0	0.000215889999999999	0.1440642	0.0299041152	-0.0182322141	-0.0507226006	-0.0396854757	0.005407671	0.0458602343	0.0469579174	0.0077587455	-0.0380985803	-0.0512616758	-0.0204346535	0.0279283311	0.052324667	0.0318186811	-0.0159924506	-0.0500796887	-0.0411911291	0.0030455261	0.0446686685	0.0479594708	0.0100939368	-0.0347340318	-0.0232150029	0.0169172202	0.031115596	-0.0295624175	0.0154593045	-0.0278868166	-0.0255231736	-1.56775224844877	0.369446189539976	0.448081059024295	-1.68540061352814
0.0599503	-0.0778288	-0.125632	-0.00820944	-0.00213722	-0.0025311	-0.00940080000000001	-0.0623292	-0.0357914	0.00051965	-0.00017799	-0.0001093	0.1478684	0.0297185201	-0.018654743	-0.0508872699	-0.039090351	0.0065289069	0.0464991262	0.046236675	0.0059686353	-0.0394636764	-0.050750635	-0.018126369	0.0301814655	0.0523752403	0.0292521253	-0.0191809517	-0.0510179984	-0.0387124883	0.0070884207	0.0467561802	0.0459688572	0.005407671	-0.0360511364	0.0146694737	0.0227915296	0.0360670804	0.0156817743	-0.0278352119	0.0020597129	-0.0193947493	-2.59047859487367	-0.190843411655219	0.448081059024295	-1.68540061352814
0.113476	-0.0231906	-0.11777	-0.0085038	-0.0013905	-0.00245581	0.0535257	0.0546382	0.00786199999999994	-0.000294359999999999	0.00074672	7.529e-05	0.1718444	0.0295323731	-0.0190758861	-0.051043434	-0.0384836111	0.0076471118	0.0471069319	0.0454733605	0.0041714317	-0.0407694154	-0.0501453577	-0.0157773596	0.032353904	0.0522614734	0.0265791242	-0.0222893319	-0.0517138504	-0.0360261653	0.0110886847	0.0485304007	0.0436369724	0.0006771467	-0.0375965758	0.0515049153	0.0118762277	0.027822584	0.0489941279	0.0115916935	-0.0208278837	-0.0215033856	-0.256623211442905	-0.21888630207718	0.448081059024295	-1.68540061352814
0.118505	-0.0807201	-0.227595	-0.00809315	-0.00147362	-0.00233183	0.00502900000000006	-0.0575295	-0.109825	0.000410649999999998	-8.31199999999999e-05	0.00012398	0.203271	0.0293456776	-0.0194956122	-0.0511910666	-0.0378654364	0.0087617663	0.0476832451	0.0446686685	0.0023692706	-0.0420138333	-0.0494469678	-0.013392903	0.0344398384	0.0519837232	0.0238094045	-0.025304607	-0.0521639377	-0.0331465714	0.0150222601	0.0499794418	0.0409811285	-0.0040589197	-0.0382648804	0.0846722391	-0.0252833413	0.0379763026	0.0850107242	-0.0887329761	0.0618953188	-0.0029913664	-1.80227598731512	-0.369379704451445	0.448081059024295	-1.68540061352814
0.0961728	0.0151833	-0.0304884	-0.00892504	-0.00173284	-0.00246469	-0.0223322	0.0959034	0.1971066	-0.00083189	-0.00025922	-0.00013286	0.3765407	0.0291584371	-0.0199138901	-0.0513301431	-0.0372360105	0.009872353	0.0482276804	0.043823331	0.0005642937	-0.0431950583	-0.0486567622	-0.0109783563	0.0364336915	0.0515428613	0.0209530451	-0.028214182	-0.0523661213	-0.0300891549	0.0188654898	0.051093594	0.0380210421	-0.0087617663	-0.023322029	0.0759258296	-0.0273134263	0.0307607371	0.0584528598	0.0200988715	-0.0446822338	0.0225141662	-1.95782225109494	1.32591943625574	0.448081059024295	-1.68540061352814
0.104188	-0.0625897	-0.150674	-0.00820368	-0.00165373	-0.002629	0.00801520000000001	-0.077773	-0.1201856	0.000721360000000002	7.91100000000001e-05	-0.00016431	0.2542128	0.0289706552	-0.0203306886	-0.0514606403	-0.0365955205	0.0109783563	0.048739874	0.0429381175	-0.0012413539	-0.044311314	-0.0477762082	-0.0085391442	0.0383301323	0.050940271	0.0180204398	-0.0310059033	-0.0523194405	-0.0268703181	0.0225952602	0.051865392	0.0347786889	-0.013392903	-0.0179137475	0.019245175	-0.030284915	0.0254161663	0.0089903729	-0.0511748255	0.072530747	0.0083340251	-0.214890865342051	1.61219466929985	0.448081059024295	-1.68540061352814
0.0990658	-0.0425974	-0.095207	-0.00838569	-0.00187433	-0.00247662	-0.00512220000000002	0.0199923	0.055467	-0.00018201	-0.0002206	0.00015238	0.108331	0.0287823352	-0.0207459769	-0.0515825363	-0.0359441567	0.0120792627	0.0492194833	0.0420138333	-0.0030455261	-0.0453609212	-0.0468069407	-0.0060807472	0.0401240904	0.050177843	0.0150222601	-0.0336681095	-0.0520241169	-0.0235073292	0.02618914	0.0522896643	0.03127814	-0.0179144269	-0.0142936426	-0.0295799585	-0.0374655721	0.0202042299	-0.0386401901	-0.0104759582	0.005211945	0.0345481381	-0.022678360392298	-0.080827842121692	0.448081059024295	0.592443852028073
0.0990569	-0.0162908	-0.0847039	-0.00774735	-0.00151655	-0.00239256	-8.90000000000613e-06	0.0263066	0.0105031	0.000638339999999998	0.00035778	8.406e-05	0.0908276	0.0285934806	-0.0211597241	-0.0516958108	-0.0352821126	0.0131745611	0.0496661877	0.0410513194	-0.0048460789	-0.0463423012	-0.0457507597	-0.0036086884	0.0418107693	0.0492579697	0.011969416	-0.0361896802	-0.0514815542	-0.0200182296	0.0296255153	0.0523635681	0.0275453833	-0.0222893319	-0.008541873	-0.0369532592	0.0298190593	0.0242174119	-0.032661639	0.0272172019	-0.0092517423	-0.0014530153	-0.036267166286905	-0.287958805648419	0.448081059024295	-1.68540061352814
0.0814372	-0.0246719	-0.0259743	-0.00903882	-0.00214038	-0.00239657	-0.0176197	-0.00838110000000001	0.0587296	-0.00129147	-0.00062383	-4.01000000000004e-06	0.1806959	0.0284040951	-0.0215718994	-0.0518004449	-0.034609585	0.014263743	0.0500796887	0.0400514517	-0.0066408724	-0.0472539781	-0.0446096262	-0.0011285219	0.0433856593	0.0481835374	0.0088730165	-0.0385600826	-0.0506943307	-0.0164217376	0.0328837193	0.0520866082	0.0236081307	-0.0264818121	-0.0362554387	-0.0210814332	0.0293441951	0.054097536	-0.0233265261	0.0069846253	-0.0065156434	-0.0521130091	0.274914313687564	0.021056831453674	0.448081059024295	-1.68540061352814
0.076657	-0.0754116	-0.104779	-0.00709516	-0.00237069	-0.00220909	-0.0047802	-0.0507397	-0.0788047	0.00194366	-0.00023031	0.00018748	0.2523971	0.028214182	-0.0219824722	-0.051896421	-0.0339267737	0.0153463027	0.0504597097	0.03901514	-0.0084277735	-0.0480945804	-0.0433856593	0.0013541801	0.0448445497	0.0469579174	0.0057443291	-0.0407694154	-0.0496661877	-0.0127371473	0.0359441567	0.0514606403	0.0194956122	-0.0304575546	-0.0461399483	-0.0154960846	-0.0453571324	0.0347740355	-0.0051903067	-0.0240391501	0.0644712358	0.0543740884	0.166782196651071	0.576224270326323	0.448081059024295	-1.68540061352814
0.076633	-0.00586832	-0.0212834	-0.00868695	-0.0023104	-0.00220909	-2.39999999999962e-05	0.06954328	0.0834956	-0.00159179	6.02900000000002e-05	0	0.23566688	0.028023745	-0.0223914121	-0.0519837232	-0.0332338815	0.0164217376	0.0508059967	0.0379433273	-0.0102046586	-0.048862844	-0.0420811315	0.0038338396	0.0461835398	0.0455849554	0.0025947387	-0.0428084497	-0.0484020114	-0.0089842256	0.0387884217	0.0504898588	0.015238359	-0.0341840202	-0.0117870725	-0.0308451924	-0.0533656442	-0.0109594659	-0.0196571379	0.0451964548	0.0219296162	-0.0055971931	0.239642310994866	0.68189038164521	0.448081059024295	-1.68540061352814
0.0766446	-0.0729863	-0.0868392	-0.00751235	-0.00232051	-0.00220909	1.16000000000005e-05	-0.06711798	-0.0655558	0.0011746	-1.01100000000002e-05	0	0.19192088	0.0278327876	-0.0227986886	-0.0520623368	-0.0325311144	0.0174895484	0.0511183183	0.0368369888	-0.011969416	-0.0495576132	-0.0406984653	0.0063048856	0.0473990497	0.0440689593	-0.0005642937	-0.0446686685	-0.0469078096	-0.0051831058	0.0413994086	0.0491807684	0.0108679768	-0.0376307102	0.0205919949	-0.0255180685	-0.0555906642	-0.0410550149	-0.0107748234	0.0086112151	0.0476162144	0.0265673995	-0.076082713329245	0.221380138286053	0.448081059024295	-1.68540061352814
0.0806561	-0.0135133	-0.0104062	-0.00751092	-0.00255488	-0.00220909	0.00401149999999997	0.059473	0.076433	1.43000000000018e-06	-0.00023437	0	0.1517075	0.0276413132	-0.0232042715	-0.0521322486	-0.0318186811	0.0185492395	0.0513964655	0.0356971313	-0.0137199483	-0.050177843	-0.0392402281	0.0087617663	0.0484878293	0.0424146861	-0.0037212726	-0.0463423012	-0.0451906832	-0.0013541801	0.0437614146	0.0475421407	0.0064169112	-0.0407694154	0.0394610315	-0.0398187041	-0.0399176466	-0.0492293545	-0.031354288	0.0339208148	0.0348032259	0.0041322483	-0.378259364674589	-1.36120330125197	0.448081059024295	-1.68540061352814
