"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.066063	0.0321597	0.0458572	-0.000166254	-0.00104578	-0.00116566	0.0107763	0.0191912	-0.0110325	-0.000495685	0.00012762	-8.02800000000001e-05	0.07617925	0.0327239687	-0.0096104404	-0.0449770452	-0.0477341923	-0.0158828827	0.0274839053	0.0509241898	0.0374431914	-0.0031850365	-0.041504035	-0.0497315932	-0.0219025301	0.0218064029	0.0497051606	0.0415664612	0.003291061	-0.0373704389	-0.0509374568	-0.0275735728	0.0157818258	0.0476950147	0.0450281516	-0.045850629	0.0498296781	0.0231193556	-0.008057997	-0.0563564698	-0.0164031723	-0.0310626879	0.0247948837	-0.0079389562	0	0	-2.14271020602915	0.112756556267515	0.448081059024295	0.592443852028073
0.0695848	0.0183103	0.0555072	0.000110259	-0.000977533	-0.00100953	0.0035218	-0.0138494	0.00965000000000001	0.000276513	6.8247e-05	0.00015613	0.0520657	0.0325599874	-0.010027537	-0.0452807864	-0.047415061	-0.0148693239	0.0285520362	0.051090054	0.0362601209	-0.0050909511	-0.0427184332	-0.0491010801	-0.0195705382	0.0242741578	0.0503644092	0.039617456	-0.000106236	-0.0397522256	-0.050322904	-0.0240867353	0.0197667948	0.0491626259	0.0426002529	-0.0373976944	0.033744258	-0.0001792821	-0.0036391165	-0.0344433528	-0.0127800803	0.0149532784	0.01051387	0.0062342672	0	0	-0.289405194826022	0.146971107197032	0.448081059024295	0.592443852028073
0.069593	0.0321708	0.0605906	0.000110259	-0.00112247	-0.00105471	8.199999999986e-06	0.0138605	0.0050834	0	-0.000144937	-4.51799999999999e-05	0.02845795	0.0323954483	-0.0104439465	-0.0455775458	-0.0470829328	-0.0138493968	0.0296025581	0.0512130319	0.0350372959	-0.0069898018	-0.0438596552	-0.0483687975	-0.0171902747	0.0266716472	0.0508545847	0.0375157835	-0.0035030673	-0.0419372706	-0.0494291445	-0.0204510037	0.0236163807	0.05025903	0.0398193552	-0.023346613	0.0342243132	-0.022901554	-0.0091242525	-0.0288660031	-0.000518138	0.0148277907	0.0253193044	-0.0169517436	0	0	-2.17303653709492	1.09975215878815	0.448081059024295	-1.68540061352814
0.0643721	0.00405489	0.0266846	0.000110259	-0.00151919	-0.0014074	-0.00522089999999999	-0.02811591	-0.033906	0	-0.00039672	-0.00035269	0.10471331	0.0322303541	-0.0108596403	-0.0458672776	-0.0467378986	-0.012823538	0.0306348232	0.0512930202	0.0337760571	-0.0088789537	-0.0449257461	-0.0475362631	-0.0147676106	0.0289919311	0.0511740416	0.0352695426	-0.0068845403	-0.0439147598	-0.048261137	-0.0166888526	0.0273042176	0.0509759483	0.0367085017	-0.0083365982	0.0386750103	-0.020883989	0.015013326	-0.0271374844	0.0285838161	0.0228451205	0.002015221	0.0167000639	0	0	-2.23159434303421	1.85419855426188	-2.22840312389761	-1.68540061352814
0.0424766	0.00664906	0.0549233	0.000809571	-0.00169376	-0.0014074	-0.0218955	0.00259417	0.0282387	0.000699312	-0.00017457	0	0.09642247	0.0320647078	-0.0112745899	-0.0461499372	-0.046380053	-0.011792187	0.0316481948	0.051329952	0.0324777874	-0.0107557855	-0.0459148799	-0.0466052026	-0.0123085215	0.0312282931	0.0513217075	0.0328873894	-0.0102358295	-0.0456749061	-0.046825362	-0.012823538	0.0308050475	0.0513079677	0.03329347	0.0144649004	0.0402599265	-0.0361872309	-0.0177261405	-0.0027479628	0.0347052683	0.010168127	0.0493321281	-0.0221024213	0	0	0.418315390420502	2.44998067524423	0.448081059024295	-1.68540061352814
0.0852	0.0065069	0.0302569	0.000110259	-0.00101409	-0.0014074	0.0427234	-0.00014216	-0.0246664	-0.000699312	0.00067967	0	0.13648106	0.0318985121	-0.0116887668	-0.046425481	-0.0460094942	-0.0107557855	0.032642048	0.0513237961	0.03114391	-0.0126176931	-0.046825362	-0.0455775458	-0.0098190728	0.0333742597	0.0512970867	0.0303785035	-0.013542242	-0.0472089983	-0.0451297856	-0.0088789537	0.0340948932	0.0512525814	0.0296025581	0.0434961336	0.0383962807	0.0008524917	0.0148509123	0.0097236232	0.051243732	-0.0108213192	0.0136267351	0.0168277024	0	0	-0.591052755806349	0.882418903434472	0.448081059024295	0.592443852028073
0.0914466	-0.0224426	7.5657e-05	0.000110259	-0.00059981	-0.00102552	0.00624660000000003	-0.0289495	-0.030181243	0	0.00041428	0.00038188	0.105185343	0.0317317699	-0.0121021428	-0.0466938665	-0.0456263236	-0.0097147774	0.0336157698	0.0512745577	0.0297758875	-0.0144620929	-0.0476556328	-0.0444554224	-0.0073054049	0.035423619	0.0511002618	0.027752553	-0.0167892817	-0.0485094437	-0.0431838154	-0.0048794834	0.0371512224	0.0508102074	0.0256663501	0.0588731885	0.0030483878	-0.012932543	0.0395134372	0.0136941046	0.0545977888	0.0005586778	-0.0257210483	0.0144566638	0	0	0.966474984035001	0.38358901273654	0.448081059024295	0.592443852028073
0.0774494	0.00664611	0.0609059	0.00121191	-0.00150649	-0.00122691	-0.0139972	0.02908871	0.060830243	0.001101651	-0.00090668	-0.00020139	0.214402203	0.0315644841	-0.0125146893	-0.0469550524	-0.0452306464	-0.0086696085	0.0345687596	0.0511822782	0.0283752196	-0.0162864257	-0.0484042702	-0.0432411585	-0.0047737179	0.0373704389	0.0507318935	0.0250196571	-0.0199627126	-0.0495698064	-0.0409982483	-0.0008498502	0.0399531023	0.0499841859	0.0215174627	0.0369081013	-0.0282243879	0.0450304144	-0.0014029414	0.0518904917	0.0188532326	-0.0363625022	0.0047882125	-0.0086329503	0	0	0.692113033004395	0.058485201789589	0.448081059024295	0.592443852028073
0.0836983	0.0109182	0.0640359	4.68139e-05	-0.000534124	-0.00125486	0.00624890000000002	0.00427209	0.00313000000000001	-0.0011650961	0.000972366	-2.79500000000001e-05	0.121921595	0.0313966575	-0.0129263783	-0.0472089983	-0.044822571	-0.0076207265	0.0355004298	0.051047035	0.026943442	-0.0180881602	-0.0490699916	-0.0419372706	-0.0022302563	0.039209084	0.0501932186	0.0221903471	-0.0230486216	-0.0503848382	-0.0385852104	0.0031850365	0.0424813428	0.048780754	0.0171902747	-0.0337383438	-0.0034216134	0.0565403767	0.0016865907	-0.0075603948	-0.0303015489	-0.0691261825	-0.0122612203	0.0018637206	0	0	-0.649929142881862	0.371211737457751	0.448081059024295	0.592443852028073
0.0915835	0.00651428	0.00818266	-2.5918e-05	-0.000586972	-0.00103377	0.00788519999999999	-0.00440392	-0.05585324	-7.27319e-05	-5.2848e-05	0.00022109	0.085475855	0.0312282931	-0.0133371814	-0.0474556651	-0.0444022092	-0.0065685806	0.0364102058	0.0508689416	0.0254821244	-0.0198647963	-0.0496516568	-0.0405464614	0.0003187063	0.0409342319	0.0494860452	0.0192755259	-0.0260334792	-0.0509505055	-0.03595809	0.0072002346	0.044718628	0.0472089983	0.0127206428	-0.0424861475	0.0071294912	0.0274671512	0.0403443417	-0.0429691428	-0.0219880781	-0.0333943274	-0.0343437221	0.0265413087	0	0	0.406073478077581	1.48991979995673	0.448081059024295	-1.68540061352814
0.0952767	0.00654314	0.0743838	0.00065817	-0.00108228	-0.000896162	0.00369319999999999	2.88600000000003e-05	0.06620114	0.000684088	-0.000495308	0.000137608	0.1357734	0.0310593936	-0.0137470706	-0.0476950147	-0.0439696763	-0.0055136214	0.0372975264	0.0506481476	0.0239928691	-0.0216138688	-0.0501482692	-0.0390716134	0.0028668829	0.042540889	0.0486127474	0.0162864257	-0.0289041989	-0.0512640087	-0.0331314631	0.0111709238	0.0466496345	0.0452807864	0.0081456036	-0.0405496411	0.0166953486	-0.0114472333	-0.0105801139	-0.0424764375	-0.006663449	-0.0027164432	0.0414388034	-0.0199166919	0	0	-1.32322073882585	0.351034542715769	0.448081059024295	0.592443852028073
0.0989939	0.0279276	0.0480176	9.6922e-05	-0.000514668	-0.00103574	0.0037172	0.02138446	-0.0263662	-0.000561248	0.000567612	-0.000139578	0.11488976	0.030889962	-0.0141560177	-0.0479270103	-0.0435250908	-0.0044563007	0.0381618445	0.0503848382	0.0224773087	-0.0233329509	-0.0505589784	-0.0375157835	0.0054079881	0.0440244045	0.0475762569	0.0132345652	-0.0316481948	-0.0513237961	-0.0301210128	0.0150725591	0.048261137	0.0430106775	0.0035030673	-0.0156343048	0.0460119476	-0.0185569077	0.0047283666	-0.0363010759	0.0230773207	0.0097272334	0.0244157449	0.0152365055	0	0	-0.416616000809872	0.438698734161062	0.448081059024295	-1.68540061352814
0.0876722	0.0193846	0.0689468	0.000659596	-0.000862536	-0.00101731	-0.0113217	-0.008543	0.0209292	0.000562674	-0.000347868	1.843e-05	0.0872425	0.0307200012	-0.0145639947	-0.0481516161	-0.0430685747	-0.0033970715	0.0390026269	0.0500792346	0.020937105	-0.0250196571	-0.0508830806	-0.0358821964	0.0079357543	0.0453804842	0.046380053	0.0101317049	-0.0342534364	-0.0511295719	-0.026943442	0.0188810221	0.0495420981	0.0404158122	-0.0011684964	0.0078280603	0.035916596	-0.0352389312	-0.0022304764	-0.0052191849	0.0280565188	0.0217531405	0.0338858466	0.0106198739	0	0	1.07365160534993	0.425460084759415	0.448081059024295	-1.68540061352814
0.0877041	0.0308665	0.0906615	0.000697439	-0.00108228	-0.00126117	3.19000000000152e-05	0.0114819	0.0217147	3.78429999999999e-05	-0.000219744	-0.00024386	0.05830085	0.030549514	-0.0149709736	-0.0483687975	-0.0426002529	-0.0023363873	0.0398193552	0.0497315932	0.0193739464	-0.0266716472	-0.0511200208	-0.034174238	0.0104439465	0.0466052026	0.0450281516	0.0069898018	-0.0367085017	-0.0506822973	-0.0236163807	0.0225727706	0.0504837447	0.0375157835	-0.0058303776	0.0509574509	0.0158749604	-0.0225404483	-0.0172310878	0.0324098182	0.029249602	0.0112220369	0.0233878909	-0.007115365	0	0	0.422136820541871	0.818427155511193	0.448081059024295	-1.68540061352814
0.0914556	0.0308158	0.0141166	-0.000168483	-0.000449495	-0.00113853	0.00375149999999999	-5.07000000000007e-05	-0.0765449	-0.000865922	0.000632785	0.00012264	0.16141445	0.0303785035	-0.0153769266	-0.0485785209	-0.042120254	-0.0012747024	0.0406115256	0.0493422058	0.0177895469	-0.0282866287	-0.051269393	-0.0323954483	0.0129263783	0.0476950147	0.0435250908	0.0038209632	-0.0390026269	-0.0499841859	-0.0201582885	0.0261249837	0.0510796273	0.0343324881	-0.0104439465	0.0618411728	0.0001706637	0.0258136754	0.0355098974	0.0230834175	0.0342821461	-0.0014773102	-0.0479417039	0.0234664131	0	0	0.265101016598092	1.0242211251449	0.448081059024295	-1.68540061352814
0.0876491	0.0132786	0.0545781	0.00064481	-0.000350507	-0.000932219	-0.00380649999999999	-0.0175372	0.0404615	0.000813293	9.8988e-05	0.000206311	0.1177348	0.0302069725	-0.0157818258	-0.048780754	-0.0416287094	-0.0002124716	0.0413786495	0.0489113994	0.0161856435	-0.029862361	-0.0513309413	-0.030549514	0.0153769266	0.0486467657	0.0418759166	0.0006374004	-0.041125754	-0.049038693	-0.016588352	0.0295157031	0.0513256648	0.030889962	-0.0149709736	0.0360882379	-0.0329976784	0.0382810654	0.0102893447	0.0422485815	0.0055143794	-0.0035810545	-0.0338409188	0.0070741151	0	0	0.660086676437512	1.01887067549242	0.448081059024295	-1.68540061352814
0.087639	0.030791	0.0797247	0.000243528	-0.000619381	-0.00101632	-1.01000000000268e-05	0.0175124	0.0251466	-0.000401282	-0.000268874	-8.41010000000001e-05	0.08038195	0.0300349241	-0.0161856435	-0.0489754657	-0.041125754	0.0008498502	0.042120254	0.0484395355	0.0145639947	-0.0313966575	-0.0513045605	-0.0286402612	0.0177895469	0.0494577007	0.040086165	-0.0025486187	-0.0430685747	-0.0478504978	-0.0129263783	0.0327239687	0.051220172	0.0272141981	-0.0193739464	-0.0218423917	-0.023267537	0.0564683165	-0.0089262723	0.0198782844	-0.0397748891	-0.0575122811	-0.0197223245	0.0004068709	0	0	0.620215876796542	0.770483282181689	0.448081059024295	-1.68540061352814
0.0876256	0.0168822	0.0714102	0.000560496	-0.000538179	-0.000990672	-1.34000000000106e-05	-0.0139088	-0.00831449999999999	0.000316968	8.12019999999999e-05	2.56480000000001e-05	0.0434276	0.029862361	-0.016588352	-0.0491626259	-0.0406115256	0.001911808	0.0428358815	0.0479270103	0.0129263783	-0.0328873894	-0.0511902955	-0.0266716472	0.0201582885	0.0501254723	0.0381618445	-0.0057248166	-0.044822571	-0.046425481	-0.0091926851	0.0357299485	0.0507638714	0.0233329509	-0.0236163807	-0.0449889162	-0.0124601381	0.0221522998	0.0170833637	-0.0279926004	-0.045751528	-0.0234556513	-0.0357504195	0.0136235333	0	0	-0.159500958208927	0.418882882225272	0.448081059024295	0.592443852028073
0.0876998	0.0256508	0.109891	0.000650656	-0.000949273	-0.0014074	7.42000000000381e-05	0.0087686	0.0384808	9.016e-05	-0.000411094	-0.000416728	0.0932227	0.0296892864	-0.0169899238	-0.0493422058	-0.040086165	0.002972947	0.0435250908	0.047374254	0.0112745899	-0.0343324881	-0.0509883422	-0.024647752	0.0224773087	0.0506481476	0.0361094147	-0.0088789537	-0.046380053	-0.0447706954	-0.0054079881	0.0385150608	0.0499598883	0.0192755259	-0.0276631221	-0.0472840676	-0.0046237995	-0.0159275942	-0.0084901719	-0.0324522455	-0.0398973526	0.0252514825	0.0125934678	-0.0121751238	0	0	0.496284727780899	0.827860681831061	0.448081059024295	-1.68540061352814
0.0928304	0.0188796	0.0370125	-0.000597439	-0.000769176	-0.000995392	0.00513059999999999	-0.0067712	-0.0728785	-0.001248095	0.000180097	0.000412008	0.1767903	0.0295157031	-0.0173903312	-0.0495141777	-0.0395498165	0.0040328127	0.0441874568	0.0467817305	0.0096104404	-0.0357299485	-0.0506990465	-0.0225727706	0.0247408876	0.0510242134	0.0339357659	-0.0119988754	-0.0477341923	-0.0428943306	-0.0015932859	0.0410620891	0.0488137291	0.0150725591	-0.0314806383	-0.0178705528	0.0061824705	-0.0190855886	0.0492209619	-0.0348735366	0.002455261	0.0427408828	-0.0405089144	0.0306091339	0	0	0.759094099489104	0.912993114959408	0.448081059024295	-1.68540061352814
0.0962024	0.0168851	0.0716846	0.000772771	-0.000615956	-0.00109587	0.003372	-0.0019945	0.0346721	0.00137021	0.00015322	-0.000100478	0.121234	0.0293416141	-0.0177895469	-0.049678515	-0.0390026269	0.0050909511	0.044822571	0.0461499372	0.0079357543	-0.0370778316	-0.050322904	-0.0204510037	0.026943442	0.0512525814	0.0316481948	-0.0150725591	-0.048879052	-0.0408056734	0.0022302563	0.0433552888	0.047333244	0.0107557855	-0.0350372959	-0.0037764704	-0.0108480083	-0.0491285231	0.0117887735	-0.0025304969	0.0084693267	0.0522719399	0.0042075535	-0.0006163732	0	0	-1.9372692089445	0.946336752241705	0.448081059024295	-1.68540061352814
0.0932579	0.0308632	0.103856	0.00108651	-0.00108228	-0.000852451	-0.0029445	0.0139781	0.0321714	0.000313739	-0.000466324	0.000243419	0.1002681	0.0291670224	-0.0181875435	-0.0498351925	-0.0384447462	0.0061469092	0.0454300417	0.0454794046	0.0062523676	-0.038374267	-0.049860559	-0.018286849	0.029079539	0.0513325903	0.0292543809	-0.0180881602	-0.0498096126	-0.0385150608	0.0060414244	0.0453804842	0.0455285727	0.0063577993	-0.0383036235	0.0319221057	-0.0107414618	-0.0451509253	-0.004282596	0.0214209502	0.0239863819	0.0310372853	0.0178070795	-0.0028719415	0	0	-0.031316812765293	0.865525451091933	0.448081059024295	-1.68540061352814
0.0876042	0.0308084	0.0930057	0.000357827	-0.000545554	-0.00105937	-0.0056537	-5.48000000000007e-05	-0.0108503	-0.000728683	0.000536726	-0.000206919	0.0901752	0.0289919311	-0.0185842938	-0.0499841859	-0.0378763275	0.0072002346	0.0460094942	0.0447706954	0.0045621261	-0.039617456	-0.0493128035	-0.016084792	0.03114391	0.0512640087	0.0267623602	-0.0210340579	-0.0505217943	-0.0360338295	0.0098190728	0.0471251565	0.0434120755	0.001911808	-0.0412525551	0.05536368	-0.0370251379	0.00931103	0.005347958	0.050362994	0.01209113	0.0082514737	-0.0246460897	0.0062021583	0	0	0.468551807689336	0.397540922041569	0.448081059024295	-1.68540061352814
0.0876585	0.0308771	0.123181	0.00107116	-0.00108228	-0.000950641	5.43000000000071e-05	6.86999999999945e-05	0.0301753	0.000713333	-0.000536726	0.000108729	0.0982377	0.028816343	-0.0189797704	-0.0501254723	-0.0372975264	0.0082504761	0.0465605712	0.0440244045	0.0028668829	-0.0408056734	-0.0486805757	-0.0138493968	0.0331314631	0.051047035	0.0241804983	-0.0238989001	-0.0510124748	-0.0333742597	0.013542242	0.0485785209	0.0409982483	-0.0025486187	-0.0438596552	0.0026589472	-0.0650131165	0.0391581775	-0.0121479863	0.0459217025	-0.0312432335	-0.0128970934	-0.0378531188	0.0038739185	0	0	-0.269244442070034	0.690374913688829	0.448081059024295	-1.68540061352814
0.0897112	0.0308417	0.115543	0.000715439	-0.000736282	-0.00106288	0.00205269999999999	-3.5399999999991e-05	-0.00763799999999999	-0.000355721	0.000345998	-0.000112239	0.050424	0.0286402612	-0.0193739464	-0.05025903	-0.0367085017	0.0092971841	0.0470829328	0.0432411585	0.0011684964	-0.0419372706	-0.0479649587	-0.0115852966	0.0350372959	0.0506822973	0.0215174627	-0.0266716472	-0.0512795028	-0.030549514	0.0171902747	0.0497315932	0.0383036235	-0.0069898018	-0.0461033203	-0.0588795468	-0.0512498018	0.0074594061	-0.0039786017	-0.0190916256	-0.070258502	-0.0027877096	-0.0241232417	0.0005288048	0	0	-0.426606853418968	0.39068412608207	0.448081059024295	-1.68540061352814
0.0876029	0.0274841	0.0804608	0.000250264	-0.000537494	-0.000961398	-0.00210830000000002	-0.0033576	-0.0350822	-0.000465175	0.000198788	0.000101482	0.07882035	0.0284636888	-0.0197667948	-0.0503848382	-0.0361094147	0.0103399101	0.0475762569	0.0424216147	-0.0005311711	-0.0430106775	-0.0471671784	-0.0092971841	0.0368567075	0.0501708514	0.018782193	-0.0293416141	-0.0513217075	-0.0275735728	0.0207429306	0.0505772456	0.0353466565	-0.0113782077	-0.0479649587	-0.0384635683	-0.0434484512	-0.0232810368	0.0362582197	-0.0301366172	-0.0370171483	0.0592170382	-0.0538851963	0.0129159105	0	0	-0.803472285027986	0.271590119128289	0.448081059024295	-1.68540061352814
0.0856082	0.0308315	0.118747	0.000756945	-0.00108228	-0.0010412	-0.00199469999999999	0.0033474	0.0382862	0.000506681	-0.000544786	-7.98020000000001e-05	0.10019175	0.0282866287	-0.0201582885	-0.0505028777	-0.0355004298	0.0113782077	0.0480402391	0.0415664612	-0.0022302563	-0.0440244045	-0.0462886013	-0.0069898018	0.0385852104	0.0495141777	0.0159838716	-0.0318985121	-0.051138904	-0.0244611644	0.0241804983	0.0511102507	0.0321475998	-0.0156807013	-0.0494291445	-0.0290799986	-0.0460790743	-0.0602051334	-0.0061820568	-0.0021174123	-0.0286015249	0.0593752843	0.0038125755	-0.01222094	0	0	0.059720525233104	0.625522434100455	0.448081059024295	0.592443852028073
0.0876378	0.0307974	0.0922729	0.000201399	-0.000630863	-0.00107957	0.00202960000000002	-3.41000000000022e-05	-0.0264741	-0.000555546	0.000451417	-3.83699999999998e-05	0.08080445	0.0281090841	-0.0205484008	-0.0506131302	-0.0348817138	0.012411632	0.0484745935	0.0406764158	-0.0039268963	-0.0449770452	-0.0453307324	-0.004667932	0.040218541	0.0487141772	0.0131318924	-0.0343324881	-0.0507318935	-0.021227693	0.0274839053	0.0513273137	0.0287283636	-0.0198647963	-0.0504837447	0.0025987228	-0.0137847932	-0.0473523437	0.0117988528	-0.0018493182	0.0128106237	0.040734883	-0.0006098438	0.0087306106	0	0	0.480215519966232	1.18518281661699	-2.22840312389761	0.592443852028073
0.0898796	0.0147652	0.0871552	0.000751518	-0.000985856	-0.000810095	0.0022418	-0.0160322	-0.00511769999999999	0.000550119	-0.000354993	0.000269475	0.08212105	0.0279310578	-0.020937105	-0.0507155786	-0.0342534364	0.0134397405	0.048879052	0.0397522256	-0.005619231	-0.0458672776	-0.0442952125	-0.0023363873	0.0417526707	0.0477731655	0.0102358295	-0.0366341627	-0.0501024608	-0.0178891614	0.0306348232	0.0512270927	0.0251123665	-0.0238989001	-0.0511200208	0.0308228967	-0.0138575034	-0.0498437366	0.0064146826	0.024240866	0.019945718	0.0402430067	-0.002838354	-0.0057708588	0	0	0.44255811833562	0.371882698481127	-2.22840312389761	0.592443852028073
0.0934623	0.0279128	0.0952825	0.000476402	-0.00091094	-0.000898409	0.00358269999999999	0.0131476	0.0081273	-0.000275116	7.49160000000001e-05	-8.83139999999997e-05	0.0467749	0.027752553	-0.0213243743	-0.0508102074	-0.0336157698	0.0144620929	0.0492533652	0.0387946664	-0.0073054049	-0.0466938665	-0.0431838154	0	0.0431838154	0.0466938665	0.0073054049	-0.0387946664	-0.0492533652	-0.0144620929	0.0336157698	0.0508102074	0.0213243743	-0.027752553	-0.0513327002	0.0542730497	-0.0330978814	0.0108691399	-0.0125153204	0.0468083348	0.0165836672	0.0093877898	-0.0060298025	-0.0088788621	0	0	0.499050394834566	0.439484810436985	0.448081059024295	0.592443852028073
0.0934132	0.0308379	0.0953255	0.000688701	-0.000686028	-0.0009024	-4.91000000000102e-05	0.0029251	4.29999999999875e-05	0.000212299	0.000224912	-3.99100000000017e-06	0.0250773	0.0275735728	-0.0217101824	-0.0508970017	-0.0329688886	0.0154782512	0.0495973023	0.0378045419	-0.0089835694	-0.0474556651	-0.041998445	0.0023363873	0.0445084453	0.0454794046	0.0043504562	-0.0408056734	-0.0481883295	-0.0109634486	0.0364102058	0.0500792346	0.0173903312	-0.0313966575	-0.0511200208	0.006861559	-0.0494556211	0.0512812848	-0.0045659713	0.0431008001	-0.0179411902	-0.0220625381	-0.0452503986	0.0084435992	0	0	0.489262977272726	1.01042950680544	0.448081059024295	-1.68540061352814
0.0903928	0.0308858	0.113418	0.000969505	-0.00100559	-0.00105948	-0.00302039999999999	4.79e-05	0.0180925	0.000280804	-0.000319562	-0.00015708	0.0590331	0.0273941201	-0.0220945026	-0.0509759483	-0.0323129704	0.0164877804	0.0499106512	0.0367826834	-0.0106518847	-0.0481516161	-0.0407411319	0.004667932	0.0457232929	0.044133295	0.001380903	-0.0426594344	-0.0469120231	-0.007410544	0.0390026269	0.049038693	0.0133371814	-0.0348036986	-0.0504837447	-0.0519055463	-0.040807113	0.0031050409	-0.0076177879	-0.0146904774	-0.0662826842	-0.0090591542	-0.0179752392	-0.0138134134	0	0	0.248552393565841	-0.031181612870035	0.448081059024295	-1.68540061352814
0.0876773	0.0308556	0.121641	0.000639332	-0.00108228	-0.0011387	-0.0027155	-3.02000000000045e-05	0.00822300000000005	-0.000330173	-7.66899999999997e-05	-7.92200000000001e-05	0.03527285	0.0272141981	-0.0224773087	-0.051047035	-0.0316481948	0.0174902479	0.0501932186	0.0357299485	-0.0123085215	-0.048780754	-0.0394140296	0.0069898018	0.046825362	0.0426594344	-0.0015932859	-0.0443488058	-0.0454300417	-0.0038209632	0.0413786495	0.0476950147	0.0091926851	-0.0379479508	-0.0494291445	-0.0427134733	-0.0187476507	-0.0293302657	-0.002561304	-0.0375782345	-0.0269022795	0.0371379043	0.0034905345	0.0006758132	0	0	-0.123924521151233	-0.04924956785797	0.448081059024295	-1.68540061352814
0.0918229	0.0287529	0.0955308	0.000639332	-0.000719923	-0.00106069	0.0041456	-0.0021027	-0.0261102	0	0.000362357	7.80100000000001e-05	0.05437685	0.0270338099	-0.0228585745	-0.0511102507	-0.0309747441	0.0184852245	0.0504448302	0.0346472211	-0.0139516636	-0.0493422058	-0.0380194116	0.0092971841	0.047811934	0.0410620891	-0.0045621261	-0.0458672776	-0.0437488826	-0.0002124716	0.0435250908	0.0460565059	0.0049852279	-0.0408056734	-0.0479649587	-0.012367588	-0.0158786675	-0.0518873181	0.001775489	-0.0070141035	-0.002877578	0.0552489201	-0.0099776572	0.0003513593	0	0	-0.222400666939809	-0.163398167073928	-2.22840312389761	0.592443852028073
0.062904	0.0308852	0.0801238	0.000990723	-0.00108228	-0.00123646	-0.0289189	0.0021323	-0.0154070000000001	0.000351391	-0.000362357	-0.000175770000000001	0.0909341	0.0268529586	-0.0232382738	-0.0511655859	-0.0302928029	0.019472284	0.0506653309	0.0335354099	-0.0155795096	-0.0498351925	-0.0365596669	0.0115852966	0.0486805757	0.0393458828	-0.0075156513	-0.0472089983	-0.0418759166	0.0033970715	0.0454300417	0.044133295	0.0007436268	-0.0433552888	-0.0461033203	0.0255613836	-0.0133052692	-0.0551313921	0.0064430748	0.0113589066	0.0130410276	0.0433739964	-0.0033143661	-0.0175704852	0	0	-1.23071058047775	-0.698783880537883	-2.22840312389761	0.592443852028073
0.0893859	0.0308059	0.0978589	0.000216013	-0.000756691	-0.0011126	0.0264819	-7.92999999999974e-05	0.0177351	-0.00077471	0.000325589	0.000123860000000001	0.10550425	0.0266716472	-0.0236163807	-0.0512130319	-0.0296025581	0.0204510037	0.0508545847	0.0323954483	-0.0171902747	-0.05025903	-0.0350372959	0.0138493968	0.0494291445	0.0375157835	-0.0104439465	-0.0483687975	-0.0398193552	0.0069898018	0.0470829328	0.0419372706	-0.0035030673	-0.0455775458	-0.0438596552	0.0591860668	-0.0242538696	-0.0101541639	0.0040298373	0.0422638994	0.0185816932	0.0170972039	-0.0143166766	-0.0012498716	0	0	-1.41771338560109	-1.01621512092796	-2.22840312389761	0.592443852028073
0.0904201	0.0308568	0.0852239	0.000936122	-0.00108228	-0.00106069	0.00103420000000001	5.08999999999926e-05	-0.012635	0.000720109	-0.000325589	5.19100000000001e-05	0.0686005	0.0264898788	-0.0239928691	-0.0512525814	-0.0289041989	0.0214209644	0.0510124748	0.0312282931	-0.018782193	-0.0506131302	-0.0334549064	0.016084792	0.0500557939	0.0355770885	-0.0133371814	-0.0493422058	-0.0375882149	0.0105479382	0.0484745935	0.0394820076	-0.007725769	-0.0474556651	-0.0412525551	0.0286643755	-0.0332123985	0.0358448078	-0.0049646222	0.0464422784	0.0001112589	-0.0085873328	-0.0110883814	-0.0022693958	0	0	-0.995796506455727	-0.915152917609191	-2.22840312389761	0.592443852028073
0.101958	0.0335428	0.0979039	0.000428168	-0.00062281	-0.000981822	0.0115379	0.00268600000000001	0.01268	-0.000507954	0.00045947	7.8868e-05	0.0792185	0.0263076566	-0.0243677133	-0.0512842283	-0.0281979168	0.0223817506	0.051138904	0.0300349241	-0.020353519	-0.0508970017	-0.0318152092	0.018286849	0.0505589784	0.0335354099	-0.0161856435	-0.0501254723	-0.0351922777	0.0140538708	0.0495973023	0.0367826834	-0.0118955567	-0.0489754657	-0.0383036235	-0.0294764263	-0.0060141875	0.0473065707	-0.0122365231	0.0028548605	-0.0273524224	-0.0768032374	-0.0031049024	-0.0003220799	0	0	1.00889412406307	-0.843243042486999	0.448081059024295	0.592443852028073
