"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0184394	2.63752e-05	-0.0299326	-0.000219172	-0.000412473	0.000248155	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.0318036987	0.0053356302	-0.0531592568	0.0256936969	-0.0131315784	0.029232401	0.0753251236	-0.0560254399	-0.0390425908	0.0049261106	0	0	0	0
-0.0162193	-0.0372723	-0.0375765	0.000329418	-0.000103238	0.000243385	0.0022201	-0.0372986752	-0.0076439	0.00054859	0.000309235	-4.77000000000002e-06	0.0902924252	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	-0.026696929	0.0082453457	0.0325657473	-0.0161265709	-0.0156229705	0.0094193501	0.0195577295	0.0440636684	-0.0639727217	0.0172231028	0	0	0	0
-0.0191155	0.022666	-0.0184504	-0.000920787	-8.83185e-05	0.000243385	-0.0028962	0.0599383	0.0191261	-0.001250205	1.49195e-05	0	0.145216825	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	0.0331295043	-0.0078221339	0.0463260168	-0.0175867297	0.0100832185	-0.0194173179	-0.0083099611	0.0358196442	-0.0127374239	0.0468735998	0	0	0	0
-0.0129913	-0.0148197	-0.0159238	0.000424656	-8.83185e-05	0.000243385	0.0061242	-0.0374857	0.0025266	0.001345443	0	0	0.11340865	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	0.0211693834	-0.0434719925	-0.0386852489	0.0420780617	0.0191622956	-0.004879247	-0.0297159517	-0.0502523852	-0.0016848408	-0.0272094266	0	0	0	0
-0.0191353	0.0011726	-0.0153634	-0.000563985	-0.000545583	0.000243385	-0.006144	0.0159923	0.000560399999999999	-0.000988641	-0.0004572645	0	0.094991975	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	-0.0470683358	-0.038647634	-0.0155890539	0.0041192676	0.0442432609	0.0453841234	-0.0297568236	-0.0138909825	0.0438939964	0.0139432777	0	0	0	0
-0.0191188	-0.014813	-0.0213595	0.000483115	-0.000239422	0.000298954	1.64999999999992e-05	-0.0159856	-0.0059961	0.0010471	0.000306161	5.55690000000001e-05	0.0924397	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	-0.0288064013	-0.0214080538	0.043633431	0.0409781049	0.0254008476	0.0080743865	-0.0343038567	0.0455662357	0.0075114489	-0.0349475506	0	0	0	0
-0.0191102	-0.00765018	-0.0375424	0.000174929	-0.000142049	0.000243385	8.5999999999975e-06	0.00716282	-0.0161829	-0.000308186	9.7373e-05	-5.55690000000001e-05	0.04641072	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	0.0482563347	-0.0414072065	0.0376577232	-0.0111014278	0.0570563994	-0.0227231472	-0.0574012939	0.0233386987	0.0471362277	0.0042665725	0	0	0	0
-0.019119	0.00946229000000001	-0.00983752	-0.000381754	-0.000336803	0.000243385	-8.79999999999978e-06	0.01711247	0.02770488	-0.000556683	-0.000194754	0	0.082398	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	-0.0217717689	-0.0478972852	-0.0473304961	0.0463407209	0.0242377396	0.0228338754	-0.0586814504	-0.0544811411	0.0283992145	-0.0274085293	0	0	0	0
-0.0191061	0.0110511	-0.0279734	-0.00024064	-9.60856e-05	0.000243385	1.29000000000032e-05	0.00158881	-0.01813588	0.000141114	0.0002407174	0	0.03882916	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	-0.0351067059	-0.039493408	0.0355133689	-0.0089887526	0.0271615986	0.0207328362	-0.0583619022	0.0337761314	0.0309577911	0.0059615429	0	0	0	0
-0.0220758	-0.0247819	-0.00643716	5.16894e-06	-0.000336803	0.000341716	-0.0029697	-0.035833	0.02153624	0.00024580894	-0.0002407174	9.8331e-05	0.089581807	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	0.0199187287	-0.0282278396	0.0485168007	0.0118216493	0.004828554	-0.0489856807	-0.0330269765	0.0243149827	-0.0089060589	-0.0160792338	0	0	0	0
