"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.000854103	-0.197872	-0.440201	-0.00131731	-0.0016265	0.00272235	0.002009817	-0.020792	-0.00152200000000002	-0.000670559	-0.000288	0.0001116	0.077831767	0.0459146523	0.0281190288	0.0033834701	-0.0221871482	-0.0422818529	-0.0519411573	-0.0487810905	-0.0335815749	-0.0100939368	0.015884942	0.0379433273	0.050637085	0.0508333239	0.0384836111	0.0166359256	-0.0093176004	-0.0329714899	-0.0484878293	-0.0520370985	-0.0427433176	-0.0229002443	0.0336206024	0.021886096	0.0087108208	-0.0541341718	0.0103590536	-0.0004459176	-0.0151855398	-0.030567973	-0.0410447307	-0.0579996009	0	0	0	0	0	-1.13424112102403	1.51097019121307	0.448081059024295	0.592443852028073
0.076517	-0.236115	-0.569151	-0.00149998	-0.00146693	0.00305964	0.077371103	-0.038243	-0.12895	-0.00018267	0.00015957	0.00033729	0.278540603	0.0458056033	0.0277371148	0.0027074549	-0.0230016937	-0.0429381175	-0.0520983812	-0.0481835374	-0.0321760928	-0.0080934286	0.0180204398	0.0396117264	0.0512616758	0.0500465054	0.0362711858	0.013392903	-0.0128465907	-0.0358619813	-0.0498771065	-0.0513745965	-0.0399786271	-0.0185492395	-0.0033666991	-0.0422927234	0.0169398103	0.0273003873	0.0411181725	-0.0127767092	0.0340249941	0.0047461625	-0.0155138947	0.0530690292	0	0	0	0	0	0.516326427174593	2.58368839711707	0.448081059024295	0.592443852028073
0.0504304	-0.196069	-0.521235	-0.00244659	-0.00129671	0.00287773	-0.0260866	0.040046	0.0479160000000001	-0.00094661	0.00017022	-0.00018191	0.1789856	0.0456957037	0.0273531403	0.0020309873	-0.0238094045	-0.0435744473	-0.0522207755	-0.0475421407	-0.030732371	-0.0060807472	0.0201224762	0.0411911291	0.0517492091	0.0491026536	0.0339267737	0.0100939368	-0.016314529	-0.0385600826	-0.0509664168	-0.0503678575	-0.0369171367	-0.0140464202	0.0044221037	-0.0209048489	-0.0690541567	-0.018146163	0.0147570634	0.0111326055	0.0431074831	0.0111577467	0.0399390381	-0.0599837044	0	0	0	0	0	0.534315728551076	2.64848135779382	0.448081059024295	0.592443852028073
0.0677747	-0.212058	-0.570396	-0.0030874	-0.00169668	0.00321608	0.0173443	-0.015989	-0.049161	-0.00064081	-0.00039997	0.00033835	0.1514508	0.0455849554	0.0269671338	0.0013541801	-0.0246100408	-0.044190547	-0.0523082586	-0.0468574839	-0.0292521253	-0.0040589197	0.0221871482	0.042677987	0.0520983812	0.0480047303	0.0314589057	0.006752807	-0.0197049341	-0.0410513194	-0.0517492091	-0.049023627	-0.0335815749	-0.0094286395	-0.0035906558	-0.0342484144	-0.0437220842	0.002932705	0.046589569	-0.0644772267	-0.0133912338	0.0140164313	0.0124098377	-0.0464850189	0	0	0	0	0	0.576805424992769	1.11119373430499	0.448081059024295	0.592443852028073
0.0464004	-0.161603	-0.473977	-0.00312832	-0.00104857	0.00261075	-0.0213743	0.050455	0.096419	-4.09199999999998e-05	0.00064811	-0.00060533	0.2329663	0.0454733605	0.0265791242	0.0006771467	-0.0254033645	-0.0447861304	-0.0523607718	-0.0461301902	-0.0277371148	-0.0020309873	0.0242106219	0.0440689593	0.0523082586	0.0467561802	0.0288765622	0.0033834701	-0.0230016937	-0.0433223267	-0.0522207755	-0.0473509122	-0.0299967047	-0.0047336909	-0.0245541018	-0.0426265201	-0.0376640913	-0.040833274	0.0082162849	0.0342962684	0.0563382558	0.0570464817	-0.0175144321	-0.0165600399	0	0	0	0	0	0.538906398161248	1.18456759947648	0.448081059024295	0.592443852028073
0.0445819	-0.21866	-0.522844	-0.0031016	-0.000778059	0.00280855	-0.0018185	-0.057057	-0.0488669999999999	2.672e-05	0.000270511	0.0001978	0.13249405	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	0.02618914	0.0453609212	0.0523782801	0.0453609212	0.02618914	0	-0.02618914	-0.0453609212	-0.0523782801	-0.0453609212	-0.02618914	0	-0.0217000948	-0.0233975145	-0.013728274	-0.0207949661	0.0461096147	-0.0559338918	-0.0387830157	0.0451671801	-0.0177988548	-0.0271758801	0	0	0	0	0	-2.05347091450158	1.15482660751235	0.448081059024295	0.592443852028073
0.0252993	-0.185771	-0.534737	-0.00275583	-0.00139875	0.002968	-0.0192826	0.032889	-0.011893	0.00034577	-0.000620691	0.00015945	0.12036015	0.0452476394	0.0257972105	-0.0006771467	-0.0269671338	-0.0459146523	-0.0523607718	-0.0445503769	-0.0246100408	0.0020309873	0.0281190288	0.0465509697	0.0523082586	0.043823331	0.0234064185	-0.0033834701	-0.0292521253	-0.0471561663	-0.0522207755	-0.0430669878	-0.0221871482	0.0047336909	-0.0134673672	-0.0530517123	0.0195822655	-0.0248775081	0.0394726726	0.0120104093	0.0553283187	0.0427407609	-0.041472913	0.0358659892	0	0	0	0	0	0.405590709205695	1.15007761354177	0.448081059024295	-1.68540061352814
0.0179742	-0.204395	-0.529955	-0.002783	-0.00123183	0.00305832	-0.0073251	-0.018624	0.00478199999999995	-2.717e-05	0.00016692	9.03199999999997e-05	0.0449516	0.0451335173	0.0254033645	-0.0013541801	-0.0277371148	-0.0464470668	-0.0523082586	-0.043699295	-0.0230016937	0.0040589197	0.0299967047	0.0476364314	0.0520983812	0.0421482344	0.0205385235	-0.006752807	-0.0321760928	-0.0486984311	-0.0517492091	-0.0404844828	-0.0180204398	0.0094286395	-0.0142195632	-0.0420544454	0.0346240796	-0.0249587416	0.027609615	-0.0300010382	0.0076822178	0.0409878981	-0.0303179879	-0.0253961135	0	0	0	0	0	1.25855318440294	1.15852299614314	-2.22840312389761	-1.68540061352814
0.0179608	-0.205242	-0.592317	-0.00260351	-0.00135775	0.00310003	-1.34000000000072e-05	-0.000847000000000014	-0.0623619999999999	0.00017949	-0.00012592	4.17100000000004e-05	0.0805784	0.045018557	0.0250076315	-0.0020309873	-0.028498854	-0.0469579174	-0.0522207755	-0.0428084497	-0.0213660101	0.0060807472	0.0318186811	0.0486148674	0.0517492091	0.0403408874	0.0175958911	-0.0100939368	-0.0349471469	-0.0499794418	-0.0509664168	-0.0376307102	-0.0137199483	0.0140464202	-0.0134889251	-0.0599622775	0.0397588485	0.0397657818	0.0526650534	-0.0422822944	0.0261457839	0.0245239045	-0.0015513278	0.0568747068	0	0	0	0	0	0.925699940385895	1.02867017372943	-2.22840312389761	-1.68540061352814
-0.0146619	-0.183573	-0.551491	-0.00408437	-0.00173403	0.00248695	-0.0326227	0.021669	0.040826	-0.00148086	-0.00037628	-0.00061308	0.2186287	0.0449027607	0.0246100408	-0.0027074549	-0.0292521253	-0.047446967	-0.0520983812	-0.0418786518	-0.0197049341	0.0080934286	0.0335815749	0.0494840794	0.0512616758	0.0384069609	0.0145892291	-0.013392903	-0.0375521182	-0.050992326	-0.0498771065	-0.0345247919	-0.0093176004	0.0185492395	-0.0098238796	-0.066877355	0.0054625428	0.0198102834	-0.0185515455	-0.0076263811	0.0617641049	0.0279786779	0.0467397909	0.0153055185	0	0	0	0	0	0.519146692766361	1.05220399163702	-2.22840312389761	-1.68540061352814
-0.0294414	-0.220379	-0.622505	-0.00623228	-0.00281065	0.00259737	-0.0147795	-0.036806	-0.071014	-0.00214791	-0.00107662	0.00011042	0.289347	0.0447861304	0.0242106219	-0.0033834701	-0.0299967047	-0.0479139886	-0.0519411573	-0.0409107473	-0.0180204398	0.0100939368	0.0352821126	0.0502421146	0.050637085	0.036352523	0.0115294786	-0.0166359256	-0.0399786271	-0.0517316498	-0.0484878293	-0.0311875391	-0.0048460789	0.0229002443	-0.011204203	-0.0625424322	-0.0222311656	0.0573313598	-0.0083883058	-0.0658096732	0.0250752423	0.0422645601	0.0642090294	0.0182804569	0	0	0	0	0	0.236615698108465	0.942443214054379	-2.22840312389761	-1.68540061352814
-0.0276418	-0.188685	-0.569613	-0.00545829	-0.00180547	0.00284598	0.0017996	0.031694	0.0528919999999999	0.00077399	0.00100518	0.00024861	0.1877746	0.0446686685	0.0238094045	-0.0040589197	-0.030732371	-0.0483587652	-0.0517492091	-0.0399056168	-0.016314529	0.0120792627	0.0369171367	0.0508872699	0.0498771065	0.0341840202	0.0084277735	-0.0198094581	-0.0422151417	-0.0521934471	-0.0468069407	-0.0276413132	-0.0003385804	0.0270638244	-0.0251323534	-0.0653006073	-0.0476647763	0.0369332909	-0.0052573795	-0.0330882037	0.0506647804	0.0443651489	0.0405053289	0.0477521535	0	0	0	0	0	0.560124477003331	1.29270972144285	-2.22840312389761	-1.68540061352814
-0.0295352	-0.179488	-0.53828	-0.00524044	-0.00175026	0.00282543	-0.0018934	0.00919699999999998	0.031333	0.00021785	5.521e-05	-2.05500000000003e-05	0.0571039000000001	0.0445503769	0.0234064185	-0.0047336909	-0.0314589057	-0.0487810905	-0.0515226647	-0.0388641751	-0.0145892291	0.0140464202	0.0384836111	0.0514180959	0.0489837722	0.0319082567	0.0052954007	-0.0229002443	-0.0442510332	-0.0523752403	-0.0448445497	-0.0239098759	0.0041714317	0.0310059033	-0.0318519353	-0.0664444945	-0.0737207218	-0.0236948571	-0.0219408656	-0.006992245	0.0672168563	0.0576407775	0.0573278644	-0.0107155293	0	0	0	0	0	0.395024333482057	1.23953546542816	0.448081059024295	-1.68540061352814
-0.039025	-0.220418	-0.588326	-0.00614837	-0.00223815	0.00282543	-0.00948979999999999	-0.04093	-0.050046	-0.00090793	-0.00048789	0	0.1702568	0.044431258	0.0230016937	-0.005407671	-0.0321760928	-0.0491807684	-0.0512616758	-0.0377873696	-0.0128465907	0.0159924506	0.0399786271	0.0518333998	0.0479594708	0.0295323731	0.0021437585	-0.0258953737	-0.0460766263	-0.0522760543	-0.0426124582	-0.0200182296	0.0086504753	0.0346942175	-0.0250966994	-0.0641365416	-0.0578028133	-0.012795562	0.023666546	-0.0717075095	0.019105324	0.055470058	0.0348485869	0.0002977457	0	0	0	0	0	-0.243100213604424	2.85332764264197	0.448081059024295	0.592443852028073
-0.0573824	-0.199043	-0.58943	-0.00646752	-0.00227888	0.00240125	-0.0183574	0.021375	-0.00110399999999999	-0.00031915	-4.07300000000001e-05	-0.00042418	0.0800394	0.044311314	0.0225952602	-0.0060807472	-0.0328837193	-0.0495576132	-0.0509664168	-0.0366761804	-0.0110886847	0.0179144269	0.0413994086	0.0521322486	0.0468069407	0.0270638244	-0.0010156846	-0.0287823352	-0.0476832451	-0.051896421	-0.0401240904	-0.0159924506	0.0130652981	0.0380985803	-0.0267404995	-0.0769675858	-0.0531385654	-0.0303882954	0.0147422495	-0.0230176145	0.0713894272	0.0714246579	0.0276408811	0.027357688	0	0	0	0	0	-0.618771636648404	1.31855237399002	-2.22840312389761	0.592443852028073
-0.0468051	-0.176799	-0.488714	-0.00639922	-0.00221729	0.00240125	0.0105773	0.022244	0.100716	6.83000000000003e-05	6.15900000000003e-05	0	0.1400318	0.044190547	0.0221871482	-0.006752807	-0.0335815749	-0.04991145	-0.050637085	-0.0355316183	-0.0093176004	0.0198094581	0.0427433176	0.0523139709	0.0455292636	0.0245103563	-0.0041714317	-0.0315490697	-0.0490632542	-0.0512383773	-0.0373944116	-0.0118595137	0.0173831246	0.0411911291	-0.0450462168	-0.0594943112	-0.0390505869	-0.0663885456	-0.0049191235	-0.0141762082	0.0391070635	0.0816023918	0.0209099092	-0.0140418794	0	0	0	0	0	0.248715457309376	0.009361802826523	-2.22840312389761	0.592443852028073
-0.037829	-0.197387	-0.505705	-0.00581959	-0.00210761	0.00240125	0.00897609999999999	-0.020588	-0.016991	0.000579629999999999	0.00010968	0	0.0810205999999999	0.0440689593	0.021777388	-0.0074237382	-0.0342694522	-0.0502421146	-0.0502739006	-0.0343547251	-0.0075354425	0.021674694	0.0440078585	0.0523781585	0.0441298556	0.0218799809	-0.0073119995	-0.0341840202	-0.0502100954	-0.0503054532	-0.0344398384	-0.0076471118	0.0215718994	0.0439465533	-0.0436373357	-0.0839543546	0.001107542	-0.0461375896	0.0177983091	-0.0429721954	0.0288851274	0.0943674466	-0.0203339924	0.0205855167	0	0	0	0	0	0.636104897059197	0.420532286980942	0.448081059024295	0.592443852028073
-0.0571004	-0.179613	-0.517169	-0.00537696	-0.00170255	0.00240125	-0.0192714	0.017774	-0.0114639999999999	0.00044263	0.00040506	0	0.0908939000000001	0.0439465533	0.0213660101	-0.0080934286	-0.0349471469	-0.0505494535	-0.0498771065	-0.0331465714	-0.0057443291	0.0235073292	0.0451906832	0.052324667	0.0426124582	0.0191809517	-0.0104259597	-0.0366761804	-0.0511183183	-0.0491026536	-0.03127814	-0.0033834701	0.0256005252	0.0463423012	-0.0425191573	-0.1042919704	0.0347549411	-0.0380259146	0.0121555061	-0.020249635	0.0740725259	0.1013768756	-0.0259480091	0.0384703631	0	0	0	0	0	0.435428806857185	0.738370430990036	0.448081059024295	0.592443852028073
-0.0345942	-0.220609	-0.538101	-0.00573225	-0.00184935	0.00240125	0.0225062	-0.040996	-0.0209320000000001	-0.00035529	-0.0001468	0	0.1095387	0.043823331	0.0209530451	-0.0087617663	-0.0356144575	-0.0508333239	-0.0494469678	-0.0319082567	-0.0039463888	0.025304607	0.0462895956	0.0521536168	0.0409811285	0.0164217376	-0.0135019809	-0.03901514	-0.0517836067	-0.0476364314	-0.0279283311	0.0009028426	0.0294390937	0.0483587652	-0.0372354737	-0.1122663514	0.0412379646	-0.0191991373	0.0240142296	-0.0820584808	0.0358558743	0.114393449	0.0059749435	0.0061623314	0	0	0	0	0	-0.073860297196519	0.587286522763417	0.448081059024295	-1.68540061352814
-0.0525911	-0.16631	-0.496035	-0.00536989	-0.0018181	0.00222216	-0.0179969	0.054299	0.042066	0.00036236	3.12500000000002e-05	-0.00017909	0.1429969	0.043699295	0.0205385235	-0.0094286395	-0.0362711858	-0.051093594	-0.0489837722	-0.0306409077	-0.0021437585	0.0270638244	0.047302555	0.051865392	0.0392402281	0.0136109962	-0.01652887	-0.0411911291	-0.0522027989	-0.0459146523	-0.024410558	0.0051831058	0.0330591074	0.0499794418	-0.0578874263	-0.0911914848	-0.0055100618	0.0482105321	-0.0093254604	-0.0335764412	0.0503426451	0.0714645165	0.047625538	0.0724225571	0	0	0	0	0	-0.530205147010765	0.019218643755505	0.448081059024295	0.592443852028073
-0.0390803	-0.200181	-0.517107	-0.00599044	-0.00201617	0.00247349	0.0135108	-0.033871	-0.0210719999999999	-0.000620549999999999	-0.00019807	0.00025133	0.1219513	0.0435744473	0.0201224762	-0.0100939368	-0.0369171367	-0.0513301431	-0.0484878293	-0.0293456776	-0.0003385804	0.0287823352	0.0482276804	0.0514606403	0.0373944116	0.010757547	-0.0194956122	-0.0431950583	-0.0523739028	-0.0439465533	-0.0207459769	0.0094286395	0.0364336915	0.0511910666	-0.0327711373	-0.1199769975	-0.0650363374	-0.0181227553	-0.0017180146	-0.0599234905	0.0797591386	0.0943164316	0.0927646623	-0.0710972368	0	0	0	0	0	-0.348399238055159	0.088960387033338	0.448081059024295	0.592443852028073
-0.0361785	-0.136257	-0.39892	-0.0047785	-0.00131533	0.00260376	0.0029018	0.063924	0.118187	0.00121194	0.00070084	0.00013027	0.2871653	0.0434487905	0.0197049341	-0.010757547	-0.0375521182	-0.0515428613	-0.0479594708	-0.028023745	0.0014670001	0.0304575546	0.0490632542	0.050940271	0.0354486142	0.0078703433	-0.0223914121	-0.045018557	-0.0522961052	-0.0417426926	-0.0169566271	0.0136109962	0.0395377932	0.0519837232	-0.0793536555	-0.065616994	-0.0375368325	0.0026273374	0.0644115716	-0.1224158793	-0.0511596769	0.0911350293	-0.0037642005	0.0311139041	0	0	0	0	0	-0.408396665903295	0.20566608252629	0.448081059024295	0.592443852028073
-0.0589398	-0.0144419	-0.130913	-0.00148285	-0.000893034	0.00186276	-0.0227613	0.1218151	0.268007	0.00329565	0.000422296	-0.000741	0.6355307	0.0433223267	0.0192859283	-0.0114193591	-0.0381759417	-0.0517316498	-0.0473990497	-0.0266763128	0.0032708371	0.0320869629	0.0498077248	0.0503054532	0.0334080384	0.0049584444	-0.0252057321	-0.0466540082	-0.0519697758	-0.0393148935	-0.0130652981	0.017702152	0.0423483678	0.0523509242	-0.0534121691	0.0983537055	0.0279097253	-0.0337205615	0.0440506217	0.1765631968	-0.0199978055	-0.0370072403	-0.0925072269	0.0552813365	0	0	0	0	0	-0.630968434847331	1.63537210636639	0.448081059024295	0.592443852028073
-0.0593545	-0.0634326	-0.199162	-0.00168193	-0.00286344	0.00228596	-0.000414699999999997	-0.0489907	-0.068249	-0.00019908	-0.001970406	0.0004232	0.2472887	0.0431950583	0.0188654898	-0.0120792627	-0.0387884217	-0.051896421	-0.0468069407	-0.025304607	0.0050707869	0.0336681095	0.0504597097	0.0495576132	0.03127814	0.0020309873	-0.0279283311	-0.0480945804	-0.0513964655	-0.0366761804	-0.0090953929	0.021674694	0.0448445497	0.0522896643	-0.0107355174	0.0305383636	0.07603061	-0.0302778777	0.001892256	0.0078076806	-0.0386477985	-0.0094234006	-0.0664436021	-0.0785498672	0	0	0	0	0	-1.59278719454615	1.40903290345394	0.448081059024295	0.592443852028073
-0.0593202	-0.00200422	-0.159192	-0.00126701	-0.00289344	0.00233792	3.4300000000001e-05	0.06142838	0.03997	0.00041492	-3.00000000000001e-05	5.19599999999998e-05	0.12627668	0.0430669878	0.0184436498	-0.0127371473	-0.0393893764	-0.0520370985	-0.0461835398	-0.0239098759	0.0068647103	0.0351986159	0.0510179984	0.0486984311	0.0290646136	-0.0009028426	-0.030549302	-0.0493342563	-0.0505788988	-0.0338407093	-0.0050707869	0.0255020041	0.0470078072	0.0518004449	-0.023670771	0.0646104607	0.074110697	0.002343573	0.0066930176	0.0548609415	-0.043625278	-0.0416388625	-0.0737203905	0.0084671835	0	0	0	0	0	-2.28520506102267	2.32529003803542	0.448081059024295	0.592443852028073
-0.0593489	-0.0308731	-0.151798	-0.00118665	-0.00297717	0.00287629	-2.87000000000065e-05	-0.02886888	0.00739400000000001	8.036e-05	-8.37299999999997e-05	0.00053837	0.07141458	0.0429381175	0.0180204398	-0.013392903	-0.0399786271	-0.0521536168	-0.0455292636	-0.0224933884	0.0086504753	0.0366761804	0.0514815542	0.0477298374	0.0267733776	-0.0038338396	-0.0330591074	-0.0503678575	-0.0495209612	-0.0308236917	-0.0010156846	0.0291584371	0.0488220806	0.0508872699	0.0004741002	0.0631270199	0.080122767	-0.0058822737	-0.0027830071	0.0127334631	-0.0609759419	-0.0417348246	-0.0547257752	-0.0039760206	0	0	0	0	0	-2.01059919671712	0.043731960979116	0.448081059024295	0.592443852028073
-0.0593493	0.0102308	-0.120705	-0.00100198	-0.00297717	0.00272607	-4.00000000004563e-07	0.0411039	0.031093	0.00018467	0	-0.00015022	0.0889418	0.0428084497	0.0175958911	-0.0140464202	-0.0405559987	-0.0522459219	-0.0448445497	-0.0210564335	0.0104259597	0.0380985803	0.0518495163	0.0466540082	0.024410558	-0.006752807	-0.0354486142	-0.0511910666	-0.0482276804	-0.0276413132	0.0030455261	0.0326194932	0.0502739006	0.0495576132	-0.0112220992	0.0706890085	0.0830046673	0.0246893835	-0.0131253007	0.0499724697	-0.0465868674	-0.0277156803	-0.0556363953	0.05022741	0	0	0	0	0	-0.274945735815449	0.006775823152277	0.448081059024295	-1.68540061352814
-0.0593718	-0.0108062	-0.112668	-0.000950589	-0.00325587	0.00287629	-2.25000000000017e-05	-0.021037	0.00803699999999999	5.1391e-05	-0.0002787	0.00015022	0.05311205	0.042677987	0.0171700353	-0.0146975897	-0.0411213197	-0.0523139709	-0.0441298556	-0.0196003187	0.0121890533	0.0394636764	0.0521212014	0.0454733605	0.0219824722	-0.0096505858	-0.0377091275	-0.0518004449	-0.0467052026	-0.0243106464	0.0070884207	0.0358619813	0.051352489	0.0478223571	-0.0001441822	0.0832798164	0.0726979451	-0.003305572	-0.0105964689	0.0407630834	-0.0788613426	-0.0229089536	-0.0428449969	0.016402248	0	0	0	0	0	0.299173505496212	0.641685644499013	0.448081059024295	0.592443852028073
-0.0392826	-0.0265712	-0.123598	-0.000324402	-0.00340895	0.00243574	0.0200892	-0.015765	-0.0109300000000001	0.000626187	-0.00015308	-0.00044055	0.10777505	0.0425467316	0.016742904	-0.0153463027	-0.0416744222	-0.0523577323	-0.0433856593	-0.018126369	0.0139376608	0.0407694154	0.0522961052	0.044190547	0.0194956122	-0.0125180835	-0.0398324213	-0.0521934471	-0.0449607632	-0.0208495594	0.0110886847	0.0388641751	0.0520498384	0.0456957037	-0.0165648537	0.0955917173	0.0332111579	0.053398737	-0.0051634869	0.0556616089	-0.059906528	-0.0460413879	0.0054262781	0.0586577545	0	0	0	0	0	0.397102864203932	1.24255734061216	0.448081059024295	0.592443852028073
-0.0755514	-0.0196514	-0.0665539	-0.000324402	-0.00345485	0.00243574	-0.0362688	0.0069198	0.0570441	0	-4.59000000000002e-05	0	0.1025277	0.0424146861	0.016314529	-0.0159924506	-0.0422151417	-0.0523771858	-0.0426124582	-0.0166359256	0.015669704	0.0420138333	0.0523739028	0.0428084497	0.0169566271	-0.0153463027	-0.0418107693	-0.0523684314	-0.0430026525	-0.01727662	0.0150222601	0.0416059582	0.0523607718	0.0431950583	0.0033429198	0.1061287733	0.0245292881	0.0144429495	-0.0133508433	0.0748570986	-0.0537013775	-0.0435290704	-0.0022568991	-0.0066583415	0	0	0	0	0	0.419116774368826	1.21299916947989	0.448081059024295	0.592443852028073
-0.0555365	-0.0403136	-0.119733	0.000910112	-0.00353675	0.00243574	0.0200149	-0.0206622	-0.0531791	0.001234514	-8.18999999999998e-05	0	0.1596769	0.0422818529	0.015884942	-0.0166359256	-0.0427433176	-0.0523723222	-0.0418107693	-0.0151303447	0.0173831246	0.0431950583	0.0523544498	0.0413301739	0.0143723053	-0.018126369	-0.0436369724	-0.052324667	-0.0408401761	-0.0136109962	0.0188654898	0.0440689593	0.0522829807	0.0403408874	-0.0073476391	0.1006142119	0.0177784357	0.0483156388	0.0071046354	0.04520711	-0.0722631753	-0.0539717491	0.0020216269	0.040171174	0	0	0	0	0	0.551029580568576	1.20265360095568	0.448081059024295	0.592443852028073
-0.0471646	-0.02036	-0.0965029	-0.000110897	-0.00343155	0.00243574	0.00837190000000001	0.0199536	0.0232301	-0.001021009	0.0001052	0	0.10786605	0.0421482344	0.015454175	-0.01727662	-0.0432587929	-0.0523431439	-0.0409811285	-0.0136109962	0.0190758861	0.044311314	0.0522377823	0.0397590408	0.0117495564	-0.0208495594	-0.0453043854	-0.0520623368	-0.0384836111	-0.009872353	0.0225952602	0.046236675	0.0518170426	0.0371565505	0.0062790763	0.0794267441	-0.0100772639	0.0028277919	-0.0014857966	0.0608129857	-0.0366907648	-0.0469996548	0.0073857524	-0.0025330118	0	0	0	0	0	0.144054436385829	1.01043486288555	0.448081059024295	0.592443852028073
-0.0576406	-0.0433077	-0.106718	0.000439701	-0.00389327	0.00334264	-0.010476	-0.0229477	-0.0102151	0.000550598	-0.00046172	0.0009069	0.1395997	0.0420138333	0.0150222601	-0.0179144269	-0.0437614146	-0.0522896643	-0.0401240904	-0.0120792627	0.0207459769	0.0453609212	0.0520241169	0.0380985803	0.0090953929	-0.0235073292	-0.0468069407	-0.0515825363	-0.0359441567	-0.0060807472	0.02618914	0.0480945804	0.0509664168	0.0336681095	0.0052474574	0.0809106295	-0.0217392417	0.0178360432	0.0090380046	0.0238900246	-0.0641125947	-0.0316156177	0.0032535706	-0.0238407439	0	0	0	0	0	0.393648220105018	0.95024764785452	0.448081059024295	0.592443852028073
-0.0645728	-0.0199473	-0.104804	-0.000110897	-0.00384204	0.00352836	-0.00693220000000001	0.0233604	0.00191400000000001	-0.000550598	5.12299999999998e-05	0.00018572	0.071584	0.0418786518	0.0145892291	-0.0185492395	-0.0442510332	-0.0522119084	-0.0392402281	-0.0105365379	0.0223914121	0.0463423012	0.0517138504	0.036352523	0.0064169112	-0.0260913389	-0.0481391707	-0.0508872699	-0.0332338815	-0.0022565198	0.0296255153	0.0496302266	0.0497374181	0.0299041152	0.0125230838	0.0679505602	0.0122263058	0.0264153743	-0.0060289439	0.0484085747	-0.0319548091	-0.0436916321	0.0038057998	0.0211912909	0	0	0	0	0	-2.53740774378048	0.663108324281697	0.448081059024295	-1.68540061352814
-0.0759826	-0.0177396	-0.0916763	-0.000402743	-0.00418146	0.00356443	-0.0114098	0.0022077	0.0131277	-0.000291846	-0.00033942	3.607e-05	0.060112	0.0417426926	0.0141551145	-0.0191809517	-0.0447275033	-0.0521099123	-0.0383301323	-0.0089842256	0.0240102362	0.0472539781	0.0513075588	0.0345247919	0.0037212726	-0.0285934806	-0.0492962274	-0.0499794418	-0.0303656657	0.0015798132	0.0328837193	0.0508333239	0.0481391707	0.0258953737	0.0042058638	0.0616933291	0.0001728755	0.0153013967	-0.0137791732	0.044692872	-0.0377725733	-0.0364602477	0.0199811508	-0.0224901909	0	0	0	0	0	-0.019419467375589	0.640819704399836	-2.22840312389761	-1.68540061352814
-0.064908	-0.0190622	-0.119619	-0.000110897	-0.00439244	0.00403124	0.0110746	-0.0013226	-0.0279427	0.000291846	-0.00021098	0.00046681	0.0888217	0.0416059582	0.0137199483	-0.0198094581	-0.0451906832	-0.0519837232	-0.0373944116	-0.0074237382	0.0256005252	0.0480945804	0.0508059967	0.0326194932	0.0010156846	-0.0310059033	-0.0502739006	-0.048862844	-0.0273531403	0.005407671	0.0359441567	0.0516958108	0.0461835398	0.021674694	0.0112708785	0.0428944282	7.61502e-05	0.038697045	-0.0127018874	0.0112918717	-0.0347816229	-0.0443621241	0.0021428754	0.0036135851	0	0	0	0	0	0.604735367864303	0.685725198822554	-2.22840312389761	-1.68540061352814
-0.0720323	0.00829717	-0.0846065	-0.000110897	-0.00446702	0.00370529	-0.00712429999999999	0.02735937	0.0350125	0	-7.45800000000003e-05	-0.00032595	0.08952267	0.0414684511	0.0132837629	-0.0204346535	-0.0456404355	-0.0518333998	-0.0364336915	-0.0058564958	0.0271603893	0.048862844	0.0502100954	0.0306409077	-0.0016926191	-0.0333210373	-0.0510686325	-0.0475421407	-0.0242106219	0.009206518	0.0387884217	0.0522119084	0.043885044	0.01727662	0.0132226866	0.0445931198	0.0081956239	0.0211045166	-0.0190121333	0.0352614568	-0.007612485	-0.0367758394	0.0096046592	-0.0186668924	0	0	0	0	0	-1.23464636841964	0.550015904778546	-2.22840312389761	-1.68540061352814
