"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0	-0.00237949	1.96197e-08	-0.000139888	0	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68424e-05	1.3319e-05	-4.1953e-05	0.000987501	-0.00036837	0.000279377	1.68424e-05	0.002392809	-4.19726197e-05	0.001127389	-0.00036837	0.000279377	0.0912084240197	0.0524141198	0.0524137538	0.0524131437	0.0524122897	0.0524111916	0.0524098495	0.0524082634	0.0524064334	0.0524043593	0.0524020413	0.0523994793	0.0523966733	0.0523936235	0.0523903296	0.0523867919	0.0523830103	0.0523789848	0.0523747155	0.0523702023	0.0523654453	0.0523604445	-0.0459911724	-0.0107375489	-0.0179745705	-0.0540281208	0.0380151708	-0.1198727448	0.0349382209	0.0630709494	-0.04825627	0.0318630431	0	0	0	0
6.79023e-05	0.051865	0.074139	-0.000409447	-0.000456197	0.000761126	5.10599e-05	0.051851681	0.074180953	-0.001396948	-8.7827e-05	0.000481749	0.2244098939	0.0524131437	0.0524098495	0.0524043593	0.0523966733	0.0523867919	0.0523747155	0.0523604445	0.0523439796	0.0523253215	0.052304471	0.0522814288	0.052256196	0.0522287737	0.052199163	0.0521673651	0.0521333814	0.0520972133	0.0520588623	0.05201833	0.0519756181	0.0519307284	-0.0557753072	-0.0230186792	-0.0054393633	-0.0417745595	0.0012524194	0.0457787272	-0.0173161361	0.0363903955	-0.0206280704	0.0338403786	0	0	0	0
0.0182825	0.0492332	0.10636	-0.00138758	-0.00049444	0.000837305	0.0182145977	-0.0026318	0.032221	-0.000978133	-3.8243e-05	7.61789999999999e-05	0.1076951477	0.0524111916	0.0524020413	0.0523867919	0.0523654453	0.0523380039	0.052304471	0.0522648503	0.0522191466	0.0521673651	0.052109512	0.0520455938	0.0519756181	0.051899593	0.0518175273	0.0517294306	0.0516353132	0.051535186	0.0514290606	0.0513169495	0.0511988656	0.0510748227	-0.0727201659	-0.0623021775	0.0044884004	-0.0340107808	-0.0408442097	-0.0027444495	-0.0609231156	0.0140984101	-0.0317049652	0.0357687323	0	0	0	0
0.000150253	0.0171768	0.0530585	-0.00108371	-0.000886125	0.00112056	-0.018132247	-0.0320564	-0.0533015	0.00030387	-0.000391685	0.000283255	0.152430647	0.0524082634	0.0523903296	0.0523604445	0.0523186149	0.0522648503	0.052199163	0.052121568	0.052032083	0.0519307284	0.0518175273	0.0516925056	0.0515556917	0.0514071169	0.051246815	0.0510748227	0.0508911792	0.0506959264	0.0504891087	0.0502707735	0.0500409704	0.0497997519	-0.0712422624	-0.0319906726	-0.0015113021	-0.0127022984	0.0372694108	-0.0258662883	-0.0205107948	0.0222918139	-0.0203419585	0.0249918492	0	0	0	0
-0.018884	0.0411074	0.0706443	-0.000577121	-0.00049444	0.000761126	-0.019034253	0.0239306	0.0175858	0.000506589	0.000391685	-0.000359434	0.123436053	0.0524043593	0.0523747155	0.0523253215	0.052256196	0.0521673651	0.0520588623	0.0519307284	0.0517830118	0.0516157682	0.0514290606	0.0512229596	0.0509975427	0.050752895	0.0504891087	0.0502062834	0.0499045256	0.0495839492	0.049244675	0.048886831	0.0485105521	0.0481159803	-0.0475217813	-0.0239578448	-0.007464726	-0.0210867161	-0.007666357	0.0285206273	-0.0342155845	0.0129724587	-0.0257313708	0.0127826166	0	0	0	0
-0.0188324	0.0335362	0.0905724	-0.00121699	-0.00113679	0.000761126	5.15999999999989e-05	-0.00757120000000001	0.0199281	-0.000639869	-0.00064235	0	0.09166185	0.0523994793	0.0523552	0.0522814288	0.0521782074	0.0520455938	0.0518836628	0.0516925056	0.0514722298	0.0512229596	0.0509448353	0.0506380137	0.0503026675	0.0499389857	0.0495471731	0.0491274505	0.0486800542	0.0482052363	0.0477032642	0.0471744208	0.0466190039	0.0460373263	-0.0497455736	-0.0436690069	-0.0074434418	-0.0329468794	-0.0209471854	-0.0025533884	-0.0442019516	0.0184191018	-0.0275895877	0.0059347933	0	0	0	0
-0.0451031	0.000764759	0.0565635	-0.00172113	-0.00127971	0.000933092	-0.0262707	-0.032771441	-0.0340089	-0.00050414	-0.000142920000000001	0.000171966	0.134002341	0.0523936235	0.0523317845	0.0522287737	0.0520846721	0.051899593	0.051673682	0.0514071169	0.0511001074	0.050752895	0.0503657529	0.0499389857	0.0494729291	0.0489679499	0.0484244452	0.0478428428	0.0472236001	0.0465672044	0.0458741721	0.0451450484	0.0443804069	0.0435808493	-0.0399913297	-0.0314591106	-0.019387216	-0.0078224414	0.0315034772	-0.0153957355	-0.0152990081	0.0297175106	-0.0427454926	0.0195041199	0	0	0	0
-0.0383285	0.0306198	0.0721468	-0.00072709	-0.000977493	0.000761126	0.0067746	0.029855041	0.0155833	0.00099404	0.000302217000000001	-0.000171966	0.125624091	0.0523867919	0.052304471	0.0521673651	0.0519756181	0.0517294306	0.0514290606	0.0510748227	0.050667088	0.0502062834	0.0496928916	0.0491274505	0.0485105521	0.0478428428	0.0471250218	0.0463578411	0.0455421041	0.0446786654	0.0437684292	0.042812349	0.0418114263	0.0407667093	-0.0364211678	-0.028712837	-0.0171037733	-0.0189883775	-0.0321329699	0.0406812447	-0.0392344332	0.0227877394	-0.0171965461	0.0140812897	0	0	0	0
-0.0470517	-0.0120301	0.0391553	-0.000600902	-0.00152684	0.000761126	-0.0087232	-0.0426499	-0.0329915	0.000126188	-0.000549347	0	0.11814135	0.0523789848	0.0522732612	0.0520972133	0.0518510778	0.051535186	0.0511499628	0.0506959264	0.0501736876	0.0495839492	0.0489275043	0.0482052363	0.0474181167	0.0465672044	0.0456536443	0.0446786654	0.0436435792	0.0425497785	0.0413987346	0.040191996	0.0389311863	0.0376180017	-0.0205239473	0.0001032672	-0.031604362	-0.0244400006	0.0152836338	-0.0461832202	0.0146928922	0.0530562428	-0.0184112305	-0.0160994336	0	0	0	0
