"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"motion_outlier02"	"motion_outlier03"	"motion_outlier04"	"motion_outlier05"	"motion_outlier06"	"motion_outlier07"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.129225	-0.0932892	-0.170249	0.00108915	0.000742638	-0.00118296	-0.00381300000000001	0.0020908	0.040985	-0.00012346	0	-0.00027157	0.0666403	0.052324667	0.0521639377	0.051896421	0.0515226647	0.051043434	0.0504597097	0.049772687	0.0489837722	0.0480945804	0.0471069319	0.0460228486	0.0448445497	0.0435744473	0.0422151417	0.0407694154	0.0392402281	0.0376307102	0.0359441567	0.0341840202	0.032353904	0.0304575546	0.0112648724	0.0322806841	-0.0112256274	-0.0072613833	-0.0169115568	0.0066571986	0.0107092621	-0.0677320833	-0.0076702474	-0.0360305262	0	0	0	0	0	0	0	0	0	0	0
-0.119991	-0.0631087	-0.0866096	0.00037946	0.000742638	-0.00146193	0.00923399999999999	0.0301805	0.0836394	-0.00070969	0	-0.00027897	0.1724869	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	0.0029859055	0.0035006288	0.0225415033	0.0087752306	-0.003972047	0.0110860495	0.0094887713	0.0049442962	-0.055364927	-0.0683927446	0	0	0	0	0	0	0	0	0	0	0
-0.0998665	-0.109064	-0.0703986	0.000503254	0.000742638	-0.00137255	0.0201245	-0.0459553	0.016211	0.000123794	0	8.938e-05	0.0929495	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	-0.0062958357	-0.0044832616	-0.023466488	0.0505628847	-0.0362009567	0.005522531	-0.025446141	-0.0421433311	-0.0446042997	0.0282124288	0	0	0	0	0	0	0	0	0	0	0
-0.11229	-0.0636337	-0.0448542	0.00100641	0.000377002	-0.00189489	-0.0124235	0.0454303	0.0255444	0.000503156	-0.000365636	-0.00052234	0.1529548	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	-0.0036515504	-0.0225276475	0.0145152172	0.0175829088	-0.0290083538	-0.0159389759	-0.0057183152	0.0225088626	-0.0164661255	-0.0114486399	0	0	0	0	0	0	0	0	0	0	0
-0.108764	-0.105574	-0.0325542	-0.000381903	0.000760086	-0.00189489	0.00352600000000001	-0.0419403	0.0123	-0.001388313	0.000383084	0	0.14633615	0.0522760543	0.0519697758	0.0514606403	0.050750635	0.0498425313	0.048739874	0.047446967	0.0459688572	0.044311314	0.0424808075	0.0404844828	0.0383301323	0.0360261653	0.0335815749	0.0310059033	0.0283092043	0.0255020041	0.0225952602	0.0196003187	0.01652887	0.013392903	-0.0156924097	-0.0203339553	0.0088604194	0.0079374944	0.0513898624	0.0012437766	-0.0483047176	0.0150317199	0.0741701771	0.0395558802	0	0	0	0	0	0	0	0	0	0	0
-0.149588	-0.0891521	-0.0491399	-0.000184733	0.000392858	-0.00189489	-0.040824	0.0164219	-0.0165857	0.00019717	-0.000367228	0	0.1020515	0.0522614734	0.0519115742	0.0513301431	0.0505197734	0.0494840794	0.0482276804	0.0467561802	0.0450761418	0.0431950583	0.0411213197	0.0388641751	0.0364336915	0.0338407093	0.0310967934	0.028214182	0.0252057321	0.0220848615	0.0188654898	0.0155619757	0.0121890533	0.0087617663	-0.0170831863	-0.0110303259	-0.0117783196	0.009128718	-0.0177753019	-0.0162505099	-0.0008242925	0.0110193819	0.0320238	0.0204748259	0	0	0	0	0	0	0	0	0	0	0
-0.12374	-0.0769892	-0.0232172	8.96412e-05	0.000849133	-0.00164719	0.025848	0.0121629	0.0259227	0.0002743742	0.000456275	0.0002477	0.11285106	0.0522459219	0.0518495163	0.0511910666	0.0502739006	0.0491026536	0.0476832451	0.0460228486	0.0441298556	0.0420138333	0.0396854757	0.0371565505	0.0344398384	0.0315490697	0.028498854	0.025304607	0.0219824722	0.0185492395	0.0150222601	0.0114193591	0.0077587455	0.0040589197	-0.0222249399	-0.0193627095	0.0214579167	0.0044362237	0.0282332094	0.0117671786	-0.00352228	-0.0081378034	-0.0324590079	-0.0048611672	0	0	0	0	0	0	0	0	0	0	0
-0.0969355	-0.0719121	-0.044766	0.000238845	0.000524522	-0.000996962	0.0268045	0.00507709999999999	-0.0215488	0.0001492038	-0.000324611	0.000650228	0.10963254	0.0522294002	0.0517836067	0.051043434	0.0500130897	0.0486984311	0.0471069319	0.0452476394	0.0431311232	0.0407694154	0.0381759417	0.0353654455	0.032353904	0.0291584371	0.0257972105	0.0222893319	0.018654743	0.0149141057	0.0110886847	0.0072002268	0.0032708371	-0.0006771467	-0.0337764456	-0.0583594456	-0.0570352092	0.0261051676	0.056656959	0.0533817288	-0.0483888163	-0.0636677171	-0.0155772136	-0.0534925921	0	0	0	0	0	0	0	0	0	0	0
-0.0714244	-0.0338454	0.00179386	-2.66326e-05	0.000662784	-0.000676766	0.0255111	0.0380667	0.04655986	-0.0002654776	0.000138262	0.000320196	0.14633444	0.0522119084	0.0517138504	0.0508872699	0.0497374181	0.0482715996	0.0464991262	0.044431258	0.0420811315	0.0394636764	0.0365955205	0.0334948844	0.0301814655	0.0266763128	0.0230016937	0.0191809517	0.015238359	0.0111989617	0.0070884207	0.0029328492	-0.0012413539	-0.005407671	-0.0238505199	-0.0406542077	0.0398567371	0.0572702652	0.0550051234	0.0135709651	-0.043984862	0.0380756023	-0.0020800473	-0.0611475949	0	0	0	0	0	0	0	0	0	0	0
-0.0238534	-0.0648172	-0.0355866	0.000662407	0.000409929	5.08974e-05	0.047571	-0.0309718	-0.03738046	0.0006890396	-0.000252855	0.0007276634	0.19940116	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	-0.0240870004	-0.0316805612	-0.0809872634	0.00063666	0.0149031232	0.0150509244	-0.0078598746	-0.0308832798	-0.0193893655	-0.0050433793	0	0	0	0	0	0	0	0	0	0	0
-0.0152329	0.000335684	-0.000471678	-0.000152502	-0.000124485	-0.000518565	0.0086205	0.065152884	0.035114922	-0.000814909	-0.000534414	-0.0005694624	0.204827576	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	-0.0077620846	0.0047972377	0.0323077033	-0.0047373925	-0.0170417916	0.006481378	0.0319942793	0.0558221533	-0.0318240721	-0.0544204747	0	0	0	0	0	0	0	0	0	0	0
0.00366981	-0.0605623	-0.0449171	0.00102042	-0.000124485	0.000304361	0.01890271	-0.060897984	-0.044445422	0.001172922	0	0.000822926	0.224038516	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	-0.0287980809	0.0012537473	-0.0602629666	-0.0685972454	0.0717420264	-0.0053059129	-0.0099772391	-0.0016434037	0.0751477285	0.0658355715	0	0	0	0	0	0	0	0	0	0	0
-0.00127204	-0.00979373	-0.00674523	0.000113405	-0.000740685	-0.000243083	-0.00494185	0.05076857	0.03817187	-0.000907015	-0.0006162	-0.000547444	0.19741524	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	-0.0146834146	0.0138929073	-0.0019501283	-0.0521776427	-0.021746803	-0.0034037132	0.0272841545	0.0395379362	0.0278001384	0.0029933399	0	0	0	0	0	0	0	0	0	0	0
0.0426146	-0.0515412	-0.00286837	0.000731274	-0.000548433	0.000503186	0.04388664	-0.04174747	0.00387686	0.000617869	0.000192252	0.000746269	0.16733047	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	-0.0349517852	-0.0120630507	-0.017755483	-0.0246289397	0.0146085409	0.0251282083	-0.0032219909	0.0063249006	-0.0339285856	0.0437792682	0	0	0	0	0	0	0	0	0	0	0
0.0923025	-0.0103598	-0.00282058	0.000306776	-0.000328796	0.00121124	0.0496879	0.0411814	4.77899999999998e-05	-0.000424498	0.000219637	0.000708054	0.15852654	0.0520866082	0.0512148408	0.049772687	0.0477762082	0.0452476394	0.0422151417	0.0387124883	0.0347786889	0.0304575546	0.0257972105	0.0208495594	0.015669704	0.0103153331	0.0048460789	-0.0006771467	-0.0061928308	-0.0116395445	-0.0169566271	-0.0220848615	-0.0269671338	-0.0315490697	-0.0063769756	-0.0280120151	0.0053254681	-0.0391171554	-0.004612661	0.0342559241	0.0091870937	0.0203882133	0.055549943	-0.0261700125	0	0	0	0	0	0	0	0	0	0	0
0.161114	-0.021699	-0.00271222	0.000693592	0.000254671	0.00192121	0.0688115	-0.0113392	0.00010836	0.000386816	0.000583467	0.00070997	0.16427171	0.0520623368	0.0511183183	0.0495576132	0.0473990497	0.0446686685	0.0413994086	0.0376307102	0.0334080384	0.0287823352	0.0238094045	0.0185492395	0.0130652981	0.0074237382	0.0016926191	-0.0040589197	-0.0097614921	-0.0153463027	-0.0207459769	-0.0258953737	-0.030732371	-0.0351986159	-0.0181086934	-0.0513648113	0.0040221617	-0.0171492696	0.0911048197	0.0329688294	-0.0590276455	0.0267744132	0.0355983076	-0.0167220737	0	0	0	0	0	0	0	0	0	0	0
0.150355	-0.00318456	-0.00962661	0.000306776	0.00014061	0.00159369	-0.010759	0.01851444	-0.00691439	-0.000386816	-0.000114061	-0.00032752	0.07760768	0.0520370985	0.0510179984	0.0493342563	0.0470078072	0.0440689593	0.0405559987	0.0365146908	0.0319976841	0.0270638244	0.021777388	0.0162072446	0.0104259597	0.0045088495	-0.0014670001	-0.0074237382	-0.0132837629	-0.018970732	-0.024410558	-0.0295323731	-0.0342694522	-0.0385600826	-0.0103602115	-0.0550182232	-0.0415632752	0.0077717866	0.0127171996	0.0477880939	-0.0382974269	0.0128697216	0.0473844151	-0.0281776502	0	0	0	0	0	0	0	0	0	0	0
0.174837	-0.00404804	0.0126021	0.000306776	0.000542071	0.00192121	0.024482	-0.00086348	0.02222871	0	0.000401461	0.00032752	0.08402324	0.0520108938	0.0509138886	0.0491026536	0.0466025972	0.0434487905	0.0396854757	0.0353654455	0.030549302	0.025304607	0.0197049341	0.0138288366	0.0077587455	0.0015798132	-0.004621281	-0.010757547	-0.016742904	-0.0224933884	-0.0279283311	-0.0329714899	-0.0375521182	-0.0416059582	-0.0072474009	-0.0414796137	0.0280759019	0.0158245519	0.0358887199	0.042461927	-0.0403851306	0.0619454513	-0.0342544742	-0.0104730093	0	0	0	0	0	0	0	0	0	0	0
0.181297	-0.00522451	-0.0209325	0.00134604	8.54721e-05	0.00192121	0.00646000000000002	-0.00117647	-0.0335346	0.001039264	-0.0004565989	0	0.115964215	0.0519837232	0.0508059967	0.048862844	0.0461835398	0.0428084497	0.0387884217	0.0341840202	0.0290646136	0.0235073292	0.0175958911	0.0114193591	0.0050707869	-0.0013541801	-0.0077587455	-0.0140464202	-0.0201224762	-0.0258953737	-0.03127814	-0.0361896802	-0.0405559987	-0.044311314	-0.0126391358	-0.0478035128	-0.0583547467	-0.0134953675	-0.0186268848	0.066115428	-0.0080244125	-0.033046047	0.0358476302	-0.0133459995	0	0	0	0	0	0	0	0	0	0	0
0.159919	0.0117063	0.00811562	0.000867323	0.000609179	0.00168629	-0.021378	0.01693081	0.02904812	-0.000478717	0.0005237069	-0.00023492	0.129224125	0.0519555872	0.0506943307	0.0486148674	0.0457507597	0.0421482344	0.0378654364	0.0329714899	0.0275453833	0.021674694	0.015454175	0.0089842256	0.0023692706	-0.0042839244	-0.0108679768	-0.01727662	-0.0234064185	-0.0291584371	-0.0344398384	-0.0391653804	-0.0432587929	-0.0466540082	-0.0151090902	-0.0157616492	0.0520518816	-0.0518632516	0.0823125257	0.0667676519	0.0009474371	0.0411855971	0.0249903887	-0.0240400805	0	0	0	0	0	0	0	0	0	0	0
0.207284	-0.0273639	-0.0325505	0.00118661	0.00074039	0.0022316	0.047365	-0.0390702	-0.04066612	0.000319287	0.000131211	0.00054531	0.17689172	0.0519264863	0.0505788988	0.0483587652	0.0453043854	0.0414684511	0.0369171367	0.0317289578	0.0259934166	0.0198094581	0.0132837629	0.0065289069	-0.0003385804	-0.0072002268	-0.0139376608	-0.0204346535	-0.0265791242	-0.0322650733	-0.0373944116	-0.0418786518	-0.0456404355	-0.0486148674	-0.0098254111	-0.0391572163	-0.073355815	-0.0310733328	0.0066930216	0.0626875161	-0.0136419374	-0.016853524	0.0443329948	0.0065732228	0	0	0	0	0	0	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
0.144402	-0.0159863	0.0022575	-0.000507747	0.00121738	0.00149322	-0.062882	0.0113776	0.034808	-0.001694357	0.00047699	-0.00073838	0.25455395	0.051896421	0.0504597097	0.0480945804	0.0448445497	0.0407694154	0.0359441567	0.0304575546	0.024410558	0.0179144269	0.0110886847	0.0040589197	-0.0030455261	-0.0100939368	-0.0169566271	-0.0235073292	-0.0296255153	-0.0351986159	-0.0401240904	-0.044311314	-0.0476832451	-0.050177843	-0.0163885662	-0.0059789592	0.0542797114	-0.0336075902	0.0295703184	0.0437939285	0.0267381986	0.0543374663	0.0008723043	0.0070015268	0	0	0	0	0	0	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
0.222439	-0.0482542	-0.136207	0.00460523	0.00141567	0.0026236	0.078037	-0.0322679	-0.1384645	0.005112977	0.00019829	0.00113038	0.57085175	0.051865392	0.0503367722	0.0478223571	0.044371389	0.0400514517	0.0349471469	0.0291584371	0.0227986886	0.0159924506	0.0088730165	0.0015798132	-0.0057443291	-0.0129559745	-0.0199138901	-0.0264818121	-0.0325311144	-0.0379433273	-0.0426124582	-0.0464470668	-0.0493720561	-0.0513301431	0.0168362714	0.0281722579	0.0240578386	0.0113894352	0.0300335797	-0.0076562248	-0.0082858465	0.0572431819	0.1036777253	0.0183677435	0	0	0	0	0	0	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
0.188349	0.0137691	-0.0392637	0.00180217	0.00147496	0.00176559	-0.03409	0.0620233	0.0969433	-0.00280306	5.929e-05	-0.00085801	0.3790746	0.0518333998	0.0502100954	0.0475421407	0.043885044	0.0393148935	0.0339267737	0.0278327876	0.0211597241	0.0140464202	0.0066408724	-0.0009028426	-0.0084277735	-0.0157773596	-0.0227986886	-0.0293456776	-0.0352821126	-0.0404844828	-0.0448445497	-0.0482715996	-0.0506943307	-0.0520623368	-0.0081259639	0.0038059422	-0.0255004058	-0.106509868	-0.0176454738	0.0454363574	0.0841603602	0.0127148203	-0.0050811819	0.0665926066	0	0	0	0	0	0	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
0.17656	0.00756042	-0.0278981	0.00187822	0.00102742	0.00176559	-0.011789	-0.00620868	0.0113656	7.605e-05	-0.00044754	0	0.05554278	0.0518004449	0.0500796887	0.0472539781	0.0433856593	0.0385600826	0.0328837193	0.0264818121	0.0194956122	0.0120792627	0.0043963972	-0.0033834701	-0.0110886847	-0.0185492395	-0.0256005252	-0.0320869629	-0.0378654364	-0.0428084497	-0.0468069407	-0.049772687	-0.0516402525	-0.0523684314	-0.0212132546	-0.0044170406	-0.0003143264	-0.1154460368	0.0418038151	0.1008365682	0.0525817689	-0.0065457388	0.071662032	0.0030724846	0	0	0	0	0	0	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
0.194559	0.0282955	0.0264418	0.00109647	0.00130324	0.00188269	0.017999	0.02073508	0.0543399	-0.00078175	0.000275820000000001	0.0001171	0.15180748	0.051766528	0.0499455618	0.0469579174	0.0428733831	0.0377873696	0.0318186811	0.0251067401	0.0178083308	0.0100939368	0.0021437585	-0.0058564958	-0.0137199483	-0.0212629165	-0.0283092043	-0.0346942175	-0.0402688086	-0.0449027607	-0.0484878293	-0.050940271	-0.0522027989	-0.0522459219	-0.0336068218	-0.0488329347	-0.009831892	-0.0840560035	0.0809085572	0.1045874592	0.0099024184	0.0285338316	0.0524312494	-0.0196238135	0	0	0	0	0	0	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
0.234788	0.00916477	0.0184952	0.00109647	0.00124955	0.00247622	0.040229	-0.01913073	-0.0079466	0	-5.36900000000001e-05	0.00059353	0.09966733	0.0517316498	0.0498077248	0.0466540082	0.0423483678	0.0369971132	0.030732371	0.0237088227	0.016099885	0.0080934286	-0.0001128608	-0.0083163637	-0.016314529	-0.0239098759	-0.0309148693	-0.0371565505	-0.0424808075	-0.0467561802	-0.0498771065	-0.051766528	-0.0523777937	-0.0516958108	-0.0233026099	-0.0623149322	-0.044549837	-0.0289912534	0.0356785274	0.0993535331	-0.0043768578	0.0142851678	0.028752672	0.0233466364	0	0	0	0	0	0	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
0.241682	0.0474818	0.0431597	0.000543976	0.0016862	0.00247622	0.00689399999999998	0.03831703	0.0246645	-0.000552494	0.000436649999999999	0	0.11933273	0.0516958108	0.0496661877	0.0463423012	0.0418107693	0.0361896802	0.0296255153	0.0222893319	0.0143723053	0.0060807472	-0.0023692706	-0.010757547	-0.0188654898	-0.0264818121	-0.0334080384	-0.0394636764	-0.0444909208	-0.0483587652	-0.0509664168	-0.0522459219	-0.0521639377	-0.0507226006	-0.017307545	-0.0754363325	-0.0180325991	-0.0439539943	0.0305122918	0.0805025429	0.0142086047	0.0296825321	0.0044475145	0.0280193309	0	0	0	0	0	0	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
0.261357	0.0129023	0.00785091	0.000824451	0.0016862	0.00279989	0.019675	-0.0345795	-0.03530879	0.000280475	0	0.00032367	0.11977054	0.0516590118	0.0495209612	0.0460228486	0.0412607473	0.0353654455	0.028498854	0.0208495594	0.0126276447	0.0040589197	-0.004621281	-0.0131745611	-0.0213660101	-0.0289706552	-0.0357796393	-0.0416059582	-0.0462895956	-0.0497019183	-0.0517492091	-0.0523752403	-0.0515628185	-0.0493342563	-0.0162731832	-0.0503682038	-0.016189985	-0.0594431759	0.0422123181	0.115345905	0.0201134183	-0.0021780588	0.0451124885	0.0360571025	0	0	0	0	0	0	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
