"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.116128	0.026827	-0.211141	0.00019966	-0.00186901	0.00222444	-2.49999999999973e-05	0.0011774	0.036122	0.000484761	-7.62899999999999e-05	0	0.06537695	0.0469550524	0.0345687596	0.0162864257	-0.0047737179	-0.0250196571	-0.0409982483	-0.0499841859	-0.0504448302	-0.0423016137	-0.026943442	-0.0069898018	0.0141560177	0.0328873894	0.0460094942	0.0512842283	0.047811934	0.0361848453	0.0183860761	-0.0025486187	-0.0230486216	-0.039617456	-0.0494291445	0.0031956426	0.0553516176	-0.029457425	0.0278038979	0.0868480611	-0.0163673234	-0.0573356166	0.0388325928	0.0189237885	0.0188185695	-0.123584948234721	0.155216733605421	0.448081059024295	0.592443852028073
0.102869	0.0271739	-0.193731	0.00055127	-0.00179101	0.00182231	-0.013259	0.000346900000000008	0.01741	0.00035161	7.79999999999999e-05	-0.00040213	0.0726029	0.0468687929	0.0342534364	0.0156807013	-0.005619231	-0.0259418632	-0.0417526707	-0.0503018281	-0.0501024608	-0.0411892428	-0.0251123665	-0.004667932	0.016588352	0.0349595797	0.0472506159	0.0513237961	0.0464707102	0.0335354099	0.0147676106	-0.0065685806	-0.0267623602	-0.0423016137	-0.0504837447	-0.0009952285	0.0428346054	-0.0793901073	-0.0112529812	-0.0529142224	0.0020920004	-0.0221082413	0.0085889483	-0.0273095414	-0.0261802741	-0.201342206873623	-0.062694816101536	0.448081059024295	0.592443852028073
0.113168	0.0189394	-0.247234	0.00055127	-0.00170325	0.00182231	0.010299	-0.0082345	-0.053503	0	8.77600000000001e-05	0	0.0764245	0.0467817305	0.0339357659	0.0150725591	-0.0064632038	-0.0268529586	-0.0424813428	-0.0505772456	-0.0497051606	-0.0400197194	-0.0232382738	-0.0023363873	0.0189797704	0.0369305738	0.0483331176	0.0511655859	0.0449257461	0.0307200012	0.0110672099	-0.0105479382	-0.0302928029	-0.044666369	-0.0511200208	0.0091727686	0.0476150764	0.0045840545	0.0696090117	-0.0033775564	-0.0572603758	-0.0012271272	-0.0016160334	-0.013688481	0.0369428799	-2.18603230131249	-0.608782457701411	0.448081059024295	0.592443852028073
0.113109	0.0196294	-0.223476	0.00169934	-0.00208967	0.00131805	-5.90000000000174e-05	0.00069	0.023758	0.00114807	-0.00038642	-0.00050426	0.1264445	0.0466938665	0.0336157698	0.0144620929	-0.0073054049	-0.027752553	-0.0431838154	-0.0508102074	-0.0492533652	-0.0387946664	-0.0213243743	0	0.0213243743	0.0387946664	0.0492533652	0.0508102074	0.0431838154	0.027752553	0.0073054049	-0.0144620929	-0.0336157698	-0.0466938665	-0.0513327002	0.0094367107	0.0152248543	0.0053856282	0.0095109823	-0.0430691278	-0.0120186061	-0.0026396845	-0.0111267516	-0.0074179385	-0.0037720256	0.740534587385797	-0.601726215296912	0.448081059024295	0.592443852028073
0.124205	0.0201174	-0.243554	0.00209243	-0.00204748	0.00129241	0.011096	0.000487999999999999	-0.020078	0.00039309	4.21900000000001e-05	-2.56400000000002e-05	0.054708	0.0466052026	0.03329347	0.0138493968	-0.0081456036	-0.0286402612	-0.0438596552	-0.0510005177	-0.04874757	-0.0375157835	-0.0193739464	0.0023363873	0.0236163807	0.0405464614	0.0500082695	0.05025903	0.0412525551	0.024647752	0.0035030673	-0.018286849	-0.0367085017	-0.0483687975	-0.0511200208	0.0059123254	0.0269603331	0.0281917765	0.0244829784	0.0535519345	-0.0108464383	-0.0290344699	0.0068854921	0.0102661056	0.0395408685	0.412104910480143	-1.06155517883624	0.448081059024295	0.592443852028073
0.156935	0.0117925	-0.233071	0.00311659	-0.00205555	0.00214162	0.03273	-0.0083249	0.010483	0.00102416	-8.07000000000021e-06	0.00084921	0.1456099	0.0465157403	0.0329688886	0.0132345652	-0.0089835694	-0.0295157031	-0.0445084453	-0.051148017	-0.0481883295	-0.0361848453	-0.0173903312	0.004667932	0.0258501361	0.042180888	0.0505952962	0.0495141777	0.0391404325	0.0214209644	-0.0003187063	-0.0219985635	-0.0395498165	-0.049678515	-0.0504837447	0.0052995967	0.0187907736	-0.0395432937	-0.0511967651	-0.0017038888	0.0416291949	-0.0512149306	0.0299115895	0.0024899579	0.017729502	-0.023031233602392	-1.09079899811004	0.448081059024295	0.592443852028073
0.133824	0.0262025	-0.0992068	0.00187304	-0.00161839	0.00215105	-0.023111	0.01441	0.1338642	-0.00124355	0.00043716	9.42999999999994e-06	0.2558922	0.046425481	0.032642048	0.0126176931	-0.0098190728	-0.0303785035	-0.0451297856	-0.0512525814	-0.0475762569	-0.0348036986	-0.0153769266	0.0069898018	0.0280201309	0.0436932151	0.0510124748	0.0485785209	0.0368567075	0.0180881602	-0.0041387117	-0.025574292	-0.042120254	-0.0506131302	-0.0494291445	0.01382945	-0.0274003435	0.0330209048	-0.0328309651	0.0075586529	0.0408961226	0.0071252433	-0.0163711151	-0.0263464973	-0.0211227985	-0.664529543481287	-0.913773857310528	0.448081059024295	0.592443852028073
0.0953964	0.0409058	-0.120005	0.00140516	-0.00105295	0.00142446	-0.0384276	0.0147033	-0.0207982	-0.00046788	0.00056544	-0.00072659	0.1619246	0.0463344264	0.0323129704	0.0119988754	-0.0106518847	-0.0312282931	-0.0457232929	-0.051314123	-0.0469120231	-0.0333742597	-0.0133371814	0.0092971841	0.0301210128	0.0450790651	0.0512584048	0.0474556651	0.0344113928	0.014665834	-0.0079357543	-0.0289919311	-0.0444022092	-0.0511655859	-0.0479649587	0.009603952	-6.90279e-05	0.0256157696	-0.0096359124	-0.0183518739	0.0385579271	-0.0102918092	0.0006878091	0.0057017171	-0.0127183473	-3.2572502585529	-0.676838364980973	0.448081059024295	0.592443852028073
0.107124	0.00851685	-0.10369	0.00172738	-0.00118777	0.00120698	0.0117276	-0.03238895	0.016315	0.00032222	-0.00013482	-0.00021748	0.09415755	0.0462425779	0.0319816784	0.0113782077	-0.0114817767	-0.0320647078	-0.0462886013	-0.0513325903	-0.0461963565	-0.0318985121	-0.0112745899	0.0115852966	0.0321475998	0.0463344264	0.0513322605	0.0461499372	0.0318152092	0.0111709238	-0.0116887668	-0.0322303541	-0.046380053	-0.0513317109	-0.0461033203	0.0066386874	-0.002098498	-0.007559906	-0.0258482045	0.1041519458	0.025545023	-0.0128086808	0.0197907981	0.0349939686	0.0454800242	0.847982249628629	-0.680508922363983	0.448081059024295	0.592443852028073
0.157786	0.0577542	-0.0595218	0.00141367	-0.00110556	0.00131233	0.050662	0.04923735	0.0441682	-0.00031371	8.22100000000001e-05	0.00010535	0.16913105	0.0461499372	0.0316481948	0.0107557855	-0.0123085215	-0.0328873894	-0.046825362	-0.0513079677	-0.0454300417	-0.0303785035	-0.0091926851	0.0138493968	0.0340948932	0.0474556651	0.0512337941	0.044666369	0.029079539	0.0076207265	-0.0153769266	-0.0352695426	-0.0480402391	-0.0511102507	-0.0438596552	0.0057181302	-0.0136646746	-0.0259825868	-0.0673176051	-0.0189314286	-0.0209946794	0.0402262285	0.0037488831	0.0045640952	-0.0361224698	0.934700220128988	-0.685549076897392	0.448081059024295	0.592443852028073
0.16357	0.0125815	-0.0196969	0.00152906	-0.00120135	0.00150028	0.00578400000000001	-0.0451727	0.0398249	0.00011539	-9.57899999999999e-05	0.00018795	0.1107381	0.0460565059	0.0313125424	0.0101317049	-0.0131318924	-0.0336959856	-0.047333244	-0.051240276	-0.0446139188	-0.028816343	-0.0070950334	0.016084792	0.03595809	0.0484395355	0.050963336	0.0430106775	0.0262163763	0.0040328127	-0.0189797704	-0.0380907096	-0.0493713969	-0.0505028777	-0.0412525551	0.0165371009	-0.046898581	0.0568357415	-0.0081399792	-0.0052381939	-0.0165864186	0.0633823492	-0.0286047476	-0.0008041453	-0.0483354646	0.599339242592015	-0.889084904835471	0.448081059024295	0.592443852028073
0.171837	0.0546217	-0.0627016	0.00124315	-0.000986149	0.00140382	0.00826699999999997	0.0420402	-0.0430047	-0.00028591	0.000215201	-9.646e-05	0.12319045	0.0459622855	0.0309747441	0.0095060622	-0.0139516636	-0.0344901501	-0.047811934	-0.0511295719	-0.0437488826	-0.0272141981	-0.0049852279	0.018286849	0.0377325944	0.0492831899	0.0505217943	0.0411892428	0.0232382738	0.0004249396	-0.0224773087	-0.0406764158	-0.0503644092	-0.0495141777	-0.0383036235	0.0047862264	-0.0123209142	0.0197709294	-0.0159380491	-0.0344221574	-0.0246196067	0.0443270421	-0.0195463879	-0.0121370362	-0.0307823595	0.929772708407743	-0.864468798684369	0.448081059024295	0.592443852028073
0.171695	0.0145766	-0.0509515	0.00216185	-0.00135265	0.00169236	-0.000141999999999948	-0.0400451	0.0117501	0.0009187	-0.000366501	0.00028854	0.13062425	0.0458672776	0.0306348232	0.0088789537	-0.0147676106	-0.0352695426	-0.048261137	-0.0509759483	-0.0428358815	-0.025574292	-0.0028668829	0.0204510037	0.0394140296	0.0499841859	0.0499106512	0.039209084	0.0201582885	-0.0031850365	-0.0258501361	-0.0430106775	-0.0510124748	-0.0481516161	-0.0350372959	0.0098862368	-0.0369517563	0.0520941789	-0.0022732709	0.0114111716	0.0065614518	0.0213077826	0.003831435	0.0149255944	-0.0370637168	0.341336371165716	-0.781046683966225	0.448081059024295	0.592443852028073
0.16354	0.0849855	-0.018245	0.000953573	-0.00169913	0.00129293	-0.008155	0.0704089	0.0327065	-0.001208277	-0.00034648	-0.00039943	0.20897975	0.0457714839	0.0302928029	0.0082504761	-0.0155795096	-0.0360338295	-0.0486805757	-0.0507795342	-0.0418759166	-0.0238989001	-0.0007436268	0.0225727706	0.0409982483	0.0505404946	0.0491319582	0.0370778316	0.0169899238	-0.0067792492	-0.029079539	-0.0450790651	-0.0513111553	-0.046425481	-0.0314806383	-0.0006003359	-0.0226326331	0.0061507045	-0.0549181838	0.0020872601	-0.0084677903	0.0237575905	-0.0301920251	-0.0054916102	-0.0493927528	0.632219470692601	-0.830295236260631	0.448081059024295	0.592443852028073
0.163569	0.0977488	0.00804798	0.00212917	-0.00160482	0.00110283	2.89999999999735e-05	0.0127633	0.02629298	0.001175597	9.431e-05	-0.0001901	0.11208563	0.0456749061	0.0299487067	0.0076207265	-0.0163871381	-0.0367826834	-0.0490699916	-0.0505404946	-0.0408700402	-0.0221903471	0.001380903	0.024647752	0.0424813428	0.0509505055	0.0481883295	0.0348036986	0.0137470706	-0.0103399101	-0.0321475998	-0.0468687929	-0.0512584048	-0.0443488058	-0.0276631221	0.0150839535	-0.0390547492	0.058685518	-0.0119787023	0.0021303924	0.00911422	0.0299774488	-0.0106079896	0.0016078391	-0.0400561091	0.313513001197301	-0.878907214746484	0.448081059024295	0.592443852028073
0.192795	0.0675012	0.00812377	0.00223308	-0.00124011	0.00136842	0.029226	-0.0302476	7.57900000000027e-05	0.00010391	0.000364709999999999	0.00026559	0.09625989	0.0455775458	0.0296025581	0.0069898018	-0.0171902747	-0.0375157835	-0.0494291445	-0.05025903	-0.0398193552	-0.0204510037	0.0035030673	0.0266716472	0.0438596552	0.0512130319	0.0470829328	0.0323954483	0.0104439465	-0.0138493968	-0.0350372959	-0.0483687975	-0.0508545847	-0.0419372706	-0.0236163807	-0.002570832	-0.0478496572	0.0141571136	-0.0669693415	0.0136326148	0.0494921538	0.0102891537	-0.012426466	-0.0168053717	-0.0483898165	0.302019075378662	-0.959549233517145	0.448081059024295	0.592443852028073
0.196683	0.14355	0.0326502	0.00178094	-0.00113934	0.00125619	0.003888	0.0760488	0.02452643	-0.00045214	0.000100770000000001	-0.00011223	0.13772023	0.0454794046	0.0292543809	0.0063577993	-0.0179886993	-0.0382328158	-0.0497578128	-0.0499353767	-0.0387250135	-0.0186832834	0.005619231	0.0286402612	0.0451297856	0.0513273137	0.0458194789	0.029862361	0.0070950334	-0.01729034	-0.0377325944	-0.0495698064	-0.0501024608	-0.039209084	-0.0193739464	0.0033506162	-0.0448312432	0.0378549281	-0.0526250988	0.0070354837	0.0098438409	0.023339577	-0.0295512153	0.0055270635	-0.0615990561	-0.171017728023769	-1.05868931253101	0.448081059024295	0.592443852028073
0.177031	0.0851615	0.0678358	0.00303763	-0.00113934	0.000974667	-0.019652	-0.0583885	0.0351856	0.00125669	0	-0.000281523	0.19013675	0.0453804842	0.0289041989	0.0057248166	-0.018782193	-0.0389334734	-0.0500557939	-0.0495698064	-0.0375882149	-0.0168896389	0.007725769	0.030549514	0.0462886013	0.0512930202	0.0444022092	0.0272141981	0.0037150137	-0.0206457099	-0.040218541	-0.0504643955	-0.0490071843	-0.0361848453	-0.0149709736	0.0003610931	-0.0723909045	0.0150414476	-0.0540683952	0.0078177291	0.0178373344	0.0688993299	0.0073109251	-0.0199027723	-0.0614869078	-1.42843462868334	0.033287064846705	0.448081059024295	0.592443852028073
0.177038	0.112088	0.03797	0.00230624	-0.0012095	0.00083534	7.000000000007e-06	0.0269265	-0.0298658	-0.00073139	-7.01600000000001e-05	-0.000139327	0.10384315	0.0452807864	0.0285520362	0.0050909511	-0.0195705382	-0.039617456	-0.050322904	-0.0491626259	-0.0364102058	-0.0150725591	0.0098190728	0.0323954483	0.047333244	0.0511102507	0.0428358815	0.0244611644	0.0003187063	-0.0238989001	-0.0424813428	-0.051047035	-0.0475762569	-0.0328873894	-0.0104439465	0.0038718248	-0.0449694645	0.0677239779	-0.0095864859	-0.0222450225	-0.0088277701	0.0321673351	-0.0409389686	-0.0037349339	-0.0602403401	-0.804178596694332	0.222335563073573	0.448081059024295	0.592443852028073
0.177032	0.102677	0.0565232	0.00301168	-0.00113934	0.000889282	-6.000000000006e-06	-0.009411	0.0185532	0.00070544	7.01600000000001e-05	5.39420000000002e-05	0.0694473	0.0451803128	0.0281979168	0.0044563007	-0.020353519	-0.0402844707	-0.0505589784	-0.0487141772	-0.0351922777	-0.0132345652	0.0118955567	0.034174238	0.048261137	0.0507795342	0.041125754	0.0216138688	-0.0030789983	-0.0270338099	-0.0445084453	-0.051314123	-0.0458194789	-0.0293416141	-0.0058303776	0.0003308648	-0.0459545615	0.0155268222	-0.0380474718	0.0099177174	-0.0080200042	0.0503774536	-0.0055294951	0.0052772653	-0.0273455865	-1.48735917337246	-0.569168038789046	0.448081059024295	0.592443852028073
0.186234	0.0865138	0.0295636	0.00380798	-0.00135612	0.00083534	0.00920199999999999	-0.0161632	-0.0269596	0.0007963	-0.00021678	-5.39420000000002e-05	0.1056759	0.0450790651	0.027841865	0.0038209632	-0.0211309207	-0.0409342319	-0.0507638714	-0.0482248365	-0.0339357659	-0.0113782077	0.0139516636	0.0358821964	0.0490699916	0.0503018281	0.0392775675	0.0186832834	-0.0064632038	-0.0300349241	-0.0462886013	-0.0512640087	-0.0437488826	-0.025574292	-0.0011684964	0.0020884382	-0.0446092401	0.0630983665	0.0089972267	-0.0557539093	0.0033802949	0.0357778019	-0.0372770214	0.0056758227	-0.0518549387	-0.262641909762429	-0.185000249270778	0.448081059024295	0.592443852028073
0.210947	0.122612	0.124937	0.00322136	-0.000721245	0.00083534	0.024713	0.0360982	0.0953734	-0.00058662	0.000634875	0	0.21725935	0.0449770452	0.0274839053	0.0031850365	-0.0219025301	-0.0415664612	-0.0509374568	-0.0476950147	-0.032642048	-0.0095060622	0.0159838716	0.0375157835	0.0497578128	0.049678515	0.0372975264	0.0156807013	-0.0098190728	-0.0328873894	-0.047811934	-0.0508970017	-0.0413786495	-0.0216138688	0.0035030673	-0.0024607255	-0.0751259094	0.0500752445	-0.0084652857	0.0410349608	0.0510553187	0.0249188121	-0.0228181857	-0.0083241054	-0.0391883217	0.55682903528179	-0.344631684770648	0.448081059024295	0.592443852028073
0.198864	0.109455	0.114593	0.00262965	-0.00113934	0.000565997	-0.012083	-0.013157	-0.010344	-0.00059171	-0.000418095	-0.000269343	0.0995414	0.0448742547	0.0271240621	0.0025486187	-0.0226681358	-0.042180888	-0.0510796273	-0.0471251565	-0.0313125424	-0.0076207265	0.0179886993	0.0390716134	0.050322904	0.0489113994	0.0351922777	0.0126176931	-0.0131318924	-0.0355770885	-0.0490699916	-0.0502153708	-0.0387250135	-0.0174902479	0.0081456036	-0.0092783125	-0.0481067323	-0.0161007554	-0.0667134859	-0.0169080703	0.0524725479	-0.0152830867	-0.0019807843	-0.0181509016	-0.0501801543	0.284768462517184	-0.471132166459256	0.448081059024295	-1.68540061352814
0.194437	0.144601	0.130752	0.00313046	-0.00080318	0.000813436	-0.00442700000000001	0.035146	0.016159	0.00050081	0.00033616	0.000247439	0.10995245	0.0447706954	0.0267623602	0.001911808	-0.0234275279	-0.042777249	-0.0511902955	-0.0465157403	-0.0299487067	-0.0057248166	0.0199627126	0.0405464614	0.0507638714	0.0480027017	0.0329688886	0.0095060622	-0.0163871381	-0.0380907096	-0.0500557939	-0.0492233296	-0.0358061492	-0.0132345652	0.0127206428	-0.0031840851	-0.0421071955	0.0078545951	-0.0255843016	-0.0028879696	0.0086616204	0.0198292169	-0.0030579584	0.0305442347	-0.031488563	-0.295405139558144	-0.438236132046464	-2.22840312389761	-1.68540061352814
0.184776	0.0895679	0.151293	0.003084	-0.00113934	0.000570377	-0.009661	-0.0550331	0.020541	-4.64599999999999e-05	-0.00033616	-0.000243059	0.11651905	0.044666369	0.0263988242	0.0012747024	-0.0241804983	-0.0433552888	-0.051269393	-0.0458672776	-0.0285520362	-0.0038209632	0.0219025301	0.0419372706	0.0510796273	0.0469550524	0.0306348232	0.0063577993	-0.0195705382	-0.0404158122	-0.0507638714	-0.0479270103	-0.032642048	-0.0088789537	0.0171902747	-0.0022567291	-0.0476671807	0.0282510569	0.0067523	0.023998084	-0.0137937075	0.0638204606	-0.0143842774	-0.0334015553	-0.040313023	-0.492265437745186	-0.241563869086739	-2.22840312389761	-1.68540061352814
0.187988	0.159961	0.166596	0.00346647	-0.000961411	0.000830876	0.00321200000000002	0.0703931	0.015303	0.00038247	0.000177929	0.000260499	0.129953	0.0445612775	0.0260334792	0.0006374004	-0.0249268406	-0.0439147598	-0.051316871	-0.0451803128	-0.0271240621	-0.001911808	0.0238048288	0.0432411585	0.051269393	0.0457714839	0.0281979168	0.0031850365	-0.0226681358	-0.042540889	-0.0511902955	-0.0463344264	-0.0292543809	-0.0044563007	0.0215174627	-0.0047374167	-0.0618708689	0.0427448271	0.0094794172	-0.054710088	-0.0049078106	0.0515845072	-0.0515160377	-0.0061781301	-0.0408358555	-0.463602396565032	-0.256733081603301	-2.22840312389761	-1.68540061352814
0.178151	0.10956	0.186552	0.00298617	-0.00107964	0.000966637	-0.00983700000000001	-0.050401	0.019956	-0.0004803	-0.000118229	0.000135761	0.1169085	0.0444554224	0.0256663501	0	-0.0256663501	-0.0444554224	-0.0513327002	-0.0444554224	-0.0256663501	0	0.0256663501	0.0444554224	0.0513327002	0.0444554224	0.0256663501	0	-0.0256663501	-0.0444554224	-0.0513327002	-0.0444554224	-0.0256663501	0	0.0256663501	-0.0018431974	-0.0418407643	0.0405433637	0.037321424	0.0018162787	-0.0051531076	0.0521814269	-0.0025125206	-0.0235695067	-0.0246541032	-0.685788660270867	-0.157956227841797	-2.22840312389761	-1.68540061352814
0.178101	0.199625	0.202769	0.00322439	-0.000759421	0.000546068	-4.99999999999945e-05	0.090065	0.016217	0.00023822	0.000320219	-0.000420569	0.1552824	0.0443488058	0.0252974622	-0.0006374004	-0.0263988242	-0.0449770452	-0.051316871	-0.0436932151	-0.0241804983	0.001911808	0.0274839053	0.0455775458	0.051269393	0.0430106775	0.0230486216	-0.0031850365	-0.0285520362	-0.0461499372	-0.0511902955	-0.0423016137	-0.0219025301	0.0044563007	0.0296025581	-0.0087932024	-0.0567363403	0.0352310767	-0.0018421354	-0.0325559832	0.035520041	9.8013e-06	-0.0336035318	0.007094396	-0.0366260943	-0.936534858471297	0.032874734256214	-2.22840312389761	-1.68540061352814
0.178087	0.150562	0.220175	0.00373009	-0.000639745	0.000770594	-1.4000000000014e-05	-0.049063	0.017406	0.0005057	0.000119676	0.000224526	0.1089781	0.0442414294	0.0249268406	-0.0012747024	-0.0271240621	-0.0454794046	-0.051269393	-0.0428943306	-0.0226681358	0.0038209632	0.0292543809	0.0466052026	0.0510796273	0.041441431	0.020353519	-0.0063577993	-0.0313125424	-0.0476160468	-0.0507638714	-0.0398863142	-0.0179886993	0.0088789537	0.03329347	-0.0086622682	-0.0493588065	0.0028517136	0.0056773895	0.0604429038	0.0213808733	0.0210830118	0.0342311352	0.0172314572	0.0175036991	-1.45298945497899	-0.609963281592073	0.448081059024295	-1.68540061352814
0.178153	0.179186	0.17998	0.0046482	-0.000993708	0.000647742	6.60000000000105e-05	0.028624	-0.040195	0.00091811	-0.000353963	-0.000122852	0.13863125	0.044133295	0.0245545108	-0.001911808	-0.027841865	-0.0459622855	-0.0511902955	-0.0420594396	-0.0211309207	0.0057248166	0.0309747441	0.0475362631	0.0507638714	0.0397522256	0.0175900897	-0.0095060622	-0.0339357659	-0.0488464951	-0.0500557939	-0.0372244541	-0.0139516636	0.0132345652	0.0367085017	-0.0195360662	-0.0454939205	-0.0103813119	-0.0270653417	-0.0231568513	0.0316299231	-0.0157406638	-0.0208685955	-0.0054722656	-0.0152950048	0.456479064399369	-0.724270689178759	0.448081059024295	0.592443852028073
0.172378	0.207021	0.221532	0.00518093	-0.000715695	0.000599549	-0.005775	0.027835	0.041552	0.00053273	0.000278013	-4.8193e-05	0.1181088	0.0440244045	0.0241804983	-0.0025486187	-0.0285520362	-0.046425481	-0.0510796273	-0.0411892428	-0.0195705382	0.0076207265	0.032642048	0.0483687975	0.050322904	0.0379479508	0.0147676106	-0.0126176931	-0.0364102058	-0.0498351925	-0.0490699916	-0.0343324881	-0.0098190728	0.0174902479	0.0398193552	-0.0144350247	-0.0513511114	-0.0064471948	0.0118408655	0.0366067025	0.0064115475	0.0093062847	0.0045018026	0.0410261563	0.0206242262	-2.54970501641236	-0.751968674205445	-2.22840312389761	0.592443852028073
0.177957	0.197265	0.204115	0.00565164	-0.00025085	0.000546068	0.005579	-0.00975600000000002	-0.017417	0.00047071	0.000464845	-5.3481e-05	0.0822038	0.0439147598	0.0238048288	-0.0031850365	-0.0292543809	-0.0468687929	-0.0509374568	-0.0402844707	-0.0179886993	0.0095060622	0.0342534364	0.0491010801	0.0497578128	0.0360338295	0.0118955567	-0.0156807013	-0.0387250135	-0.0505772456	-0.047811934	-0.0312282931	-0.005619231	0.0216138688	0.0426002529	-0.0232293995	-0.054407568	-0.0266658362	-0.0217967579	-0.020084548	0.0660406148	-0.047203051	-0.0147344427	-0.0192510019	-0.0058016711	-2.52531380252193	-0.509573409573727	-2.22840312389761	0.592443852028073
0.157183	0.220469	0.218261	0.00469536	-0.000577405	0.000350103	-0.020774	0.023204	0.014146	-0.00095628	-0.000326555	-0.000195965	0.132064	0.0438043627	0.0234275279	-0.0038209632	-0.0299487067	-0.0472920312	-0.0507638714	-0.0393458828	-0.0163871381	0.0113782077	0.0358061492	0.0497315932	0.0490699916	0.0340154024	0.0089835694	-0.0186832834	-0.0408700402	-0.0510689819	-0.0462886013	-0.0279310578	-0.001380903	0.025574292	0.0450281516	-0.0199569186	-0.0206717518	-0.0090048388	0.0056858227	0.0342690177	0.026115371	-0.0412781339	-0.0075551816	0.05171953	0.0374253669	-0.172862535068385	-0.245984987860232	0.448081059024295	0.592443852028073
0.144151	0.203172	0.235816	0.00562086	-0.000457913	0.000316572	-0.013032	-0.017297	0.017555	0.0009255	0.000119492	-3.35310000000001e-05	0.10181015	0.0436932151	0.0230486216	-0.0044563007	-0.0306348232	-0.0476950147	-0.0505589784	-0.038374267	-0.0147676106	0.0132345652	0.0372975264	0.05025903	0.048261137	0.0318985121	0.0060414244	-0.0216138688	-0.0428358815	-0.0513079677	-0.0445084453	-0.0244611644	0.0028668829	0.0293416141	0.0470829328	-0.027280583	-0.0412226902	-0.0587447566	-0.039141888	0.013520331	0.0706463762	-0.0430397218	0.0215595089	0.0016024087	0.0294104987	0.629666808468383	0.122108051663286	0.448081059024295	0.592443852028073
0.15355	0.264315	0.227581	0.00492881	-0.000801215	0.000437532	0.00939899999999999	0.061143	-0.00823499999999999	-0.00069205	-0.000343302	0.00012096	0.1365926	0.043581319	0.0226681358	-0.0050909511	-0.0313125424	-0.0480775708	-0.050322904	-0.0373704389	-0.0131318924	0.0150725591	0.0387250135	0.0506822973	0.047333244	0.0296892864	0.0030789983	-0.0244611644	-0.0446139188	-0.0512930202	-0.0424813428	-0.0208400624	0.0070950334	0.0328873894	0.04874757	-0.014592211	-0.0019519187	-0.0129850424	-0.0008137272	0.0021449728	0.0040653894	-0.0023964421	-0.0136367795	0.0256576703	0.0485964855	0.561004547344287	-0.906842744412802	0.448081059024295	-1.68540061352814
0.177401	0.144503	0.279601	0.00562343	-0.000963762	0.000540696	0.023851	-0.119812	0.05202	0.00069462	-0.000162547	0.000103164	0.24369955	0.0434686762	0.0222860966	-0.0057248166	-0.0319816784	-0.0484395355	-0.0500557939	-0.0363352411	-0.0114817767	0.0168896389	0.040086165	0.0510005177	0.0462886013	0.0273941201	0.000106236	-0.0272141981	-0.0461963565	-0.0510242134	-0.040218541	-0.0170901359	0.0112745899	0.0361848453	0.0500082695	-0.0200305754	-0.0337089464	-0.0346121166	-7.38132e-05	0.0095750782	0.0236163236	-0.0208096584	0.0080346773	0.0062387957	-0.0105017345	0.471895674809029	-1.07231600492407	0.448081059024295	0.592443852028073
0.154031	0.197775	0.33882	0.00534597	-0.000638508	0.000356191	-0.02337	0.053272	0.0592189999999999	-0.000277459999999999	0.000325254	-0.000184505	0.17522195	0.0433552888	0.0219025301	-0.0063577993	-0.032642048	-0.048780754	-0.0497578128	-0.0352695426	-0.0098190728	0.0186832834	0.0413786495	0.0512130319	0.0451297856	0.0250196571	-0.0028668829	-0.029862361	-0.0475762569	-0.0505028777	-0.0377325944	-0.0132345652	0.0153769266	0.039209084	0.0508545847	-0.0154983129	-0.0452370723	-0.0237689939	0.0222263654	-0.0464104411	0.0234782545	0.0007632287	-0.0068948135	0.0286727368	-0.0249363499	0.955545675365726	-1.15177909123567	0.448081059024295	0.592443852028073
0.170389	0.192913	0.324964	0.00566843	-0.00111657	0.000518293	0.016358	-0.004862	-0.013856	0.00032246	-0.000478062	0.000162102	0.0832072000000001	0.0432411585	0.0215174627	-0.0069898018	-0.03329347	-0.0491010801	-0.0494291445	-0.034174238	-0.0081456036	0.0204510037	0.0426002529	0.0513193992	0.0438596552	0.0225727706	-0.0058303776	-0.0323954483	-0.04874757	-0.0497315932	-0.0350372959	-0.0092971841	0.0193739464	0.0419372706	0.0512795028	-0.0155975629	-0.029994706	0.0009234456	0.0566359447	0.0339760717	-0.0220384424	0.0448436146	-0.0159930114	0.0086175625	0.0019186428	-1.00558176309901	-0.513445757099638	0.448081059024295	0.592443852028073
