"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"motion_outlier01"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0405564	-0.0632888	-0.0462421	0.000324694	0.000791184	3.07642e-06	-0.0020138	-0.0392981	0.0144408	0.000749545	-9.88420000000001e-05	9.084592e-05	0.102714346	0.0512842283	0.051138904	0.0508970017	0.0505589784	0.0501254723	0.0495973023	0.0489754657	0.048261137	0.0474556651	0.0465605712	0.0455775458	0.0445084453	0.0433552888	0.042120254	0.0408056734	0.0394140296	0.0379479508	0.0364102058	0.0348036986	0.0331314631	0.0313966575	0.0296025581	-0.0100232574	-0.0633558606	-0.019526979	-0.0029406833	0.034038475	-0.0680013719	-0.0031481	-0.0227336675	0.0488506555	-0.0077707149	0	0	0	0	0
-0.0403016	-0.0154286	-0.0560004	0.000755987	0.000961843	-0.000406523	0.000254800000000006	0.0478602	-0.0097583	0.000431293	0.000170659	-0.00040959942	0.108450871	0.0512745577	0.0511002618	0.0508102074	0.0504050515	0.0498857119	0.0492533652	0.0485094437	0.0476556328	0.0466938665	0.0456263236	0.0444554224	0.0431838154	0.0418143832	0.0403502279	0.0387946664	0.0371512224	0.035423619	0.0336157698	0.0317317699	0.0297758875	0.027752553	0.0256663501	-0.0148183655	-0.0616715164	0.014870417	-0.0067752822	0.0206392859	-0.0447944593	0.0150884971	-0.0170233024	0.0066537119	0.0114080495	0	0	0	0	0
-0.020303	-0.0487449	0.060671	-3.51765e-05	0.000349022	-0.000529924	0.0199986	-0.0333163	0.1166714	-0.0007911635	-0.000612821	-0.000123401	0.246355575	0.0512640087	0.0510581178	0.0507155786	0.050237308	0.0496245858	0.048879052	0.0480027017	0.0469978805	0.0458672776	0.0446139188	0.0432411585	0.0417526707	0.040152439	0.0384447462	0.0366341627	0.0347255342	0.0327239687	0.0306348232	0.0284636888	0.0262163763	0.0238989001	0.0215174627	-0.0128860224	-0.1054901593	0.0415368807	0.0144401791	-0.0519394389	-0.073085433	0.0502494748	-0.0257606689	0.042737049	0.0090428677	0	0	0	0	0
0.00613139	0.00139758	0.0299804	-0.000626779	0.000815956	-0.000471562	0.02643439	0.05014248	-0.0306906	-0.0005916025	0.000466934	5.8362e-05	0.163112395	0.0512525814	0.0510124748	0.0506131302	0.0500557939	0.0493422058	0.0484745935	0.0474556651	0.0462886013	0.0449770452	0.0435250908	0.0419372706	0.040218541	0.038374267	0.0364102058	0.0343324881	0.0321475998	0.029862361	0.0274839053	0.0250196571	0.0224773087	0.0198647963	0.0171902747	0.0019525365	-0.1014704265	-0.0437037704	-0.0019937859	0.0385632183	-0.0500389566	0.0524803413	-0.0621855599	0.1038850251	0.0074546052	0	0	0	0	0
0.0274962	-0.0702108	0.0606214	-0.00035983	0.000827185	3.07642e-06	0.02136481	-0.07160838	0.030641	0.000266949	1.12290000000003e-05	0.00047463842	0.161255011	0.051240276	0.050963336	0.0505028777	0.049860559	0.049038693	0.0480402391	0.0468687929	0.0455285727	0.0440244045	0.042361705	0.0405464614	0.0385852104	0.0364850145	0.0342534364	0.0318985121	0.0294287216	0.0268529586	0.0241804983	0.0214209644	0.0185842938	0.0156807013	0.0127206428	-0.0120097752	-0.1203078639	0.0371392673	-0.0085154909	0.0480899364	-0.0643880325	0.0612099342	-0.0262078224	0.0700994356	0.0235572625	0	0	0	0	0
0.0275321	0.00166181	0.0220555	-0.000451891	0.000168759	3.07642e-06	3.58999999999984e-05	0.07187261	-0.0385659	-9.2061e-05	-0.000658426	0	0.14799876	0.0512270927	0.0509107048	0.0503848382	0.0496516568	0.0487141772	0.0475762569	0.0462425779	0.044718628	0.0430106775	0.041125754	0.0390716134	0.0368567075	0.0344901501	0.0319816784	0.0293416141	0.0265808199	0.0237106555	0.0207429306	0.0176898562	0.0145639947	0.0113782077	0.0081456036	-0.001720994	-0.1021318961	0.033506605	0.0108987161	-0.0083169144	-0.0567132671	0.0583057706	-0.0532802713	0.0734185284	0.0356460649	0	0	0	0	0
0.00750341	-0.0368969	-0.0065431	0.000925657	0.00024621	3.07642e-06	-0.02002869	-0.03855871	-0.0285986	0.001377548	7.7451e-05	0	0.15993595	0.0512130319	0.0508545847	0.05025903	0.0494291445	0.0483687975	0.0470829328	0.0455775458	0.0438596552	0.0419372706	0.0398193552	0.0375157835	0.0350372959	0.0323954483	0.0296025581	0.0266716472	0.0236163807	0.0204510037	0.0171902747	0.0138493968	0.0104439465	0.0069898018	0.0035030673	0.0003723758	-0.1340738495	0.0025169448	-0.0056384244	0.0786219123	-0.0997675027	0.0480231119	-0.0278842084	0.0848728466	0.0303109631	0	0	0	0	0
0.0020639	-0.00117487	-0.0182195	0.000667077	0.00019747	3.07642e-06	-0.00543951	0.03572203	-0.0116764	-0.00025858	-4.874e-05	0	0.06820394	0.0511980936	0.0507949796	0.0501254723	0.0491930831	0.0480027017	0.0465605712	0.0448742547	0.042952596	0.0408056734	0.0384447462	0.0358821964	0.0331314631	0.0302069725	0.0271240621	0.0238989001	0.0205484008	0.0170901359	0.013542242	0.0099233262	0.0062523676	0.0025486187	-0.0011684964	0.0050325514	-0.1262155337	0.0416133148	0.0097898808	-0.0223353197	-0.0866483648	0.0539751812	-0.0411643546	0.0404277363	0.0141775282	0	0	0	0	0
-0.00738486	-0.00119559	0.0374786	0.00121377	0.000127957	-0.000104907	-0.00944876	-2.07200000000001e-05	0.0556981	0.000546693	-6.9513e-05	-0.00010798342	0.101377051	0.0511822782	0.0507318935	0.0499841859	0.0489435374	0.0476160468	0.0460094942	0.044133295	0.041998445	0.039617456	0.037004282	0.034174238	0.03114391	0.0279310578	0.0245545108	0.0210340579	0.0173903312	0.0136446855	0.0098190728	0.0059359137	0.0020179662	-0.001911808	-0.0058303776	0.0085543633	-0.1765063373	-0.028573441	-0.008017749	0.0439131635	-0.1227733777	0.0606359133	-0.0503108692	0.1042070043	0.010828752	0	0	0	0	0
0.0109406	-0.00120438	0.00379091	0.00139036	0.000266452	3.07642e-06	0.01832546	-8.78999999999984e-06	-0.03368769	0.000176590000000001	0.000138495	0.00010798342	0.073175361	0.0511655859	0.0506653309	0.0498351925	0.0486805757	0.0472089983	0.0454300417	0.0433552888	0.0409982483	0.038374267	0.0355004298	0.0323954483	0.029079539	0.025574292	0.0219025301	0.0180881602	0.0141560177	0.0101317049	0.0060414244	0.001911808	-0.0022302563	-0.0063577993	-0.0104439465	0.0058735097	-0.149429315	0.0318617436	0.0049517818	-0.0176105719	-0.0813939591	0.0739227897	-0.0280389387	0.0599397717	0.0088619191	0	0	0	0	0
0.0109585	-0.00119498	0.0660755	0.000689576	-0.000127747	0.000406247	1.78999999999978e-05	9.3999999999999e-06	0.06228459	-0.000700784000000001	-0.000394199	0.00040317058	0.137219569	0.051148017	0.0505952962	0.049678515	0.0484042702	0.0467817305	0.044822571	0.042540889	0.0399531023	0.0370778316	0.0339357659	0.030549514	0.026943442	0.0231434973	0.0191770227	0.0150725591	0.0108596403	0.0065685806	0.0022302563	-0.0021241158	-0.0064632038	-0.0107557855	-0.0149709736	0.0156586374	-0.2075626102	-0.0223201847	-0.0087858717	0.03704795	-0.1402971538	0.0869960586	-0.0785110018	0.1331924714	-0.002926924	0	0	0	0	0
-0.0772449	-0.0801773	-0.157976	0.000402059	0.000413113	-0.000959325	-0.0882034	-0.07898232	-0.2240515	-0.000287517	0.00054086	-0.001365572	0.50093467	0.0511295719	0.0505217943	0.0495141777	0.0481146965	0.0463344264	0.0441874568	0.0416907793	0.0388641531	0.0357299485	0.0323129704	0.0286402612	0.0247408876	0.0206457099	0.0163871381	0.0119988754	0.0075156513	0.002972947	-0.0015932859	-0.0061469092	-0.0106518847	-0.0150725591	-0.0193739464	0.0145865431	-0.0460769508	0.0205416097	0.0095175843	0.0047671831	0.0047446434	0.0608957732	0.0178589502	0.0291699269	0.0221679345	0	0	0	0	0
-0.00598577	-0.0275538	-0.284678	0.00159617	0.00108789	-0.000164064	0.07125913	0.0526235	-0.126702	0.001194111	0.000674777	0.000795261	0.38379208	0.0511102507	0.0504448302	0.0493422058	0.047811934	0.0458672776	0.0435250908	0.0408056734	0.0377325944	0.0343324881	0.0306348232	0.0266716472	0.0224773087	0.0180881602	0.013542242	0.0088789537	0.0041387117	-0.0006374004	-0.0054079881	-0.0101317049	-0.0147676106	-0.0192755259	-0.0236163807	0.0073689954	0.0060946769	0.0299906606	0.0242814814	0.0164339299	0.0177295155	0.0338565919	0.0276533508	-0.0108830433	-0.009506704	0	0	0	0	0
0.0455857	-0.0238959	-0.282582	0.00188902	0.00117576	0.000206117	0.05157147	0.0036579	0.00209600000000004	0.00029285	8.78699999999999e-05	0.000370181	0.09487042	0.051090054	0.0503644092	0.0491626259	0.0474960658	0.0453804842	0.0428358815	0.0398863142	0.0365596669	0.0328873894	0.0289041989	0.024647752	0.0201582885	0.0154782512	0.0106518847	0.0057248166	0.0007436268	-0.004244593	-0.0091926851	-0.0140538708	-0.018782193	-0.0233329509	-0.0276631221	0.018953776	-0.071645512	-0.0170134393	0.0094715456	0.0066754382	-0.0419452991	0.0370554228	-0.0187596337	0.0186602101	-0.0227498583	0	0	0	0	0
-0.0307337	-0.0537746	-0.266211	0.00310399	0.00140603	-0.000296696	-0.0763194	-0.0298787	0.016371	0.00121497	0.00023027	-0.000502813	0.21997175	0.0510689819	0.0502805367	0.0489754657	0.0471671784	0.0448742547	0.042120254	0.0389334734	0.0353466565	0.0313966575	0.0271240621	0.0225727706	0.0177895469	0.012823538	0.007725769	0.0025486187	-0.0026547183	-0.0078307784	-0.0129263783	-0.0178891614	-0.0226681358	-0.0272141981	-0.0314806383	0.0204881449	-0.0506877185	-0.0344909053	0.0201753928	-0.0189265113	-0.0625190355	0.0428411737	0.0010086952	-0.0097155568	-0.0114927052	0	0	0	0	0
-0.0388138	0.0472975	-0.307447	0.00191207	0.00199192	-0.00100585	-0.0080801	0.1010721	-0.0412359999999999	-0.00119192	0.00058589	-0.000709154	0.2747364	0.051047035	0.0501932186	0.048780754	0.046825362	0.0443488058	0.0413786495	0.0379479508	0.0340948932	0.029862361	0.0252974622	0.0204510037	0.0153769266	0.0101317049	0.0047737179	-0.0006374004	-0.0060414244	-0.0113782077	-0.016588352	-0.0216138688	-0.0263988242	-0.030889962	-0.0350372959	0.0341171703	-0.0646636991	-0.0460550449	-0.00101934	-0.0078115972	-0.0231801875	0.0621661758	-0.0496074865	-0.012384929	-0.0172309288	0	0	0	0	0
-0.146275	-0.201088	-0.640572	0.00267221	0.00258161	-0.00286399	-0.1074612	-0.2483855	-0.333125	0.00076014	0.00058969	-0.00185814	0.8493702	0.0510242134	0.0501024608	0.0485785209	0.0464707102	0.0438043627	0.0406115256	0.0369305738	0.0328057493	0.0282866287	0.0234275279	0.018286849	0.0129263783	0.007410544	0.0018056415	-0.0038209632	-0.0094016433	-0.0148693239	-0.0201582885	-0.0252049683	-0.0299487067	-0.0343324881	-0.0383036235	0.0130516956	0.1814584137	0.0103008205	-0.0376021777	-0.0342735841	0.1737146755	-0.0755994311	0.0939068323	-0.0815667268	-0.0255571528	0	0	0	0	0
-0.16635	-0.0954995	-0.73782	0.00425149	0.00258161	-0.00291934	-0.020075	0.1055885	-0.097248	0.00157928	0	-5.535e-05	0.304643	0.0510005177	0.0500082695	0.0483687975	0.0461033203	0.0432411585	0.0398193552	0.0358821964	0.0314806383	0.0266716472	0.0215174627	0.016084792	0.0104439465	0.004667932	-0.0011684964	-0.0069898018	-0.0127206428	-0.018286849	-0.0236163807	-0.0286402612	-0.03329347	-0.0375157835	-0.0412525551	0.0304435121	0.1519836556	-0.0334185322	-0.0497230692	0.0027753299	0.1791941892	-0.0606064395	0.0370792523	-0.0481213932	-0.0373060193	0	0	0	0	0
-0.132126	-0.147583	-0.89425	0.00549999	0.00259513	-0.00291934	0.034224	-0.0520835	-0.15643	0.0012485	1.35200000000004e-05	0	0.3058385	0.0509759483	0.0499106512	0.0481516161	0.0457232929	0.0426594344	0.0390026269	0.0348036986	0.0301210128	0.0250196571	0.0195705382	0.0138493968	0.0079357543	0.001911808	-0.0041387117	-0.0101317049	-0.0159838716	-0.0216138688	-0.026943442	-0.0318985121	-0.0364102058	-0.0404158122	-0.0438596552	0.0114889758	0.1735513346	0.0324065093	-0.0726655193	-0.0270352823	0.2010656617	-0.1025386715	0.0507891907	-0.0395301896	0.0210859426	0	0	0	0	0
-0.132028	-0.0509628	-0.837895	0.00543234	0.00271728	-0.00291934	9.7999999999987e-05	0.0966202	0.0563549999999999	-6.76499999999998e-05	0.00012215	0	0.1625632	0.0509505055	0.0498096126	0.0479270103	0.0453307324	0.0420594396	0.0381618445	0.0336959856	0.0287283636	0.0233329509	0.0175900897	0.0115852966	0.0054079881	-0.0008498502	-0.0070950334	-0.0132345652	-0.0191770227	-0.0248339173	-0.0301210128	-0.0349595797	-0.0392775675	-0.0430106775	-0.0461033203	0.0212139557	0.1491785902	-0.0207861741	-0.0622182059	-0.0256438742	0.1556786822	-0.1170229887	0.0548263135	-0.0052364439	-0.0110519921	0	0	0	0	0
-0.139963	-0.0769582	-0.739966	0.00446208	0.00291996	-0.0025487	-0.007935	-0.0259954	0.097929	-0.00097026	0.00020268	0.00037064	0.2090384	0.0509241898	0.0497051606	0.0476950147	0.0449257461	0.041441431	0.0372975264	0.0325599874	0.0273042176	0.0216138688	0.0155795096	0.0092971841	0.0028668829	-0.0036090482	-0.010027537	-0.0162864257	-0.0222860966	-0.0279310578	-0.0331314631	-0.0378045419	-0.0418759166	-0.0452807864	-0.0479649587	0.0118925186	0.1537681917	0.0140238438	-0.0502829606	-0.0326880315	0.1347128676	-0.0925015794	0.0551540552	-0.0644572027	-0.0145282939	0	-0.380374703292263	-1.08091270754883	-2.22840312389761	-1.68540061352814
-0.120967	-0.0450844	-0.671381	0.00322436	0.00226363	-0.00255058	0.018996	0.0318738	0.068585	-0.00123772	-0.00065633	-1.88000000000054e-06	0.2142513	0.0508970017	0.0495973023	0.0474556651	0.0445084453	0.0408056734	0.0364102058	0.0313966575	0.0258501361	0.0198647963	0.013542242	0.0069898018	0.0003187063	-0.0063577993	-0.0129263783	-0.0192755259	-0.0252974622	-0.030889962	-0.03595809	-0.0404158122	-0.0441874568	-0.0472089983	-0.0494291445	0.022954938	0.1356145096	-0.0153822864	-0.0348983121	-0.0427149468	0.1162615104	-0.0561533498	0.040909587	-0.0130760555	-0.0024911982	0	-1.27014591083183	-1.28774394727322	-2.22840312389761	-1.68540061352814
-0.133195	-0.0689089	-0.634442	0.00339772	0.00238465	-0.00242338	-0.012228	-0.0238245	0.0369389999999999	0.00017336	0.00012102	0.0001272	0.0940705	0.0508689416	0.0494860452	0.0472089983	0.0440789442	0.040152439	0.0355004298	0.0302069725	0.0243677133	0.0180881602	0.0114817767	0.004667932	-0.0022302563	-0.0090881467	-0.0157818258	-0.0221903471	-0.0281979168	-0.0336959856	-0.0385852104	-0.042777249	-0.0461963565	-0.048780754	-0.0504837447	0.007817245	0.1463075064	0.01291424	-0.0323341101	0.0420585908	0.1393104305	-0.0374262571	0.0470204873	-0.0268677728	-0.009198154	0	-1.72108836539445	-1.30444164896667	-2.22840312389761	-1.68540061352814
-0.117096	-0.0687574	-0.641405	0.00304083	0.00243171	-0.00255879	0.016099	0.000151499999999999	-0.00696299999999994	-0.00035689	4.70600000000002e-05	-0.00013541	0.0501815000000001	0.05084001	0.0493713969	0.0469550524	0.0436373605	0.0394820076	0.0345687596	0.0289919311	0.0228585745	0.0162864257	0.0094016433	0.0023363873	-0.0047737179	-0.011792187	-0.0185842938	-0.0250196571	-0.0309747441	-0.0363352411	-0.0409982483	-0.0448742547	-0.0478888566	-0.0499841859	-0.0511200208	0.0188773211	0.130989795	0.0257695364	-0.0235446286	-0.0095825232	0.1222452934	-0.0332420199	0.0348769482	-0.0167026594	-0.0103878623	0	-1.94040207786486	-1.30946970887924	-2.22840312389761	-1.68540061352814
-0.133211	-0.0940901	-0.636037	0.00302693	0.00226297	-0.00291934	-0.016115	-0.0253327	0.00536800000000004	-1.38999999999998e-05	-0.00016874	-0.00036055	0.0739752	0.0508102074	0.0492533652	0.0466938665	0.0431838154	0.0387946664	0.0336157698	0.027752553	0.0213243743	0.0144620929	0.0073054049	0	-0.0073054049	-0.0144620929	-0.0213243743	-0.027752553	-0.0336157698	-0.0387946664	-0.0431838154	-0.0466938665	-0.0492533652	-0.0508102074	-0.0513327002	0.0145491149	0.1351843289	-0.0014384274	-0.0327437219	0.0391893752	0.0929445574	-0.0587219837	0.0626603027	-0.0320276058	-0.0236140719	0	-1.8639743861055	-1.31045519011602	-2.22840312389761	-1.68540061352814
-0.112102	-0.0939259	-0.614416	0.00280158	0.00225354	-0.0025748	0.021109	0.000164200000000017	0.021621	-0.00022535	-9.42999999999994e-06	0.00034454	0.0718602	0.0507795342	0.0491319582	0.046425481	0.0427184332	0.0380907096	0.032642048	0.0264898788	0.0197667948	0.0126176931	0.0051966525	-0.0023363873	-0.0098190728	-0.0170901359	-0.0239928691	-0.0303785035	-0.0361094147	-0.0410620891	-0.0451297856	-0.0482248365	-0.0502805367	-0.0512525814	-0.0511200208	0.0193560239	0.121146283	0.0224291237	-0.0229499856	-0.0485347501	0.0804725896	-0.0432732534	0.0242370566	-0.0557284107	-0.0255626739	0	-1.269730985461	-1.30552401864244	-2.22840312389761	0.592443852028073
-0.112122	-0.111036	-0.600678	0.0028675	0.00227492	-0.00232383	-2.00000000000061e-05	-0.0171101	0.013738	6.59200000000001e-05	2.13800000000001e-05	0.00025097	0.0477815999999999	0.0507479912	0.0490071843	0.0461499372	0.0422413413	0.0373704389	0.0316481948	0.0252049683	0.0181875435	0.0107557855	0.0030789983	-0.004667932	-0.0123085215	-0.0196687086	-0.0265808199	-0.0328873894	-0.0384447462	-0.0431262874	-0.046825362	-0.0494577007	-0.050963336	-0.0513079677	-0.0504837447	0.0209302277	0.1233891398	-0.0283726401	-0.0228784099	0.0343843062	0.070701251	-0.0653431218	0.0547735691	-0.0181030893	-0.0205877193	0	-0.819378014926554	-1.29582902680275	-2.22840312389761	-1.68540061352814
-0.093917	-0.0723733	-0.561746	0.00230534	0.00227492	-0.00233808	0.018205	0.0386627	0.038932	-0.00056216	0	-1.42500000000004e-05	0.1246202	0.0507155786	0.048879052	0.0458672776	0.0417526707	0.0366341627	0.0306348232	0.0238989001	0.016588352	0.0088789537	0.0009560698	-0.0069898018	-0.0147676106	-0.0221903471	-0.029079539	-0.0352695426	-0.0406115256	-0.0449770452	-0.048261137	-0.0503848382	-0.0512970867	-0.0509759483	-0.0494291445	0.0168200774	0.1031322778	0.0357584506	-0.0217324955	-0.0081717153	0.0504507275	-0.0433368083	0.0409751819	-0.0626582431	-0.0223661488	0	-0.070303873688766	-0.666333026623556	-2.22840312389761	0.592443852028073
-0.11789	-0.0939143	-0.553585	0.00285279	0.00227492	-0.0023481	-0.023973	-0.021541	0.00816099999999997	0.00054745	0	-1.00199999999995e-05	0.0815485	0.0506822973	0.04874757	0.0455775458	0.0412525551	0.0358821964	0.0296025581	0.0225727706	0.0149709736	0.0069898018	-0.0011684964	-0.0092971841	-0.0171902747	-0.024647752	-0.0314806383	-0.0375157835	-0.0426002529	-0.0466052026	-0.0494291445	-0.0510005177	-0.0512795028	-0.05025903	-0.0479649587	0.0210099162	0.0969327813	-0.0321151916	-0.0195515963	0.0186243146	0.0082812418	-0.0703542269	0.0498180063	-0.0432385558	-0.0362977156	0	-0.405381764620103	-0.254645839147796	-2.22840312389761	0.592443852028073
