"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
0.00450897	-0.0249727	-0.085881	-9.25892e-05	0.00065853	0.000264083	NA	NA	NA	NA	NA	NA	NA	0.0523781585	0.0523777937	0.0523771858	0.0523763346	0.0523752403	0.0523739028	0.0523723222	0.0523704984	0.0523684314	0.0523661213	0.0523635681	0.0523607718	0.0523577323	0.0523544498	0.0523509242	0.0523471556	0.0523431439	0.0523388891	0.0523343914	0.0523296507	0.052324667	-0.0307264132	0.0591307857	-0.0073151017	0.0053028686	-0.004275629	-0.0081134608	0.026744453	-0.1557763782	-0.0558692954	0.1486905349	0	0	0	0
4.63828e-06	0.0306828	-0.0400664	3.81883e-06	0.000662256	3.03867e-05	-0.00450433172	0.0556555	0.0458146	9.640803e-05	3.72600000000001e-06	-0.0002336963	0.12266594822	0.0523771858	0.0523739028	0.0523684314	0.0523607718	0.0523509242	0.0523388891	0.052324667	0.0523082586	0.0522896643	0.0522688852	0.0522459219	0.0522207755	0.0521934471	0.0521639377	0.0521322486	0.0520983812	0.0520623368	0.0520241169	0.0519837232	0.0519411573	0.051896421	-0.0178128289	-0.0338983619	0.0657051664	-0.0146606401	-0.0214664306	-0.0157085376	-0.0140987408	-0.0801980575	-0.0538923184	0.0523245328	0	0	0	0
-0.00406079	0.00353888	-0.0318682	-0.000108202	0.000450753	-2.98543e-05	-0.00406542828	-0.02714392	0.0081982	-0.00011202083	-0.000211503	-6.0241e-05	0.05859578978	0.0523752403	0.0523661213	0.0523509242	0.0523296507	0.0523023033	0.0522688852	0.0522294002	0.0521838529	0.0521322486	0.0520745933	0.0520108938	0.0519411573	0.051865392	0.0517836067	0.0516958108	0.0516020147	0.051502229	0.0513964655	0.0512847364	0.0511670547	0.051043434	0.068471437	-0.0051868448	-0.010889549	0.020332933	0.0125192573	0.0344846312	0.0425136667	-0.0184828855	0.0249848332	-0.0147722041	0	0	0	0
-2.25123e-05	-0.00420452	-0.0274648	8.1916e-05	0.000237685	3.03867e-05	0.0040382777	-0.0077434	0.0044034	0.000190118	-0.000213068	6.0241e-05	0.0393564277	0.0523723222	0.0523544498	0.052324667	0.0522829807	0.0522294002	0.0521639377	0.0520866082	0.0519974292	0.051896421	0.0517836067	0.0516590118	0.0515226647	0.0513745965	0.0512148408	0.051043434	0.050860415	0.0506658255	0.0504597097	0.0502421146	0.0500130897	0.049772687	-0.0247015012	-0.0081981208	-0.0538027166	0.0404346984	0.0026128513	0.038404032	-0.0188217665	-0.0726890002	-0.0104760751	-0.0883553289	0	0	0	0
-4.01201e-05	0.0167044	-0.0207141	-0.000261945	0.000559556	3.03867e-05	-1.76078e-05	0.02090892	0.0067507	-0.000343861	0.000321871	0	0.0609638278	0.0523684314	0.0523388891	0.0522896643	0.0522207755	0.0521322486	0.0520241169	0.051896421	0.0517492091	0.0515825363	0.0513964655	0.0511910666	0.0509664168	0.0507226006	0.0504597097	0.050177843	0.0498771065	0.0495576132	0.0492194833	0.048862844	0.0484878293	0.0480945804	-0.0251746065	0.0234252897	0.0368979844	0.0203155288	-0.0510270035	-0.0205365228	-0.0303143637	-0.0443391925	0.021839816	0.0743609158	0	0	0	0
-0.0136864	0.0168172	-0.00174607	0.00015956	0.000440151	-0.000295234	-0.0136462799	0.0001128	0.01896803	0.000421505	-0.000119405	-0.0003256207	0.0760536449	0.0523635681	0.0523194405	0.0522459219	0.0521430537	0.0520108938	0.0518495163	0.0516590118	0.0514394875	0.0511910666	0.0509138886	0.0506081094	0.0502739006	0.04991145	0.0495209612	0.0491026536	0.0486567622	0.0481835374	0.0476832451	0.0471561663	0.0466025972	0.0460228486	0.0190225028	-0.0356400718	0.0429774321	-0.004235278	0.0019728303	-0.0225083112	0.0275177528	0.0164747678	-0.0128473119	-0.0045010373	0	0	0	0
-0.0101148	-0.0220617	0.00128758	0.000656715	-3.29453e-24	3.03867e-05	0.0035716	-0.0388789	0.00303365	0.000497155	-0.000440151	0.0003256207	0.108630485	0.0523577323	0.0522961052	0.0521934471	0.0520498384	0.051865392	0.0516402525	0.0513745965	0.0510686325	0.0507226006	0.0503367722	0.04991145	0.0494469678	0.04894369	0.0484020114	0.0478223571	0.0472051818	0.0465509697	0.0458602343	0.0451335173	0.044371389	0.0435744473	0.0390738501	0.0133759888	-0.0120836555	0.0067872203	0.0271567031	0.0340698921	0.0065073819	0.0798944817	0.0365723956	-0.042389038	0	0	0	0
-0.00860299	-0.00716861	-0.00123988	0.000292719	-2.0662e-23	-0.000381147	0.00151181	0.01489309	-0.00252746	-0.000363996	-1.736747e-23	-0.0004115337	0.057708845	0.0523509242	0.0522688852	0.0521322486	0.0519411573	0.0516958108	0.0513964655	0.051043434	0.050637085	0.050177843	0.0496661877	0.0491026536	0.0484878293	0.0478223571	0.0471069319	0.0463423012	0.0455292636	0.0446686685	0.0437614146	0.0428084497	0.0418107693	0.0407694154	-0.0268427192	0.0100426354	-0.0575255832	0.0122926743	-0.0049848224	-0.0087505971	-0.0316661694	0.0538810431	-0.0034565832	-0.021943384	0	0	0	0
-6.10566e-06	0.0103554	-0.001389	3.78626e-05	0.000478879	-0.000381147	0.00859688434	0.01752401	-0.00014912	-0.0002548564	0.000478879	0	0.06295678434	0.0523431439	0.0522377823	0.0520623368	0.0518170426	0.051502229	0.0511183183	0.0506658255	0.0501453577	0.0495576132	0.0489033805	0.0481835374	0.0473990497	0.0465509697	0.0456404355	0.0446686685	0.0436369724	0.0425467316	0.0413994086	0.0401965428	0.0389397479	0.0376307102	-0.0404251207	0.0024687941	0.0581529453	-0.0133247945	-0.048073722	-0.0197969837	-0.0145120909	0.0365471341	0.003903128	0.0313817524	0	0	0	0
-0.0179092	0.0188795	-0.0039429	3.78626e-05	-0.00019058	-0.000381147	-0.01790309434	0.0085241	-0.0025539	0	-0.000669459	0	0.06245404434	0.0523343914	0.0522027989	0.0519837232	0.0516775313	0.0512847364	0.0508059967	0.0502421146	0.049594035	0.048862844	0.0480497669	0.0471561663	0.0461835398	0.0451335173	0.0440078585	0.0428084497	0.0415373011	0.0401965428	0.0387884217	0.0373152977	0.0357796393	0.0341840202	0.0592008016	-0.0352577384	0.0180779467	-0.0112796452	0.058449821	-0.017586775	0.0266003386	0.0346196157	0.0228870302	-0.0128289461	0	0	0	0
-0.0149924	-0.0155369	0.0243994	0.00082443	2.28815e-05	-0.00029528	0.0029168	-0.0344164	0.0283423	0.0007865674	0.0002134615	8.5867e-05	0.119970295	0.052324667	0.0521639377	0.051896421	0.0515226647	0.051043434	0.0504597097	0.049772687	0.0489837722	0.0480945804	0.0471069319	0.0460228486	0.0448445497	0.0435744473	0.0422151417	0.0407694154	0.0392402281	0.0376307102	0.0359441567	0.0341840202	0.032353904	0.0304575546	-0.0173557323	0.0373188421	-0.0759030721	0.0269304356	-0.0061867018	0.0485729172	-0.0029156229	0.0546056376	0.0251335388	-0.0732375121	0	0	0	0
-0.00793212	0.00614253	0.038216	0.000557705	0.000157089	-0.000381147	0.00706028	0.02167943	0.0138166	-0.000266725	0.0001342075	-8.5867e-05	0.066896285	0.0523139709	0.0521212014	0.0518004449	0.051352489	0.0507784337	0.0500796887	0.0492579697	0.0483152946	0.0472539781	0.0460766263	0.0447861304	0.0433856593	0.0418786518	0.0402688086	0.0385600826	0.0367566699	0.0348629988	0.0328837193	0.0308236917	0.0286879745	0.0264818121	-0.0409704311	-0.0271008479	0.0261996877	-0.0140221108	-0.0268943143	-0.0334283594	-0.038381869	0.0739673326	-0.0123765342	0.02013335	0	0	0	0
-0.0147015	-0.00182422	0.0243555	0.00014468	0.000205713	-0.000381147	-0.00676938	-0.00796675	-0.0138605	-0.000413025	4.8624e-05	0	0.05167908	0.0523023033	0.0520745933	0.0516958108	0.0511670547	0.0504898588	0.0496661877	0.0486984311	0.0475893965	0.0463423012	0.0449607632	0.0434487905	0.0418107693	0.0400514517	0.0381759417	0.0361896802	0.0340984296	0.0319082567	0.0296255153	0.027256828	0.0248090665	0.0222893319	0.0189416304	0.0248646096	0.02050688	0.0016301254	0.018694857	-0.0355012931	0.0104867323	0.0987498306	0.0193539686	0.0221503266	0	0	0	0
-0.00329225	0.0124362	0.0242272	-0.00120458	0.0002675	4.07288e-05	0.01140925	0.01426042	-0.000128300000000001	-0.00134926	6.1787e-05	0.0004218758	0.11744411	0.0522896643	0.0520241169	0.0515825363	0.0509664168	0.050177843	0.0492194833	0.0480945804	0.0468069407	0.0453609212	0.0437614146	0.0420138333	0.0401240904	0.0380985803	0.0359441567	0.0336681095	0.03127814	0.0287823352	0.02618914	0.0235073292	0.0207459769	0.0179144269	0.0326848441	-0.0381586889	0.0113702878	-0.0086344042	0.0261848293	0.011612423	0.032548892	0.0377196146	-0.0196022915	-0.0413458561	0	0	0	0
0.0160474	-0.0343173	0.00517212	7.7605e-05	0.000457177	-3.69218e-05	0.01933965	-0.0467535	-0.01905508	0.001282185	0.000189677	-7.76506e-05	0.16262386	0.0522760543	0.0519697758	0.0514606403	0.050750635	0.0498425313	0.048739874	0.047446967	0.0459688572	0.044311314	0.0424808075	0.0404844828	0.0383301323	0.0360261653	0.0335815749	0.0310059033	0.0283092043	0.0255020041	0.0225952602	0.0196003187	0.01652887	0.013392903	0.0164514916	0.0400502572	-0.0391066231	0.0059058689	0.0041640287	0.0243451438	-0.0115052429	0.0231698383	0.0590731528	-0.0311937625	0	0	0	0
0.0159874	0.0269122	-0.00258875	0.000253272	5.83532e-05	3.15341e-05	-6.00000000000045e-05	0.0612295	-0.00776087	0.000175667	-0.0003988238	6.84559e-05	0.101197705	0.0522614734	0.0519115742	0.0513301431	0.0505197734	0.0494840794	0.0482276804	0.0467561802	0.0450761418	0.0431950583	0.0411213197	0.0388641751	0.0364336915	0.0338407093	0.0310967934	0.028214182	0.0252057321	0.0220848615	0.0188654898	0.0155619757	0.0121890533	0.0087617663	-0.0377283904	-0.0390832326	0.0339031874	-0.0201439406	-0.0403210345	-0.0207879214	-0.026760181	0.0330284551	-0.0669928521	-0.0054798769	0	0	0	0
0.00345508	0.0350147	0.0109295	7.7605e-05	8.72814e-05	3.15341e-05	-0.01253232	0.0081025	0.01351825	-0.000175667	2.89282e-05	0	0.04438283	0.0522459219	0.0518495163	0.0511910666	0.0502739006	0.0491026536	0.0476832451	0.0460228486	0.0441298556	0.0420138333	0.0396854757	0.0371565505	0.0344398384	0.0315490697	0.028498854	0.025304607	0.0219824722	0.0185492395	0.0150222601	0.0114193591	0.0077587455	0.0040589197	0.0470751932	0.0089137919	0.0291492551	-0.0081988802	0.0597914337	-0.0119031799	0.0204447826	0.0625078283	0.0461493249	-0.017997744	0	0	0	0
0.000437799	-0.00831566	0.00568053	0.000340021	0.000123524	0.000101381	-0.003017281	-0.04333036	-0.00524897	0.000262416	3.62426e-05	6.98469e-05	0.070021886	0.0522294002	0.0517836067	0.051043434	0.0500130897	0.0486984311	0.0471069319	0.0452476394	0.0431311232	0.0407694154	0.0381759417	0.0353654455	0.032353904	0.0291584371	0.0257972105	0.0222893319	0.018654743	0.0149141057	0.0110886847	0.0072002268	0.0032708371	-0.0006771467	-0.0100784932	-0.0260395366	-0.0737090459	0.0143032566	0.010533341	0.0448116384	-0.0053928563	0.0436834333	-0.0337658758	-0.0945726062	0	0	0	0
0.0086234	0.0289096	0.0212772	0.000170098	0.000123404	3.15341e-05	0.008185601	0.03722526	0.01559667	-0.000169923	-1.19999999999938e-07	-6.98469e-05	0.073002026	0.0522119084	0.0517138504	0.0508872699	0.0497374181	0.0482715996	0.0464991262	0.044431258	0.0420811315	0.0394636764	0.0365955205	0.0334948844	0.0301814655	0.0266763128	0.0230016937	0.0191809517	0.015238359	0.0111989617	0.0070884207	0.0029328492	-0.0012413539	-0.005407671	-0.0368474339	0.0549234427	0.0044680034	0.0052863881	-0.0143054339	-0.0125311236	-0.0325633868	0.0173350138	0.0273098702	0.0246123685	0	0	0	0
0.00861286	0.0534176	0.00758672	0.000259576	0.000369127	-9.30768e-05	-1.05399999999999e-05	0.024508	-0.01369048	8.9478e-05	0.000245723	-0.0001246109	0.061199615	0.0521934471	0.0516402525	0.0507226006	0.0494469678	0.0478223571	0.0458602343	0.0435744473	0.0409811285	0.0380985803	0.0349471469	0.0315490697	0.0279283311	0.024110485	0.0201224762	0.0159924506	0.0117495564	0.0074237382	0.0030455261	-0.0013541801	-0.0057443291	-0.0100939368	-0.0141196384	-0.0682200084	0.0184931861	0.0006965071	-0.0341447706	-0.0262139315	0.0103418149	0.0039024951	-0.0611526178	-0.004187865	0	0	0	0
0.00862717	0.00558404	0.00601977	7.7605e-05	-2.28096e-05	3.15341e-05	1.431e-05	-0.04783356	-0.00156695	-0.000181971	-0.0003919366	0.0001246109	0.084340745	0.0521740164	0.0515628185	0.0505494535	0.0491418251	0.0473509122	0.0451906832	0.042677987	0.0398324213	0.0366761804	0.0332338815	0.0295323731	0.0256005252	0.0214690046	0.0171700353	0.0127371473	0.0082049152	0.0036086884	-0.0010156846	-0.0056321357	-0.0102046586	-0.0146975897	-0.0159355472	0.0550176185	0.0013351378	0.0079176235	0.0398495311	0.0007333	-0.0297564666	0.0179347514	0.0672183534	0.0113917671	0	0	0	0
0.00861845	0.0337884	0.00319329	7.7605e-05	2.26334e-05	-2.5204e-05	-8.72000000000199e-06	0.02820436	-0.00282648	0	4.5443e-05	-5.67381e-05	0.036148615	0.0521536168	0.0514815542	0.0503678575	0.0488220806	0.0468574839	0.0444909208	0.0417426926	0.0386363752	0.0351986159	0.0314589057	0.0274493255	0.0232042715	0.0187601599	0.0141551145	0.0094286395	0.004621281	-0.0002257211	-0.0050707869	-0.009872353	-0.0145892291	-0.0191809517	0.0128465811	-0.0365423239	0.0179956339	-0.0094636188	-0.0113968417	-0.0217278243	0.0218701555	0.0231003792	-0.0260845985	0.0103143276	0	0	0	0
-0.00917568	-0.0287399	-0.00352766	0.000422007	9.98349e-05	3.15341e-05	-0.01779413	-0.0625283	-0.00672095	0.000344402	7.72015e-05	5.67381e-05	0.11096046	0.0521322486	0.0513964655	0.050177843	0.0484878293	0.0463423012	0.0437614146	0.0407694154	0.0373944116	0.0336681095	0.0296255153	0.025304607	0.0207459769	0.0159924506	0.0110886847	0.0060807472	0.0010156846	-0.0040589197	-0.0090953929	-0.0140464202	-0.0188654898	-0.0235073292	0.0114463755	0.0055231118	-0.0630310621	0.0101978209	0.0164258503	0.0487193766	0.0090862751	0.0187630461	0.0154026178	-0.0473450621	0	0	0	0
-0.00266838	0.011629	-0.0582786	7.7605e-05	9.08571e-05	0.000371494	0.0065073	0.0403689	-0.05475094	-0.000344402	-8.97780000000001e-06	0.0003399599	0.136294125	0.0521099123	0.0513075588	0.0499794418	0.0481391707	0.0458056033	0.0430026525	0.0397590408	0.0361080066	0.0320869629	0.0277371148	0.0231030362	0.0182322141	0.0131745611	0.0079819045	0.0027074549	-0.0025947387	-0.0078703433	-0.0130652981	-0.018126369	-0.0230016937	-0.0276413132	-0.0398944859	-0.0007616895	0.0062888137	-0.0182569626	-0.0473476226	-0.0294473718	-0.0450354189	-0.0153969987	-0.019907729	0.0008847232	0	0	0	0
