"trans_x"	"trans_y"	"trans_z"	"rot_x"	"rot_y"	"rot_z"	"trans_x_derivative1"	"trans_y_derivative1"	"trans_z_derivative1"	"rot_x_derivative1"	"rot_y_derivative1"	"rot_z_derivative1"	"framewise_displacement"	"cosine00"	"cosine01"	"cosine02"	"cosine03"	"cosine04"	"cosine05"	"cosine06"	"cosine07"	"cosine08"	"cosine09"	"cosine10"	"cosine11"	"cosine12"	"cosine13"	"cosine14"	"cosine15"	"cosine16"	"cosine17"	"cosine18"	"cosine19"	"cosine20"	"cosine21"	"t_comp_cor_00"	"t_comp_cor_01"	"t_comp_cor_02"	"t_comp_cor_03"	"t_comp_cor_04"	"a_comp_cor_00"	"a_comp_cor_01"	"a_comp_cor_02"	"a_comp_cor_03"	"a_comp_cor_04"	"volume_z"	"luminance_z"	"speech_z"	"face_z"
-0.0157511	-0.0596298	0.0372473	-7.36634e-05	-0.000230504	-0.000170223	-0.0004708	-0.0313209	0.023013	0.0002003376	0	0	0.06482158	0.0512842283	0.051138904	0.0508970017	0.0505589784	0.0501254723	0.0495973023	0.0489754657	0.048261137	0.0474556651	0.0465605712	0.0455775458	0.0445084453	0.0433552888	0.042120254	0.0408056734	0.0394140296	0.0379479508	0.0364102058	0.0348036986	0.0331314631	0.0313966575	0.0296025581	-0.0111357932	-0.0483086729	0.0573653767	-0.0362267216	0.0599881852	0.0016536971	0.0308234859	-0.0917436815	-0.010702276	0.0203931689	0	0	0	0
-0.015193	-0.0706263	0.00995099	1.65229e-05	-0.000230504	-0.000170223	0.000558100000000001	-0.0109965	-0.02729631	9.01863e-05	0	0	0.043360225	0.0512745577	0.0511002618	0.0508102074	0.0504050515	0.0498857119	0.0492533652	0.0485094437	0.0476556328	0.0466938665	0.0456263236	0.0444554224	0.0431838154	0.0418143832	0.0403502279	0.0387946664	0.0371512224	0.035423619	0.0336157698	0.0317317699	0.0297758875	0.027752553	0.0256663501	-0.0029352022	0.058657758	-0.0297383816	-0.06944138	0.0053543464	-0.0213675534	0.0612915619	0.0280352909	0.0334433062	0.0077560752	0	0	0	0
-0.024634	-0.0256335	0.0099047	-0.000529294	-0.000230504	-6.53502e-05	-0.009441	0.0449928	-4.62899999999992e-05	-0.0005458169	0	0.0001048728	0.087014575	0.0512640087	0.0510581178	0.0507155786	0.050237308	0.0496245858	0.048879052	0.0480027017	0.0469978805	0.0458672776	0.0446139188	0.0432411585	0.0417526707	0.040152439	0.0384447462	0.0366341627	0.0347255342	0.0327239687	0.0306348232	0.0284636888	0.0262163763	0.0238989001	0.0215174627	-0.0112247276	0.0084632159	-0.0396614435	-0.018717735	0.0533675938	-0.01322911	0.0309080369	0.0374767995	-0.0519467202	-0.0216569577	0	0	0	0
-0.0246118	-0.0620703	0.0397341	-0.000529294	-0.000230504	-0.000170986	2.22e-05	-0.0364368	0.0298294	0	0	-0.0001056358	0.07157019	0.0512525814	0.0510124748	0.0506131302	0.0500557939	0.0493422058	0.0484745935	0.0474556651	0.0462886013	0.0449770452	0.0435250908	0.0419372706	0.040218541	0.038374267	0.0364102058	0.0343324881	0.0321475998	0.029862361	0.0274839053	0.0250196571	0.0224773087	0.0198647963	0.0171902747	-0.0092701764	-0.0330642738	0.0340103131	0.0074849619	0.0673762126	0.0002008476	0.0121058443	-0.0514403294	-0.0340765421	-0.0127469599	0	0	0	0
-0.00901854	-0.0620536	0.019681	6.34851e-05	-0.000230504	2.56301e-05	0.01559326	1.67000000000014e-05	-0.0200531	0.0005927791	0	0.0001966161	0.07513282	0.051240276	0.050963336	0.0505028777	0.049860559	0.049038693	0.0480402391	0.0468687929	0.0455285727	0.0440244045	0.042361705	0.0405464614	0.0385852104	0.0364850145	0.0342534364	0.0318985121	0.0294287216	0.0268529586	0.0241804983	0.0214209644	0.0185842938	0.0156807013	0.0127206428	-0.0125288222	-0.0395404457	-0.027341186	-0.0725588829	0.0144897387	-0.0219469659	0.0762749572	-0.0101727035	0.0015775398	0.0447798804	0	0	0	0
-0.00500436	-0.0076483	0.021569	-0.000488094	-0.000147105	9.28732e-07	0.00401418	0.0544053	0.001888	-0.0005515791	8.3399e-05	-2.4701368e-05	0.0932914534	0.0512270927	0.0509107048	0.0503848382	0.0496516568	0.0487141772	0.0475762569	0.0462425779	0.044718628	0.0430106775	0.041125754	0.0390716134	0.0368567075	0.0344901501	0.0319816784	0.0293416141	0.0265808199	0.0237106555	0.0207429306	0.0176898562	0.0145639947	0.0113782077	0.0081456036	-0.0036894538	0.0537235865	0.0086746792	-0.0336226121	-0.0156097387	-0.0165927586	0.0340067903	0.0376114686	-0.0044549941	-0.0283033411	0	0	0	0
-0.00632153	-0.0413155	0.029789	0.000238107	-0.000230504	9.28732e-07	-0.00131717	-0.0336672	0.00822	0.000726201	-8.3399e-05	0	0.08368437	0.0512130319	0.0508545847	0.05025903	0.0494291445	0.0483687975	0.0470829328	0.0455775458	0.0438596552	0.0419372706	0.0398193552	0.0375157835	0.0350372959	0.0323954483	0.0296025581	0.0266716472	0.0236163807	0.0204510037	0.0171902747	0.0138493968	0.0104439465	0.0069898018	0.0035030673	-0.0023187551	0.0594824471	0.0144678881	0.0282576695	0.0500039473	-0.0093642481	0.0064742402	-0.0162498628	0.0129627445	-0.0692572966	0	0	0	0
-0.0122247	-0.0486286	0.0114824	0.00031613	-0.000230504	9.28732e-07	-0.00590317	-0.0073131	-0.0183066	7.8023e-05	0	0	0.03542402	0.0511980936	0.0507949796	0.0501254723	0.0491930831	0.0480027017	0.0465605712	0.0448742547	0.042952596	0.0408056734	0.0384447462	0.0358821964	0.0331314631	0.0302069725	0.0271240621	0.0238989001	0.0205484008	0.0170901359	0.013542242	0.0099233262	0.0062523676	0.0025486187	-0.0011684964	-0.0093640486	-0.0183997228	-0.0465743219	-0.0171989024	0.0400276752	-0.0102382927	0.0395982342	0.0057339067	-0.0417623833	0.0227498541	0	0	0	0
-0.0121506	-0.00609531	0.0212704	-0.000287062	0.000283796	9.28732e-07	7.41000000000023e-05	0.04253329	0.009788	-0.000603192	0.0005143	0	0.10826999	0.0511822782	0.0507318935	0.0499841859	0.0489435374	0.0476160468	0.0460094942	0.044133295	0.041998445	0.039617456	0.037004282	0.034174238	0.03114391	0.0279310578	0.0245545108	0.0210340579	0.0173903312	0.0136446855	0.0098190728	0.0059359137	0.0020179662	-0.001911808	-0.0058303776	-0.0074757184	-0.0107029481	0.0004570178	0.0055010108	0.0410093821	0.0026802433	0.0259266142	-0.0056598208	-0.0547614395	-0.0274421308	0	0	0	0
-0.00783279	-0.0470748	0.0303161	0.000358303	1.37411e-06	-0.000104963	0.00431781	-0.04097949	0.0090457	0.000645365	-0.00028242189	-0.000105891732	0.1060269311	0.0511655859	0.0506653309	0.0498351925	0.0486805757	0.0472089983	0.0454300417	0.0433552888	0.0409982483	0.038374267	0.0355004298	0.0323954483	0.029079539	0.025574292	0.0219025301	0.0180881602	0.0141560177	0.0101317049	0.0060414244	0.001911808	-0.0022302563	-0.0063577993	-0.0104439465	-0.0155986058	-0.0367240361	-0.0227936165	0.0004744831	0.046543331	-0.0024101155	0.027718691	-0.0366650365	-0.0026091379	0.0197596727	0	0	0	0
-0.00455759	-0.00553919	0.0110901	0.000232353	2.88994e-05	9.28733e-07	0.0032752	0.04153561	-0.019226	-0.00012595	2.752529e-05	0.000105891733	0.07700516115	0.051148017	0.0505952962	0.049678515	0.0484042702	0.0467817305	0.044822571	0.042540889	0.0399531023	0.0370778316	0.0339357659	0.030549514	0.026943442	0.0231434973	0.0191770227	0.0150725591	0.0108596403	0.0065685806	0.0022302563	-0.0021241158	-0.0064632038	-0.0107557855	-0.0149709736	-0.0153553499	-0.0435296037	-0.0271860379	-0.0082772239	0.000456884	-0.011200029	0.0308901123	0.0147019592	-0.0620928819	0.0208002307	0	0	0	0
1.55176e-05	-0.00555579	0.0181488	-0.000262225	0.000247987	9.28733e-07	0.0045731076	-1.65999999999994e-05	0.0070587	-0.000494578	0.0002190876	0	0.0473316876	0.0511295719	0.0505217943	0.0495141777	0.0481146965	0.0463344264	0.0441874568	0.0416907793	0.0388641531	0.0357299485	0.0323129704	0.0286402612	0.0247408876	0.0206457099	0.0163871381	0.0119988754	0.0075156513	0.002972947	-0.0015932859	-0.0061469092	-0.0106518847	-0.0150725591	-0.0193739464	-0.0036097424	-0.0362240003	0.0421427064	0.0017924686	0.0159847243	0.0013499941	0.0113455491	-0.0476976081	-0.0491381684	-0.0044450817	0	0	0	0
0.00646956	-0.0278976	0.00924299	-5.89498e-06	0.000247987	9.28733e-07	0.0064540424	-0.02234181	-0.00890581	0.00025633002	0	0	0.0505181634	0.0511102507	0.0504448302	0.0493422058	0.047811934	0.0458672776	0.0435250908	0.0408056734	0.0377325944	0.0343324881	0.0306348232	0.0266716472	0.0224773087	0.0180881602	0.013542242	0.0088789537	0.0041387117	-0.0006374004	-0.0054079881	-0.0101317049	-0.0147676106	-0.0192755259	-0.0236163807	0.0030124637	0.0250295426	0.0246139881	-0.0037127697	-0.0313327853	0.0099869716	0.0014514669	-0.0136296214	0.0654172274	-0.0076754051	0	0	0	0
0.00532175	-0.0167466	-0.00630089	0.000157418	0.00010886	6.40985e-05	-0.00114781	0.011151	-0.01554388	0.00016331298	-0.000139127	6.3169767e-05	0.04612317735	0.051090054	0.0503644092	0.0491626259	0.0474960658	0.0453804842	0.0428358815	0.0398863142	0.0365596669	0.0328873894	0.0289041989	0.024647752	0.0201582885	0.0154782512	0.0106518847	0.0057248166	0.0007436268	-0.004244593	-0.0091926851	-0.0140538708	-0.018782193	-0.0233329509	-0.0276631221	0.0096900219	0.0451505091	-0.0077736273	-0.0046209283	-0.0767620912	-0.0014973827	0.003496517	0.0562152363	0.0248648081	-0.0138397414	0	0	0	0
0.00913454	-0.00811225	0.00260857	-0.000248478	0.000247987	9.28733e-07	0.00381279	0.00863435	0.00890946	-0.000405896	0.000139127	-6.3169767e-05	0.05176623835	0.0510689819	0.0502805367	0.0489754657	0.0471671784	0.0448742547	0.042120254	0.0389334734	0.0353466565	0.0313966575	0.0271240621	0.0225727706	0.0177895469	0.012823538	0.007725769	0.0025486187	-0.0026547183	-0.0078307784	-0.0129263783	-0.0178891614	-0.0226681358	-0.0272141981	-0.0314806383	0.0156751706	0.0611506827	0.0136899158	0.0077954926	-0.04320619	0.0102541961	0.0055713848	0.0391057386	0.0012132802	-0.0713960009	0	0	0	0
0.0130434	-0.0401162	9.165e-06	9.12933e-05	0.000247987	0.000202478	0.00390886	-0.03200395	-0.002599405	0.0003397713	0	0.000201549267	0.06557824335	0.051047035	0.0501932186	0.048780754	0.046825362	0.0443488058	0.0413786495	0.0379479508	0.0340948932	0.029862361	0.0252974622	0.0204510037	0.0153769266	0.0101317049	0.0047737179	-0.0006374004	-0.0060414244	-0.0113782077	-0.016588352	-0.0216138688	-0.0263988242	-0.030889962	-0.0350372959	0.0161565711	0.0313867274	-0.0070668582	0.04004505	0.0600959534	0.0226392371	0.0132895857	-0.0293077033	0.0354067852	-0.0580347805	0	0	0	0
0.0154983	-0.0362969	0.00560413	9.12933e-05	0.000247987	0.000215429	0.0024549	0.0038193	0.005594965	0	0	1.2951e-05	0.012516715	0.0510242134	0.0501024608	0.0485785209	0.0464707102	0.0438043627	0.0406115256	0.0369305738	0.0328057493	0.0282866287	0.0234275279	0.018286849	0.0129263783	0.007410544	0.0018056415	-0.0038209632	-0.0094016433	-0.0148693239	-0.0201582885	-0.0252049683	-0.0299487067	-0.0343324881	-0.0383036235	-0.0077779338	-0.0151452144	-0.0641719022	0.0108181366	0.0091809446	-0.0034600491	0.0135664155	0.0255757561	-0.0235068381	0.0027871027	0	0	0	0
0.0159354	0.00223224	0.0244735	-8.77128e-06	-4.54012e-05	8.51916e-05	0.000437099999999996	0.03852914	0.01886937	-0.00010006458	-0.0002933882	-0.0001302374	0.084020119	0.0510005177	0.0500082695	0.0483687975	0.0461033203	0.0432411585	0.0398193552	0.0358821964	0.0314806383	0.0266716472	0.0215174627	0.016084792	0.0104439465	0.004667932	-0.0011684964	-0.0069898018	-0.0127206428	-0.018286849	-0.0236163807	-0.0286402612	-0.03329347	-0.0375157835	-0.0412525551	-0.0057329943	-0.0277711676	0.0191935254	0.0302721438	0.0086728377	-0.0081161264	-0.025348877	-0.0209419944	-0.0480611242	-0.020747169	0	0	0	0
0.0219886	-0.046014	0.0170353	0.000157727	8.95365e-05	8.51916e-05	0.00605320000000001	-0.04824624	-0.0074382	0.00016649828	0.0001349377	0	0.076809439	0.0509759483	0.0499106512	0.0481516161	0.0457232929	0.0426594344	0.0390026269	0.0348036986	0.0301210128	0.0250196571	0.0195705382	0.0138493968	0.0079357543	0.001911808	-0.0041387117	-0.0101317049	-0.0159838716	-0.0216138688	-0.026943442	-0.0318985121	-0.0364102058	-0.0404158122	-0.0438596552	-0.0036847871	-0.0455072016	0.0306686281	0.0182380261	0.0001446988	0.0083985174	-0.017007364	-0.0539553407	0.0315940955	0.0061637258	0	0	0	0
0.0219797	-0.0365595	-0.020123	0.000349114	-3.39514e-05	8.51916e-05	-8.89999999999919e-06	0.0094545	-0.0371583	0.000191387	-0.0001234879	0	0.062365445	0.0509505055	0.0498096126	0.0479270103	0.0453307324	0.0420594396	0.0381618445	0.0336959856	0.0287283636	0.0233329509	0.0175900897	0.0115852966	0.0054079881	-0.0008498502	-0.0070950334	-0.0132345652	-0.0191770227	-0.0248339173	-0.0301210128	-0.0349595797	-0.0392775675	-0.0430106775	-0.0461033203	0.0117512738	0.0299261059	-0.0091185588	-0.0006803279	-0.0892272224	-0.0020920657	-0.0119003833	0.0561809888	0.0271358992	0.0232523714	0	0	0	0
0.0196074	-0.00771536	-0.00707668	0.000280722	0.000247987	0.000140928	-0.0023723	0.02884414	0.01304632	-6.8392e-05	0.0002819384	5.57364e-05	0.0645661	0.0509241898	0.0497051606	0.0476950147	0.0449257461	0.041441431	0.0372975264	0.0325599874	0.0273042176	0.0216138688	0.0155795096	0.0092971841	0.0028668829	-0.0036090482	-0.010027537	-0.0162864257	-0.0222860966	-0.0279310578	-0.0331314631	-0.0378045419	-0.0418759166	-0.0452807864	-0.0479649587	0.0168509949	0.05005331	0.0276265191	0.0148657982	-0.0755029727	0.0162006381	-0.0144359938	0.0669458184	0.0105038221	-0.0565617356	-1.73055635693617	-1.75211916401208	-2.22840312389761	-1.68540061352814
0.00948112	-0.0662089	-0.0120094	-0.00024643	0.000247987	0.000323376	-0.01012628	-0.05849354	-0.00493272000000001	-0.000527152	0	0.000182448	0.10903254	0.0508970017	0.0495973023	0.0474556651	0.0445084453	0.0408056734	0.0364102058	0.0313966575	0.0258501361	0.0198647963	0.013542242	0.0069898018	0.0003187063	-0.0063577993	-0.0129263783	-0.0192755259	-0.0252974622	-0.030889962	-0.03595809	-0.0404158122	-0.0441874568	-0.0472089983	-0.0494291445	0.0255859901	0.0525973658	-0.0278065173	0.0505684218	0.0093849208	0.0266192531	-0.0063856291	0.0184016241	0.0623619993	-0.0392954009	-0.264572536144127	-1.14298570443982	-2.22840312389761	-1.68540061352814
0.0134883	-0.0226316	-0.0296617	0.00055476	2.30769e-05	0.000138586	0.00400718	0.0435773	-0.0176523	0.00080119	-0.0002249101	-0.00018479	0.125781285	0.0508689416	0.0494860452	0.0472089983	0.0440789442	0.040152439	0.0355004298	0.0302069725	0.0243677133	0.0180881602	0.0114817767	0.004667932	-0.0022302563	-0.0090881467	-0.0157818258	-0.0221903471	-0.0281979168	-0.0336959856	-0.0385852104	-0.042777249	-0.0461963565	-0.048780754	-0.0504837447	0.0103238977	0.0154726126	-0.0683074166	0.0542728176	-0.0162780139	0.0081698398	-0.0363885318	0.0613278031	-0.0141742456	-0.0024948978	-0.197446070710621	-1.1272811059612	-2.22840312389761	-1.68540061352814
0.0112192	-0.0120902	-0.00716589	-0.000764616	0.000247987	0.000138586	-0.00226910000000001	0.0105414	0.02249581	-0.001319376	0.0002249101	0	0.112520615	0.05084001	0.0493713969	0.0469550524	0.0436373605	0.0394820076	0.0345687596	0.0289919311	0.0228585745	0.0162864257	0.0094016433	0.0023363873	-0.0047737179	-0.011792187	-0.0185842938	-0.0250196571	-0.0309747441	-0.0363352411	-0.0409982483	-0.0448742547	-0.0478888566	-0.0499841859	-0.0511200208	0.0210432024	0.0028402791	0.0084771269	0.0746907922	-0.0064555316	0.0245202594	-0.0583700909	0.0015219936	-0.0411044984	-0.0270568095	0.143180447950853	-1.30665579866475	-2.22840312389761	-1.68540061352814
0.0240422	-0.0667991	-0.00311621	-0.000977735	0.000247987	0.000306798	0.012823	-0.0547089	0.00404968	-0.000213119	0	0.000168212	0.09064813	0.0508102074	0.0492533652	0.0466938665	0.0431838154	0.0387946664	0.0336157698	0.027752553	0.0213243743	0.0144620929	0.0073054049	0	-0.0073054049	-0.0144620929	-0.0213243743	-0.027752553	-0.0336157698	-0.0387946664	-0.0431838154	-0.0466938665	-0.0492533652	-0.0508102074	-0.0513327002	0.013554525	-0.0656214599	0.0040901254	0.0283167337	6.44936e-05	0.0246588594	-0.0426482393	-0.0312857437	0.0137579252	0.0496734784	-0.519957300384116	-1.39824731345061	-2.22840312389761	-1.68540061352814
0.0056089	-0.019857	-0.0610771	-0.000235176	0.000387308	0.000214428	-0.0184333	0.0469421	-0.05796089	0.000742559	0.000139321	-9.237e-05	0.17204879	0.0507795342	0.0491319582	0.046425481	0.0427184332	0.0380907096	0.032642048	0.0264898788	0.0197667948	0.0126176931	0.0051966525	-0.0023363873	-0.0098190728	-0.0170901359	-0.0239928691	-0.0303785035	-0.0361094147	-0.0410620891	-0.0451297856	-0.0482248365	-0.0502805367	-0.0512525814	-0.0511200208	0.0314926316	0.0051002812	0.0198197895	0.0053269609	-0.058440837	0.0394926081	-0.0394812093	0.0202726829	0.0116717208	0.0152055367	-0.91044886702482	-1.0036913577913	-2.22840312389761	0.592443852028073
-0.000829739	-0.0312765	-0.0286675	-0.000876827	0.000247987	-3.20873e-05	-0.006438639	-0.0114195	0.0324096	-0.000641651	-0.000139321	-0.0002465153	0.101642104	0.0507479912	0.0490071843	0.0461499372	0.0422413413	0.0373704389	0.0316481948	0.0252049683	0.0181875435	0.0107557855	0.0030789983	-0.004667932	-0.0123085215	-0.0196687086	-0.0265808199	-0.0328873894	-0.0384447462	-0.0431262874	-0.046825362	-0.0494577007	-0.050963336	-0.0513079677	-0.0504837447	0.0186679289	0.0056927836	0.0084651165	0.0978528762	-0.0030574819	0.0255048249	-0.0949574521	-0.0178744072	0.0392293165	-0.0041508311	-0.710799131679954	-0.590020067271829	-2.22840312389761	-1.68540061352814
0.00560971	-0.0706996	-0.0513082	-9.69536e-05	0.000247988	-3.20873e-05	0.006439449	-0.0394231	-0.0226407	0.0007798734	9.99999999961535e-10	0	0.107496969	0.0507155786	0.048879052	0.0458672776	0.0417526707	0.0366341627	0.0306348232	0.0238989001	0.016588352	0.0088789537	0.0009560698	-0.0069898018	-0.0147676106	-0.0221903471	-0.029079539	-0.0352695426	-0.0406115256	-0.0449770452	-0.048261137	-0.0503848382	-0.0512970867	-0.0509759483	-0.0494291445	0.021766269	-0.0889841033	0.0013486315	0.0194478668	-0.0881078958	0.032938414	-0.0785165339	-0.0249537698	-0.0087422102	0.116359566	0.233933779509985	-0.973416291972741	-2.22840312389761	0.592443852028073
-0.00717876	-0.0216759	-0.0420062	-0.000149207	0.000247988	-3.20873e-05	-0.01278847	0.0490237	0.009302	-5.22534e-05	0	0	0.07372684	0.0506822973	0.04874757	0.0455775458	0.0412525551	0.0358821964	0.0296025581	0.0225727706	0.0149709736	0.0069898018	-0.0011684964	-0.0092971841	-0.0171902747	-0.024647752	-0.0314806383	-0.0375157835	-0.0426002529	-0.0466052026	-0.0494291445	-0.0510005177	-0.0512795028	-0.05025903	-0.0479649587	0.0203222539	-0.0018025164	0.0205697724	-0.021261333	-0.0957485097	0.0018585625	-0.0215920855	0.0449300809	0.0053587646	0.0276541314	-0.066645052891282	-1.03611006555444	-2.22840312389761	0.592443852028073
-0.0102215	-0.0405367	-0.024338	-0.000179303	0.000247988	-3.20873e-05	-0.00304274	-0.0188608	0.0176682	-3.0096e-05	0	0	0.04107654	0.0506481476	0.0486127474	0.0452807864	0.0407411319	0.035114862	0.0285520362	0.021227693	0.0133371814	0.0050909511	-0.003291061	-0.0115852966	-0.0195705382	-0.0270338099	-0.0337760571	-0.039617456	-0.0444022092	-0.0480027017	-0.050322904	-0.0513009334	-0.0509107048	-0.0491626259	-0.0461033203	0.0353067109	0.0529297582	0.0483856863	0.0142951703	0.0208558947	0.0241867306	-0.0078790065	-0.0165357166	0.0165604614	-0.0722432481	-0.217578114120031	-0.92311376151029	-2.22840312389761	0.592443852028073
